           tauB                     NinLC                      phiL          
           0.00                      6492                    0.58110                   1.25562         
           0.10                     14204                    0.57361                   0.58794         
           0.20                     12676                    0.56448                   0.98023         
           0.30                     18037                    0.55992                   0.60017         
           0.40                     14156                    0.56008                   0.60432         
           0.50                     17304                    0.55980                   0.60302         
           0.60                     10862                    0.55906                   1.05374         
           0.70                     20226                    0.55975                   0.84203         
           0.80                     16480                    0.56031                   0.89910         
           0.90                     14096                    0.55973                   0.95247         
           1.00                     15813                    0.56126                   0.91528         
           1.10                     16062                    0.56093                   0.91100         
           1.20                     35376                    0.56094                   0.74134         
           1.30                     20916                    0.56133                   0.60516         
           1.40                     20944                    0.56166                   0.83587         
           1.50                     24567                    0.55900                   0.80057         
           1.60                     23648                    0.55847                   0.80598         
           1.70                     25488                    0.56078                   0.79067         
           1.80                     19516                    0.56219                   0.85384         
           1.90                     25323                    0.56120                   0.79486         
           2.00                     14306                    0.56219                   0.94819         
           2.10                     17052                    0.55890                   0.88995         
           2.20                     22133                    0.56043                   0.82385         
           2.30                     16398                    0.55980                   0.90319         
           2.40                     17673                    0.56151                   0.87764         
           2.50                     21096                    0.56401                   0.82651         
           2.60                     21039                    0.56100                   0.82539         
           2.70                     26881                    0.55996                   0.77277         
           2.80                     36820                    0.56219                   0.72067         
           2.90                     23859                    0.56116                   0.78864         
           3.00                     34535                    0.56171                   0.72793         
           3.10                     23613                    0.56253                   0.79122         
           3.20                     23951                    0.56338                   0.78783         
           3.30                     19896                    0.56214                   0.82568         
           3.40                     21759                    0.56189                   0.80786         
           3.50                     22012                    0.56105                   0.80094         
           3.60                     29068                    0.55887                   0.75357         
           3.70                     19770                    0.56104                   0.82835         
           3.80                     23082                    0.56013                   0.79499         
           3.90                     26928                    0.56104                   0.76786         
           4.00                     25319                    0.55847                   0.77787         
           4.10                     31015                    0.55864                   0.74252         
           4.20                     24974                    0.56064                   0.77589         
           4.30                     34979                    0.55964                   0.73051         
           4.40                     34686                    0.55818                   0.72611         
           4.50                     27444                    0.56208                   0.75860         
           4.60                     23444                    0.55791                   0.78625         
           4.70                     39042                    0.55792                   0.71304         
           4.80                     28077                    0.56000                   0.75174         
           4.90                     21532                    0.55907                   0.79607         
           5.00                     27149                    0.56003                   0.75140         
           5.10                     25553                    0.56185                   0.76122         
           5.20                     29463                    0.56306                   0.73840         
           5.30                     28462                    0.56208                   0.74059         
           5.40                     25454                    0.56086                   0.75609         
           5.50                     30723                    0.56217                   0.72497         
           5.60                     31985                    0.56121                   0.71641         
           5.70                     25587                    0.56314                   0.74727         
           5.80                     28979                    0.56369                   0.72543         
           5.90                     33102                    0.56327                   0.70932         
           6.00                     38469                    0.56429                   0.68902         
           6.10                     37730                    0.56307                   0.69275         
           6.20                     34376                    0.56391                   0.70292         
           6.30                     29665                    0.56356                   0.72253         
