           tauB                     NinLC                      phiL          
           0.00                     21917                    0.51238                   1.69239         
           0.10                     22907                    0.49414                   1.85258         
           0.20                     24225                    0.48443                   1.91779         
           0.30                     25820                    0.47495                   1.95269         
           0.40                     27301                    0.46734                   1.98134         
           0.50                     28823                    0.45925                   2.00065         
           0.60                     30299                    0.45158                   2.02272         
           0.70                     31829                    0.44610                   2.03210         
           0.80                     33360                    0.43872                   2.04026         
           0.90                     34977                    0.43214                   2.04397         
           1.00                     36498                    0.42352                   2.05357         
           1.10                     38126                    0.41501                   2.04685         
           1.20                     39639                    0.40796                   2.04432         
           1.30                     41182                    0.40146                   2.04715         
           1.40                     42578                    0.39578                   2.04302         
           1.50                     44114                    0.38915                   2.03809         
           1.60                     45593                    0.38137                   2.03650         
           1.70                     47062                    0.37298                   2.03891         
           1.80                     48412                    0.36756                   2.03796         
           1.90                     50026                    0.35835                   2.03447         
           2.00                     51474                    0.34950                   2.03679         
           2.10                     52930                    0.34200                   2.03419         
           2.20                     54356                    0.33566                   2.02842         
           2.30                     55516                    0.32879                   2.02879         
           2.40                     56936                    0.32090                   2.02598         
           2.50                     58096                    0.31338                   2.02879         
           2.60                     59142                    0.30791                   2.01972         
           2.70                     60174                    0.30194                   2.01301         
           2.80                     61243                    0.29600                   2.00654         
           2.90                     62312                    0.28998                   2.00366         
           3.00                     63237                    0.28491                   2.00006         
           3.10                     64092                    0.27965                   1.99369         
           3.20                     64932                    0.27431                   1.98900         
           3.30                     65681                    0.26988                   1.98477         
           3.40                     66563                    0.26446                   1.98079         
           3.50                     67191                    0.26213                   1.98019         
           3.60                     67833                    0.25766                   1.97467         
           3.70                     68349                    0.25406                   1.96935         
           3.80                     68900                    0.24999                   1.96754         
           3.90                     69268                    0.24898                   1.96871         
           4.00                     69609                    0.24523                   1.96767         
           4.10                     70009                    0.24311                   1.96089         
           4.20                     70163                    0.24301                   1.96346         
           4.30                     70352                    0.24136                   1.96558         
           4.40                     70301                    0.24091                   1.97429         
           4.50                     70752                    0.23844                   1.97811         
           4.60                     71019                    0.23663                   1.97768         
           4.70                     71391                    0.23520                   1.97325         
           4.80                     71731                    0.23254                   1.96362         
           4.90                     71790                    0.23317                   1.96273         
           5.00                     71772                    0.23325                   1.96390         
           5.10                     71967                    0.23181                   1.96168         
           5.20                     72394                    0.22844                   1.95391         
           5.30                     72445                    0.22791                   1.95020         
           5.40                     72355                    0.23104                   1.94581         
           5.50                     72118                    0.23112                   1.94686         
           5.60                     71891                    0.23278                   1.94808         
           5.70                     71826                    0.23220                   1.94985         
           5.80                     71697                    0.23467                   1.95158         
           5.90                     71631                    0.23445                   1.95369         
           6.00                     71565                    0.23500                   1.95756         
           6.10                     71844                    0.23217                   1.95662         
           6.20                     71996                    0.23091                   1.95903         
           6.30                     72117                    0.23050                   1.95741         
           6.40                     72260                    0.23007                   1.95120         
           6.50                     72329                    0.22870                   1.94873         
           6.60                     72194                    0.22987                   1.94759         
           6.70                     72110                    0.23135                   1.94455         
           6.80                     72077                    0.23308                   1.94217         
           6.90                     72036                    0.23182                   1.93970         
           7.00                     71873                    0.23300                   1.94424         
           7.10                     71604                    0.23585                   1.95375         
           7.20                     71629                    0.23373                   1.96111         
           7.30                     72004                    0.23226                   1.95521         
           7.40                     72118                    0.23089                   1.95597         
           7.50                     72193                    0.23051                   1.95623         
           7.60                     72254                    0.23068                   1.95323         
           7.70                     72043                    0.23176                   1.95487         
           7.80                     71908                    0.23249                   1.95925         
           7.90                     71991                    0.23180                   1.96062         
           8.00                     71954                    0.23268                   1.95430         
           8.10                     71624                    0.23371                   1.95774         
           8.20                     71860                    0.23220                   1.95635         
           8.30                     71914                    0.23299                   1.95468         
           8.40                     71980                    0.23258                   1.95682         
           8.50                     72280                    0.22978                   1.95750         
           8.60                     72085                    0.23159                   1.95970         
           8.70                     72083                    0.23146                   1.95500         
           8.80                     72020                    0.23276                   1.94729         
           8.90                     71981                    0.23238                   1.94611         
           9.00                     72032                    0.23145                   1.94600         
           9.10                     71752                    0.23359                   1.95026         
           9.20                     71739                    0.23343                   1.95748         
           9.30                     71731                    0.23366                   1.95798         
           9.40                     71930                    0.23248                   1.95167         
           9.50                     71856                    0.23377                   1.95120         
           9.60                     71714                    0.23227                   1.95233         
           9.70                     71741                    0.23331                   1.96119         
           9.80                     72115                    0.23050                   1.96353         
           9.90                     72174                    0.23030                   1.96939         
          10.00                     72353                    0.22900                   1.97227         
          10.10                     72568                    0.22773                   1.97031         
          10.20                     72551                    0.22767                   1.97389         
          10.30                     72786                    0.22498                   1.97512         
          10.40                     72802                    0.22567                   1.97728         
          10.50                     72888                    0.22529                   1.97459         
          10.60                     73010                    0.22541                   1.96970         
          10.70                     72950                    0.22485                   1.97194         
          10.80                     72954                    0.22595                   1.97222         
          10.90                     73072                    0.22486                   1.96324         
          11.00                     73186                    0.22286                   1.95749         
          11.10                     73186                    0.22320                   1.95328         
          11.20                     72868                    0.22611                   1.95819         
          11.30                     72855                    0.22558                   1.95510         
          11.40                     72728                    0.22688                   1.95760         
          11.50                     72799                    0.22631                   1.95820         
          11.60                     72714                    0.22661                   1.96309         
          11.70                     72739                    0.22669                   1.96351         
          11.80                     72666                    0.22709                   1.96853         
          11.90                     73086                    0.22374                   1.96396         
          12.00                     73139                    0.22438                   1.96064         
          12.10                     73072                    0.22503                   1.96327         
          12.20                     73051                    0.22464                   1.96185         
          12.30                     72913                    0.22535                   1.96144         
          12.40                     72785                    0.22643                   1.96053         
          12.50                     72564                    0.22851                   1.95807         
          12.60                     72276                    0.23022                   1.95731         
          12.70                     72193                    0.23109                   1.95642         
          12.80                     72296                    0.22987                   1.95475         
          12.90                     72396                    0.22868                   1.95308         
          13.00                     72377                    0.22910                   1.95235         
          13.10                     72366                    0.22954                   1.95168         
          13.20                     72480                    0.22857                   1.95290         
