           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     91843                    0.58800                   0.60497         
           0.20                     91179                    0.57239                   0.61087         
           0.30                     90578                    0.56540                   0.61381         
           0.40                     89771                    0.55864                   0.61740         
           0.50                     88514                    0.55477                   0.61929         
           0.60                     89839                    0.55544                   0.61877         
           0.70                     89348                    0.55427                   0.61931         
           0.80                     89132                    0.55603                   0.61978         
           0.90                     88570                    0.55470                   0.62172         
           1.00                     88573                    0.55041                   0.62302         
           1.10                     88692                    0.54825                   0.62375         
           1.20                     87986                    0.54604                   0.62482         
           1.30                     89082                    0.54805                   0.62436         
           1.40                     87150                    0.54525                   0.62772         
           1.50                     88346                    0.54267                   0.62788         
           1.60                     88114                    0.54329                   0.62805         
           1.70                     87822                    0.54105                   0.62907         
           1.80                     88072                    0.54028                   0.63023         
           1.90                     86113                    0.53503                   0.63396         
           2.00                     85507                    0.53502                   0.63422         
           2.10                     86439                    0.53447                   0.63486         
           2.20                     87564                    0.53338                   0.63352         
           2.30                     87607                    0.53382                   0.63375         
           2.40                     87721                    0.53540                   0.63304         
           2.50                     86753                    0.53931                   0.63286         
           2.60                     85840                    0.53742                   0.63422         
           2.70                     85675                    0.53678                   0.63535         
           2.80                     86584                    0.53481                   0.63571         
           2.90                     85895                    0.53436                   0.63637         
           3.00                     85032                    0.53375                   0.63648         
           3.10                     87275                    0.53478                   0.63478         
           3.20                     85598                    0.53481                   0.63527         
           3.30                     85914                    0.53785                   0.63397         
           3.40                     87305                    0.53711                   0.63232         
           3.50                     88650                    0.53869                   0.63064         
           3.60                     86568                    0.54055                   0.63284         
           3.70                     88226                    0.53918                   0.63102         
           3.80                     87596                    0.53937                   0.63280         
           3.90                     85601                    0.53735                   0.63545         
           4.00                     87270                    0.53468                   0.63435         
           4.10                     87409                    0.53704                   0.63395         
           4.20                     86898                    0.53939                   0.63466         
           4.30                     85076                    0.53382                   0.63737         
           4.40                     86441                    0.53359                   0.63580         
           4.50                     85891                    0.53555                   0.63619         
