           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     84875                    0.57271                   0.61621         
           0.20                     82688                    0.56774                   0.61857         
           0.30                     84719                    0.56355                   0.62065         
           0.40                     80471                    0.56312                   0.62429         
           0.50                     82581                    0.56268                   0.62278         
           0.60                     80686                    0.56163                   0.62566         
           0.70                     84374                    0.56351                   0.62194         
           0.80                     81822                    0.56226                   0.62312         
           0.90                     83885                    0.55870                   0.62525         
           1.00                     81713                    0.56048                   0.62612         
           1.10                     80409                    0.55820                   0.62798         
           1.20                     79406                    0.56039                   0.62568         
           1.30                     82024                    0.55812                   0.62642         
           1.40                     84142                    0.56278                   0.62229         
           1.50                     85446                    0.56251                   0.62119         
           1.60                     82120                    0.55974                   0.62549         
           1.70                     71224                    0.56078                   0.62645         
           1.80                     82666                    0.56036                   0.62506         
           1.90                     71185                    0.55802                   0.62840         
           2.00                     81006                    0.55625                   0.62950         
           2.10                     75291                    0.55667                   0.63270         
           2.20                     80651                    0.55663                   0.62690         
           2.30                     81143                    0.55625                   0.62935         
           2.40                     83051                    0.56286                   0.62367         
           2.50                     83283                    0.56211                   0.62364         
           2.60                     81106                    0.56189                   0.62628         
           2.70                     81819                    0.55682                   0.62779         
           2.80                     80741                    0.55735                   0.62768         
           2.90                     78933                    0.56177                   0.62670         
           3.00                     83932                    0.56178                   0.62331         
           3.10                     81442                    0.56310                   0.62416         
           3.20                     82361                    0.56537                   0.62260         
           3.30                     82828                    0.56422                   0.62260         
           3.40                     81111                    0.56097                   0.62378         
           3.50                     81755                    0.55873                   0.62562         
           3.60                     80990                    0.56134                   0.62568         
           3.70                     81254                    0.56125                   0.62162         
           3.80                     84853                    0.56128                   0.62177         
           3.90                     84811                    0.56141                   0.62172         
           4.00                     78777                    0.56099                   0.62539         
           4.10                     76333                    0.55805                   0.62500         
           4.20                     82334                    0.55923                   0.62613         
           4.30                     83222                    0.55842                   0.62492         
           4.40                     78768                    0.55971                   0.62847         
           4.50                     81901                    0.55637                   0.62675         
           4.60                     80932                    0.55851                   0.62607         
           4.70                     80340                    0.55727                   0.62701         
           4.80                     83678                    0.55531                   0.62755         
           4.90                     83006                    0.55950                   0.62591         
           5.00                     79990                    0.55800                   0.62797         
           5.10                     82695                    0.55474                   0.62618         
           5.20                     78636                    0.56016                   0.62918         
           5.30                     82024                    0.56008                   0.62454         
           5.40                     81811                    0.56051                   0.62357         
           5.50                     81487                    0.56141                   0.62421         
           5.60                     81553                    0.55869                   0.62700         
           5.70                     80536                    0.56193                   0.62662         
           5.80                     76521                    0.55891                   0.62907         
           5.90                     82732                    0.56050                   0.62428         
           6.00                     83761                    0.56247                   0.62292         
           6.10                     82374                    0.56289                   0.62354         
           6.20                     82982                    0.56258                   0.62288         
           6.30                     82859                    0.55964                   0.62375         
           6.40                     81872                    0.56061                   0.62602         
           6.50                     78898                    0.56226                   0.62749         
           6.60                     80937                    0.55897                   0.62746         
           6.70                     80911                    0.55620                   0.62860         
           6.80                     80993                    0.55669                   0.62864         
           6.90                     80275                    0.56267                   0.62627         
           7.00                     82490                    0.55906                   0.62713         
           7.10                     80171                    0.55245                   0.63261         
           7.20                     78925                    0.55654                   0.63047         
           7.30                     78111                    0.55729                   0.62897         
           7.40                     80161                    0.55430                   0.63153         
           7.50                     82374                    0.55500                   0.62898         
           7.60                     81677                    0.55780                   0.62752         
           7.70                     83221                    0.55985                   0.62564         
           7.80                     79154                    0.56101                   0.62903         
           7.90                     78369                    0.56031                   0.62885         
           8.00                     77242                    0.56081                   0.62719         
           8.10                     78082                    0.56118                   0.62563         
           8.20                     82271                    0.56441                   0.62367         
           8.30                     84928                    0.56032                   0.62313         
           8.40                     80580                    0.55550                   0.62651         
           8.50                     81968                    0.55548                   0.62836         
           8.60                     80053                    0.55881                   0.62677         
           8.70                     81155                    0.56016                   0.62603         
           8.80                     80332                    0.56302                   0.62476         
           8.90                     82569                    0.56055                   0.62455         
           9.00                     82203                    0.56126                   0.62277         
           9.10                     81461                    0.56084                   0.62358         
           9.20                     83463                    0.55836                   0.62499         
           9.30                     83973                    0.56388                   0.62250         
           9.40                     83991                    0.56437                   0.62222         
           9.50                     85032                    0.56197                   0.62200         
           9.60                     80128                    0.56274                   0.62551         
           9.70                     82281                    0.56422                   0.62269         
           9.80                     80774                    0.56195                   0.62409         
           9.90                     82698                    0.56017                   0.62497         
          10.00                     83653                    0.56172                   0.62363         
          10.10                     78980                    0.55907                   0.62737         
