           tauB                     NinLC                      phiL          
           0.00                     22793                    0.50726                   1.74474         
           0.10                     24175                    0.48561                   1.94854         
           0.20                     26031                    0.47356                   2.01664         
           0.30                     27968                    0.46144                   2.05598         
           0.40                     29627                    0.45714                   2.08451         
           0.50                     31534                    0.44663                   2.10306         
           0.60                     33553                    0.43685                   2.12457         
           0.70                     35528                    0.42840                   2.14325         
           0.80                     37435                    0.41967                   2.15161         
           0.90                     39510                    0.40809                   2.15720         
           1.00                     41493                    0.39771                   2.15887         
           1.10                     43449                    0.38971                   2.15981         
           1.20                     45362                    0.37926                   2.15879         
           1.30                     47225                    0.37015                   2.15981         
           1.40                     49151                    0.36035                   2.15832         
           1.50                     51200                    0.34846                   2.15650         
           1.60                     52939                    0.33902                   2.15774         
           1.70                     54690                    0.32997                   2.15130         
           1.80                     56570                    0.31998                   2.14822         
           1.90                     58286                    0.30903                   2.14338         
           2.00                     60107                    0.29954                   2.14159         
           2.10                     61729                    0.28947                   2.14204         
           2.20                     63244                    0.28010                   2.13615         
           2.30                     64708                    0.27230                   2.13221         
           2.40                     66112                    0.26388                   2.11769         
           2.50                     67423                    0.25543                   2.10996         
           2.60                     68604                    0.24834                   2.10430         
           2.70                     69809                    0.24111                   2.09626         
           2.80                     70654                    0.23671                   2.09412         
           2.90                     71695                    0.23021                   2.08798         
           3.00                     72642                    0.22378                   2.08475         
           3.10                     73450                    0.21815                   2.07903         
           3.20                     74077                    0.21437                   2.06580         
           3.30                     74473                    0.21279                   2.05738         
           3.40                     74813                    0.21177                   2.05676         
           3.50                     74993                    0.21012                   2.05384         
           3.60                     75110                    0.20999                   2.04976         
           3.70                     75086                    0.20959                   2.05046         
           3.80                     75095                    0.20937                   2.04998         
           3.90                     74965                    0.20982                   2.05432         
           4.00                     75214                    0.20795                   2.05082         
           4.10                     75354                    0.20818                   2.04733         
           4.20                     75314                    0.20939                   2.04436         
           4.30                     75370                    0.20834                   2.04484         
           4.40                     75208                    0.20991                   2.04893         
           4.50                     75349                    0.20774                   2.05219         
           4.60                     75376                    0.20799                   2.05403         
           4.70                     75481                    0.20652                   2.05611         
           4.80                     75535                    0.20670                   2.05460         
           4.90                     75605                    0.20581                   2.05013         
           5.00                     75738                    0.20625                   2.04131         
           5.10                     75959                    0.20558                   2.03483         
           5.20                     75939                    0.20503                   2.02940         
           5.30                     75943                    0.20421                   2.03188         
           5.40                     75974                    0.20472                   2.02941         
           5.50                     75790                    0.20594                   2.03228         
           5.60                     75741                    0.20588                   2.03620         
           5.70                     75733                    0.20577                   2.03594         
           5.80                     75591                    0.20665                   2.03641         
           5.90                     75734                    0.20491                   2.03808         
           6.00                     75682                    0.20685                   2.04019         
           6.10                     75868                    0.20461                   2.03322         
           6.20                     75631                    0.20671                   2.03696         
           6.30                     75514                    0.20829                   2.04501         
           6.40                     75481                    0.20728                   2.04710         
           6.50                     75308                    0.20833                   2.05207         
           6.60                     75258                    0.20811                   2.05890         
           6.70                     75324                    0.20848                   2.05333         
           6.80                     75441                    0.20699                   2.04518         
           6.90                     75394                    0.20700                   2.04835         
           7.00                     75351                    0.20776                   2.04956         
           7.10                     75258                    0.20925                   2.05186         
           7.20                     75215                    0.20872                   2.05099         
           7.30                     75346                    0.20861                   2.04306         
           7.40                     75456                    0.20779                   2.03883         
           7.50                     75287                    0.20920                   2.03983         
           7.60                     75264                    0.20864                   2.03778         
           7.70                     74906                    0.21187                   2.04579         
           7.80                     74876                    0.21106                   2.04429         
           7.90                     75011                    0.21102                   2.04482         
           8.00                     74942                    0.21195                   2.04917         
           8.10                     75006                    0.21087                   2.04691         
           8.20                     74691                    0.21210                   2.05186         
           8.30                     74401                    0.21501                   2.05747         
           8.40                     74180                    0.21563                   2.05653         
           8.50                     74103                    0.21618                   2.05403         
           8.60                     74051                    0.21705                   2.05265         
           8.70                     73959                    0.21592                   2.05198         
           8.80                     73915                    0.21746                   2.04731         
           8.90                     73767                    0.21721                   2.04929         
           9.00                     73796                    0.21853                   2.04846         
           9.10                     73948                    0.21700                   2.05081         
           9.20                     74153                    0.21584                   2.05485         
           9.30                     74183                    0.21596                   2.06478         
           9.40                     74430                    0.21298                   2.06907         
           9.50                     74474                    0.21342                   2.07246         
           9.60                     74595                    0.21139                   2.07396         
           9.70                     74960                    0.21016                   2.06718         
           9.80                     75272                    0.20794                   2.05833         
           9.90                     75311                    0.20877                   2.05585         
          10.00                     75417                    0.20777                   2.05430         
          10.10                     75469                    0.20669                   2.05398         
          10.20                     75338                    0.20785                   2.05379         
          10.30                     75437                    0.20790                   2.05007         
          10.40                     75578                    0.20740                   2.04805         
          10.50                     75658                    0.20623                   2.04433         
          10.60                     75423                    0.20837                   2.04733         
          10.70                     75244                    0.20877                   2.05458         
          10.80                     75498                    0.20652                   2.05604         
          10.90                     75586                    0.20644                   2.05163         
          11.00                     75683                    0.20617                   2.04585         
          11.10                     75637                    0.20706                   2.04929         
          11.20                     75743                    0.20599                   2.04630         
          11.30                     75697                    0.20684                   2.04540         
          11.40                     75678                    0.20628                   2.04242         
          11.50                     75446                    0.20934                   2.04409         
          11.60                     75468                    0.20772                   2.04618         
          11.70                     75554                    0.20615                   2.04941         
          11.80                     75345                    0.20796                   2.05231         
          11.90                     75505                    0.20703                   2.05206         
          12.00                     75730                    0.20558                   2.04517         
          12.10                     75617                    0.20739                   2.04056         
          12.20                     75585                    0.20600                   2.03687         
          12.30                     75375                    0.20746                   2.03723         
          12.40                     75360                    0.20846                   2.04361         
          12.50                     75204                    0.20846                   2.05117         
          12.60                     75071                    0.21021                   2.05157         
          12.70                     75060                    0.20972                   2.05566         
          12.80                     75154                    0.20847                   2.05741         
          12.90                     75374                    0.20701                   2.05201         
          13.00                     75370                    0.20800                   2.05322         
          13.10                     75596                    0.20632                   2.05639         
          13.20                     75806                    0.20450                   2.05335         
          13.30                     75810                    0.20478                   2.04774         
          13.40                     75784                    0.20496                   2.04893         
          13.50                     75786                    0.20500                   2.05042         
          13.60                     75714                    0.20649                   2.05125         
          13.70                     75544                    0.20713                   2.05125         
          13.80                     75477                    0.20784                   2.05044         
          13.90                     75488                    0.20795                   2.04701         
          14.00                     75359                    0.20862                   2.04646         
          14.10                     75197                    0.20850                   2.04724         
          14.20                     74793                    0.21234                   2.05172         
          14.30                     74821                    0.21195                   2.05230         
          14.40                     74765                    0.21377                   2.05749         
          14.50                     74860                    0.21066                   2.05544         
          14.60                     74621                    0.21320                   2.05965         
          14.70                     74519                    0.21376                   2.06002         
          14.80                     74642                    0.21268                   2.06096         
          14.90                     74594                    0.21251                   2.06198         
          15.00                     74567                    0.21282                   2.06244         
          15.10                     74528                    0.21266                   2.06954         
          15.20                     74840                    0.21155                   2.07034         
          15.30                     75215                    0.20780                   2.06651         
          15.40                     75344                    0.20780                   2.06106         
          15.50                     75618                    0.20699                   2.05402         
          15.60                     75551                    0.20717                   2.05010         
          15.70                     75534                    0.20659                   2.04588         
          15.80                     75618                    0.20686                   2.04001         
          15.90                     75201                    0.20950                   2.04647         
          16.00                     75127                    0.20941                   2.05144         
          16.10                     75081                    0.21003                   2.05597         
          16.20                     75154                    0.21010                   2.05006         
          16.30                     75036                    0.20953                   2.04900         
          16.40                     74969                    0.21198                   2.04830         
          16.50                     74903                    0.21149                   2.04943         
          16.60                     74849                    0.21181                   2.04826         
          16.70                     74657                    0.21253                   2.05416         
          16.80                     74693                    0.21242                   2.05584         
          16.90                     74694                    0.21323                   2.05934         
          17.00                     74538                    0.21425                   2.06773         
          17.10                     74678                    0.21278                   2.06733         
          17.20                     74859                    0.21053                   2.06205         
          17.30                     74856                    0.21101                   2.05832         
          17.40                     75036                    0.20946                   2.05421         
          17.50                     74900                    0.21058                   2.05964         
          17.60                     75135                    0.20903                   2.05849         
          17.70                     75520                    0.20844                   2.05203         
          17.80                     75542                    0.20682                   2.05100         
          17.90                     75569                    0.20760                   2.05164         
          18.00                     75676                    0.20650                   2.05443         
          18.10                     75834                    0.20600                   2.05529         
          18.20                     75909                    0.20468                   2.05736         
          18.30                     76119                    0.20199                   2.05535         
          18.40                     75753                    0.20507                   2.05717         
          18.50                     75541                    0.20676                   2.06513         
          18.60                     75627                    0.20622                   2.06481         
          18.70                     75691                    0.20538                   2.06449         
          18.80                     75821                    0.20492                   2.05850         
          18.90                     75748                    0.20616                   2.05641         
          19.00                     75700                    0.20595                   2.05692         
          19.10                     75886                    0.20417                   2.05971         
          19.20                     76113                    0.20334                   2.05247         
          19.30                     76014                    0.20450                   2.04933         
          19.40                     76155                    0.20299                   2.04350         
          19.50                     76136                    0.20371                   2.04371         
          19.60                     76242                    0.20161                   2.04313         
          19.70                     76211                    0.20288                   2.04250         
          19.80                     76314                    0.20176                   2.04027         
          19.90                     76119                    0.20400                   2.03936         
          20.00                     75943                    0.20417                   2.04320         
          20.10                     75485                    0.20759                   2.04513         
          20.20                     75373                    0.20985                   2.04430         
          20.30                     75234                    0.20868                   2.04594         
          20.40                     75092                    0.21039                   2.04216         
          20.50                     74829                    0.21166                   2.04011         
          20.60                     74650                    0.21366                   2.04278         
          20.70                     74660                    0.21226                   2.04498         
          20.80                     74727                    0.21189                   2.04703         
          20.90                     74783                    0.21144                   2.04710         
          21.00                     74648                    0.21189                   2.04717         
          21.10                     74799                    0.21162                   2.04724         
          21.20                     74926                    0.20983                   2.04438         
          21.30                     74998                    0.20920                   2.04752         
          21.40                     74994                    0.21150                   2.05426         
          21.50                     75305                    0.20814                   2.05008         
          21.60                     75493                    0.20757                   2.04517         
          21.70                     75747                    0.20618                   2.04033         
          21.80                     75842                    0.20617                   2.03827         
          21.90                     75878                    0.20529                   2.03704         
          22.00                     75768                    0.20589                   2.03488         
          22.10                     75724                    0.20657                   2.03633         
          22.20                     75734                    0.20530                   2.03804         
          22.30                     75607                    0.20706                   2.04472         
          22.40                     75630                    0.20775                   2.04616         
          22.50                     75509                    0.20746                   2.04914         
          22.60                     75466                    0.20810                   2.04728         
          22.70                     75435                    0.20760                   2.04903         
          22.80                     75666                    0.20567                   2.04687         
          22.90                     75536                    0.20730                   2.04612         
          23.00                     75344                    0.20802                   2.05525         
          23.10                     75512                    0.20661                   2.05855         
          23.20                     75791                    0.20466                   2.05537         
          23.30                     76096                    0.20384                   2.05003         
          23.40                     76287                    0.20177                   2.05225         
          23.50                     76559                    0.19964                   2.04709         
          23.60                     76663                    0.19908                   2.04518         
          23.70                     76690                    0.19884                   2.04779         
          23.80                     76750                    0.19924                   2.05418         
          23.90                     77121                    0.19713                   2.05052         
          24.00                     77334                    0.19574                   2.04258         
          24.10                     77257                    0.19681                   2.03961         
          24.20                     77107                    0.19997                   2.03743         
          24.30                     76757                    0.20013                   2.03932         
          24.40                     76498                    0.20099                   2.04050         
          24.50                     76125                    0.20437                   2.04680         
          24.60                     75983                    0.20441                   2.05280         
          24.70                     75932                    0.20468                   2.05082         
          24.80                     76239                    0.20263                   2.04984         
          24.90                     76587                    0.19984                   2.04318         
          25.00                     76895                    0.19809                   2.03459         
          25.10                     77026                    0.19800                   2.02761         
          25.20                     76730                    0.20059                   2.03348         
          25.30                     76608                    0.20073                   2.03452         
          25.40                     76308                    0.20163                   2.03903         
          25.50                     75909                    0.20447                   2.04434         
          25.60                     75585                    0.20638                   2.04996         
          25.70                     75615                    0.20711                   2.04990         
          25.80                     75677                    0.20551                   2.05363         
