           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     87028                    0.57125                   0.61384         
           0.20                     87786                    0.56806                   0.61513         
           0.30                     86186                    0.56509                   0.61856         
           0.40                     86965                    0.56815                   0.61655         
           0.50                     86203                    0.56469                   0.61928         
           0.60                     82091                    0.56428                   0.62165         
           0.70                     86143                    0.56546                   0.61827         
           0.80                     84076                    0.57029                   0.61682         
           0.90                     86295                    0.56589                   0.61776         
           1.00                     84619                    0.56772                   0.61831         
           1.10                     85478                    0.56673                   0.61776         
           1.20                     84527                    0.56832                   0.61699         
           1.30                     81113                    0.56259                   0.62163         
           1.40                     85539                    0.56458                   0.61959         
           1.50                     86744                    0.56297                   0.61894         
           1.60                     85245                    0.55825                   0.62355         
           1.70                     85785                    0.56333                   0.62007         
           1.80                     85673                    0.56156                   0.62129         
           1.90                     85757                    0.55829                   0.62232         
           2.00                     81891                    0.55975                   0.62485         
           2.10                     85643                    0.56039                   0.62158         
           2.20                     83837                    0.55906                   0.62349         
           2.30                     85125                    0.56122                   0.62145         
           2.40                     85715                    0.56343                   0.62069         
           2.50                     86307                    0.56323                   0.61982         
           2.60                     84743                    0.55984                   0.61930         
           2.70                     86227                    0.56480                   0.61830         
           2.80                     85965                    0.56246                   0.62048         
           2.90                     86013                    0.56416                   0.61921         
           3.00                     85785                    0.56402                   0.61997         
           3.10                     81323                    0.56157                   0.62286         
           3.20                     86263                    0.56397                   0.61971         
           3.30                     86948                    0.56350                   0.61842         
           3.40                     85953                    0.56094                   0.62025         
           3.50                     85800                    0.55879                   0.62068         
           3.60                     85744                    0.56291                   0.62057         
           3.70                     75949                    0.56239                   0.62386         
           3.80                     85876                    0.55842                   0.62284         
           3.90                     84128                    0.56484                   0.62019         
           4.00                     84179                    0.56272                   0.62063         
           4.10                     83781                    0.56119                   0.62184         
           4.20                     86160                    0.56295                   0.61994         
           4.30                     85360                    0.56570                   0.61913         
           4.40                     83796                    0.56749                   0.61776         
           4.50                     86754                    0.56507                   0.61761         
           4.60                     85851                    0.56588                   0.61863         
           4.70                     84499                    0.56341                   0.62122         
           4.80                     86118                    0.56402                   0.61953         
           4.90                     85225                    0.56468                   0.61988         
           5.00                     83800                    0.55987                   0.62193         
           5.10                     82025                    0.55933                   0.62437         
           5.20                     86827                    0.56425                   0.61794         
           5.30                     85614                    0.56546                   0.61850         
           5.40                     86417                    0.56232                   0.62030         
           5.50                     85014                    0.55697                   0.62184         
           5.60                     86443                    0.56097                   0.62101         
           5.70                     84325                    0.56219                   0.62254         
           5.80                     86043                    0.56256                   0.61938         
           5.90                     86362                    0.56131                   0.62029         
           6.00                     86940                    0.56182                   0.61958         
           6.10                     84531                    0.56538                   0.61986         
           6.20                     85063                    0.56601                   0.61954         
           6.30                     85450                    0.55861                   0.62186         
           6.40                     83996                    0.56468                   0.62172         
           6.50                     84996                    0.56121                   0.62175         
           6.60                     85158                    0.55827                   0.62241         
           6.70                     85491                    0.56343                   0.62074         
           6.80                     84820                    0.56305                   0.62013         
           6.90                     84476                    0.56398                   0.61995         
           7.00                     86789                    0.56137                   0.62036         
           7.10                     83762                    0.56213                   0.62212         
           7.20                     86799                    0.56496                   0.61873         
           7.30                     84365                    0.56360                   0.62095         
           7.40                     84101                    0.56501                   0.62112         
           7.50                     83710                    0.55961                   0.62345         
           7.60                     86087                    0.56441                   0.61947         
           7.70                     85187                    0.56628                   0.61977         
           7.80                     86778                    0.56434                   0.61876         
           7.90                     85983                    0.56222                   0.62002         
           8.00                     87522                    0.56338                   0.61814         
           8.10                     84032                    0.56560                   0.61903         
           8.20                     87133                    0.56461                   0.61720         
           8.30                     86486                    0.56324                   0.61918         
           8.40                     85864                    0.56148                   0.61904         
           8.50                     85854                    0.56333                   0.61929         
           8.60                     87896                    0.56324                   0.61762         
           8.70                     86851                    0.56458                   0.61820         
           8.80                     86176                    0.56386                   0.61952         
           8.90                     85199                    0.56376                   0.62014         
           9.00                     85862                    0.56272                   0.62081         
           9.10                     83937                    0.56198                   0.62126         
           9.20                     83810                    0.56329                   0.62192         
           9.30                     84987                    0.56488                   0.62014         
           9.40                     86669                    0.56488                   0.61861         
           9.50                     85422                    0.56439                   0.61881         
           9.60                     86416                    0.56484                   0.61850         
           9.70                     84996                    0.56461                   0.61997         
           9.80                     83401                    0.56174                   0.62241         
           9.90                     83007                    0.56478                   0.62158         
          10.00                     85617                    0.56532                   0.61994         
          10.10                     85321                    0.56431                   0.62043         
          10.20                     85048                    0.56361                   0.61974         
          10.30                     85286                    0.56046                   0.62176         
          10.40                     81440                    0.56081                   0.62385         
          10.50                     85831                    0.56398                   0.61978         
          10.60                     86561                    0.56600                   0.61827         
          10.70                     84610                    0.56505                   0.61980         
          10.80                     86465                    0.56485                   0.61844         
          10.90                     83679                    0.56521                   0.62022         
          11.00                     85619                    0.56261                   0.61981         
          11.10                     84991                    0.56090                   0.62059         
          11.20                     85806                    0.56472                   0.61964         
          11.30                     84077                    0.56321                   0.62081         
          11.40                     84620                    0.56322                   0.62119         
          11.50                     84253                    0.56354                   0.62075         
          11.60                     84075                    0.56367                   0.62133         
          11.70                     84827                    0.56425                   0.62054         
          11.80                     84312                    0.56755                   0.61980         
          11.90                     83685                    0.56563                   0.61932         
          12.00                     86293                    0.56586                   0.61855         
          12.10                     84848                    0.56077                   0.62150         
          12.20                     85237                    0.56223                   0.62266         
          12.30                     85667                    0.56054                   0.62180         
          12.40                     84637                    0.56443                   0.62193         
          12.50                     82719                    0.55827                   0.62413         
          12.60                     85297                    0.55871                   0.62244         
          12.70                     85377                    0.56358                   0.61942         
          12.80                     85921                    0.56344                   0.62026         
          12.90                     86679                    0.56274                   0.61898         
          13.00                     86625                    0.56484                   0.61936         
          13.10                     85028                    0.56064                   0.62178         
          13.20                     86430                    0.56375                   0.61924         
          13.30                     85508                    0.56055                   0.62143         
          13.40                     87568                    0.56239                   0.61833         
          13.50                     85501                    0.56425                   0.61982         
          13.60                     86683                    0.56527                   0.61789         
          13.70                     86121                    0.56257                   0.61947         
          13.80                     86613                    0.56234                   0.61968         
          13.90                     87302                    0.56339                   0.61836         
          14.00                     85286                    0.56128                   0.62124         
          14.10                     81887                    0.56498                   0.62002         
          14.20                     82941                    0.56430                   0.62058         
          14.30                     85976                    0.56543                   0.61859         
          14.40                     87169                    0.56511                   0.61755         
          14.50                     87405                    0.56746                   0.61602         
          14.60                     85061                    0.56473                   0.61992         
          14.70                     86586                    0.56364                   0.61888         
          14.80                     83582                    0.56507                   0.61989         
          14.90                     84841                    0.56317                   0.62011         
          15.00                     87395                    0.56293                   0.61755         
          15.10                     86987                    0.56409                   0.61840         
          15.20                     85397                    0.56487                   0.61958         
          15.30                     85745                    0.56435                   0.61980         
          15.40                     85615                    0.56135                   0.62202         
          15.50                     85825                    0.56317                   0.62091         
          15.60                     85327                    0.55868                   0.62119         
          15.70                     85876                    0.56222                   0.61998         
          15.80                     86068                    0.56439                   0.61983         
          15.90                     85626                    0.56395                   0.61991         
          16.00                     85925                    0.56550                   0.61839         
          16.10                     86684                    0.56552                   0.61916         
          16.20                     85201                    0.56123                   0.62035         
          16.30                     84399                    0.56312                   0.62175         
          16.40                     87044                    0.56196                   0.61930         
          16.50                     85506                    0.56224                   0.62167         
          16.60                     84538                    0.56205                   0.62174         
          16.70                     86700                    0.56181                   0.62006         
          16.80                     84941                    0.56013                   0.62232         
          16.90                     85051                    0.56315                   0.61966         
          17.00                     86308                    0.56505                   0.61904         
          17.10                     81550                    0.56237                   0.62308         
          17.20                     86790                    0.56452                   0.61962         
          17.30                     83899                    0.56560                   0.61931         
          17.40                     85159                    0.56341                   0.61967         
          17.50                     86568                    0.56884                   0.61740         
          17.60                     84771                    0.56282                   0.62008         
          17.70                     84792                    0.56209                   0.62071         
          17.80                     83698                    0.56538                   0.62064         
          17.90                     86068                    0.56337                   0.61886         
          18.00                     86386                    0.56157                   0.62058         
          18.10                     82322                    0.56161                   0.62101         
          18.20                     85693                    0.56091                   0.62030         
          18.30                     84215                    0.56190                   0.62198         
          18.40                     85740                    0.56233                   0.61989         
          18.50                     82652                    0.56069                   0.62482         
          18.60                     86942                    0.55958                   0.62108         
          18.70                     83928                    0.55987                   0.62269         
          18.80                     85932                    0.56581                   0.61931         
          18.90                     84218                    0.55992                   0.62296         
          19.00                     85078                    0.56128                   0.62072         
          19.10                     85246                    0.56367                   0.62089         
          19.20                     86836                    0.56341                   0.61909         
          19.30                     84809                    0.55855                   0.62253         
          19.40                     85588                    0.56388                   0.62009         
          19.50                     85138                    0.55995                   0.62182         
          19.60                     85700                    0.56367                   0.62052         
          19.70                     86292                    0.56148                   0.62080         
          19.80                     83521                    0.56146                   0.62192         
          19.90                     84196                    0.55938                   0.62245         
