           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     94316                    0.59671                   0.60136         
           0.20                     93498                    0.59137                   0.60263         
           0.30                     92689                    0.58767                   0.60409         
           0.40                     92457                    0.58345                   0.60536         
           0.50                     92443                    0.57866                   0.60632         
           0.60                     92377                    0.57572                   0.60710         
           0.70                     91764                    0.57565                   0.60784         
           0.80                     92264                    0.57310                   0.60824         
           0.90                     91575                    0.57099                   0.60932         
           1.00                     91470                    0.56987                   0.60956         
           1.10                     91801                    0.56972                   0.60940         
           1.20                     91330                    0.56909                   0.60983         
           1.30                     91607                    0.56923                   0.60994         
           1.40                     91251                    0.56823                   0.60996         
           1.50                     91606                    0.57094                   0.60962         
           1.60                     91379                    0.56997                   0.60980         
           1.70                     91804                    0.56954                   0.60951         
           1.80                     91806                    0.56854                   0.60984         
           1.90                     91659                    0.56731                   0.61005         
           2.00                     91348                    0.56750                   0.61043         
           2.10                     91524                    0.56672                   0.61062         
           2.20                     91097                    0.56736                   0.61115         
           2.30                     90924                    0.56520                   0.61141         
           2.40                     90661                    0.56565                   0.61191         
           2.50                     91246                    0.56453                   0.61176         
           2.60                     91060                    0.56286                   0.61232         
           2.70                     91231                    0.56349                   0.61225         
           2.80                     90581                    0.56468                   0.61278         
           2.90                     90992                    0.56200                   0.61241         
           3.00                     91084                    0.56291                   0.61222         
           3.10                     91326                    0.56439                   0.61160         
           3.20                     91268                    0.56748                   0.61113         
           3.30                     90433                    0.56546                   0.61207         
           3.40                     91233                    0.56615                   0.61129         
           3.50                     91030                    0.56636                   0.61170         
           3.60                     90883                    0.56461                   0.61191         
           3.70                     91043                    0.56546                   0.61181         
           3.80                     90958                    0.56313                   0.61219         
           3.90                     91042                    0.56243                   0.61234         
           4.00                     90890                    0.56195                   0.61253         
           4.10                     91136                    0.56192                   0.61274         
           4.20                     90890                    0.56034                   0.61293         
           4.30                     90796                    0.55995                   0.61313         
           4.40                     90164                    0.56082                   0.61358         
           4.50                     91024                    0.56111                   0.61294         
           4.60                     91404                    0.56071                   0.61260         
           4.70                     91127                    0.55998                   0.61288         
           4.80                     90939                    0.55976                   0.61310         
           4.90                     90362                    0.55868                   0.61377         
           5.00                     91207                    0.56127                   0.61300         
           5.10                     90953                    0.56061                   0.61285         
           5.20                     91167                    0.55904                   0.61303         
           5.30                     91517                    0.55978                   0.61262         
           5.40                     89909                    0.55812                   0.61443         
           5.50                     91418                    0.56092                   0.61285         
           5.60                     91165                    0.56209                   0.61282         
           5.70                     91269                    0.56118                   0.61284         
           5.80                     90676                    0.56092                   0.61357         
           5.90                     91133                    0.56112                   0.61331         
           6.00                     90900                    0.56025                   0.61361         
           6.10                     90373                    0.55996                   0.61409         
           6.20                     90795                    0.55951                   0.61358         
           6.30                     91065                    0.55999                   0.61313         
           6.40                     90539                    0.56009                   0.61350         
           6.50                     90725                    0.56249                   0.61312         
           6.60                     91144                    0.56105                   0.61266         
           6.70                     91296                    0.56163                   0.61231         
           6.80                     90782                    0.56221                   0.61273         
           6.90                     91151                    0.56229                   0.61268         
           7.00                     91072                    0.56196                   0.61273         
           7.10                     90502                    0.56150                   0.61324         
           7.20                     90917                    0.56030                   0.61308         
           7.30                     91165                    0.56300                   0.61252         
           7.40                     90902                    0.56254                   0.61293         
           7.50                     90509                    0.56177                   0.61332         
           7.60                     90329                    0.56191                   0.61338         
