           tauB                     NinLC                      phiL          
           0.00                     22938                    0.50600                   1.76190         
           0.10                     24462                    0.48440                   1.96522         
           0.20                     26429                    0.46957                   2.04593         
           0.30                     28633                    0.45883                   2.08995         
           0.40                     30989                    0.44810                   2.10727         
           0.50                     32896                    0.43806                   2.14599         
           0.60                     35281                    0.42789                   2.15793         
           0.70                     37512                    0.41630                   2.17620         
           0.80                     39906                    0.40652                   2.18109         
           0.90                     42062                    0.39635                   2.18972         
           1.00                     44348                    0.38472                   2.18955         
           1.10                     46658                    0.37302                   2.18894         
           1.20                     48994                    0.35985                   2.19186         
           1.30                     51220                    0.34784                   2.19207         
           1.40                     53243                    0.33658                   2.19160         
           1.50                     55405                    0.32507                   2.18917         
           1.60                     57447                    0.31348                   2.18152         
           1.70                     59245                    0.30354                   2.17538         
           1.80                     61158                    0.29224                   2.16910         
           1.90                     62904                    0.28295                   2.16219         
           2.00                     64537                    0.27255                   2.15544         
           2.10                     66219                    0.26182                   2.15006         
           2.20                     67806                    0.25236                   2.14697         
           2.30                     69223                    0.24477                   2.14659         
           2.40                     70798                    0.23417                   2.14249         
           2.50                     72075                    0.22615                   2.13533         
           2.60                     73292                    0.21907                   2.12276         
           2.70                     74391                    0.21137                   2.11000         
           2.80                     75350                    0.20590                   2.10131         
           2.90                     76102                    0.20083                   2.09213         
           3.00                     76707                    0.19847                   2.08978         
           3.10                     77319                    0.19444                   2.08508         
           3.20                     77908                    0.18959                   2.08031         
           3.30                     78402                    0.18754                   2.07460         
           3.40                     78846                    0.18454                   2.07331         
           3.50                     79274                    0.18150                   2.06726         
           3.60                     79632                    0.18012                   2.05772         
           3.70                     80011                    0.17720                   2.04977         
           3.80                     80342                    0.17487                   2.04514         
           3.90                     80399                    0.17524                   2.04097         
           4.00                     80275                    0.17740                   2.04020         
           4.10                     80136                    0.17792                   2.04044         
           4.20                     79753                    0.18223                   2.04165         
           4.30                     79430                    0.18346                   2.04304         
           4.40                     78982                    0.18462                   2.04761         
           4.50                     78571                    0.18860                   2.05283         
           4.60                     78402                    0.18732                   2.05695         
           4.70                     78427                    0.18678                   2.05958         
           4.80                     78361                    0.18809                   2.06311         
           4.90                     78240                    0.18874                   2.06970         
           5.00                     78170                    0.18970                   2.07312         
           5.10                     78184                    0.18939                   2.07294         
           5.20                     78268                    0.18928                   2.06668         
           5.30                     78552                    0.18605                   2.05473         
           5.40                     78578                    0.18703                   2.04747         
           5.50                     78694                    0.18666                   2.04318         
           5.60                     78528                    0.18752                   2.03978         
           5.70                     78328                    0.18996                   2.04746         
           5.80                     78131                    0.18990                   2.05981         
           5.90                     78022                    0.19055                   2.06548         
           6.00                     78203                    0.18936                   2.06687         
           6.10                     78209                    0.18979                   2.06746         
           6.20                     78358                    0.18902                   2.06342         
           6.30                     78382                    0.18775                   2.06377         
           6.40                     78307                    0.18965                   2.06233         
           6.50                     78262                    0.18893                   2.06145         
           6.60                     78086                    0.19079                   2.06424         
           6.70                     78034                    0.19022                   2.06232         
           6.80                     78081                    0.19018                   2.06335         
           6.90                     77999                    0.19076                   2.06716         
           7.00                     77937                    0.19056                   2.06445         
           7.10                     77938                    0.19096                   2.06390         
           7.20                     77765                    0.19259                   2.07104         
           7.30                     77976                    0.19064                   2.06902         
           7.40                     77804                    0.19363                   2.07312         
           7.50                     77995                    0.19022                   2.07145         
           7.60                     78302                    0.18790                   2.06421         
           7.70                     78493                    0.18744                   2.06173         
           7.80                     78488                    0.18912                   2.06318         
           7.90                     78700                    0.18657                   2.06268         
           8.00                     78642                    0.18741                   2.05864         
           8.10                     78507                    0.18844                   2.05895         
           8.20                     78173                    0.19110                   2.06408         
