           tauB                     NinLC                      phiL          
           0.00                     17701                    0.53502                   1.52143         
           0.10                     17690                    0.52526                   1.61481         
           0.20                     18466                    0.51623                   1.63160         
           0.30                     19117                    0.50988                   1.64264         
           0.40                     19691                    0.50879                   1.64720         
           0.50                     20232                    0.50364                   1.64645         
           0.60                     20892                    0.50104                   1.64661         
           0.70                     21335                    0.49682                   1.65884         
           0.80                     21645                    0.49523                   1.67337         
           0.90                     22058                    0.49103                   1.67928         
           1.00                     22662                    0.48810                   1.67452         
           1.10                     23130                    0.48538                   1.67266         
           1.20                     23516                    0.48604                   1.67532         
           1.30                     23793                    0.48478                   1.68348         
           1.40                     24359                    0.48415                   1.67497         
           1.50                     24779                    0.48205                   1.67450         
           1.60                     25264                    0.48134                   1.67487         
           1.70                     25723                    0.47869                   1.67860         
           1.80                     26264                    0.47458                   1.67596         
           1.90                     26463                    0.47544                   1.68566         
           2.00                     26903                    0.47493                   1.68936         
           2.10                     27514                    0.47153                   1.68915         
           2.20                     27849                    0.46912                   1.69292         
           2.30                     28349                    0.46934                   1.69090         
           2.40                     28710                    0.46661                   1.69698         
           2.50                     29266                    0.46659                   1.68990         
           2.60                     29602                    0.46473                   1.69180         
           2.70                     29921                    0.46167                   1.69524         
           2.80                     30608                    0.45914                   1.68521         
           2.90                     31130                    0.45833                   1.67915         
           3.00                     31311                    0.45734                   1.69029         
           3.10                     31676                    0.45523                   1.69405         
           3.20                     31902                    0.45563                   1.69898         
           3.30                     32275                    0.45220                   1.69945         
           3.40                     32763                    0.45039                   1.69798         
           3.50                     33112                    0.44840                   1.69974         
           3.60                     33513                    0.44707                   1.69746         
           3.70                     34038                    0.44488                   1.68596         
           3.80                     34305                    0.44454                   1.68678         
           3.90                     34630                    0.44166                   1.69111         
           4.00                     35072                    0.43970                   1.69130         
           4.10                     35476                    0.43915                   1.69103         
           4.20                     35946                    0.43668                   1.68659         
           4.30                     36223                    0.43558                   1.69046         
           4.40                     36554                    0.43530                   1.69168         
           4.50                     36889                    0.43245                   1.69407         
           4.60                     37324                    0.43229                   1.69128         
           4.70                     37477                    0.43089                   1.69211         
           4.80                     37724                    0.43020                   1.69239         
           4.90                     37877                    0.42946                   1.70134         
           5.00                     38032                    0.42712                   1.71051         
           5.10                     38405                    0.42603                   1.71049         
           5.20                     38622                    0.42290                   1.70862         
           5.30                     38912                    0.42259                   1.70611         
           5.40                     39350                    0.42143                   1.70349         
           5.50                     39600                    0.41904                   1.70387         
           5.60                     39815                    0.41749                   1.70455         
           5.70                     40091                    0.41829                   1.70081         
           5.80                     40526                    0.41482                   1.69221         
           5.90                     40830                    0.41473                   1.68640         
           6.00                     41041                    0.41371                   1.68496         
           6.10                     41313                    0.41250                   1.68308         
           6.20                     41379                    0.41265                   1.68310         
           6.30                     41509                    0.41203                   1.68536         
           6.40                     41796                    0.41010                   1.68086         
           6.50                     42055                    0.41112                   1.68004         
           6.60                     42089                    0.40908                   1.68806         
           6.70                     42352                    0.40805                   1.69204         
           6.80                     42574                    0.40740                   1.69850         
           6.90                     42934                    0.40583                   1.69970         
           7.00                     42964                    0.40485                   1.70910         
           7.10                     43119                    0.40420                   1.70933         
           7.20                     43502                    0.40300                   1.70412         
           7.30                     43319                    0.40336                   1.71266         
           7.40                     43670                    0.40166                   1.70630         
           7.50                     43940                    0.40032                   1.70273         
           7.60                     44109                    0.40032                   1.70052         
           7.70                     44458                    0.39802                   1.69575         
           7.80                     44475                    0.39848                   1.69976         
           7.90                     44748                    0.39736                   1.69965         
           8.00                     45000                    0.39569                   1.69898         
           8.10                     45085                    0.39383                   1.70362         
           8.20                     45548                    0.39267                   1.69853         
           8.30                     45898                    0.39159                   1.69390         
           8.40                     46037                    0.38973                   1.69899         
           8.50                     46489                    0.38799                   1.69627         
           8.60                     46585                    0.38785                   1.70026         
           8.70                     46816                    0.38492                   1.70311         
           8.80                     47030                    0.38630                   1.70230         
           8.90                     47264                    0.38438                   1.69891         
           9.00                     47334                    0.38411                   1.69671         
           9.10                     47686                    0.38230                   1.69288         
           9.20                     48042                    0.38098                   1.68654         
           9.30                     47942                    0.38185                   1.68893         
           9.40                     48042                    0.37980                   1.68951         
           9.50                     48464                    0.37861                   1.68569         
           9.60                     48423                    0.37762                   1.69187         
           9.70                     48542                    0.37695                   1.69303         
           9.80                     48863                    0.37660                   1.68926         
           9.90                     48861                    0.37723                   1.69297         
          10.00                     49027                    0.37503                   1.69322         
          10.10                     48933                    0.37535                   1.69903         
          10.20                     48892                    0.37601                   1.70438         
          10.30                     49035                    0.37499                   1.70526         
          10.40                     49324                    0.37344                   1.70515         
          10.50                     49387                    0.37230                   1.70792         
          10.60                     49623                    0.37185                   1.70620         
          10.70                     49894                    0.37002                   1.70401         
          10.80                     50060                    0.36904                   1.70294         
          10.90                     50132                    0.36885                   1.70345         
          11.00                     50149                    0.36969                   1.70475         
          11.10                     50443                    0.36795                   1.70411         
          11.20                     50635                    0.36675                   1.70239         
          11.30                     50594                    0.36668                   1.70179         
          11.40                     50734                    0.36639                   1.70087         
          11.50                     50799                    0.36578                   1.70056         
          11.60                     50996                    0.36472                   1.69722         
          11.70                     51200                    0.36432                   1.69694         
          11.80                     51344                    0.36313                   1.69852         
          11.90                     51415                    0.36372                   1.69932         
          12.00                     51584                    0.36203                   1.69897         
          12.10                     51564                    0.36155                   1.70263         
          12.20                     51595                    0.36169                   1.70497         
          12.30                     51707                    0.36097                   1.70489         
          12.40                     51896                    0.35967                   1.70830         
          12.50                     52010                    0.35977                   1.71159         
          12.60                     52074                    0.35970                   1.71198         
          12.70                     52210                    0.35765                   1.70873         
          12.80                     52305                    0.35758                   1.70706         
          12.90                     52440                    0.35791                   1.70243         
          13.00                     52346                    0.35677                   1.70378         
          13.10                     52391                    0.35763                   1.70646         
          13.20                     52469                    0.35677                   1.70773         
          13.30                     52660                    0.35532                   1.70386         
          13.40                     52712                    0.35433                   1.70497         
          13.50                     52744                    0.35520                   1.70735         
          13.60                     52813                    0.35468                   1.70778         
          13.70                     52978                    0.35530                   1.70602         
          13.80                     53004                    0.35385                   1.70617         
          13.90                     53014                    0.35274                   1.70807         
          14.00                     53083                    0.35306                   1.70904         
          14.10                     53231                    0.35323                   1.70576         
          14.20                     53208                    0.35446                   1.70313         
          14.30                     53421                    0.35238                   1.69661         
          14.40                     53315                    0.35182                   1.69924         
          14.50                     53296                    0.35193                   1.70176         
          14.60                     53260                    0.35268                   1.70337         
          14.70                     53129                    0.35264                   1.70778         
          14.80                     53061                    0.35342                   1.70884         
          14.90                     53071                    0.35273                   1.70892         
          15.00                     53062                    0.35291                   1.70920         
          15.10                     53182                    0.35289                   1.70827         
          15.20                     53368                    0.35201                   1.70619         
          15.30                     53306                    0.35235                   1.71086         
          15.40                     53590                    0.35033                   1.71049         
          15.50                     53643                    0.34894                   1.71298         
          15.60                     53676                    0.34969                   1.71408         
          15.70                     53754                    0.34980                   1.71553         
          15.80                     53949                    0.34757                   1.71574         
          15.90                     54073                    0.34695                   1.71455         
          16.00                     53781                    0.34732                   1.72211         
          16.10                     54067                    0.34727                   1.71673         
          16.20                     54333                    0.34608                   1.71110         
          16.30                     54378                    0.34701                   1.70969         
          16.40                     54558                    0.34499                   1.70458         
          16.50                     54416                    0.34582                   1.70535         
          16.60                     54476                    0.34659                   1.70383         
          16.70                     54296                    0.34636                   1.70478         
          16.80                     54422                    0.34601                   1.70076         
          16.90                     54409                    0.34576                   1.69901         
          17.00                     54458                    0.34668                   1.69747         
          17.10                     54370                    0.34678                   1.69961         
          17.20                     54613                    0.34654                   1.69424         
          17.30                     54444                    0.34634                   1.69910         
          17.40                     54574                    0.34629                   1.69596         
          17.50                     54499                    0.34509                   1.69986         
          17.60                     54626                    0.34517                   1.69722         
          17.70                     54620                    0.34463                   1.69807         
          17.80                     54587                    0.34518                   1.70096         
          17.90                     54740                    0.34334                   1.69966         
          18.00                     54854                    0.34448                   1.69963         
          18.10                     54662                    0.34509                   1.70414         
          18.20                     54531                    0.34523                   1.70878         
          18.30                     54756                    0.34409                   1.70410         
          18.40                     54951                    0.34402                   1.69968         
          18.50                     54996                    0.34386                   1.70006         
          18.60                     55011                    0.34364                   1.70006         
          18.70                     55028                    0.34216                   1.69891         
          18.80                     54986                    0.34247                   1.69939         
          18.90                     55204                    0.34212                   1.69541         
          19.00                     55341                    0.34066                   1.69426         
          19.10                     55210                    0.34317                   1.69658         
          19.20                     55426                    0.34109                   1.69103         
          19.30                     55392                    0.34183                   1.69004         
          19.40                     55192                    0.34173                   1.69490         
          19.50                     55287                    0.34187                   1.69425         
          19.60                     55170                    0.34219                   1.69723         
          19.70                     55255                    0.34158                   1.69661         
          19.80                     55033                    0.34248                   1.70208         
          19.90                     54869                    0.34320                   1.70265         
          20.00                     54930                    0.34377                   1.69922         
          20.10                     55071                    0.34258                   1.69682         
          20.20                     54944                    0.34321                   1.69861         
          20.30                     54991                    0.34399                   1.69709         
          20.40                     55089                    0.34361                   1.69721         
          20.50                     55231                    0.34211                   1.69496         
          20.60                     55248                    0.34166                   1.69185         
          20.70                     54976                    0.34386                   1.69618         
          20.80                     54887                    0.34484                   1.69652         
          20.90                     54950                    0.34202                   1.69501         
          21.00                     55132                    0.34351                   1.68897         
          21.10                     55120                    0.34289                   1.68513         
          21.20                     54969                    0.34219                   1.68774         
          21.30                     55067                    0.34349                   1.68582         
          21.40                     55202                    0.34230                   1.68394         
          21.50                     55140                    0.34360                   1.68476         
          21.60                     55011                    0.34312                   1.68578         
          21.70                     54927                    0.34354                   1.68603         
          21.80                     54951                    0.34377                   1.68288         
          21.90                     55001                    0.34400                   1.68101         
          22.00                     54918                    0.34445                   1.67952         
          22.10                     54879                    0.34587                   1.67290         
          22.20                     54783                    0.34607                   1.67090         
          22.30                     54614                    0.34559                   1.67368         
          22.40                     54538                    0.34673                   1.67811         
          22.50                     54317                    0.34860                   1.68637         
          22.60                     54491                    0.34746                   1.68582         
          22.70                     54508                    0.34730                   1.69011         
          22.80                     54483                    0.34697                   1.69435         
          22.90                     54170                    0.34841                   1.70139         
          23.00                     54166                    0.34755                   1.70219         
          23.10                     54457                    0.34705                   1.69785         
          23.20                     54431                    0.34614                   1.69953         
          23.30                     54576                    0.34578                   1.70125         
          23.40                     54627                    0.34555                   1.70334         
          23.50                     54722                    0.34391                   1.70152         
          23.60                     54903                    0.34386                   1.70038         
          23.70                     54916                    0.34424                   1.70110         
          23.80                     54948                    0.34318                   1.70080         
          23.90                     55120                    0.34331                   1.69756         
          24.00                     55293                    0.34275                   1.69182         
          24.10                     55104                    0.34250                   1.69625         
          24.20                     55163                    0.34338                   1.69308         
          24.30                     55088                    0.34253                   1.69354         
          24.40                     55263                    0.34287                   1.69197         
          24.50                     55433                    0.34300                   1.69032         
          24.60                     55041                    0.34318                   1.70202         
          24.70                     54853                    0.34213                   1.70960         
          24.80                     55001                    0.34296                   1.71099         
          24.90                     54875                    0.34333                   1.71596         
          25.00                     55236                    0.34159                   1.70692         
          25.10                     55185                    0.34203                   1.70810         
          25.20                     55121                    0.34228                   1.70665         
          25.30                     55099                    0.34294                   1.70511         
          25.40                     55013                    0.34276                   1.70415         
          25.50                     54840                    0.34365                   1.70287         
          25.60                     54915                    0.34369                   1.69942         
          25.70                     54812                    0.34447                   1.70067         
          25.80                     54946                    0.34371                   1.69572         
          25.90                     54829                    0.34356                   1.69830         
          26.00                     54948                    0.34444                   1.69547         
          26.10                     54857                    0.34341                   1.69482         
          26.20                     54712                    0.34485                   1.69885         
          26.30                     54555                    0.34527                   1.70639         
          26.40                     54499                    0.34503                   1.71006         
          26.50                     54633                    0.34507                   1.71060         
          26.60                     54804                    0.34273                   1.71085         
          26.70                     54827                    0.34257                   1.71299         
          26.80                     55085                    0.34109                   1.70930         
          26.90                     54994                    0.34311                   1.71085         
          27.00                     54933                    0.34286                   1.71049         
          27.10                     54976                    0.34382                   1.70851         
          27.20                     54924                    0.34271                   1.70959         
          27.30                     55087                    0.34343                   1.70609         
          27.40                     55369                    0.34220                   1.69984         
          27.50                     55588                    0.34133                   1.69393         
          27.60                     55516                    0.34034                   1.69606         
          27.70                     55459                    0.33985                   1.70303         
          27.80                     55480                    0.33992                   1.70378         
          27.90                     55588                    0.33996                   1.69784         
          28.00                     55613                    0.33996                   1.69563         
          28.10                     55531                    0.34086                   1.69897         
          28.20                     55501                    0.34013                   1.69839         
          28.30                     55280                    0.34138                   1.70138         
          28.40                     55324                    0.34151                   1.69976         
          28.50                     55325                    0.34172                   1.70189         
          28.60                     55163                    0.34124                   1.70548         
          28.70                     55250                    0.34096                   1.70420         
          28.80                     55202                    0.34096                   1.70952         
          28.90                     55448                    0.33915                   1.70778         
          29.00                     55399                    0.33934                   1.71079         
          29.10                     55634                    0.33867                   1.70622         
          29.20                     55666                    0.33917                   1.70492         
          29.30                     55664                    0.33925                   1.70370         
          29.40                     55764                    0.33852                   1.70079         
          29.50                     56208                    0.33746                   1.69181         
          29.60                     55855                    0.33807                   1.70244         
          29.70                     55871                    0.33750                   1.70271         
          29.80                     55884                    0.33714                   1.70133         
          29.90                     56086                    0.33806                   1.69731         
          30.00                     55880                    0.33833                   1.70256         
          30.10                     56015                    0.33703                   1.70355         
          30.20                     56258                    0.33534                   1.70186         
          30.30                     56415                    0.33574                   1.69805         
          30.40                     56417                    0.33512                   1.69579         
          30.50                     56631                    0.33465                   1.69228         
          30.60                     56452                    0.33508                   1.69855         
          30.70                     56603                    0.33432                   1.69350         
          30.80                     56708                    0.33379                   1.68956         
          30.90                     56586                    0.33464                   1.69042         
          31.00                     56493                    0.33542                   1.69139         
          31.10                     56604                    0.33616                   1.68907         
          31.20                     56525                    0.33629                   1.68803         
          31.30                     56345                    0.33659                   1.68983         
          31.40                     56399                    0.33622                   1.69058         
          31.50                     56509                    0.33592                   1.68831         
          31.60                     56534                    0.33608                   1.68808         
          31.70                     56520                    0.33591                   1.68976         
          31.80                     56713                    0.33463                   1.69031         
          31.90                     56818                    0.33505                   1.68908         
          32.00                     57142                    0.33190                   1.68565         
          32.10                     56974                    0.33417                   1.68641         
          32.20                     56759                    0.33310                   1.68914         
          32.30                     56601                    0.33398                   1.69238         
          32.40                     56542                    0.33502                   1.69107         
          32.50                     56306                    0.33705                   1.69432         
          32.60                     56273                    0.33599                   1.69365         
          32.70                     56169                    0.33781                   1.69371         
          32.80                     56142                    0.33751                   1.69112         
          32.90                     55997                    0.33899                   1.69064         
          33.00                     55891                    0.33952                   1.69031         
          33.10                     55667                    0.34071                   1.68957         
          33.20                     55746                    0.34016                   1.68537         
          33.30                     55933                    0.33949                   1.67965         
          33.40                     55825                    0.34043                   1.68152         
          33.50                     55597                    0.34028                   1.68513         
          33.60                     55767                    0.34060                   1.68073         
          33.70                     55591                    0.34137                   1.68154         
          33.80                     55697                    0.34129                   1.67805         
          33.90                     55719                    0.34126                   1.67686         
          34.00                     55667                    0.33986                   1.67833         
          34.10                     55514                    0.34187                   1.68273         
          34.20                     55199                    0.34237                   1.69207         
          34.30                     55204                    0.34300                   1.69212         
          34.40                     55143                    0.34403                   1.69455         
          34.50                     55256                    0.34245                   1.69367         
          34.60                     55380                    0.34155                   1.69296         
          34.70                     55362                    0.34134                   1.69368         
          34.80                     55424                    0.34160                   1.69228         
          34.90                     55540                    0.34047                   1.68925         
          35.00                     55584                    0.34005                   1.68996         
          35.10                     55847                    0.34074                   1.68463         
          35.20                     55711                    0.33988                   1.68753         
          35.30                     55696                    0.33931                   1.68861         
          35.40                     55632                    0.34092                   1.68866         
          35.50                     55708                    0.34039                   1.68471         
          35.60                     55861                    0.33988                   1.68193         
          35.70                     55664                    0.34123                   1.68892         
          35.80                     55621                    0.33992                   1.69058         
          35.90                     55638                    0.34049                   1.69061         
          36.00                     55664                    0.34047                   1.68997         
          36.10                     55596                    0.34015                   1.69014         
          36.20                     55706                    0.34064                   1.68669         
          36.30                     55739                    0.34063                   1.68659         
          36.40                     55829                    0.33952                   1.68479         
          36.50                     55637                    0.33989                   1.68823         
          36.60                     55846                    0.33951                   1.68590         
          36.70                     55765                    0.33990                   1.68741         
          36.80                     55745                    0.34008                   1.68835         
          36.90                     55688                    0.33957                   1.68885         
          37.00                     55391                    0.34100                   1.69502         
          37.10                     55421                    0.34174                   1.69578         
          37.20                     55437                    0.34219                   1.69693         
          37.30                     55250                    0.34182                   1.70375         
          37.40                     55176                    0.34143                   1.70818         
          37.50                     55402                    0.34170                   1.70476         
          37.60                     55391                    0.34167                   1.70253         
          37.70                     55351                    0.34209                   1.70068         
          37.80                     55456                    0.34134                   1.69813         
          37.90                     55598                    0.34126                   1.69501         
          38.00                     55681                    0.34061                   1.69088         
          38.10                     55688                    0.34035                   1.68909         
          38.20                     55698                    0.33966                   1.68811         
          38.30                     55698                    0.34062                   1.68803         
          38.40                     55777                    0.34051                   1.68426         
          38.50                     55880                    0.33882                   1.68025         
          38.60                     55726                    0.34036                   1.68237         
          38.70                     55701                    0.34130                   1.68269         
          38.80                     55684                    0.34076                   1.68372         
          38.90                     55465                    0.34164                   1.68990         
          39.00                     55732                    0.34039                   1.68668         
          39.10                     55629                    0.34113                   1.68842         
          39.20                     55603                    0.33994                   1.68366         
          39.30                     55501                    0.34184                   1.68251         
          39.40                     55661                    0.34140                   1.67981         
          39.50                     55283                    0.34229                   1.68872         
          39.60                     54771                    0.34348                   1.69946         
          39.70                     55005                    0.34360                   1.69634         
          39.80                     55031                    0.34346                   1.69519         
          39.90                     54891                    0.34425                   1.69607         
          40.00                     54953                    0.34503                   1.69414         
          40.10                     54972                    0.34405                   1.69631         
          40.20                     54897                    0.34471                   1.69661         
          40.30                     54863                    0.34480                   1.69561         
          40.40                     55133                    0.34386                   1.68923         
          40.50                     55095                    0.34401                   1.69045         
          40.60                     55167                    0.34378                   1.69142         
          40.70                     55150                    0.34334                   1.69647         
          40.80                     55083                    0.34382                   1.69949         
          40.90                     54995                    0.34466                   1.70399         
          41.00                     55040                    0.34379                   1.70114         
          41.10                     55069                    0.34224                   1.70197         
          41.20                     54912                    0.34348                   1.70752         
          41.30                     55095                    0.34306                   1.70183         
          41.40                     55062                    0.34388                   1.70169         
          41.50                     55009                    0.34339                   1.70196         
          41.60                     55143                    0.34349                   1.70012         
          41.70                     55150                    0.34262                   1.69989         
          41.80                     55311                    0.34207                   1.69366         
          41.90                     55206                    0.34263                   1.69502         
          42.00                     55133                    0.34280                   1.69552         
          42.10                     55145                    0.34283                   1.69505         
          42.20                     55110                    0.34230                   1.69575         
          42.30                     55388                    0.34189                   1.68989         
          42.40                     55348                    0.34208                   1.69464         
          42.50                     55280                    0.34221                   1.69762         
          42.60                     55395                    0.34108                   1.69826         
          42.70                     55382                    0.34152                   1.69982         
          42.80                     55496                    0.34069                   1.69696         
          42.90                     55499                    0.34057                   1.69510         
          43.00                     55434                    0.34135                   1.69618         
          43.10                     55533                    0.34026                   1.69411         
          43.20                     55329                    0.34086                   1.69774         
