           tauB                     NinLC                      phiL          
           0.00                     19769                    0.52397                   1.59871         
           0.10                     20158                    0.51069                   1.71068         
           0.20                     21323                    0.49865                   1.74369         
           0.30                     22147                    0.49523                   1.77444         
           0.40                     23057                    0.48909                   1.78697         
           0.50                     24036                    0.48577                   1.79557         
           0.60                     24813                    0.47894                   1.81261         
           0.70                     25661                    0.47504                   1.82043         
           0.80                     26535                    0.47009                   1.81831         
           0.90                     27311                    0.46679                   1.82779         
           1.00                     28343                    0.46125                   1.82128         
           1.10                     29220                    0.45878                   1.82327         
           1.20                     29920                    0.45684                   1.83368         
           1.30                     30801                    0.45370                   1.82722         
           1.40                     31722                    0.44947                   1.82733         
           1.50                     32482                    0.44509                   1.83158         
           1.60                     33402                    0.44256                   1.82976         
           1.70                     34205                    0.43733                   1.83008         
           1.80                     35091                    0.43236                   1.82646         
           1.90                     35942                    0.42960                   1.82424         
           2.00                     36872                    0.42582                   1.81903         
           2.10                     37712                    0.42047                   1.82031         
           2.20                     38556                    0.41822                   1.82490         
           2.30                     39421                    0.41472                   1.83251         
           2.40                     40339                    0.40926                   1.83156         
           2.50                     41057                    0.40596                   1.83311         
           2.60                     41888                    0.40075                   1.83382         
           2.70                     42886                    0.39839                   1.83010         
           2.80                     43703                    0.39423                   1.82742         
           2.90                     44464                    0.39109                   1.82675         
           3.00                     45319                    0.38695                   1.82317         
           3.10                     46236                    0.38277                   1.81555         
           3.20                     46846                    0.37935                   1.81620         
           3.30                     47590                    0.37458                   1.81526         
           3.40                     48217                    0.37282                   1.81933         
           3.50                     48884                    0.36884                   1.81780         
           3.60                     49641                    0.36716                   1.81075         
           3.70                     50248                    0.36376                   1.80880         
           3.80                     50710                    0.36090                   1.80926         
           3.90                     51103                    0.35932                   1.81421         
           4.00                     51650                    0.35479                   1.81986         
           4.10                     52353                    0.35182                   1.82220         
           4.20                     52809                    0.34993                   1.82991         
           4.30                     53247                    0.34658                   1.83163         
           4.40                     53805                    0.34379                   1.83015         
           4.50                     54390                    0.34067                   1.83103         
           4.60                     54806                    0.33812                   1.83489         
           4.70                     55463                    0.33545                   1.83250         
           4.80                     56116                    0.33078                   1.82793         
           4.90                     56697                    0.32670                   1.82837         
           5.00                     57260                    0.32473                   1.82783         
           5.10                     57716                    0.32209                   1.82861         
           5.20                     58268                    0.32018                   1.82584         
