           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     92361                    0.58727                   0.60474         
           0.20                     91360                    0.57335                   0.60978         
           0.30                     91304                    0.56591                   0.61276         
           0.40                     89441                    0.56609                   0.61472         
           0.50                     90867                    0.56525                   0.61361         
           0.60                     90511                    0.56389                   0.61420         
           0.70                     89384                    0.56465                   0.61602         
           0.80                     90587                    0.55945                   0.61624         
           0.90                     90247                    0.56076                   0.61584         
           1.00                     90433                    0.56272                   0.61482         
           1.10                     90485                    0.56236                   0.61472         
           1.20                     90989                    0.56288                   0.61374         
           1.30                     90327                    0.56276                   0.61486         
           1.40                     90394                    0.56156                   0.61586         
           1.50                     89517                    0.55903                   0.61695         
           1.60                     89395                    0.55566                   0.61868         
           1.70                     89764                    0.55772                   0.61874         
           1.80                     89656                    0.55491                   0.61960         
           1.90                     88238                    0.55326                   0.62051         
           2.00                     89409                    0.55319                   0.61988         
           2.10                     88351                    0.55424                   0.62030         
           2.20                     90107                    0.55508                   0.61897         
           2.30                     88687                    0.55372                   0.62060         
           2.40                     89438                    0.55544                   0.61854         
           2.50                     89581                    0.55641                   0.61825         
           2.60                     88616                    0.55691                   0.61930         
           2.70                     89638                    0.55945                   0.61773         
           2.80                     88708                    0.55803                   0.61859         
           2.90                     89809                    0.55594                   0.61799         
           3.00                     89157                    0.55870                   0.61878         
           3.10                     89724                    0.55367                   0.61864         
           3.20                     90002                    0.55235                   0.61951         
           3.30                     89630                    0.55198                   0.62002         
           3.40                     89331                    0.55374                   0.61973         
           3.50                     89606                    0.55603                   0.61869         
           3.60                     89503                    0.55363                   0.61898         
           3.70                     89965                    0.55358                   0.61889         
           3.80                     89791                    0.55434                   0.61833         
           3.90                     89580                    0.55261                   0.61974         
           4.00                     88129                    0.55388                   0.62093         
           4.10                     89623                    0.55607                   0.61882         
           4.20                     89239                    0.55733                   0.61875         
           4.30                     89107                    0.55644                   0.61809         
           4.40                     89733                    0.55570                   0.61842         
           4.50                     90293                    0.55589                   0.61834         
           4.60                     90218                    0.55583                   0.61857         
           4.70                     89420                    0.55400                   0.61956         
           4.80                     89492                    0.55651                   0.61957         
           4.90                     89535                    0.55750                   0.61896         
           5.00                     90379                    0.55658                   0.61756         
           5.10                     90251                    0.55712                   0.61703         
           5.20                     90032                    0.55651                   0.61748         
           5.30                     90136                    0.55667                   0.61814         
           5.40                     89652                    0.55677                   0.61851         
           5.50                     89242                    0.55626                   0.61935         
           5.60                     88439                    0.55514                   0.61879         
           5.70                     90356                    0.55429                   0.61830         
           5.80                     89730                    0.55420                   0.61936         
           5.90                     88889                    0.55421                   0.61998         
           6.00                     89293                    0.55726                   0.61881         
           6.10                     89755                    0.55904                   0.61778         
           6.20                     89811                    0.55693                   0.61760         
           6.30                     89393                    0.55717                   0.61802         
           6.40                     90007                    0.55718                   0.61779         
           6.50                     89601                    0.55638                   0.61821         
           6.60                     89624                    0.56058                   0.61767         
           6.70                     89680                    0.55959                   0.61744         
           6.80                     88586                    0.56051                   0.61834         
           6.90                     90337                    0.56110                   0.61658         
           7.00                     89667                    0.55945                   0.61787         
           7.10                     90171                    0.55636                   0.61760         
           7.20                     89538                    0.55542                   0.61870         
           7.30                     90380                    0.55586                   0.61783         
           7.40                     89540                    0.55484                   0.61962         
           7.50                     89598                    0.55197                   0.62019         
           7.60                     89295                    0.55509                   0.61941         
           7.70                     88843                    0.55446                   0.62020         
           7.80                     89698                    0.55556                   0.61889         
           7.90                     89922                    0.55342                   0.61865         
           8.00                     89240                    0.55423                   0.62019         
           8.10                     87916                    0.55311                   0.62264         
           8.20                     88630                    0.55029                   0.62276         
           8.30                     89390                    0.54997                   0.62148         
           8.40                     89532                    0.55327                   0.62025         
           8.50                     88922                    0.55610                   0.61999         
           8.60                     88988                    0.55592                   0.62031         
           8.70                     90044                    0.55747                   0.61771         
           8.80                     89773                    0.55886                   0.61694         
           8.90                     89535                    0.56050                   0.61693         
           9.00                     89381                    0.56023                   0.61764         
           9.10                     90627                    0.56050                   0.61596         
           9.20                     89353                    0.55750                   0.61825         
           9.30                     90408                    0.55532                   0.61768         
           9.40                     89358                    0.55658                   0.61787         
           9.50                     90612                    0.55799                   0.61628         
           9.60                     89910                    0.55854                   0.61650         
           9.70                     90506                    0.56186                   0.61557         
           9.80                     89924                    0.55564                   0.61746         
           9.90                     89842                    0.55608                   0.61775         
          10.00                     89121                    0.55918                   0.61772         
          10.10                     90559                    0.56053                   0.61623         
          10.20                     89262                    0.55935                   0.61673         
