           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     87308                    0.57208                   0.61444         
           0.20                     82651                    0.56233                   0.62259         
           0.30                     79684                    0.55585                   0.62970         
           0.40                     82392                    0.55133                   0.63279         
           0.50                     79116                    0.55268                   0.63617         
           0.60                     81139                    0.54907                   0.63553         
           0.70                     79104                    0.54569                   0.64136         
           0.80                     81024                    0.54763                   0.63911         
           0.90                     75202                    0.54624                   0.64123         
           1.00                     74765                    0.54589                   0.64409         
           1.10                     78615                    0.54534                   0.64576         
           1.20                     71010                    0.54047                   0.65206         
           1.30                     68305                    0.53969                   0.65603         
           1.40                     59404                    0.53530                   0.65023         
           1.50                     73093                    0.53414                   0.67040         
           1.60                     66396                    0.53185                   0.67005         
           1.70                     64879                    0.52133                   0.68796         
           1.80                     30519                    0.51702                   0.67713         
           1.90                     24619                    0.50768                   0.69129         
           2.00                     25490                    0.50152                   0.64927         
           2.10                     19826                    0.49003                   0.64026         
           2.20                     19643                    0.48303                   0.64570         
           2.30                     11107                    0.47141                   0.59008         
           2.40                     18112                    0.46615                   1.12579         
           2.50                     11757                    0.45272                   1.15107         
           2.60                     11456                    0.44696                   1.22267         
           2.70                     19582                    0.43598                   1.23981         
           2.80                     20905                    0.42441                   1.25054         
           2.90                     22265                    0.41464                   1.26464         
           3.00                     23527                    0.39821                   1.27443         
           3.10                     24776                    0.38634                   1.27966         
           3.20                     25852                    0.37464                   1.28687         
           3.30                     26791                    0.36247                   1.29821         
           3.40                     27685                    0.35045                   1.30736         
           3.50                     28760                    0.33998                   1.31219         
           3.60                     29829                    0.32874                   1.31285         
           3.70                     30587                    0.31831                   1.31741         
           3.80                     31287                    0.31025                   1.32036         
           3.90                     31994                    0.30184                   1.32241         
           4.00                     32820                    0.29186                   1.31920         
           4.10                     33451                    0.28428                   1.31508         
           4.20                     34042                    0.27823                   1.31083         
           4.30                     34583                    0.27069                   1.30769         
           4.40                     34771                    0.26756                   1.31001         
           4.50                     35071                    0.26635                   1.30679         
           4.60                     35467                    0.26480                   1.30000         
           4.70                     35719                    0.26494                   1.29891         
           4.80                     35811                    0.26378                   1.29628         
           4.90                     35898                    0.26424                   1.29736         
           5.00                     35917                    0.26400                   1.29689         
           5.10                     35890                    0.26622                   1.30172         
           5.20                     36215                    0.26532                   1.29863         
           5.30                     36290                    0.26510                   1.30236         
           5.40                     36531                    0.26389                   1.30339         
           5.50                     36701                    0.26350                   1.31005         
           5.60                     36717                    0.26237                   1.31806         
           5.70                     36966                    0.26134                   1.31943         
           5.80                     37362                    0.25905                   1.31709         
           5.90                     37609                    0.25781                   1.31862         
           6.00                     37741                    0.25676                   1.31601         
           6.10                     38103                    0.25471                   1.31121         
           6.20                     38492                    0.25273                   1.30618         
           6.30                     38699                    0.25106                   1.30427         
           6.40                     38919                    0.25197                   1.30086         
           6.50                     39002                    0.25302                   1.30518         
           6.60                     39270                    0.25322                   1.30754         
           6.70                     39391                    0.25373                   1.30810         
           6.80                     39624                    0.25431                   1.30880         
           6.90                     39670                    0.25610                   1.31161         
           7.00                     39957                    0.25701                   1.30731         
           7.10                     40294                    0.25618                   1.30523         
           7.20                     40501                    0.25729                   1.30503         
           7.30                     40992                    0.25447                   1.30391         
           7.40                     41188                    0.25328                   1.30509         
           7.50                     41372                    0.25368                   1.30215         
           7.60                     41583                    0.25420                   1.30328         
           7.70                     41675                    0.25611                   1.30830         
           7.80                     41727                    0.25628                   1.31360         
           7.90                     41767                    0.25606                   1.31582         
           8.00                     42152                    0.25614                   1.31545         
           8.10                     42159                    0.25740                   1.32694         
           8.20                     42543                    0.25615                   1.32739         
           8.30                     42977                    0.25364                   1.32194         
           8.40                     43243                    0.25374                   1.32040         
           8.50                     43387                    0.25339                   1.31733         
           8.60                     43737                    0.25220                   1.31272         
           8.70                     44083                    0.25239                   1.31136         
           8.80                     44249                    0.25195                   1.31356         
           8.90                     44516                    0.25215                   1.31124         
           9.00                     44652                    0.25366                   1.31428         
           9.10                     44843                    0.25425                   1.31242         
           9.20                     44994                    0.25497                   1.31062         
           9.30                     45218                    0.25478                   1.30995         
           9.40                     45348                    0.25490                   1.31112         
           9.50                     45723                    0.25229                   1.30996         
           9.60                     45860                    0.25194                   1.30915         
           9.70                     45846                    0.25278                   1.30981         
           9.80                     45885                    0.25282                   1.31236         
           9.90                     45990                    0.25215                   1.31815         
          10.00                     46164                    0.24908                   1.32312         
          10.10                     46418                    0.24571                   1.32298         
          10.20                     46568                    0.24541                   1.32401         
          10.30                     46758                    0.24344                   1.32720         
          10.40                     46951                    0.24342                   1.32974         
          10.50                     47175                    0.24393                   1.32685         
          10.60                     47388                    0.24263                   1.32656         
          10.70                     47520                    0.24267                   1.32915         
          10.80                     47860                    0.24377                   1.32553         
          10.90                     47987                    0.24376                   1.32367         
          11.00                     48265                    0.24172                   1.32146         
          11.10                     48387                    0.24565                   1.32316         
          11.20                     48493                    0.24598                   1.32495         
          11.30                     48642                    0.24545                   1.32648         
          11.40                     48773                    0.24584                   1.32500         
          11.50                     48721                    0.24876                   1.32958         
          11.60                     49176                    0.24708                   1.32760         
          11.70                     49206                    0.24658                   1.33085         
          11.80                     49466                    0.24588                   1.32893         
          11.90                     49731                    0.24513                   1.32863         
          12.00                     49941                    0.24430                   1.32910         
          12.10                     50186                    0.24600                   1.32910         
          12.20                     50299                    0.24655                   1.33083         
          12.30                     50370                    0.24910                   1.33214         
          12.40                     50635                    0.25058                   1.33048         
          12.50                     50848                    0.25344                   1.32784         
          12.60                     51147                    0.25478                   1.32551         
          12.70                     51276                    0.25257                   1.32808         
          12.80                     51652                    0.24994                   1.33139         
          12.90                     51973                    0.24903                   1.33408         
          13.00                     52393                    0.24729                   1.33497         
          13.10                     52813                    0.24567                   1.33234         
          13.20                     53128                    0.24263                   1.33201         
          13.30                     53434                    0.24046                   1.33169         
          13.40                     53682                    0.23760                   1.33036         
          13.50                     54023                    0.23747                   1.33113         
          13.60                     54238                    0.23694                   1.33236         
          13.70                     54236                    0.24122                   1.33499         
          13.80                     54415                    0.24030                   1.33657         
          13.90                     54469                    0.24150                   1.33979         
          14.00                     54829                    0.23954                   1.33817         
          14.10                     55319                    0.23692                   1.33534         
          14.20                     55448                    0.23641                   1.33647         
          14.30                     55611                    0.23412                   1.33570         
          14.40                     55696                    0.23381                   1.33507         
          14.50                     55762                    0.23530                   1.33430         
          14.60                     55854                    0.23273                   1.33223         
          14.70                     55989                    0.23167                   1.32748         
          14.80                     55856                    0.23030                   1.32833         
          14.90                     55906                    0.23013                   1.32800         
          15.00                     55827                    0.23131                   1.32852         
          15.10                     55754                    0.23047                   1.32842         
          15.20                     55834                    0.22966                   1.32750         
          15.30                     55938                    0.22816                   1.32547         
          15.40                     55912                    0.23017                   1.32431         
          15.50                     55935                    0.22720                   1.32402         
          15.60                     55964                    0.22761                   1.32617         
          15.70                     56104                    0.22683                   1.32586         
          15.80                     56280                    0.22558                   1.32357         
          15.90                     56553                    0.22442                   1.32225         
          16.00                     56461                    0.22570                   1.32422         
          16.10                     56394                    0.22771                   1.32635         
          16.20                     56290                    0.22663                   1.33008         
          16.30                     56304                    0.22703                   1.33127         
          16.40                     56435                    0.22694                   1.32939         
          16.50                     56620                    0.22602                   1.32685         
          16.60                     56674                    0.22587                   1.32593         
