           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     64665                    0.56747                   0.62766         
           0.20                     64161                    0.55786                   0.64004         
           0.30                     57882                    0.55249                   0.64308         
           0.40                     46311                    0.54996                   0.64349         
           0.50                     40786                    0.54627                   0.65377         
           0.60                     53169                    0.53944                   0.68960         
           0.70                     23346                    0.53321                   0.69336         
           0.80                     14752                    0.52015                   0.64746         
           0.90                     11754                    0.50333                   0.73454         
           1.00                      8734                    0.48749                   0.64507         
           1.10                      6895                    0.46820                   1.17562         
           1.20                     12771                    0.44702                   1.24395         
           1.30                     13909                    0.42084                   1.31659         
           1.40                     15787                    0.39350                   1.34370         
           1.50                     17410                    0.36238                   1.37771         
           1.60                     19111                    0.32826                   1.40568         
           1.70                     20435                    0.29864                   1.42614         
           1.80                     27575                    0.27253                   1.40616         
           1.90                     22818                    0.25566                   1.44451         
           2.00                     29720                    0.24088                   1.40829         
           2.10                     30633                    0.22380                   1.41197         
           2.20                     30992                    0.21219                   1.41841         
           2.30                     31180                    0.20440                   1.42598         
           2.40                     31568                    0.19576                   1.42793         
           2.50                     31969                    0.19192                   1.42412         
           2.60                     31918                    0.19471                   1.42135         
           2.70                     31891                    0.19513                   1.41777         
           2.80                     32066                    0.19466                   1.41170         
           2.90                     31883                    0.19329                   1.41425         
           3.00                     31720                    0.19500                   1.40680         
           3.10                     31222                    0.20381                   1.41273         
           3.20                     30996                    0.20644                   1.42935         
           3.30                     31196                    0.20098                   1.43245         
           3.40                     31539                    0.19727                   1.43507         
           3.50                     31859                    0.19138                   1.44376         
           3.60                     32167                    0.18789                   1.44265         
           3.70                     32411                    0.18743                   1.43447         
           3.80                     32483                    0.19113                   1.43188         
           3.90                     32541                    0.19313                   1.43157         
           4.00                     32719                    0.19285                   1.43401         
           4.10                     33020                    0.19648                   1.43584         
           4.20                     33166                    0.19410                   1.43486         
           4.30                     33401                    0.19189                   1.43325         
           4.40                     33809                    0.19098                   1.43495         
           4.50                     33998                    0.19020                   1.43502         
           4.60                     34173                    0.19025                   1.43802         
           4.70                     34523                    0.18645                   1.44296         
           4.80                     34607                    0.18866                   1.44295         
           4.90                     34837                    0.19331                   1.43970         
           5.00                     35129                    0.18975                   1.44218         
           5.10                     35408                    0.18768                   1.44126         
           5.20                     35755                    0.18676                   1.44485         
           5.30                     36150                    0.18310                   1.45059         
           5.40                     36665                    0.17564                   1.44698         
           5.50                     37235                    0.17188                   1.44349         
           5.60                     37498                    0.17057                   1.44354         
           5.70                     37907                    0.16795                   1.43644         
           5.80                     38209                    0.16801                   1.43468         
           5.90                     38365                    0.16808                   1.43603         
           6.00                     38657                    0.16816                   1.43311         
           6.10                     38505                    0.17483                   1.43536         
           6.20                     38503                    0.17695                   1.43540         
           6.30                     38874                    0.17084                   1.43516         
           6.40                     39039                    0.17096                   1.43243         
           6.50                     38968                    0.17116                   1.43451         
           6.60                     39156                    0.17008                   1.43912         
           6.70                     39191                    0.17321                   1.44233         
           6.80                     39135                    0.17767                   1.44604         
