           tauB                     NinLC                      phiL          
           0.00                     17565                    0.53440                   1.52842         
           0.10                     17647                    0.52381                   1.61819         
           0.20                     18361                    0.51302                   1.63687         
           0.30                     19051                    0.51008                   1.64068         
           0.40                     19831                    0.50623                   1.63240         
           0.50                     20226                    0.50234                   1.64512         
           0.60                     20735                    0.49810                   1.65583         
           0.70                     21285                    0.49583                   1.66331         
           0.80                     21948                    0.49176                   1.66526         
           0.90                     22490                    0.48987                   1.66827         
           1.00                     23005                    0.48697                   1.66806         
           1.10                     23405                    0.48367                   1.67066         
           1.20                     23939                    0.47963                   1.66655         
           1.30                     24569                    0.47849                   1.66173         
           1.40                     24893                    0.47589                   1.66472         
           1.50                     25470                    0.47686                   1.65582         
           1.60                     25903                    0.47568                   1.66083         
           1.70                     26376                    0.47226                   1.66504         
           1.80                     26945                    0.46916                   1.66818         
           1.90                     27281                    0.46778                   1.67674         
           2.00                     27720                    0.46568                   1.68077         
           2.10                     28142                    0.46436                   1.67980         
           2.20                     28780                    0.46386                   1.67203         
           2.30                     29280                    0.46021                   1.67193         
           2.40                     29598                    0.46016                   1.67842         
           2.50                     29989                    0.45976                   1.68745         
           2.60                     30493                    0.45785                   1.68510         
           2.70                     30893                    0.45726                   1.68398         
           2.80                     31422                    0.45693                   1.68041         
           2.90                     32003                    0.45192                   1.67812         
           3.00                     32518                    0.44932                   1.67979         
           3.10                     32950                    0.44575                   1.68089         
           3.20                     33421                    0.44520                   1.68124         
           3.30                     33883                    0.44421                   1.68051         
           3.40                     34380                    0.43935                   1.67912         
           3.50                     34951                    0.43693                   1.67805         
           3.60                     35496                    0.43535                   1.67582         
           3.70                     35906                    0.43446                   1.67653         
           3.80                     36440                    0.43161                   1.67518         
           3.90                     37018                    0.42885                   1.67481         
           4.00                     37543                    0.42715                   1.67582         
           4.10                     37966                    0.42582                   1.67924         
           4.20                     38574                    0.42296                   1.67883         
           4.30                     39213                    0.42100                   1.67605         
           4.40                     39615                    0.42037                   1.67914         
           4.50                     40094                    0.41603                   1.68195         
           4.60                     40649                    0.41314                   1.68598         
           4.70                     41117                    0.41091                   1.69119         
           4.80                     41514                    0.40786                   1.69611         
           4.90                     41917                    0.40536                   1.69507         
           5.00                     42519                    0.40415                   1.69099         
           5.10                     42954                    0.40116                   1.69518         
           5.20                     43487                    0.39910                   1.69689         
           5.30                     43945                    0.39589                   1.69417         
           5.40                     44270                    0.39560                   1.69234         
           5.50                     44679                    0.39450                   1.68896         
           5.60                     45087                    0.39232                   1.68696         
           5.70                     45590                    0.38878                   1.68343         
           5.80                     45804                    0.38757                   1.68293         
           5.90                     46239                    0.38676                   1.67924         
           6.00                     46654                    0.38356                   1.67909         
           6.10                     47061                    0.38292                   1.68071         
           6.20                     47426                    0.38159                   1.68245         
           6.30                     47655                    0.38092                   1.68747         
           6.40                     48204                    0.37775                   1.68433         
           6.50                     48509                    0.37605                   1.68538         
           6.60                     48813                    0.37383                   1.68655         
           6.70                     49043                    0.37541                   1.68832         
           6.80                     49540                    0.37158                   1.68883         
           6.90                     49591                    0.37100                   1.70180         
           7.00                     49721                    0.37006                   1.70778         
           7.10                     50111                    0.36851                   1.70874         
           7.20                     50391                    0.36588                   1.70937         
           7.30                     50925                    0.36481                   1.70380         
           7.40                     51336                    0.36258                   1.70163         
           7.50                     51702                    0.36097                   1.70129         
           7.60                     52162                    0.35831                   1.69634         
           7.70                     52522                    0.35712                   1.69544         
           7.80                     52948                    0.35344                   1.69090         
           7.90                     53208                    0.35140                   1.68775         
           8.00                     53511                    0.35121                   1.68584         
           8.10                     53968                    0.34861                   1.68340         
           8.20                     54258                    0.34715                   1.68459         
           8.30                     54412                    0.34599                   1.68878         
           8.40                     54781                    0.34455                   1.68861         
           8.50                     55188                    0.34202                   1.68614         
           8.60                     55483                    0.34054                   1.68683         
           8.70                     55705                    0.33920                   1.68840         
           8.80                     56150                    0.33722                   1.68795         
           8.90                     56500                    0.33516                   1.68775         
           9.00                     56721                    0.33354                   1.68814         
           9.10                     56968                    0.33221                   1.68624         
           9.20                     57284                    0.33136                   1.68394         
           9.30                     57536                    0.32947                   1.68311         
           9.40                     57656                    0.32844                   1.68658         
           9.50                     58003                    0.32560                   1.68657         
           9.60                     58204                    0.32480                   1.68725         
           9.70                     58534                    0.32316                   1.68471         
           9.80                     58860                    0.32169                   1.68217         
           9.90                     59158                    0.32067                   1.68132         
          10.00                     59459                    0.31840                   1.68028         
          10.10                     59655                    0.31780                   1.68393         
          10.20                     60035                    0.31577                   1.68216         
          10.30                     60193                    0.31347                   1.68193         
          10.40                     60241                    0.31464                   1.68137         
          10.50                     60317                    0.31358                   1.68337         
          10.60                     60405                    0.31246                   1.68611         
          10.70                     60514                    0.31180                   1.68823         
          10.80                     60675                    0.31159                   1.68909         
          10.90                     60758                    0.31065                   1.69215         
          11.00                     61006                    0.30871                   1.68991         
          11.10                     61133                    0.30867                   1.68816         
          11.20                     61311                    0.30761                   1.68503         
