           tauB                     NinLC                      phiL          
           0.00                     18837                    0.52866                   1.56719         
           0.10                     19773                    0.51187                   1.61210         
           0.20                     21139                    0.50852                   1.59266         
           0.30                     21949                    0.50774                   1.60204         
           0.40                     22701                    0.50460                   1.61752         
           0.50                     23029                    0.50199                   1.64797         
           0.60                     23467                    0.49954                   1.67248         
           0.70                     23822                    0.49923                   1.70197         
           0.80                     24531                    0.49477                   1.70967         
           0.90                     25018                    0.49178                   1.72849         
           1.00                     26338                    0.48760                   1.70724         
           1.10                     26599                    0.48618                   1.73428         
           1.20                     27198                    0.48283                   1.74626         
           1.30                     27805                    0.47956                   1.76000         
           1.40                     28682                    0.47402                   1.75841         
           1.50                     29256                    0.47196                   1.76460         
           1.60                     30022                    0.46924                   1.76046         
           1.70                     30759                    0.46803                   1.75802         
           1.80                     31528                    0.46369                   1.75667         
           1.90                     31929                    0.45997                   1.77106         
           2.00                     32624                    0.45861                   1.77104         
           2.10                     33379                    0.45498                   1.76792         
           2.20                     34050                    0.45242                   1.76655         
           2.30                     34442                    0.45019                   1.78362         
           2.40                     34727                    0.44826                   1.79618         
           2.50                     35270                    0.44570                   1.79440         
           2.60                     36102                    0.44215                   1.78054         
           2.70                     36591                    0.44005                   1.78158         
           2.80                     37004                    0.43801                   1.77900         
           2.90                     37893                    0.43409                   1.76155         
           3.00                     38315                    0.43205                   1.75877         
           3.10                     38806                    0.43132                   1.75192         
           3.20                     39079                    0.43113                   1.74852         
           3.30                     39750                    0.42922                   1.73047         
           3.40                     39764                    0.42881                   1.74002         
           3.50                     40065                    0.42898                   1.73725         
           3.60                     40526                    0.42631                   1.72682         
           3.70                     41093                    0.42416                   1.71434         
           3.80                     40834                    0.42342                   1.72930         
           3.90                     41535                    0.42347                   1.71577         
           4.00                     41705                    0.42300                   1.71660         
           4.10                     41945                    0.42145                   1.71453         
           4.20                     42077                    0.42005                   1.71556         
           4.30                     42721                    0.41815                   1.69933         
           4.40                     42673                    0.41806                   1.70119         
           4.50                     42803                    0.41856                   1.69970         
           4.60                     42769                    0.41685                   1.70157         
           4.70                     42604                    0.41719                   1.71017         
           4.80                     43798                    0.41457                   1.68067         
           4.90                     43358                    0.41483                   1.69260         
           5.00                     43589                    0.41423                   1.68881         
           5.10                     44132                    0.41400                   1.67982         
           5.20                     44923                    0.41201                   1.66049         
           5.30                     43803                    0.41193                   1.68653         
           5.40                     43812                    0.41308                   1.68080         
           5.50                     44253                    0.41393                   1.66212         
           5.60                     44200                    0.41612                   1.65836         
           5.70                     44157                    0.41530                   1.65371         
           5.80                     45073                    0.41425                   1.63008         
           5.90                     45426                    0.41469                   1.61687         
           6.00                     45284                    0.41614                   1.61245         
           6.10                     45042                    0.41696                   1.61307         
           6.20                     44869                    0.42051                   1.60789         
           6.30                     45866                    0.42135                   1.58049         
           6.40                     44312                    0.42417                   1.61186         
           6.50                     42484                    0.42553                   1.64717         
           6.60                     43326                    0.42531                   1.61945         
           6.70                     43026                    0.42812                   1.62499         
           6.80                     42525                    0.42641                   1.63328         
           6.90                     42384                    0.42658                   1.63343         
           7.00                     42251                    0.42726                   1.63536         
           7.10                     43754                    0.42795                   1.59476         
           7.20                     43921                    0.42840                   1.58467         
           7.30                     42068                    0.42832                   1.62850         
           7.40                     41730                    0.42913                   1.63383         
           7.50                     43873                    0.42705                   1.57214         
           7.60                     43211                    0.42834                   1.58380         
           7.70                     44324                    0.42926                   1.54969         
           7.80                     44246                    0.43133                   1.54664         
           7.90                     42391                    0.43112                   1.58215         
           8.00                     41015                    0.43481                   1.60858         
           8.10                     42457                    0.43541                   1.56793         
           8.20                     40296                    0.43629                   1.61185         
           8.30                     41364                    0.43856                   1.57425         
           8.40                     39090                    0.43842                   1.62608         
           8.50                     39822                    0.43907                   1.60057         
           8.60                     40271                    0.44118                   1.58524         
           8.70                     40574                    0.44024                   1.56891         
           8.80                     41410                    0.44070                   1.55016         
           8.90                     41469                    0.44279                   1.54997         
           9.00                     39024                    0.44384                   1.60839         
           9.10                     40167                    0.44306                   1.57684         
           9.20                     39721                    0.44386                   1.58934         
           9.30                     38458                    0.44370                   1.61864         
           9.40                     38840                    0.44475                   1.60373         
           9.50                     39169                    0.44396                   1.59641         
           9.60                     37825                    0.44389                   1.62964         
           9.70                     40429                    0.44293                   1.56008         
           9.80                     37937                    0.44535                   1.62312         
           9.90                     38491                    0.44393                   1.61153         
          10.00                     39071                    0.44583                   1.59489         
          10.10                     38956                    0.44645                   1.59934         
          10.20                     38242                    0.44732                   1.61777         
          10.30                     39027                    0.44708                   1.59623         
          10.40                     38218                    0.44720                   1.61302         
          10.50                     39133                    0.44740                   1.58556         
          10.60                     39727                    0.44752                   1.56597         
          10.70                     39752                    0.44713                   1.56161         
          10.80                     40117                    0.44973                   1.54965         
          10.90                     38736                    0.44716                   1.57685         
          11.00                     36728                    0.44813                   1.62597         
          11.10                     38255                    0.44804                   1.58278         
          11.20                     41043                    0.45025                   1.50147         
          11.30                     38073                    0.44920                   1.56764         
          11.40                     35605                    0.45349                   1.63064         
          11.50                     39001                    0.45334                   1.53931         
          11.60                     35085                    0.45446                   1.64237         
          11.70                     34617                    0.45527                   1.65258         
          11.80                     34690                    0.45523                   1.65091         
          11.90                     33899                    0.45566                   1.67603         
          12.00                     33956                    0.45568                   1.67860         
          12.10                     35565                    0.45380                   1.63241         
          12.20                     36540                    0.45495                   1.60407         
          12.30                     35661                    0.45490                   1.62706         
          12.40                     36211                    0.45589                   1.61308         
          12.50                     36539                    0.45598                   1.60386         
          12.60                     34694                    0.45506                   1.66224         
          12.70                     36605                    0.45517                   1.59840         
          12.80                     37162                    0.45402                   1.57822         
          12.90                     37575                    0.45540                   1.56155         
          13.00                     36509                    0.45613                   1.59062         
          13.10                     37998                    0.45634                   1.55523         
          13.20                     36598                    0.45796                   1.58920         
          13.30                     34019                    0.45722                   1.65274         
          13.40                     39225                    0.45507                   1.51160         
          13.50                     39559                    0.45778                   1.50536         
          13.60                     37187                    0.45921                   1.54708         
          13.70                     33315                    0.45885                   1.65085         
          13.80                     34764                    0.46139                   1.60154         
          13.90                     32615                    0.46133                   1.65866         
          14.00                     36988                    0.46175                   1.53510         
          14.10                     35242                    0.46374                   1.57965         
          14.20                     34618                    0.46339                   1.59151         
          14.30                     34955                    0.46421                   1.57538         
          14.40                     37585                    0.46544                   1.50102         
          14.50                     36266                    0.46606                   1.53134         
          14.60                     33378                    0.46409                   1.60630         
          14.70                     32979                    0.46341                   1.61598         
          14.80                     29749                    0.46456                   1.70727         
          14.90                     35783                    0.46777                   1.51616         
          15.00                     31230                    0.46728                   1.63955         
          15.10                     34750                    0.46923                   1.54053         
          15.20                     35671                    0.46880                   1.51533         
          15.30                     32732                    0.46789                   1.59913         
          15.40                     33780                    0.46836                   1.56449         
          15.50                     34177                    0.47186                   1.55342         
          15.60                     30291                    0.47263                   1.67283         
          15.70                     30644                    0.46919                   1.65970         
          15.80                     31325                    0.47126                   1.63407         
          15.90                     32010                    0.46910                   1.61785         
          16.00                     32840                    0.46857                   1.59749         
          16.10                     33686                    0.46988                   1.57687         
          16.20                     33730                    0.46964                   1.57434         
          16.30                     32767                    0.47079                   1.60798         
          16.40                     32707                    0.46928                   1.61140         
          16.50                     32654                    0.46887                   1.61118         
          16.60                     33710                    0.46761                   1.57665         
          16.70                     33457                    0.46767                   1.58542         
          16.80                     32843                    0.46758                   1.60871         
          16.90                     33586                    0.46736                   1.58228         
          17.00                     34529                    0.46757                   1.55044         
          17.10                     32566                    0.46923                   1.60196         
          17.20                     33586                    0.46874                   1.56551         
          17.30                     34462                    0.46844                   1.54059         
          17.40                     36018                    0.46849                   1.49199         
          17.50                     33330                    0.46846                   1.56162         
          17.60                     33486                    0.46982                   1.55641         
          17.70                     33250                    0.47048                   1.56275         
          17.80                     36068                    0.46941                   1.48358         
          17.90                     34786                    0.47049                   1.51322         
          18.00                     32178                    0.47178                   1.58860         
          18.10                     31629                    0.47181                   1.60377         
          18.20                     29039                    0.47281                   1.69467         
          18.30                     32289                    0.47194                   1.59380         
