           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     87287                    0.57303                   0.61357         
           0.20                     87720                    0.56610                   0.61715         
           0.30                     85328                    0.56320                   0.61963         
           0.40                     83982                    0.55910                   0.62416         
           0.50                     84148                    0.55342                   0.62751         
           0.60                     82673                    0.55095                   0.63014         
           0.70                     76101                    0.54916                   0.63454         
           0.80                     83984                    0.55020                   0.63278         
           0.90                     79535                    0.55156                   0.63262         
           1.00                     81301                    0.54968                   0.63221         
           1.10                     82930                    0.55076                   0.63194         
           1.20                     80235                    0.54922                   0.63385         
           1.30                     84895                    0.54737                   0.63059         
           1.40                     76418                    0.54611                   0.63684         
           1.50                     84125                    0.55034                   0.63176         
           1.60                     83204                    0.54614                   0.63418         
           1.70                     82154                    0.54946                   0.63323         
           1.80                     79916                    0.55024                   0.63217         
           1.90                     80012                    0.55132                   0.63407         
           2.00                     84498                    0.54973                   0.63079         
           2.10                     82833                    0.55092                   0.63107         
           2.20                     84078                    0.55216                   0.63026         
           2.30                     81743                    0.54696                   0.63449         
           2.40                     80304                    0.54472                   0.63741         
           2.50                     80651                    0.54943                   0.63435         
           2.60                     82239                    0.54809                   0.63165         
           2.70                     79083                    0.54663                   0.63549         
           2.80                     80850                    0.55018                   0.63322         
           2.90                     83572                    0.55008                   0.63164         
           3.00                     84121                    0.55012                   0.63085         
           3.10                     81965                    0.54481                   0.63518         
           3.20                     82980                    0.55375                   0.63108         
           3.30                     83151                    0.55268                   0.63103         
           3.40                     80612                    0.55303                   0.63301         
           3.50                     81285                    0.54648                   0.63450         
           3.60                     82052                    0.54584                   0.63533         
           3.70                     83097                    0.54912                   0.63539         
           3.80                     81700                    0.54539                   0.63783         
           3.90                     83094                    0.54367                   0.63726         
           4.00                     80148                    0.54324                   0.64157         
           4.10                     81202                    0.54280                   0.64093         
           4.20                     78189                    0.54496                   0.63855         
           4.30                     82954                    0.54266                   0.64282         
           4.40                     79670                    0.53866                   0.64836         
           4.50                     79424                    0.53840                   0.64813         
           4.60                     80343                    0.54011                   0.65047         
           4.70                     77303                    0.54466                   0.65084         
           4.80                     74115                    0.54049                   0.65455         
           4.90                     77762                    0.53512                   0.66067         
           5.00                     78842                    0.53135                   0.66469         
           5.10                     77020                    0.53293                   0.66730         
           5.20                     77486                    0.53031                   0.67127         
           5.30                     73593                    0.53378                   0.67671         
           5.40                     70086                    0.52935                   0.69003         
           5.50                     71869                    0.52865                   0.69520         
           5.60                     68424                    0.52795                   0.70682         
           5.70                     72589                    0.52432                   0.70625         
           5.80                     41142                    0.52399                   0.62006         
           5.90                     71445                    0.51744                   0.72460         
           6.00                     47322                    0.51533                   0.61193         
           6.10                     47060                    0.51006                   0.61225         
           6.20                     35120                    0.50779                   0.61447         
           6.30                     60648                    0.50785                   0.78661         
           6.40                     43399                    0.49974                   0.60805         
           6.50                     43223                    0.50149                   0.59590         
           6.60                     42356                    0.49911                   0.59461         
           6.70                     19976                    0.49820                   1.32688         
           6.80                     23044                    0.49037                   0.59468         
           6.90                     23441                    0.49013                   1.29178         
           7.00                     24143                    0.48740                   1.30597         
           7.10                     25604                    0.48298                   1.30218         
           7.20                     25499                    0.47818                   1.34459         
           7.30                     27453                    0.47140                   1.32242         
           7.40                     27979                    0.46786                   1.34822         
           7.50                     29047                    0.46394                   1.35904         
           7.60                     30371                    0.46268                   1.35827         
           7.70                     31533                    0.46019                   1.36240         
           7.80                     32883                    0.45381                   1.35987         
           7.90                     34752                    0.45130                   1.34545         
           8.00                     35181                    0.44543                   1.36353         
           8.10                     36413                    0.44057                   1.36584         
           8.20                     37599                    0.43758                   1.36754         
           8.30                     38733                    0.43308                   1.36715         
           8.40                     39811                    0.42714                   1.37004         
           8.50                     40894                    0.42383                   1.37044         
           8.60                     41741                    0.41786                   1.37751         
           8.70                     42689                    0.41507                   1.38012         
           8.80                     43847                    0.40949                   1.37519         
           8.90                     45166                    0.40426                   1.37324         
           9.00                     46298                    0.40012                   1.37002         
           9.10                     47199                    0.39597                   1.37168         
           9.20                     48344                    0.39154                   1.36544         
           9.30                     49321                    0.38664                   1.36380         
           9.40                     50467                    0.38139                   1.35863         
           9.50                     51262                    0.37890                   1.35882         
           9.60                     52629                    0.37149                   1.35019         
           9.70                     53296                    0.36916                   1.35219         
           9.80                     53982                    0.36616                   1.35284         
           9.90                     54554                    0.36328                   1.35261         
          10.00                     55412                    0.36043                   1.35066         
          10.10                     56100                    0.35577                   1.35210         
          10.20                     56679                    0.35124                   1.35393         
          10.30                     57340                    0.34790                   1.35284         
          10.40                     58009                    0.34539                   1.34856         
          10.50                     58872                    0.33941                   1.34373         
          10.60                     59315                    0.33698                   1.34455         
          10.70                     60028                    0.33305                   1.33771         
          10.80                     60543                    0.33234                   1.33400         
          10.90                     60760                    0.33065                   1.33618         
          11.00                     61268                    0.32874                   1.33571         
          11.10                     61383                    0.32705                   1.33778         
          11.20                     61760                    0.32514                   1.33734         
          11.30                     62179                    0.32273                   1.33659         
          11.40                     62221                    0.32185                   1.33962         
          11.50                     62546                    0.32073                   1.33912         
          11.60                     62671                    0.31947                   1.33965         
          11.70                     63021                    0.31976                   1.33618         
          11.80                     63083                    0.31752                   1.33582         
          11.90                     63496                    0.31551                   1.33150         
          12.00                     63772                    0.31441                   1.32962         
          12.10                     63675                    0.31501                   1.32644         
          12.20                     63656                    0.31563                   1.32530         
          12.30                     63685                    0.31561                   1.32524         
          12.40                     63755                    0.31485                   1.32355         
          12.50                     63747                    0.31639                   1.32383         
          12.60                     63669                    0.31498                   1.32668         
          12.70                     63692                    0.31485                   1.32728         
          12.80                     63622                    0.31511                   1.33096         
          12.90                     63788                    0.31479                   1.32846         
          13.00                     63600                    0.31607                   1.33155         
          13.10                     63596                    0.31513                   1.33255         
          13.20                     63806                    0.31518                   1.32986         
          13.30                     64055                    0.31293                   1.32725         
          13.40                     64006                    0.31364                   1.32782         
          13.50                     63929                    0.31407                   1.33284         
          13.60                     64213                    0.31101                   1.33089         
          13.70                     64487                    0.31153                   1.32689         
          13.80                     64625                    0.31012                   1.32512         
          13.90                     64934                    0.30942                   1.31941         
          14.00                     64636                    0.31009                   1.32503         
          14.10                     64897                    0.30874                   1.32055         
          14.20                     64867                    0.30955                   1.31929         
          14.30                     64898                    0.30973                   1.31743         
          14.40                     64665                    0.31057                   1.31748         
          14.50                     64444                    0.31154                   1.32014         
          14.60                     64411                    0.31089                   1.32216         
          14.70                     64593                    0.31148                   1.32083         
          14.80                     64362                    0.31207                   1.32274         
          14.90                     64458                    0.31111                   1.32182         
          15.00                     64658                    0.30906                   1.32051         
          15.10                     64817                    0.30913                   1.32005         
          15.20                     65092                    0.30769                   1.31365         
          15.30                     65282                    0.30801                   1.31145         
          15.40                     65113                    0.30827                   1.31476         
          15.50                     64966                    0.30958                   1.31386         
          15.60                     64880                    0.31069                   1.31346         
          15.70                     64706                    0.31088                   1.31658         
          15.80                     64724                    0.31072                   1.31776         
          15.90                     64767                    0.31101                   1.31665         
          16.00                     64918                    0.31012                   1.31423         
          16.10                     64893                    0.30951                   1.31328         
          16.20                     64901                    0.30978                   1.31418         
          16.30                     64882                    0.31035                   1.31352         
          16.40                     64757                    0.31188                   1.31393         
          16.50                     64599                    0.31087                   1.31750         
          16.60                     64815                    0.31107                   1.31413         
          16.70                     64690                    0.31091                   1.31423         
          16.80                     64660                    0.31228                   1.31489         
          16.90                     64678                    0.31092                   1.31543         
          17.00                     64204                    0.31198                   1.32142         
          17.10                     64452                    0.31138                   1.31956         
          17.20                     64803                    0.31159                   1.31462         
          17.30                     64544                    0.31156                   1.31804         
          17.40                     64564                    0.31198                   1.31944         
          17.50                     64465                    0.31106                   1.32466         
          17.60                     64512                    0.31099                   1.32560         
          17.70                     64828                    0.30886                   1.32160         
          17.80                     64905                    0.30940                   1.31781         
          17.90                     65215                    0.30725                   1.31151         
          18.00                     65224                    0.30893                   1.31043         
          18.10                     64918                    0.30834                   1.31367         
          18.20                     65115                    0.30887                   1.31021         
          18.30                     65101                    0.30863                   1.30755         
          18.40                     64779                    0.31138                   1.31153         
          18.50                     64511                    0.31283                   1.31600         
          18.60                     64435                    0.31283                   1.31780         
          18.70                     64449                    0.31323                   1.31917         
          18.80                     64347                    0.31346                   1.32282         
          18.90                     64173                    0.31359                   1.32633         
          19.00                     64332                    0.31308                   1.32491         
          19.10                     64292                    0.31363                   1.32033         
          19.20                     64522                    0.31216                   1.31307         
          19.30                     64406                    0.31215                   1.31381         
          19.40                     64289                    0.31407                   1.31373         
          19.50                     64334                    0.31386                   1.31430         
          19.60                     64508                    0.31289                   1.31406         
          19.70                     64570                    0.31211                   1.31433         
          19.80                     64666                    0.31267                   1.31482         
          19.90                     64964                    0.31066                   1.31260         
          20.00                     65142                    0.31023                   1.31062         
          20.10                     65034                    0.31121                   1.31158         
          20.20                     64870                    0.31098                   1.31346         
          20.30                     64517                    0.31084                   1.31766         
          20.40                     64723                    0.31107                   1.31613         
          20.50                     64571                    0.31140                   1.32043         
          20.60                     64488                    0.31141                   1.32073         
          20.70                     64572                    0.31164                   1.31809         
          20.80                     64126                    0.31365                   1.32325         
          20.90                     64140                    0.31319                   1.32260         
          21.00                     64166                    0.31440                   1.32006         
          21.10                     64150                    0.31397                   1.31883         
          21.20                     64343                    0.31376                   1.31489         
          21.30                     64058                    0.31537                   1.31664         
          21.40                     63587                    0.31581                   1.32210         
          21.50                     63856                    0.31658                   1.31964         
          21.60                     63773                    0.31598                   1.32320         
          21.70                     63944                    0.31489                   1.32320         
          21.80                     63881                    0.31415                   1.32576         
          21.90                     64204                    0.31307                   1.32228         
          22.00                     64225                    0.31337                   1.32127         
          22.10                     63936                    0.31471                   1.32240         
          22.20                     63777                    0.31489                   1.32447         
