           tauB                     NinLC                      phiL          
           0.00                     22204                    0.51041                   1.71131         
           0.10                     23251                    0.49040                   1.87975         
           0.20                     24728                    0.47972                   1.94190         
           0.30                     26439                    0.47203                   1.97613         
           0.40                     28055                    0.46390                   2.00501         
           0.50                     29604                    0.45614                   2.03451         
           0.60                     31351                    0.44701                   2.04158         
           0.70                     33068                    0.43988                   2.05100         
           0.80                     34783                    0.42977                   2.05745         
           0.90                     36689                    0.42214                   2.06692         
           1.00                     38421                    0.41521                   2.07592         
           1.10                     40211                    0.40636                   2.07431         
           1.20                     41947                    0.39686                   2.07422         
           1.30                     43858                    0.38829                   2.07342         
           1.40                     45629                    0.37910                   2.07673         
           1.50                     47455                    0.37033                   2.07614         
           1.60                     49198                    0.36176                   2.07767         
           1.70                     51099                    0.35175                   2.07784         
           1.80                     52704                    0.34288                   2.07586         
           1.90                     54377                    0.33307                   2.07357         
           2.00                     55911                    0.32510                   2.07144         
           2.10                     57484                    0.31592                   2.06962         
           2.20                     58988                    0.30740                   2.06537         
           2.30                     60297                    0.30041                   2.06348         
           2.40                     61636                    0.29308                   2.05223         
           2.50                     62936                    0.28528                   2.04538         
           2.60                     64232                    0.27750                   2.04121         
           2.70                     65504                    0.26964                   2.03584         
           2.80                     66506                    0.26306                   2.03439         
           2.90                     67537                    0.25694                   2.03167         
           3.00                     68525                    0.25158                   2.02883         
           3.10                     69310                    0.24672                   2.02317         
           3.20                     70181                    0.24151                   2.01558         
           3.30                     70864                    0.23682                   2.01031         
           3.40                     71494                    0.23317                   2.01032         
           3.50                     72068                    0.23038                   2.01060         
           3.60                     72802                    0.22429                   2.00862         
           3.70                     73406                    0.22133                   2.00411         
           3.80                     74000                    0.21697                   1.99654         
           3.90                     74469                    0.21483                   1.99492         
           4.00                     74804                    0.21187                   1.99303         
           4.10                     75197                    0.21068                   1.98729         
           4.20                     75465                    0.20902                   1.98862         
           4.30                     75823                    0.20565                   1.98739         
           4.40                     75905                    0.20680                   1.98307         
           4.50                     75955                    0.20663                   1.98464         
           4.60                     76162                    0.20438                   1.97978         
           4.70                     76100                    0.20438                   1.98262         
           4.80                     76036                    0.20656                   1.98399         
           4.90                     76158                    0.20491                   1.98379         
           5.00                     75871                    0.20602                   1.98716         
           5.10                     75801                    0.20617                   1.98639         
           5.20                     75893                    0.20660                   1.98265         
           5.30                     75846                    0.20576                   1.98590         
           5.40                     75855                    0.20640                   1.98470         
           5.50                     75951                    0.20528                   1.98074         
           5.60                     75861                    0.20532                   1.98268         
           5.70                     75821                    0.20617                   1.98690         
           5.80                     75985                    0.20460                   1.98471         
           5.90                     76274                    0.20353                   1.97852         
           6.00                     76349                    0.20273                   1.97995         
           6.10                     76398                    0.20334                   1.98104         
           6.20                     76308                    0.20399                   1.98367         
           6.30                     76378                    0.20253                   1.98390         
           6.40                     76343                    0.20388                   1.98689         
           6.50                     76304                    0.20311                   1.99082         
           6.60                     76266                    0.20335                   1.99360         
           6.70                     76388                    0.20262                   1.99122         
           6.80                     76519                    0.20173                   1.99046         
           6.90                     76742                    0.19990                   1.98447         
           7.00                     76836                    0.20054                   1.97809         
           7.10                     76969                    0.19948                   1.97363         
           7.20                     76887                    0.20081                   1.97447         
           7.30                     76565                    0.20477                   1.97892         
           7.40                     76589                    0.20196                   1.98277         
           7.50                     76281                    0.20391                   1.98916         
           7.60                     76347                    0.20225                   1.98760         
           7.70                     76457                    0.20300                   1.98692         
           7.80                     76448                    0.20258                   1.98806         
           7.90                     76384                    0.20249                   1.99153         
           8.00                     76388                    0.20188                   1.98859         
           8.10                     76486                    0.20287                   1.98607         
           8.20                     76532                    0.20083                   1.98277         
           8.30                     76532                    0.20153                   1.98527         
           8.40                     76646                    0.20084                   1.98113         
           8.50                     76726                    0.20097                   1.97677         
           8.60                     76903                    0.19969                   1.97133         
           8.70                     76676                    0.20199                   1.97474         
           8.80                     76647                    0.20059                   1.98035         
           8.90                     76552                    0.20249                   1.98425         
           9.00                     76731                    0.20055                   1.98386         
           9.10                     76896                    0.20082                   1.98474         
           9.20                     76732                    0.20081                   1.98766         
           9.30                     76590                    0.20072                   1.99168         
           9.40                     76530                    0.20199                   1.99520         
           9.50                     76603                    0.20149                   1.99550         
           9.60                     76550                    0.20212                   1.99488         
           9.70                     76532                    0.20312                   1.99344         
           9.80                     76519                    0.20327                   1.99217         
           9.90                     76637                    0.20161                   1.98643         
          10.00                     76415                    0.20450                   1.98454         
          10.10                     76172                    0.20536                   1.98764         
          10.20                     76056                    0.20535                   1.98944         
          10.30                     76125                    0.20455                   1.99091         
          10.40                     76436                    0.20168                   1.98527         
          10.50                     76422                    0.20206                   1.98308         
          10.60                     76529                    0.20211                   1.98109         
          10.70                     76446                    0.20266                   1.98360         
          10.80                     76415                    0.20277                   1.97855         
          10.90                     76240                    0.20458                   1.98023         
          11.00                     76280                    0.20293                   1.98253         
          11.10                     76401                    0.20296                   1.98401         
          11.20                     76447                    0.20276                   1.98685         
          11.30                     76625                    0.20134                   1.98680         
          11.40                     76690                    0.20082                   1.98810         
          11.50                     76932                    0.19971                   1.98443         
          11.60                     77052                    0.19809                   1.98258         
          11.70                     76889                    0.20124                   1.98311         
          11.80                     76890                    0.20073                   1.98488         
          11.90                     76952                    0.19884                   1.98339         
          12.00                     76879                    0.19987                   1.98302         
          12.10                     76757                    0.20082                   1.98652         
          12.20                     76579                    0.20284                   1.99145         
          12.30                     76545                    0.20244                   1.99147         
          12.40                     76557                    0.20090                   1.99341         
          12.50                     76610                    0.20142                   1.98676         
          12.60                     76600                    0.20105                   1.98601         
          12.70                     76841                    0.19981                   1.98188         
          12.80                     77037                    0.19862                   1.97615         
          12.90                     76973                    0.20105                   1.97206         
          13.00                     76963                    0.20138                   1.97262         
          13.10                     77090                    0.19895                   1.97138         
          13.20                     77056                    0.19906                   1.97234         
          13.30                     76946                    0.20077                   1.97563         
          13.40                     76889                    0.20060                   1.97764         
          13.50                     76628                    0.20262                   1.98209         
          13.60                     76342                    0.20484                   1.98496         
          13.70                     76522                    0.20196                   1.98494         
          13.80                     76433                    0.20385                   1.98664         
          13.90                     76220                    0.20348                   1.99079         
          14.00                     76305                    0.20333                   1.99144         
          14.10                     76336                    0.20351                   1.99123         
          14.20                     76522                    0.20148                   1.98943         
          14.30                     76747                    0.20156                   1.98430         
          14.40                     76910                    0.19940                   1.98154         
          14.50                     77057                    0.19858                   1.98163         
          14.60                     77185                    0.19846                   1.97951         
          14.70                     77148                    0.19719                   1.98179         
          14.80                     77158                    0.19869                   1.98028         
