           tauB                     NinLC                      phiL          
           0.00                     10544                    0.59517                   0.60619         
           0.10                     80161                    0.56830                   0.62121         
           0.20                     81481                    0.55639                   0.62850         
           0.30                     78427                    0.55498                   0.63327         
           0.40                     74698                    0.55124                   0.63583         
           0.50                     56423                    0.56028                   0.63505         
           0.60                     72058                    0.55224                   0.63782         
           0.70                     60477                    0.55188                   0.63694         
           0.80                     77783                    0.55633                   0.63664         
           0.90                     68977                    0.55176                   0.63898         
           1.00                     51269                    0.55303                   0.64080         
           1.10                     72491                    0.55115                   0.64549         
           1.20                     58240                    0.54952                   0.63310         
           1.30                     49453                    0.54493                   0.64582         
           1.40                     50670                    0.53958                   0.67959         
           1.50                     30564                    0.53364                   0.66712         
           1.60                     24938                    0.52705                   0.69666         
           1.70                     16031                    0.52063                   0.61445         
           1.80                     14198                    0.50498                   0.60717         
           1.90                      8334                    0.49282                   1.18092         
           2.00                      8746                    0.47437                   1.37008         
           2.10                      9738                    0.45738                   1.41513         
           2.20                     11143                    0.44375                   1.43285         
           2.30                     12459                    0.42747                   1.44211         
           2.40                     13760                    0.40894                   1.45851         
           2.50                     14991                    0.39293                   1.46658         
           2.60                     16418                    0.37529                   1.46603         
           2.70                     34030                    0.35563                   1.46025         
           2.80                     36140                    0.33621                   1.46646         
           2.90                     38088                    0.31801                   1.47124         
           3.00                     39981                    0.30017                   1.47469         
           3.10                     41994                    0.28073                   1.47133         
           3.20                     43726                    0.26342                   1.47299         
           3.30                     45427                    0.24607                   1.46636         
           3.40                     46717                    0.23168                   1.46602         
           3.50                     47834                    0.21711                   1.46597         
           3.60                     48847                    0.20759                   1.45933         
           3.70                     49690                    0.19899                   1.45098         
           3.80                     50374                    0.19181                   1.44011         
           3.90                     50760                    0.18771                   1.43199         
           4.00                     51034                    0.18898                   1.42585         
           4.10                     51300                    0.18903                   1.42287         
           4.20                     51391                    0.18793                   1.42109         
           4.30                     51365                    0.18842                   1.42138         
           4.40                     51299                    0.18978                   1.42535         
           4.50                     51606                    0.18597                   1.41892         
           4.60                     51787                    0.18805                   1.41173         
           4.70                     51814                    0.18679                   1.40971         
           4.80                     51957                    0.18444                   1.40588         
           4.90                     52003                    0.18314                   1.41013         
           5.00                     51890                    0.18624                   1.41585         
           5.10                     52003                    0.18612                   1.41314         
           5.20                     52188                    0.18413                   1.41115         
           5.30                     52198                    0.18511                   1.40768         
           5.40                     52054                    0.18506                   1.41246         
           5.50                     52307                    0.18211                   1.41488         
           5.60                     52421                    0.18139                   1.41598         
           5.70                     52454                    0.18338                   1.41965         
           5.80                     52477                    0.18467                   1.42144         
           5.90                     52816                    0.18060                   1.42023         
           6.00                     52950                    0.18056                   1.42205         
           6.10                     53174                    0.18020                   1.41838         
           6.20                     53329                    0.18166                   1.41635         
           6.30                     53291                    0.18178                   1.41854         
           6.40                     53307                    0.18207                   1.42090         
           6.50                     53233                    0.18203                   1.42321         
           6.60                     53306                    0.18072                   1.42635         
           6.70                     53497                    0.17895                   1.42592         
           6.80                     53500                    0.18107                   1.42880         
           6.90                     53604                    0.18388                   1.42882         
           7.00                     53638                    0.18280                   1.43278         
           7.10                     53745                    0.18375                   1.43439         
           7.20                     53964                    0.18419                   1.43270         
           7.30                     54144                    0.18254                   1.42958         
           7.40                     54269                    0.18277                   1.42968         
           7.50                     54211                    0.18506                   1.43127         
