           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    1134                  2548.153580               16269.244116                 2980.0                  -3159032.7       
         2.249336                    3397                  7632.811142              -25613.970770                -33228.3                 19541761.7       
         3.374004                    5711                  12831.037269             -19623.434049                -74837.3                 23827185.8       
         4.498672                    7926                  17805.916019             -28027.210773                -35244.2                 52775353.3       
         5.623340                   10231                  22984.828692              12810.631913                -43501.8                -40261455.4       
         6.748008                   12500                  28081.731913             -16528.707641               -168289.1                 53136154.2       
         7.872676                   14753                  33143.734261              -4140.873344                258238.7                 20020034.9       
         8.997344                   17010                  38217.973007             -10311.696200               -520267.3                 25956722.9       
        10.122012                   19320                  43409.641251             114297.829543               1711117.2                -494558440.0      
        11.246680                   21599                  48534.053087              77733.209725                829208.2                -367915163.5      
        12.371348                   23841                  53576.004395              38695.133843                441970.8                -216458485.1      
        13.496016                   26138                  58739.259279             -156271.714049              -2123585.2               911520000.4       
        14.620684                   28347                  63705.555978              24873.477661                182027.0                -160706546.0      
        15.745352                   30717                  69029.530611              13759.796622                252647.4                -96088149.3       
        16.870020                   32938                  74019.435515             -119525.639098              -2114429.7               885694648.7       
        17.994688                   35279                  79275.943843              11866.018221               -195500.2                -90728912.0       
        19.119356                   37466                  84185.967617              90212.413906               2245321.4                -768227311.0      
        20.244024                   39761                  89340.728319              -8550.318149               1040751.7                 76061661.4       
        21.368692                   41953                  94264.586932             -76155.677360               -2326289.0               717367465.8       
        22.493360                   44354                  99656.573528             -39042.820253               -139402.2                382339092.6       
        23.618028                   46515                 104512.559488              3581.231107                -472944.6                -37628508.2       
        24.742696                   48858                 109771.747846              45363.299003                -97391.7                -477592366.3      
        25.867364                   51077                 114750.465265              48700.344561               2886340.4                -564471778.4      
        26.992032                   53350                 119846.581448              50356.743659               -902131.8                -577482803.0      
        28.116700                   55668                 125044.978772             -140419.455554              -2236765.5               1746170715.4      
        29.241368                   57955                 130169.149895             -127813.299633              -3151107.0               1634479688.4      
        30.366036                   60160                 135111.604623             -87412.849326               -3623339.4               1161339215.4      
