           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    738                   1068.187514               8127.161049                  9787.5                  -2139527.4       
         2.249336                    2174                  3145.892032              -32615.121421                -66367.8                 16074659.8       
         3.374004                    3680                  5325.371811               -9913.346909                -29328.8                 8199366.8        
         4.498672                    5132                  7425.656956              -21698.699684                -49453.8                 28718472.2       
         5.623340                    6552                  9479.995536              -11434.521387                -91959.2                 20370214.3       
         6.748008                    8082                  11693.707621             -52936.830287               -335709.9                 97268361.0       
         7.872676                    9500                  13744.082568              34456.368640                184744.1                -73950634.8       
         8.997344                   10983                  15889.087807               577.493492                 24948.9                  -3557408.3       
        10.122012                   12461                  18027.856136              21628.998339                -4100.7                 -62280729.2       
        11.246680                   13839                  20019.730497             -21891.473097               -151720.3                 75562456.0       
        12.371348                   15339                  22190.456133             -23014.493385               -359772.3                 85368845.7       
        13.496016                   16828                  24342.689711             -37761.670645               -479231.3                145644398.9       
        14.620684                   18296                  26466.201830             -57357.284550               -580367.5                244146028.6       
        15.745352                   19718                  28522.623301              -215.481740                 -12870.9                  598616.3        
        16.870020                   21215                  30686.638911              9877.553317                -468163.4                -45934119.8       
        17.994688                   22658                  32773.266704               318.547910                 762298.2                 -3729245.8       
        19.119356                   24158                  34943.148345              39681.321057                179791.5                -222265154.1      
        20.244024                   25561                  36973.471056              57929.327678               1198514.9                -348734252.7      
        21.368692                   27109                  39208.670502              14496.420777               -730377.5                -88846658.7       
        22.493360                   28434                  41129.261385             -56120.638665               -823224.2                366324200.2       
        23.618028                   30100                  43535.736943              61331.472725               1376805.6                -424350922.6      
        24.742696                   31352                  45344.370777              38155.028716                653164.1                -278656777.0      
        25.867364                   32874                  47547.684430              84867.949664               2817337.0                -650790012.8      
        26.992032                   34463                  49841.423625             -58618.990332               -1683990.7               465033998.4       
        28.116700                   35717                  51653.749849              6727.810195                -979594.0                -48558031.4       
        29.241368                   37386                  54062.796402              42754.107835               3159509.2                -366518422.4      
        30.366036                   38755                  56035.636757              42048.199595               1098208.4                -371830749.1      
        31.490704                   40078                  57939.088709             100942.490160               2380492.2                -941637325.0      
        32.615372                   41728                  60316.335697              -138.751226                 603790.0                 4378450.2        
        33.740040                   43142                  62345.940134             -20607.442314               -1997682.4               202257942.5       
        34.864708                   44482                  64269.458151              54432.188647               1260553.8                -566600412.0      
        35.989376                   46123                  66630.744864              64908.891563               3085854.4                -689864986.9      
        37.114044                   47525                  68640.009565             188578.921711               6845212.6               -2068578718.1      
        38.238712                   48817                  70487.959981             149863.274731               5147695.5               -1688711585.5      
        39.363380                   50430                  72808.108961              55902.794163               5266812.0                -646556191.7      
        40.488048                   51744                  74690.612373             102398.807810               3130438.0               -1232870953.6      
        41.612716                   53253                  76853.402860              -9346.713265               -1190288.7               115747918.5       
        42.737384                   54731                  78977.543489              68450.926558                694582.1                -857065299.4      
        43.862052                   55976                  80758.975610             -82827.846394               -2486446.1               1084939522.0      
        44.986720                   57695                  83224.304302              2038.944980                -1103805.7               -29109533.3       
        46.111388                   59016                  85122.256902             -82587.740796               -3800055.1               1118342469.5      
        47.236056                   60463                  87199.871258              42378.457123               1388313.8                -584417407.1      
        48.360724                   62024                  89446.852187             -112584.589000              -4363135.1               1618891436.5      
        49.485392                   63409                  91440.198813              60050.461474               3174291.0                -889285370.0      
        50.610060                   64915                  93608.588127              33023.777358               3623433.3                -503345918.6      
        51.734728                   66291                  95597.087402             123407.763466               2304849.3               -1898604477.9      
        52.859396                   67845                  97834.110507             163380.201898               9920321.9               -2554950813.4      
        53.984064                   69236                  99842.757643              86425.828875               3307884.1               -1385456891.1      
        55.108732                   70698                 101952.570778             -188739.812927             -10986492.6               3087201686.9      
        56.233400                   72194                 104110.034273             -37096.048275               -1035204.7               618853840.1       
        57.358068                   73586                 106120.528353              27317.443150               2456968.0                -474786027.6      
        58.482736                   75249                 108519.157782             159402.085169               6807048.6               -2763741820.8      
        59.607404                   76326                 110074.538342             -193953.124214             -10814784.2               3427812078.2      
        60.732072                   78078                 112601.228405              55955.875068               6669540.7                -996028504.8      
        61.856740                   79504                 114658.726298             -141871.350919             -16844106.5               2612906565.7      
        62.981408                   80893                 116662.778210             -18827.210125               -1318460.3               347406759.6       
        64.106076                   82448                 118907.594262             -107173.381893              -3398130.8               2053721914.5      
        65.230744                   83806                 120865.106547              86645.119141               3093096.5               -1669777925.2      
        66.355412                   85338                 123071.498638             -57910.059348               -178445.7                1137597291.7      
        67.480080                   86883                 125296.085417              22355.542006               -1292036.9               -455800441.7      
        68.604748                   88186                 127167.345170              96233.581849               8123933.0               -1963255806.3      
        69.729416                   89582                 129178.693833              18304.359588               1856167.3                -380899594.5      
        70.854084                   91138                 131414.166341              20995.278201               -2879593.0               -429488277.9      
        71.978752                   92645                 133576.164978             -91559.393930              -10125949.4               1953304155.7      
        73.103420                   93984                 135494.774677             115657.975726               20514514.9              -2512513705.9      
        74.228088                   95474                 137629.054679             223402.122562               11988610.3              -4934720005.8      
        75.352756                   97024                 139844.522561             -83401.355941               -8112803.0               1874292374.3      
        76.477424                   98221                 141556.250043             -74393.173331               -7038550.7               1693813487.3      
        77.602092                   99910                 143964.347671             -47653.191921               -5797841.9               1102307318.0      
        78.726760                   101196                145793.709376             122993.365805               10753417.9              -2890841950.4      
        79.851428                   102695                147926.121950             177276.609890               14406646.7              -4202031959.8      
        80.976096                   104152                149983.128425             145999.630305               7630916.6               -3511955558.0      
        82.100764                   105461                151821.731464              -8475.867468               3244290.7                195668296.0       
        83.225432                   107153                154195.522583             103618.371149               3825175.4               -2562564339.4      
        84.350100                   108359                155853.638399              68787.585671               9331330.8               -1748044612.8      
        85.474768                   109962                158050.007674             130980.058288               7864674.1               -3336372117.9      
        86.599436                   111244                159784.303579             269444.705050               26039505.7              -6965430670.6      
