           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    765                   1165.119707               -2376.250610                -6083.0                   669612.3        
         2.249336                    2272                  3460.925843               -2470.701219                -32835.8                 2621944.8        
         3.374004                    3860                  5879.906995              -53172.721014               -139308.9                 60309466.5       
         4.498672                    5421                  8259.111255              -53084.442999               -159272.8                 81041097.1       
         5.623340                    6896                  10506.971379              -4799.852627                -84962.3                 6593698.5        
         6.748008                    8454                  12881.733498             -22046.848968                -67552.0                 54272795.6       
         7.872676                   10051                  15317.848802              -5147.013749                -34543.1                 20541730.9       
         8.997344                   11497                  17525.505764             -38842.457674               -464876.4                128933257.9       
        10.122012                   13050                  19894.458726             -100500.291487              -612503.1                384534531.0       
        11.246680                   14741                  22477.328265             -114423.645253              -1456467.8               487609540.7       
        12.371348                   16170                  24659.647877              72275.696021                620899.3                -340244918.5      
        13.496016                   17673                  26956.491103              1338.057229                 448999.2                 -9344785.2       
        14.620684                   19362                  29535.479563             -104559.813857              -1308665.5               577284895.6       
        15.745352                   20811                  31746.923740              61781.097310                798195.1                -379008365.8      
        16.870020                   22242                  33934.641274             -64803.301756               -1097059.8               427676565.3       
        17.994688                   23929                  36509.399288              -821.046054                -164847.5                 -378554.8        
        19.119356                   25518                  38933.426975             -72105.745051               -790400.1                524295081.1       
        20.244024                   26926                  41082.555876              86268.514358                614928.2                -666941537.6      
        21.368692                   28585                  43616.237856              72317.014475               1089639.2                -580879139.5      
        22.493360                   30008                  45785.385324             -61413.411089               -964364.8                525490276.5       
        23.618028                   31520                  48089.682779             -27511.889232               -379342.4                264615138.4       
        24.742696                   33154                  50583.058397              30361.531195                -4223.0                 -298058672.4      
        25.867364                   34747                  53014.578364              46484.564982               1616173.5                -468607269.0      
        26.992032                   36205                  55238.246605              5643.709883                 29966.0                 -46525017.7       
        28.116700                   37804                  57679.031734             -12061.282475               -348953.0                135823397.0       
        29.241368                   39330                  60007.095924              11131.273003                231897.2                -134175387.1      
        30.366036                   40817                  62276.902616             -29237.942482               -1468117.5               346509915.1       
        31.490704                   42361                  64635.024053              22867.792287                779474.0                -283919951.5      
        32.615372                   44002                  67139.709781             -55896.282043               -1142362.2               711814111.6       
        33.740040                   45455                  69362.790913             -196034.161950              -6898327.9               2610872698.5      
        34.864708                   47004                  71727.115694              47772.402697               1710907.2                -665347517.2      
        35.989376                   48559                  74101.628123              14748.861541               1831163.8                -208687690.3      
        37.114044                   50097                  76454.599703              -3533.415313               -664642.5                 62698537.7       
        38.238712                   51737                  78956.128048              33726.237849                710635.7                -511089397.6      
        39.363380                   53238                  81246.797062             -91187.379111               -4920581.9               1421810810.3      
        40.488048                   54633                  83382.769327             -138761.185425              -3037518.6               2214976009.8      
        41.612716                   56392                  86069.300406             -60767.488581               -4585595.4               981339885.4       
        42.737384                   57820                  88256.586015             107956.956173               5113255.2               -1830113045.6      
        43.862052                   59240                  90427.765624             -69137.648229               -2320470.6               1204164188.4      
        44.986720                   61046                  93193.509833             -199319.663300              -8761493.6               3534638500.9      
        46.111388                   62449                  95342.219614              48349.083101               4196936.7                -913479670.8      
        47.236056                   63910                  97582.670067              1581.771228                -232083.0                -18057631.2       
        48.360724                   65570                 100122.820360             -282676.297862             -16044247.8               5388227680.5      
        49.485392                   67105                 102483.514886             -225307.867951              -4553088.7               4410108720.5      
        50.610060                   68757                 105014.250776              95264.791166                -64818.4               -1891714908.3      
        51.734728                   70151                 107155.457161              20464.107224                490947.5                -437002753.6      
        52.859396                   71803                 109694.560077             -108238.416307              -4547821.5               2270459510.0      
        53.984064                   73337                 112048.356813             -288364.070442             -14836713.3               6155428394.2      
        55.108732                   74905                 114462.499771             -281780.413889             -18335462.6               6172795689.9      
        56.233400                   76372                 116716.206840             -128736.948753              -5408912.6               2863337377.7      
        57.358068                   78124                 119402.511672             -119912.744584              -8026119.3               2704683438.0      
        58.482736                   79595                 121662.746862             -78694.079342               -5546042.1               1835367251.0      
        59.607404                   81076                 123925.411135              16359.588440               5001434.9                -395255648.0      
        60.732072                   82632                 126304.716275              30272.859917               -2256478.2               -704728237.1      
        61.856740                   84251                 128776.217242             122170.886005               10244799.2              -3009482526.7      
        62.981408                   85697                 130978.788164             312131.614913               16358329.8              -7802759377.8      
        64.106076                   87279                 133389.966202              52970.830965               5331107.5               -1332574230.4      
        65.230744                   88855                 135784.508554             108728.653139               6041923.1               -2803130876.2      
        66.355412                   90307                 137992.775201              59521.245572               2561140.3               -1556534344.5      
        67.480080                   91887                 140385.631854              76965.280832               14889257.2              -2045810787.5      
        68.604748                   93456                 142760.780256             132311.673534               3711779.9               -3597114016.5      
        69.729416                   94811                 144811.603713             199475.214350               15568969.1              -5517208220.0      
        70.854084                   96433                 147259.748218             118887.665264               6908329.0               -3341386118.1      
        71.978752                   98029                 149668.287518              93604.714336               2307391.5               -2683707140.7      
        73.103420                   99427                 151764.965406              61182.082022               8021082.4               -1783078339.2      
        74.228088                   101111                154296.901320             143287.237219               14714707.3              -4224297333.0      
        75.352756                   102416                156236.478756              45256.608059               -2244642.7              -1335351087.6      
        76.477424                   104234                158951.204557             153354.040438               15790334.0              -4651601410.0      
        77.602092                   105626                160999.705544              29617.557838               2000448.9                -924984324.1      
        78.726760                   106923                162888.448481             384547.296600               26461730.9              -12023656875.5     
        79.851428                   108675                165451.481324              33529.865095               6805133.4               -1070851475.0      
        80.976096                   110214                167688.722468             345740.647031               23670753.9              -11119083015.0     
        82.100764                   111426                169403.601216             336931.140900               26553265.3              -10975001552.1     
        83.225432                   112975                171612.371812             697972.613665               59880077.4              -23081037902.8     
        84.350100                   114400                173637.089678             560596.627477               44550028.9              -18785658422.8     
        85.474768                   115726                175490.160752             531082.358645               50662462.9              -18034649060.8     
        86.599436                   117107                177428.340768             383106.320409               24341309.4              -13191717102.7     
        87.724104                   118343                179113.288234             465831.867069               51830484.4              -16245697987.7     
        88.848772                   119626                180813.547906             752496.352974               61404517.9              -26563400213.1     
        89.973440                   121134                182870.864470             769542.760024               70552868.8              -27541800982.9     
        91.098108                   122104                184038.205457             1076718.584902              97353426.2              -38988076765.7     
        92.222776                   123418                185686.821741             1013083.439041              91651229.6              -37151706947.3     
        93.347444                   124519                186939.425294             1288655.162229             120118600.3              -47836125358.6     
        94.472112                   125553                187987.982728             1702809.991515             162749156.8              -63972442967.8     
        95.596780                   126642                188949.294891             1962626.388712             192524407.9              -74616511789.5     
        96.721448                   127428                189371.199236             2375317.723762             234812766.7              -91384588677.1     
        97.846116                   128377                189784.086846             2659544.421734             249200633.1             -103513288164.9     
        98.970784                   128776                189153.219344             3027016.497684             311637497.3             -119154322499.4     
        100.095452                  129365                188699.863610             3442426.374561             341944962.2             -137072745109.2     
        101.220120                  129729                187675.905363             4107209.061376             402217915.1             -165402080048.7     
        102.344788                  129064                185172.530135             4528981.057546             478234796.4             -184371650430.7     
        103.469456                  128704                183083.949305             5061314.592478             518526457.3             -208351868275.3     
        104.594124                  127495                179937.084399             5507943.858011             585811010.2             -229209453153.7     
        105.718792                  125798                176402.221067             5941323.606192             621954561.1             -249949309681.5     
        106.843460                  123139                171702.220092             5876607.848167             635695140.2             -249820627330.6     
        107.968128                  120252                167104.305984             5749824.210446             635146161.9             -247012886071.1     
        109.092796                  117244                162394.211692             5701078.020347             625285740.9             -247493296622.0     
        110.217464                  113457                156720.163175             5763388.410374             650223535.1             -252776433706.2     
        111.342132                  110778                152306.613119             5842983.494363             658096193.4             -258918923705.2     
        112.466800                  107854                147217.072465             6109616.010068             687366367.5             -273493427494.9     
        113.591468                  104740                141692.094810             6175004.760890             719105349.0             -279196448805.2     
        114.716136                  101829                136314.949762             6621295.380379             773304592.8             -302345857738.7     
        115.840804                  98328                 129985.564191             6806566.792818             799728657.4             -313868638556.5     
        116.965472                  94527                 123184.245593             7124871.077045             855061189.0             -331762114726.6     
        118.090140                  90791                 116420.550261             7738399.964409             924501785.1             -363803416645.8     
        119.214808                  86125                 108398.625018             7757603.594786             939215498.9             -368194209445.3     
        120.339476                  81692                 100623.119933             8161670.864748             989873879.8             -391032685413.3     
        121.464144                  76570                  92186.809765             8228043.398026             1006947659.9            -397927859391.8     
        122.588812                  70965                  83364.752596             8155415.795718             1009864312.9            -398066233694.8     
        123.713480                  64836                  74209.541990             8146689.289910             1025255790.6            -401299988532.7     
        124.838148                  58094                  64848.258880             7693727.450780             975177042.5             -382434625896.9     
        125.962816                  51274                  55825.561662             7033716.171098             907377903.7             -352801107885.5     
        127.087484                  44332                  47083.769104             6191616.707144             803309144.3             -313327013544.6     
        128.212152                  37681                  39132.723167             5504681.433383             727238983.9             -281042942008.0     
        129.336820                  31458                  31806.924189             4831031.580745             638756196.5             -248823305272.5     
        130.461488                  25908                  25492.050638             4104816.838451             551510804.3             -213263837467.3     
        131.586156                  20862                  19920.029439             3427478.298344             467532115.6             -179605217148.5     
        132.710824                  16378                  15122.194156             2746176.220494             376508378.5             -145143432106.1     
        133.835492                  12475                  11137.406045             2157953.246193             301754987.7             -115019697052.7     
        134.960160                   9068                  7834.380397              1578637.550251             227671769.5              -84849739788.3     
