           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    1857                  6834.894797               5640.212883                 -3699.6                  -1096197.0       
         2.249336                    5582                  20543.777043              2834.423743                 37722.7                  -467164.1        
         3.374004                    9311                  34261.415639             -12366.356223                -72698.6                 5580244.6        
         4.498672                   13035                  47949.347969             -25024.306236                -55050.9                 14180392.7       
         5.623340                   16734                  61544.036649              10761.268008                -34101.9                 -7104285.8       
         6.748008                   20483                  75305.877009              1808.869157                 71928.5                  -1528034.7       
         7.872676                   24208                  88967.161933              10079.047168                62673.2                 -11233203.6       
         8.997344                   27943                 102663.484569              65085.960232                454459.3                -82189568.6       
        10.122012                   31511                 115716.237644              72371.363598                898192.5                -103139423.7      
        11.246680                   35371                 129821.671089              19079.553284                191055.8                -29831457.7       
        12.371348                   38842                 142474.917512              26003.513454                334850.4                -45384518.9       
        13.496016                   42741                 156653.046415              46635.886045                535388.7                -91265237.1       
        14.620684                   46295                 169497.392824              20904.714004                107799.5                -41165766.2       
        15.745352                   50027                 182896.379808             -13756.405193                14586.7                  30700625.6       
        16.870020                   53699                 195884.507548              41865.152713                654226.0                -101768970.5      
        17.994688                   57369                 208590.903746             142049.743798               2810809.1                -372901482.0      
        19.119356                   60943                 220516.313168             146364.166250               1771146.4                -406062100.3      
        20.244024                   64571                 232024.053617             126638.207504               2646372.9                -374474238.3      
        21.368692                   68110                 242334.375198             221148.321092               5642128.8                -692474598.3      
        22.493360                   71666                 251546.380947             422192.655312               8269226.6               -1390558746.8      
        23.618028                   74927                 258355.965575             539574.639086               12608313.2              -1871275856.7      
        24.742696                   77888                 262506.763248             842309.442035               21690666.0              -3059701170.7      
        25.867364                   80571                 264326.588624             1067969.709103              26461406.1              -4057503957.2      
        26.992032                   82190                 261475.614233             1369626.339242              36319496.9              -5436035531.0      
        28.116700                   83223                 255687.545600             1823992.085782              50460547.2              -7546178182.5      
        29.241368                   82695                 244679.533628             2137587.355012              61458524.6              -9198602929.4      
        30.366036                   80690                 229262.094515             2494051.796021              75513400.2              -11156966191.2     
        31.490704                   77147                 210250.680363             2718699.608339              84351658.0              -12616803925.2     
        32.615372                   71474                 186405.525972             2724154.054581              87039383.6              -13097252684.7     
        33.740040                   64613                 161193.074224             2589080.020435              86654072.0              -12881515816.8     
        34.864708                   56968                 135788.777839             2435621.798462              83513091.0              -12529553663.1     
        35.989376                   48586                 110546.502077             2168117.210447              78058384.5              -11520530928.7     
        37.114044                   40507                  87475.520814             1959509.418932              72501721.6              -10739698669.4     
        38.238712                   32518                  66218.045502             1663896.786952              63538566.0              -9398653527.2      
        39.363380                   24519                  46816.380967             1228827.527250              48784893.5              -7146732477.4      
        40.488048                   17067                  30449.449216             765326.411807               31413185.8              -4577944578.4      
        41.612716                   11354                  18709.655800             423208.081500               18568358.9              -2602996786.0      
        42.737384                    7144                  10833.622589             196863.925571               9826176.9               -1243077914.3      
        43.862052                    4337                  5920.638398               71500.571366               4295575.3                -463155763.0      
        44.986720                    2570                  3160.550924               18360.362408               1826960.4                -121631589.9      
