           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    699                    968.849116               3997.983329                  3094.0                  -815760.7        
         2.249336                    2099                  2909.844738               4636.713577                 -5228.3                  -2519237.8       
         3.374004                    3498                  4849.470485               8152.714716                  3972.4                  -5672414.9       
         4.498672                    4911                  6808.099863               13372.517053                95752.8                 -13080007.1       
         5.623340                    6300                  8734.214538               6700.297522                 89121.8                 -10409702.7       
         6.748008                    7803                  10816.499734              40036.918980                256701.9                -62394804.5       
         7.872676                    9051                  12545.724888              30504.113649                185057.8                -55057158.9       
         8.997344                   10487                  14534.645409              25012.003765                29931.1                 -54514527.5       
        10.122012                   11954                  16566.440592             -18591.736389                123564.6                 42912450.9       
        11.246680                   13265                  18379.561216             -28579.810427               -237800.8                 73661733.0       
        12.371348                   14782                  20478.828557             -29726.939917               -805474.7                 88698113.6       
        13.496016                   16117                  22324.556190              6950.841852                 388877.6                -22198524.9       
        14.620684                   17490                  24221.269065              40810.078102                158578.7                -144466067.4      
        15.745352                   18966                  26262.305712              18345.852863                655614.9                -65255698.0       
        16.870020                   20239                  28021.334830              8041.113593                 472303.5                -31659302.3       
        17.994688                   21770                  30137.585145              66115.721608                823610.2                -289861656.7      
        19.119356                   23065                  31929.239431             -13193.709482                359941.1                 64356435.4       
        20.244024                   24440                  33829.611680             106616.466310               1427782.4                -525279549.8      
        21.368692                   25931                  35892.431485             -31410.519848               -445965.4                160096297.8       
        22.493360                   27186                  37625.827973              13359.077693                403858.6                -69121864.9       
        23.618028                   28771                  39815.360510              -4692.746559                -98439.4                 25889268.1       
        24.742696                   30114                  41672.433808             -72421.447549               -2562071.8               436885363.2       
        25.867364                   31392                  43437.309294             -66344.682217               -1428455.7               422045970.9       
        26.992032                   32995                  45655.043991              -904.279944                 604071.5                 3136238.6        
        28.116700                   34292                  47442.047841              14717.424925               -565500.8                -98949915.5       
        29.241368                   35571                  49207.855465             -16902.481974                170571.4                124108354.0       
        30.366036                   37236                  51508.450479             -23263.789257                333036.7                179418428.8       
        31.490704                   38352                  53045.425827             -17993.373926               -1287434.3               136493105.1       
        32.615372                   39929                  55221.916297              55014.553431               1842596.0                -444395974.7      
        33.740040                   41360                  57196.308285             174118.018568               5107225.7               -1446412253.2      
        34.864708                   42486                  58746.184435              85266.629563               2583528.6                -735116869.1      
        35.989376                   44154                  61048.167516              90285.361181               3397728.9                -797869425.4      
        37.114044                   45402                  62769.974388              -2444.203116                431631.6                 26625519.4       
        38.238712                   46818                  64720.857139              5451.664975                -364864.7                -52552873.1       
        39.363380                   48131                  66539.078341             -70759.916177               -4032927.1               684198861.9       
        40.488048                   49582                  68544.994024              31203.759752                388616.0                -308218247.0      
        41.612716                   51019                  70532.961039              20136.229097               1106988.0                -208528796.2      
        42.737384                   52503                  72586.265718             -45944.132705               -1340411.6               480557900.0       
        43.862052                   53751                  74319.448636             -48561.604772               -2650245.0               526634764.6       
        44.986720                   55227                  76363.036402             -63406.788582               -773771.5                708736711.5       
        46.111388                   56650                  78335.851217             -82428.465472               -6009625.3               936681589.8       
        47.236056                   58029                  80257.929490             -61557.342117               -650583.5                717584699.1       
        48.360724                   59606                  82441.587398              33737.256368                33069.8                 -403330039.0      
        49.485392                   60706                  83980.488636             -10067.329396               -1370478.3               132797929.5       
        50.610060                   62408                  86338.876941              -7877.890449               -2994467.7                92859190.8       
        51.734728                   63561                  87940.860011              8324.712708                3075505.2                -104011102.6      
        52.859396                   65116                  90105.884195              -120.551390                -2306013.1                 166961.8        
        53.984064                   66506                  92029.802997             -23461.478683                793994.4                312519394.6       
        55.108732                   67750                  93764.055016             -23668.224510                -42949.1                324260544.1       
        56.233400                   69389                  96032.167907             -20839.807608               -1619247.7               281963533.0       
        57.358068                   70702                  97853.605592              28141.807990               -636587.6                -403542135.5      
        58.482736                   72051                  99717.863926             -102465.169530              -5729673.3               1477068721.8      
        59.607404                   73490                 101708.583379              24066.216646               2488446.1                -354686146.5      
