           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.123042                    949                   1801.658964               -1138.251698                -2435.5                   772353.0        
         2.246084                    2853                  5416.247003               -8009.229037                -1558.8                  2483233.7        
         3.369126                    4790                  9093.966982               -2908.175731                -24521.5                 2142563.0        
         4.492168                    6707                  12733.161161              5315.968256                 55844.0                  -4573925.4       
         5.615210                    8608                  16341.754290              3530.508994                 -60034.0                 -1738651.5       
         6.738252                   10502                  19935.720435             -36435.062592               -142094.1                 45294039.6       
         7.861294                   12415                  23568.351547             -20276.516398               -256150.5                 29561976.5       
         8.984336                   14391                  27320.261511             -16865.265384               -190470.0                 26133390.4       
        10.107378                   16306                  30956.022089              -7993.121365                 2174.0                  15187892.3       
        11.230420                   18183                  34518.818414              -8874.487063                279423.0                 17536224.4       
        12.353462                   20125                  38205.748716              39470.410998                131055.4                -92948846.1       
        13.476504                   21940                  41651.729984              20028.248148                383797.8                -50417847.9       
        14.599546                   23895                  45361.141816              35357.865055                654560.6                -98262830.4       
        15.722588                   25773                  48924.067041             -10557.389646               -487688.6                 33473683.9       
        16.845630                   27695                  52568.604788             -11218.427097               -169593.9                 39484332.3       
        17.968672                   29735                  56435.772301             -37166.786205               -907641.9                129161584.2       
        19.091714                   31680                  60120.632728             -18871.235306                78901.9                  71416233.5       
        20.214756                   33487                  63548.240564              3828.428481                -233194.4                -14302367.0       
        21.337798                   35358                  67090.928774              75794.511158               1518103.7                -314824910.4      
        22.460840                   37252                  70676.747189              54593.239976               1476561.5                -239349661.6      
        23.583882                   39143                  74258.930117             -41682.407484               -1285396.9               193654011.2       
        24.706924                   41025                  77823.101982             -11977.182138               -509349.7                 55284355.6       
        25.829966                   43141                  81822.220842              25673.638478                484239.1                -133750013.6      
        26.953008                   44904                  85156.783148              96455.531005               3192428.5                -505124437.0      
        28.076050                   46806                  88752.611830             -84669.493054               -1910888.2               468193466.4       
        29.199092                   48840                  92593.689924             -21803.076967               -443727.0                122640247.2       
        30.322134                   50641                  95991.571944              -3430.373055                647224.5                 19989949.6       
        31.445176                   52478                  99460.200083              69418.294369               1470217.0                -430396494.1      
        32.568218                   54415                 103115.159886              86842.281432               1711358.6                -555476042.5      
        33.691260                   56353                 106768.337254              75996.329879               2445272.2                -500238937.3      
        34.814302                   58282                 110406.978041             -12100.724691               -830866.0                 85885303.3       
        35.937344                   60098                 113831.094541              67429.503368               1311891.0                -473083060.8      
        37.060386                   61983                 117388.423253              74726.265676               3313589.6                -545937580.9      
        38.183428                   63871                 120952.415703             -32057.766109               -241164.7                242501971.1       
        39.306470                   65872                 124730.390004             -26073.854095               -1556735.8               201834386.9       
        40.429512                   67754                 128283.352131              94004.332678               4397553.8                -751338095.4      
        41.552554                   69609                 131790.304320             -26692.978109               -1916654.5               218498619.2       
        42.675596                   71589                 135529.989393              69020.729956                580591.0                -582339704.9      
        43.798638                   73409                 138975.070792              24471.493670               3496657.2                -214199919.9      
        44.921680                   75307                 142567.865575             -107869.132864              -9777737.5               961994235.7       
        46.044722                   77284                 146309.757239             -34939.113989               1241391.8                317973227.3       
        47.167764                   79220                 149978.971920              -5855.989709               -2318856.2                56408801.0       
        48.290806                   81066                 153481.592482             -105697.267120              -2546618.9               1009559820.5      
        49.413848                   83060                 157261.336544              32651.828129               -505642.3                -319780580.4      
        50.536890                   84924                 160793.401761             -33712.740172               2714642.0                342604350.2       
        51.659932                   86895                 164520.114515             -14548.724998               -4423964.2               148816075.6       
        52.782974                   88616                 167776.539140              -7286.160886               -2287720.4                75578866.3       
        53.906016                   90679                 171671.911586              40337.530764               2014943.8                -426923396.6      
        55.029058                   92570                 175235.809573              -7948.449061               3478974.1                 87130663.6       
