 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988            833110.397             63.645               0.000                0.000                0.000                0.000                 0.0                  698         
  0.200         13089.988            868453.472             66.345               0.000                0.000                0.000                0.000                 0.0                  1353        
  0.300         13089.988            873934.545             66.764               0.000                0.000                0.000                0.000                 0.0                  1316        
  0.400         13089.988            899300.804             68.701               0.000                0.000                0.000                0.000                 0.0                  2427        
  0.500         13089.988            906405.293             69.244               0.000                0.000                0.000                0.000                 0.0                  1207        
  0.600         13089.988            915116.663             69.910               0.000                0.000                0.000                0.000                 0.0                  2163        
  0.700         13089.988            982006.050             75.020               0.000                0.000                0.000                0.000                 0.0                  2498        
  0.800         13089.988            956991.271             73.109               0.000                0.000                0.000                0.000                 0.0                  4580        
  0.900         13089.988            938985.155             71.733               0.000                0.000                0.000                0.000                 0.0                  3984        
  1.000         13089.988            953436.467             72.837               0.000                0.000                0.000                0.000                 0.0                  2498        
  1.100         13089.988            943897.831             72.108               0.000                0.000                0.000                0.000                 0.0                  3635        
  1.200         13089.988            939709.319             71.788               0.000                0.000                0.000                0.000                 0.0                  3466        
  1.300         13089.988            955726.398             73.012               0.000                0.000                0.000                0.000                 0.0                  3800        
  1.400          5847.572            199222.698             34.069              1615.557            342874.913            212.233             272459.463             1529.3                5450        
  1.500         13089.988            958557.085             73.228               0.000                0.000                0.000                0.000                 0.0                  1838        
  1.600         13089.988            963025.250             73.570               0.000                0.000                0.000                0.000                 0.0                  3099        
  1.700         13089.988            987337.994             75.427               0.000                0.000                0.000                0.000                 0.0                  2467        
  1.800         13089.988           1022146.150             78.086               0.000                0.000                0.000                0.000                 0.0                  2627        
  1.900         13089.988           1019583.336             77.890               0.000                0.000                0.000                0.000                 0.0                  1716        
  2.000         13089.988           1023128.284             78.161               0.000                0.000                0.000                0.000                 0.0                  2220        
  2.100         13089.988           1047561.264             80.028               0.000                0.000                0.000                0.000                 0.0                  1939        
  2.200         13089.988           1023132.632             78.161               0.000                0.000                0.000                0.000                 0.0                  2676        
  2.300         13089.988           1049743.030             80.194               0.000                0.000                0.000                0.000                 0.0                  2042        
  2.400         13089.988           1037072.302             79.226               0.000                0.000                0.000                0.000                 0.0                  2461        
  2.500         13089.988           1007668.125             76.980               0.000                0.000                0.000                0.000                 0.0                  2125        
  2.600         13089.988            954389.125             72.910               0.000                0.000                0.000                0.000                 0.0                  1884        
  2.700         13089.988            966981.161             73.872               0.000                0.000                0.000                0.000                 0.0                  2342        
