 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988           1876023.974            143.317               0.000                0.000                0.000                0.000                 0.0                  1275        
  0.200         13089.988           1919621.130            146.648               0.000                0.000                0.000                0.000                 0.0                  2366        
  0.300         13089.988           1844704.955            140.925               0.000                0.000                0.000                0.000                 0.0                  1721        
  0.400         13089.988           1882111.849            143.783               0.000                0.000                0.000                0.000                 0.0                  2128        
  0.500         13089.988           1840447.704            140.600               0.000                0.000                0.000                0.000                 0.0                  2633        
  0.600         13089.988           1844497.959            140.909               0.000                0.000                0.000                0.000                 0.0                  2771        
  0.700         13089.988           1912071.420            146.071               0.000                0.000                0.000                0.000                 0.0                  1622        
  0.800         13089.988           1882839.589            143.838               0.000                0.000                0.000                0.000                 0.0                  1080        
  0.900         13089.988           1921759.780            146.811               0.000                0.000                0.000                0.000                 0.0                  2405        
  1.000         13089.988           1900666.568            145.200               0.000                0.000                0.000                0.000                 0.0                  2499        
  1.100         13089.988           1885689.511            144.056               0.000                0.000                0.000                0.000                 0.0                  925         
  1.200         13089.988           1838597.841            140.458               0.000                0.000                0.000                0.000                 0.0                  2903        
  1.300         13089.988           1858894.565            142.009               0.000                0.000                0.000                0.000                 0.0                  2431        
  1.400         13089.988           1825349.351            139.446               0.000                0.000                0.000                0.000                 0.0                  1795        
  1.500         13089.988           1846655.864            141.074               0.000                0.000                0.000                0.000                 0.0                  2176        
  1.600         13089.988           1879409.885            143.576               0.000                0.000                0.000                0.000                 0.0                  1799        
  1.700         13089.988           1851745.454            141.463               0.000                0.000                0.000                0.000                 0.0                  1731        
  1.800         13089.988           1877288.106            143.414               0.000                0.000                0.000                0.000                 0.0                  1540        
  1.900         13089.988           1865120.763            142.485               0.000                0.000                0.000                0.000                 0.0                  2634        
  2.000         13089.988           1810328.711            138.299               0.000                0.000                0.000                0.000                 0.0                  1112        
  2.100         13089.988           1869718.789            142.836               0.000                0.000                0.000                0.000                 0.0                  1104        
  2.200         13089.988           1839855.607            140.554               0.000                0.000                0.000                0.000                 0.0                  1380        
  2.300         13089.988           1812671.257            138.478               0.000                0.000                0.000                0.000                 0.0                  1453        
  2.400         13089.988           1900747.872            145.206               0.000                0.000                0.000                0.000                 0.0                  2037        
  2.500         13089.988           1868606.204            142.751               0.000                0.000                0.000                0.000                 0.0                  4945        
  2.600         13089.988           1811786.390            138.410               0.000                0.000                0.000                0.000                 0.0                  1496        
  2.700         13089.988           1925252.532            147.078               0.000                0.000                0.000                0.000                 0.0                  3216        
  2.800         13089.988           1872646.835            143.059               0.000                0.000                0.000                0.000                 0.0                  3457        
  2.900         13089.988           1808769.956            138.180               0.000                0.000                0.000                0.000                 0.0                  1718        
  3.000         13089.988           1830824.357            139.864               0.000                0.000                0.000                0.000                 0.0                  3491        
  3.100         13089.988           1822961.555            139.264               0.000                0.000                0.000                0.000                 0.0                  3585        
  3.200         13089.988           1801884.328            137.654               0.000                0.000                0.000                0.000                 0.0                  1271        
  3.300         13089.988           1847246.522            141.119               0.000                0.000                0.000                0.000                 0.0                  1112        
  3.400         13089.988           1855606.326            141.758               0.000                0.000                0.000                0.000                 0.0                  992         
  3.500         13089.988           1865202.964            142.491               0.000                0.000                0.000                0.000                 0.0                  1008        
  3.600         13089.988           1932834.570            147.657               0.000                0.000                0.000                0.000                 0.0                  4656        
  3.700         13089.988           1904813.934            145.517               0.000                0.000                0.000                0.000                 0.0                  1758        
