 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988           1332118.391            101.766               0.000                0.000                0.000                0.000                 0.0                  2744        
  0.200         13089.988           1342972.719            102.595               0.000                0.000                0.000                0.000                 0.0                  2421        
  0.300         13089.988           1326315.534            101.323               0.000                0.000                0.000                0.000                 0.0                  2636        
  0.400         13089.988           1356434.910            103.624               0.000                0.000                0.000                0.000                 0.0                  2752        
  0.500         13089.988           1337095.868            102.146               0.000                0.000                0.000                0.000                 0.0                  3643        
  0.600         13089.988           1396384.098            106.676               0.000                0.000                0.000                0.000                 0.0                  3551        
  0.700         13089.988           1395934.103            106.641               0.000                0.000                0.000                0.000                 0.0                  2798        
  0.800         13089.988           1361371.741            104.001               0.000                0.000                0.000                0.000                 0.0                  3731        
  0.900         13089.988           1365076.426            104.284               0.000                0.000                0.000                0.000                 0.0                  2470        
  1.000         13089.988           1374290.640            104.988               0.000                0.000                0.000                0.000                 0.0                  2766        
  1.100         13089.988           1400473.076            106.988               0.000                0.000                0.000                0.000                 0.0                  3971        
  1.200         13089.988           1397530.608            106.763               0.000                0.000                0.000                0.000                 0.0                  1963        
  1.300         13089.988           1358959.388            103.817               0.000                0.000                0.000                0.000                 0.0                  1875        
  1.400         13089.988           1352288.694            103.307               0.000                0.000                0.000                0.000                 0.0                  4550        
  1.500         13089.988           1399845.486            106.940               0.000                0.000                0.000                0.000                 0.0                  1408        
  1.600         13089.988           1378872.664            105.338               0.000                0.000                0.000                0.000                 0.0                  2379        
  1.700         13089.988           1392051.885            106.345               0.000                0.000                0.000                0.000                 0.0                  3650        
  1.800         13089.988           1365648.481            104.328               0.000                0.000                0.000                0.000                 0.0                  2350        
  1.900         13089.988           1379705.643            105.402               0.000                0.000                0.000                0.000                 0.0                  1437        
  2.000         13089.988           1374180.801            104.980               0.000                0.000                0.000                0.000                 0.0                  2305        
  2.100         13089.988           1368348.679            104.534               0.000                0.000                0.000                0.000                 0.0                  1618        
  2.200         13089.988           1373649.248            104.939               0.000                0.000                0.000                0.000                 0.0                  2645        
  2.300         13089.988           1396947.519            106.719               0.000                0.000                0.000                0.000                 0.0                  1777        
  2.400         13089.988           1391673.491            106.316               0.000                0.000                0.000                0.000                 0.0                  2550        
  2.500         13089.988           1371965.576            104.810               0.000                0.000                0.000                0.000                 0.0                  2783        
  2.600         13089.988           1377850.002            105.260               0.000                0.000                0.000                0.000                 0.0                  2153        
  2.700         13089.988           1394333.803            106.519               0.000                0.000                0.000                0.000                 0.0                  3624        
  2.800         13089.988           1360087.589            103.903               0.000                0.000                0.000                0.000                 0.0                  2599        
  2.900         13089.988           1375206.467            105.058               0.000                0.000                0.000                0.000                 0.0                  2530        
  3.000         13089.988           1405154.250            107.346               0.000                0.000                0.000                0.000                 0.0                  3559        
  3.100         13089.988           1375370.271            105.070               0.000                0.000                0.000                0.000                 0.0                  4358        
  3.200         13089.988           1377457.486            105.230               0.000                0.000                0.000                0.000                 0.0                  4032        
  3.300         13089.988           1420566.426            108.523               0.000                0.000                0.000                0.000                 0.0                  3311        
  3.400         13089.988           1447504.728            110.581               0.000                0.000                0.000                0.000                 0.0                  4200        
  3.500         13089.988           1394823.501            106.557               0.000                0.000                0.000                0.000                 0.0                  2734        
  3.600         13089.988           1331214.959            101.697               0.000                0.000                0.000                0.000                 0.0                  4030        
  3.700         13089.988           1397280.952            106.744               0.000                0.000                0.000                0.000                 0.0                  2444        
  3.800         13089.988           1421709.055            108.610               0.000                0.000                0.000                0.000                 0.0                  2761        
  3.900         13089.988           1414740.667            108.078               0.000                0.000                0.000                0.000                 0.0                  2461        
  4.000         13089.988           1391565.788            106.308               0.000                0.000                0.000                0.000                 0.0                  3093        
  4.100         13089.988           1402957.489            107.178               0.000                0.000                0.000                0.000                 0.0                  4334        
  4.200         13089.988           1382537.794            105.618               0.000                0.000                0.000                0.000                 0.0                  3789        
  4.300         13089.988           1391781.375            106.324               0.000                0.000                0.000                0.000                 0.0                  1861        
  4.400         13089.988           1398779.143            106.859               0.000                0.000                0.000                0.000                 0.0                  1975        
  4.500         13089.988           1384460.352            105.765               0.000                0.000                0.000                0.000                 0.0                  1871        
  4.600         13089.988           1392088.199            106.348               0.000                0.000                0.000                0.000                 0.0                  3273        
  4.700         13089.988           1370945.530            104.732               0.000                0.000                0.000                0.000                 0.0                  1482        
  4.800         13089.988           1381394.475            105.531               0.000                0.000                0.000                0.000                 0.0                  2701        
  4.900         13089.988           1437707.123            109.833               0.000                0.000                0.000                0.000                 0.0                  3457        
  5.000         13089.988           1381812.190            105.563               0.000                0.000                0.000                0.000                 0.0                  1942        
  5.100         13089.988           1388762.375            106.093               0.000                0.000                0.000                0.000                 0.0                  2775        
  5.200         13089.988           1395651.611            106.620               0.000                0.000                0.000                0.000                 0.0                  2179        
  5.300         13089.988           1353242.479            103.380               0.000                0.000                0.000                0.000                 0.0                  4335        
  5.400         13089.988           1367616.076            104.478               0.000                0.000                0.000                0.000                 0.0                  1791        
  5.500         13089.988           1366861.311            104.420               0.000                0.000                0.000                0.000                 0.0                  4240        
  5.600         13089.988           1341219.069            102.461               0.000                0.000                0.000                0.000                 0.0                  2349        
  5.700         13089.988           1368093.019            104.514               0.000                0.000                0.000                0.000                 0.0                  3665        
  5.800         13089.988           1367584.885            104.476               0.000                0.000                0.000                0.000                 0.0                  3649        
  5.900         13089.988           1387961.548            106.032               0.000                0.000                0.000                0.000                 0.0                  3410        
  6.000         13089.988           1358207.550            103.759               0.000                0.000                0.000                0.000                 0.0                  2847        
  6.100         13089.988           1332376.866            101.786               0.000                0.000                0.000                0.000                 0.0                  1906        
  6.200         13089.988           1326250.565            101.318               0.000                0.000                0.000                0.000                 0.0                  2932        
  6.300         13089.988           1385912.076            105.876               0.000                0.000                0.000                0.000                 0.0                  1413        
  6.400         13089.988           1380590.667            105.469               0.000                0.000                0.000                0.000                 0.0                  1673        
