 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            112085.080             8.563                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988            676394.915             51.673               0.000                0.000                0.000                0.000                 0.0                  597         
  0.200         13089.988            692772.651             52.924               0.000                0.000                0.000                0.000                 0.0                  509         
  0.300         13089.988            719197.172             54.943               0.000                0.000                0.000                0.000                 0.0                  1451        
  0.400         13089.988            730030.623             55.770               0.000                0.000                0.000                0.000                 0.0                  1438        
  0.500         13089.988            716651.084             54.748               0.000                0.000                0.000                0.000                 0.0                  1188        
  0.600         13089.988            705893.196             53.926               0.000                0.000                0.000                0.000                 0.0                  1717        
  0.700         13089.988            718274.297             54.872               0.000                0.000                0.000                0.000                 0.0                  581         
  0.800         13089.988            729556.733             55.734               0.000                0.000                0.000                0.000                 0.0                  875         
  0.900         13089.988            741218.034             56.625               0.000                0.000                0.000                0.000                 0.0                  1152        
  1.000         13089.988            742011.349             56.685               0.000                0.000                0.000                0.000                 0.0                  1384        
  1.100         13089.988            753873.744             57.592               0.000                0.000                0.000                0.000                 0.0                  3093        
  1.200         13089.988            750233.730             57.314               0.000                0.000                0.000                0.000                 0.0                  1183        
  1.300         13089.988            750982.003             57.371               0.000                0.000                0.000                0.000                 0.0                  1869        
  1.400         13089.988            759915.609             58.053               0.000                0.000                0.000                0.000                 0.0                  2119        
  1.500         13089.988            773639.988             59.102               0.000                0.000                0.000                0.000                 0.0                  1432        
  1.600         13089.988            774896.709             59.198               0.000                0.000                0.000                0.000                 0.0                  1681        
  1.700         13089.988            772840.616             59.041               0.000                0.000                0.000                0.000                 0.0                  1884        
  1.800         13089.988            742233.271             56.702               0.000                0.000                0.000                0.000                 0.0                  1549        
  1.900         13089.988            736536.619             56.267               0.000                0.000                0.000                0.000                 0.0                  1243        
  2.000         13089.988            722337.127             55.182               0.000                0.000                0.000                0.000                 0.0                  1652        
  2.100         13089.988            737414.547             56.334               0.000                0.000                0.000                0.000                 0.0                  1707        
  2.200         13089.988            740419.035             56.564               0.000                0.000                0.000                0.000                 0.0                  2529        
  2.300         13089.988            741089.333             56.615               0.000                0.000                0.000                0.000                 0.0                  4056        
  2.400         13089.988            746640.505             57.039               0.000                0.000                0.000                0.000                 0.0                  2796        
  2.500         13089.988            739587.169             56.500               0.000                0.000                0.000                0.000                 0.0                  2604        
  2.600         13089.988            756050.093             57.758               0.000                0.000                0.000                0.000                 0.0                  1493        
  2.700         13089.988            757145.534             57.842               0.000                0.000                0.000                0.000                 0.0                  2219        
  2.800         13089.988            767001.702             58.595               0.000                0.000                0.000                0.000                 0.0                  2358        
  2.900         13089.988            765734.024             58.498               0.000                0.000                0.000                0.000                 0.0                  2861        
  3.000         13089.988            772878.353             59.043               0.000                0.000                0.000                0.000                 0.0                  2115        
  3.100         13089.988            750098.349             57.303               0.000                0.000                0.000                0.000                 0.0                  1505        
  3.200         13089.988            739877.544             56.522               0.000                0.000                0.000                0.000                 0.0                  2494        
  3.300         13089.988            733225.680             56.014               0.000                0.000                0.000                0.000                 0.0                  1500        
  3.400         13089.988            758490.159             57.944               0.000                0.000                0.000                0.000                 0.0                  1923        
  3.500         13089.988            761625.147             58.184               0.000                0.000                0.000                0.000                 0.0                  3187        
  3.600         13089.988            755270.574             57.698               0.000                0.000                0.000                0.000                 0.0                  1509        
  3.700         13089.988            771404.205             58.931               0.000                0.000                0.000                0.000                 0.0                  1688        
  3.800         13089.988            751072.344             57.378               0.000                0.000                0.000                0.000                 0.0                  1755        
  3.900         13089.988            756884.758             57.822               0.000                0.000                0.000                0.000                 0.0                  1513        
  4.000         13089.988            739619.186             56.503               0.000                0.000                0.000                0.000                 0.0                  2840        
  4.100         13089.988            742095.522             56.692               0.000                0.000                0.000                0.000                 0.0                  1769        
  4.200         13089.988            759659.053             58.034               0.000                0.000                0.000                0.000                 0.0                  1867        
  4.300         13089.988            746087.874             56.997               0.000                0.000                0.000                0.000                 0.0                  2250        
  4.400         13089.988            768865.872             58.737               0.000                0.000                0.000                0.000                 0.0                  1522        
  4.500         13089.988            749085.089             57.226               0.000                0.000                0.000                0.000                 0.0                  1944        
  4.600         13089.988            751081.841             57.378               0.000                0.000                0.000                0.000                 0.0                  870         
  4.700         13089.988            771910.152             58.970               0.000                0.000                0.000                0.000                 0.0                  1487        
