 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988            318615.598             24.340               0.000                0.000                0.000                0.000                 0.0                   47         
  0.200         13089.988            328631.801             25.106               0.000                0.000                0.000                0.000                 0.0                   52         
  0.300         13089.988            334515.443             25.555               0.000                0.000                0.000                0.000                 0.0                  103         
  0.400         13089.988            334915.799             25.586               0.000                0.000                0.000                0.000                 0.0                   99         
  0.500         13089.988            334336.613             25.541               0.000                0.000                0.000                0.000                 0.0                  120         
  0.600         13089.988            344084.694             26.286               0.000                0.000                0.000                0.000                 0.0                  139         
  0.700         13089.988            350834.520             26.802               0.000                0.000                0.000                0.000                 0.0                  366         
  0.800         13089.988            353731.924             27.023               0.000                0.000                0.000                0.000                 0.0                  269         
  0.900         13089.988            359127.437             27.435               0.000                0.000                0.000                0.000                 0.0                  223         
  1.000         13089.988            361050.888             27.582               0.000                0.000                0.000                0.000                 0.0                  170         
  1.100         13089.988            354650.827             27.093               0.000                0.000                0.000                0.000                 0.0                  316         
  1.200         13089.988            357779.646             27.332               0.000                0.000                0.000                0.000                 0.0                  475         
  1.300         13089.988            367971.513             28.111               0.000                0.000                0.000                0.000                 0.0                  271         
  1.400         13089.988            362956.271             27.728               0.000                0.000                0.000                0.000                 0.0                  314         
  1.500         13089.988            351060.630             26.819               0.000                0.000                0.000                0.000                 0.0                  337         
  1.600         13089.988            349143.137             26.673               0.000                0.000                0.000                0.000                 0.0                  181         
  1.700         13089.988            351194.994             26.829               0.000                0.000                0.000                0.000                 0.0                  154         
  1.800         13089.988            351108.665             26.823               0.000                0.000                0.000                0.000                 0.0                  208         
  1.900         13089.988            355104.972             27.128               0.000                0.000                0.000                0.000                 0.0                  179         
  2.000         13089.988            361153.308             27.590               0.000                0.000                0.000                0.000                 0.0                  200         
  2.100         13089.988            357158.253             27.285               0.000                0.000                0.000                0.000                 0.0                  209         
  2.200         13089.988            351949.883             26.887               0.000                0.000                0.000                0.000                 0.0                  172         
  2.300         13089.988            354847.330             27.108               0.000                0.000                0.000                0.000                 0.0                  224         
  2.400         13089.988            349472.439             26.698               0.000                0.000                0.000                0.000                 0.0                  151         
  2.500         13089.988            351144.853             26.825               0.000                0.000                0.000                0.000                 0.0                  317         
  2.600         13089.988            357788.620             27.333               0.000                0.000                0.000                0.000                 0.0                  237         
  2.700         13089.988            353297.315             26.990               0.000                0.000                0.000                0.000                 0.0                  271         
  2.800         13089.988            361821.733             27.641               0.000                0.000                0.000                0.000                 0.0                  311         
  2.900         13089.988            357259.327             27.293               0.000                0.000                0.000                0.000                 0.0                  234         
  3.000         13089.988            356340.137             27.222               0.000                0.000                0.000                0.000                 0.0                  246         
  3.100         13089.988            361971.930             27.653               0.000                0.000                0.000                0.000                 0.0                  311         
  3.200         13089.988            369253.918             28.209               0.000                0.000                0.000                0.000                 0.0                  300         
  3.300         13089.988            360804.408             27.563               0.000                0.000                0.000                0.000                 0.0                  394         
  3.400         13089.988            362078.029             27.661               0.000                0.000                0.000                0.000                 0.0                  337         
  3.500         13089.988            361173.529             27.592               0.000                0.000                0.000                0.000                 0.0                  287         
  3.600         13089.988            356330.577             27.222               0.000                0.000                0.000                0.000                 0.0                  185         
  3.700         13089.988            355829.107             27.183               0.000                0.000                0.000                0.000                 0.0                  206         
  3.800         13089.988            356787.831             27.257               0.000                0.000                0.000                0.000                 0.0                  199         
  3.900         13089.988            357287.234             27.295               0.000                0.000                0.000                0.000                 0.0                  308         
  4.000         13089.988            354468.105             27.079               0.000                0.000                0.000                0.000                 0.0                  213         
  4.100         13089.988            355506.191             27.159               0.000                0.000                0.000                0.000                 0.0                  148         
  4.200         13089.988            360784.596             27.562               0.000                0.000                0.000                0.000                 0.0                  209         
  4.300         13089.988            353346.886             26.994               0.000                0.000                0.000                0.000                 0.0                  186         
  4.400         13089.988            349456.678             26.696               0.000                0.000                0.000                0.000                 0.0                  178         
  4.500         13089.988            354687.583             27.096               0.000                0.000                0.000                0.000                 0.0                  203         
  4.600         13089.988            354470.044             27.079               0.000                0.000                0.000                0.000                 0.0                  190         
  4.700         13089.988            355789.185             27.180               0.000                0.000                0.000                0.000                 0.0                  327         
  4.800         13089.988            350344.012             26.764               0.000                0.000                0.000                0.000                 0.0                  217         
  4.900         13089.988            355030.810             27.122               0.000                0.000                0.000                0.000                 0.0                  217         
  5.000         13089.988            354185.444             27.058               0.000                0.000                0.000                0.000                 0.0                  200         
  5.100         13089.988            361506.359             27.617               0.000                0.000                0.000                0.000                 0.0                  294         
  5.200         13089.988            358742.457             27.406               0.000                0.000                0.000                0.000                 0.0                  227         
  5.300         13089.988            353756.782             27.025               0.000                0.000                0.000                0.000                 0.0                  240         
  5.400         13089.988            359045.928             27.429               0.000                0.000                0.000                0.000                 0.0                  273         
  5.500         13089.988            363355.371             27.758               0.000                0.000                0.000                0.000                 0.0                  265         
