 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988            313045.547             23.915               0.000                0.000                0.000                0.000                 0.0                   56         
  0.200         13089.988            330716.431             25.265               0.000                0.000                0.000                0.000                 0.0                   86         
  0.300         13089.988            332199.311             25.378               0.000                0.000                0.000                0.000                 0.0                   94         
  0.400         13089.988            335975.849             25.667               0.000                0.000                0.000                0.000                 0.0                  113         
  0.500         13089.988            341253.074             26.070               0.000                0.000                0.000                0.000                 0.0                  128         
  0.600         13089.988            352031.133             26.893               0.000                0.000                0.000                0.000                 0.0                  135         
  0.700         13089.988            360917.546             27.572               0.000                0.000                0.000                0.000                 0.0                  150         
  0.800         13089.988            358866.464             27.415               0.000                0.000                0.000                0.000                 0.0                  159         
  0.900         13089.988            346628.781             26.480               0.000                0.000                0.000                0.000                 0.0                  189         
  1.000         13089.988            346229.465             26.450               0.000                0.000                0.000                0.000                 0.0                  135         
  1.100         13089.988            346989.227             26.508               0.000                0.000                0.000                0.000                 0.0                  188         
  1.200         13089.988            352121.837             26.900               0.000                0.000                0.000                0.000                 0.0                  191         
  1.300         13089.988            354454.106             27.078               0.000                0.000                0.000                0.000                 0.0                  256         
  1.400         13089.988            350601.899             26.784               0.000                0.000                0.000                0.000                 0.0                  191         
  1.500         13089.988            355281.993             27.142               0.000                0.000                0.000                0.000                 0.0                  205         
  1.600         13089.988            360106.129             27.510               0.000                0.000                0.000                0.000                 0.0                  181         
  1.700         13089.988            358028.691             27.351               0.000                0.000                0.000                0.000                 0.0                  198         
  1.800         13089.988            347168.127             26.522               0.000                0.000                0.000                0.000                 0.0                  168         
  1.900         13089.988            357128.258             27.283               0.000                0.000                0.000                0.000                 0.0                  208         
  2.000         13089.988            352602.177             26.937               0.000                0.000                0.000                0.000                 0.0                  221         
  2.100         13089.988            354416.213             27.075               0.000                0.000                0.000                0.000                 0.0                  173         
  2.200         13089.988            353035.120             26.970               0.000                0.000                0.000                0.000                 0.0                  220         
  2.300         13089.988            351375.947             26.843               0.000                0.000                0.000                0.000                 0.0                  235         
  2.400         13089.988            355618.024             27.167               0.000                0.000                0.000                0.000                 0.0                  214         
  2.500         13089.988            359931.042             27.497               0.000                0.000                0.000                0.000                 0.0                  284         
  2.600         13089.988            365885.743             27.952               0.000                0.000                0.000                0.000                 0.0                  530         
  2.700         13089.988            376173.132             28.737               0.000                0.000                0.000                0.000                 0.0                  556         
  2.800         13089.988            365029.345             27.886               0.000                0.000                0.000                0.000                 0.0                  335         
  2.900         13089.988            368966.052             28.187               0.000                0.000                0.000                0.000                 0.0                  396         
  3.000         13089.988            368529.005             28.154               0.000                0.000                0.000                0.000                 0.0                  484         
  3.100         13089.988            365484.295             27.921               0.000                0.000                0.000                0.000                 0.0                  329         
  3.200         13089.988            367868.534             28.103               0.000                0.000                0.000                0.000                 0.0                  327         
  3.300         13089.988            358350.750             27.376               0.000                0.000                0.000                0.000                 0.0                  350         
  3.400         13089.988            352892.932             26.959               0.000                0.000                0.000                0.000                 0.0                  201         
  3.500         13089.988            355957.620             27.193               0.000                0.000                0.000                0.000                 0.0                  313         
  3.600         13089.988            362026.918             27.657               0.000                0.000                0.000                0.000                 0.0                  255         
  3.700         13089.988            355674.136             27.171               0.000                0.000                0.000                0.000                 0.0                  418         
  3.800         13089.988            366028.149             27.962               0.000                0.000                0.000                0.000                 0.0                  473         
  3.900         13089.988            367065.777             28.042               0.000                0.000                0.000                0.000                 0.0                  369         
