 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988           1038897.714             79.366               0.000                0.000                0.000                0.000                 0.0                  1142        
  0.200         13089.988           1078683.621             82.405               0.000                0.000                0.000                0.000                 0.0                  1507        
  0.300         13089.988           1176913.736             89.909               0.000                0.000                0.000                0.000                 0.0                  2273        
  0.400         13089.988           1206550.995             92.174               0.000                0.000                0.000                0.000                 0.0                  934         
  0.500         13089.988           1271806.537             97.159               0.000                0.000                0.000                0.000                 0.0                  1936        
  0.600         13089.988           1306757.714             99.829               0.000                0.000                0.000                0.000                 0.0                  2462        
  0.700         13089.988           1324304.129            101.169               0.000                0.000                0.000                0.000                 0.0                  3205        
  0.800         13089.988           1335327.899            102.011               0.000                0.000                0.000                0.000                 0.0                  3826        
  0.900         13089.988           1419914.398            108.473               0.000                0.000                0.000                0.000                 0.0                  3417        
  1.000         13089.988           1459504.570            111.498               0.000                0.000                0.000                0.000                 0.0                  4726        
  1.100         13089.988           1512714.211            115.563               0.000                0.000                0.000                0.000                 0.0                  3441        
  1.200         13089.988           1587022.425            121.239               0.000                0.000                0.000                0.000                 0.0                  3881        
  1.300         13089.988           1606108.591            122.697               0.000                0.000                0.000                0.000                 0.0                  4830        
  1.400         13089.988           1766715.075            134.967               0.000                0.000                0.000                0.000                 0.0                  4924        
  1.500          7558.086            380924.438             50.400              2299.506           1274965.414            554.452             423670.065             840.5                 5077        
  1.600         13089.988           2046222.673            156.320               0.000                0.000                0.000                0.000                 0.0                  3790        
  1.700         13089.988           2221355.675            169.699               0.000                0.000                0.000                0.000                 0.0                  4944        
  1.800         13089.988           2366435.184            180.782               0.000                0.000                0.000                0.000                 0.0                  4427        
  1.900         13089.988           2571842.863            196.474               0.000                0.000                0.000                0.000                 0.0                  4538        
  2.000         13089.988           2701584.348            206.386               0.000                0.000                0.000                0.000                 0.0                  4360        
  2.100         13089.988           2835060.923            216.582               0.000                0.000                0.000                0.000                 0.0                  4264        
  2.200          8626.997            289521.888             33.560              2751.194           2510970.206            912.684             362492.984             412.3                 5111        
  2.300         13089.988           3199081.906            244.392               0.000                0.000                0.000                0.000                 0.0                  4757        
  2.400          8312.611            225659.916             27.147              3047.615           2917703.387            957.373             395155.447             424.8                 5582        
  2.500          8816.911            315382.718             35.770              2980.888           3079256.032            1032.999            316301.522             317.2                 5281        
  2.600          8641.112            272941.890             31.586              3105.359           3275253.880            1054.710            323355.742             316.0                 5521        
  2.700          8066.235            163060.152             20.215              3365.850           3686583.468            1095.290            449379.724             418.0                 6154        
  2.800          7914.817            129809.018             16.401              3586.562           3980060.292            1109.715            416133.238             380.6                 6449        
  2.900          7848.090            117522.743             14.975              3713.599           4337994.451            1168.137            431074.973             373.8                 6636        
  3.000          7685.123            111601.637             14.522              3813.689           4609120.450            1208.573            473411.833             396.5                 6867        
  3.100          7739.018            106969.045             13.822              4003.604           4738350.032            1183.521            373655.632             319.4                 7003        
  3.200          7554.236            87471.000              11.579              4149.889           4821149.042            1161.754            375235.997             326.2                 7224        
  3.300          7522.156            73416.024              9.760               4229.448           4754821.809            1124.218            339597.316             304.7                 7319        
  3.400          7427.199            63455.940              8.544               4329.538           4955371.195            1144.550            351310.770             309.3                 7455        
  3.500          7351.489            55047.365              7.488               4400.115           5118575.078            1163.282            358739.631             310.4                 7626        
  3.600          7278.347            46565.356              6.398               4545.117           5116884.258            1125.798            320814.665             286.6                 7758        
  3.700          7155.159            47734.042              6.671               4601.578           4937043.150            1072.902            336979.687             316.0                 7862        
  3.800          7108.963            44294.806              6.231               4654.190           4864620.479            1045.213            318952.295             307.0                 7905        
  3.900          7030.688            43592.218              6.200               4710.651           4811564.975            1021.423            318558.486             313.8                 7954        
  4.000          6981.926            40831.722              5.848               4763.262           4793697.845            1006.390            317352.107             317.2                 8005        
  4.100          6960.111            41577.800              5.974               4768.395           4760864.578            998.421             321530.100             324.0                 8028        
  4.200          6938.297            40895.447              5.894               4810.741           4655882.718            967.810             296383.628             308.1                 8025        
  4.300          6987.059            44439.692              6.360               4804.325           4603701.030            958.241             279274.034             293.4                 7975        
  4.400          6939.580            41844.302              6.030               4792.776           4558885.776            951.199             297647.898             314.9                 7978        
  4.500          6996.041            43816.656              6.263               4733.748           4656843.827            983.754             315577.368             322.8                 7952        
  4.600          6935.731            46794.088              6.747               4783.793           4539104.797            948.851             310556.019             329.6                 7949        
  4.700          6867.721            43141.032              6.282               4752.996           4431989.564            932.462             334683.707             361.4                 7965        
