 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988           2259721.659            172.630               0.000                0.000                0.000                0.000                 0.0                  1449        
  0.200         13089.988           2252430.541            172.073               0.000                0.000                0.000                0.000                 0.0                  1367        
  0.300         13089.988           2430781.200            185.698               0.000                0.000                0.000                0.000                 0.0                  3154        
  0.400         13089.988           2458115.297            187.786               0.000                0.000                0.000                0.000                 0.0                  2058        
  0.500         13089.988           2504569.597            191.335               0.000                0.000                0.000                0.000                 0.0                  2217        
  0.600         13089.988           2736392.035            209.045               0.000                0.000                0.000                0.000                 0.0                  3531        
  0.700         13089.988           3207663.263            245.047               0.000                0.000                0.000                0.000                 0.0                  1872        
  0.800         13089.988           4208824.588            321.530               0.000                0.000                0.000                0.000                 0.0                  2223        
  0.900         13089.988           4727026.184            361.118               0.000                0.000                0.000                0.000                 0.0                  2753        
  1.000         13089.988           5078966.192            388.004               0.000                0.000                0.000                0.000                 0.0                  3552        
  1.100         13089.988           5859391.607            447.624               0.000                0.000                0.000                0.000                 0.0                  3925        
  1.200         13089.988           7874863.920            601.594               0.000                0.000                0.000                0.000                 0.0                  4467        
  1.300          9432.850            556246.050             58.969              2382.914           10058530.653           4221.105           1329577.324             319.4                 5132        
  1.400          9108.199            361490.873             39.689              2862.833           12910502.925           4509.694           1189937.573             266.2                 5934        
  1.500          8927.267            275127.736             30.819              3071.996           15536905.099           5057.593           1292597.962             257.1                 6434        
  1.600          8524.340            183548.876             21.532              3417.179           17043490.860           4987.591           1361367.910             274.1                 7118        
  1.700          8279.248            132212.880             15.969              3591.695           18477290.686           5144.449           1452368.861             283.2                 7505        
  1.800          8242.035            111157.597             13.487              3695.634           18898829.833           5113.826           1386623.437             271.9                 7705        
  1.900          8050.837            93818.684              11.653              3834.221           18488925.509           4822.082           1329602.557             276.4                 7889        
  2.000          7943.048            78799.490              9.921               3867.584           18050850.849           4667.216           1440272.632             309.3                 8023        
  2.100          7941.764            78579.639              9.894               3947.143           18007482.277           4562.156           1247931.785             274.1                 8078        
  2.200          7871.188            61081.142              7.760               4030.551           17792309.441           4414.361           1183042.509             268.5                 8201        
  2.300          7786.496            64990.373              8.347               4067.764           17419596.882           4282.352           1210384.350             283.2                 8257        
  2.400          7810.877            73674.447              9.432               3993.338           16840273.337           4217.092           1272623.935             302.5                 8129        
  2.500          7859.639            74329.784              9.457               4013.870           16622876.989           4141.360           1123335.669             271.9                 8133        
  2.600          7812.160            71057.092              9.096               4002.321           16079600.356           4017.569           1207838.606             301.3                 8088        
  2.700          7925.083            85363.912              10.771              3950.992           16328510.367           4132.762           1157995.596             280.9                 8001        
  2.800          7878.887            70141.259              8.902               3993.338           16760949.298           4197.228           1190864.532             284.3                 8141        
  2.900          7875.038            66143.486              8.399               4045.950           16932042.244           4184.936           1116545.995             267.3                 8190        
  3.000          7836.541            68352.034              8.722               4070.331           17172235.230           4218.880           1154149.211             274.1                 8229        
  3.100          7685.123            57857.253              7.528               4113.960           16984595.667           4128.528           1237076.743             300.2                 8352        
  3.200          7742.867            59872.725              7.733               4117.809           16446109.845           3993.898           1160477.379             291.1                 8308        
  3.300          7789.063            55161.055              7.082               4078.030           16427814.788           4028.370           1147926.362             285.5                 8245        
  3.400          7730.035            61487.616              7.954               4111.393           16441547.034           3999.021           1152862.170             288.9                 8290        
  3.500          7808.311            69865.768              8.948               4066.481           16554455.986           4070.954           1164151.081             286.6                 8221        
  3.600          7817.293            68410.977              8.751               4048.516           16042523.468           3962.569           1124187.095             284.3                 8154        
  3.700          7849.373            79684.518              10.152              4006.170           15545897.357           3880.488           1096066.761             283.2                 8041        
  3.800          7837.825            67299.858              8.587               4026.702           16104678.874           3999.472           1134726.500             284.3                 8091        
  3.900          7891.719            81306.598              10.303              3942.010           16477868.674           4180.068           1204481.146             288.9                 8066        
  4.000          7916.100            78449.504              9.910               3936.877           16994455.462           4316.735           1268465.952             294.5                 8019        
  4.100          7950.747            77074.578              9.694               3931.744           16965544.352           4315.017           1199745.463             278.7                 8014        
  4.200          7884.020            74555.945              9.457               3984.356           17314134.286           4345.529           1242697.187             286.6                 8130        
  4.300          7848.090            68340.859              8.708               4062.631           17145595.244           4220.318           1106838.765             262.8                 8214        
  4.400          7821.143            57328.839              7.330               4093.428           17120461.132           4182.426           1158726.142             277.5                 8255        
  4.500          7796.762            61749.596              7.920               4045.950           16720576.914           4132.670           1228857.978             297.9                 8222        
  4.600          7742.867            67593.989              8.730               4056.215           15635024.886           3854.584           1150125.013             299.1                 8180        
  4.700          7832.692            81078.940              10.351              3980.506           15252941.047           3831.910           1155846.153             302.5                 7979        
  4.800          7913.534            100102.937             12.650              3918.912           15743567.109           4017.331           1188550.114             296.8                 7919        
  4.900          7918.667            91595.580              11.567              3903.514           16871164.694           4322.046           1323253.447             307.0                 7985        
