 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988           1471984.678            112.451               0.000                0.000                0.000                0.000                 0.0                  4150        
  0.200         13089.988           1490792.899            113.888               0.000                0.000                0.000                0.000                 0.0                  2454        
  0.300         13089.988           1536369.941            117.370               0.000                0.000                0.000                0.000                 0.0                  1497        
  0.400         13089.988           1553429.301            118.673               0.000                0.000                0.000                0.000                 0.0                  2921        
  0.500         13089.988           1617997.471            123.606               0.000                0.000                0.000                0.000                 0.0                  2804        
  0.600         13089.988           1620524.277            123.799               0.000                0.000                0.000                0.000                 0.0                  2329        
  0.700         13089.988           1619964.739            123.756               0.000                0.000                0.000                0.000                 0.0                  3780        
  0.800         13089.988           1740660.168            132.976               0.000                0.000                0.000                0.000                 0.0                  3076        
  0.900         13089.988           1670139.209            127.589               0.000                0.000                0.000                0.000                 0.0                  2914        
  1.000         13089.988           1730860.630            132.228               0.000                0.000                0.000                0.000                 0.0                  2847        
  1.100         13089.988           1859333.066            142.042               0.000                0.000                0.000                0.000                 0.0                  2219        
  1.200         13089.988           1980206.763            151.276               0.000                0.000                0.000                0.000                 0.0                  2555        
  1.300         13089.988           2148741.384            164.152               0.000                0.000                0.000                0.000                 0.0                  3585        
  1.400         13089.988           2376805.184            181.574               0.000                0.000                0.000                0.000                 0.0                  3417        
  1.500         13089.988           2569807.671            196.319               0.000                0.000                0.000                0.000                 0.0                  3355        
  1.600         13089.988           2900478.061            221.580               0.000                0.000                0.000                0.000                 0.0                  4140        
  1.700         13089.988           3247747.663            248.109               0.000                0.000                0.000                0.000                 0.0                  3555        
  1.800         13089.988           3607271.631            275.575               0.000                0.000                0.000                0.000                 0.0                  4014        
  1.900         13089.988           4199705.468            320.833               0.000                0.000                0.000                0.000                 0.0                  4606        
  2.000         13089.988           4642429.250            354.655               0.000                0.000                0.000                0.000                 0.0                  4820        
  2.100          8811.778            335451.976             38.069              2731.946           4479027.920            1639.501            611345.441             381.7                 5309        
  2.200          8439.648            271923.898             32.220              2941.109           4950705.182            1683.278            703231.917             425.9                 5716        
  2.300          8470.445            254338.177             30.027              3089.961           5536191.288            1791.670            646563.753             367.0                 5925        
  2.400          8396.019            206284.632             24.569              3296.557           6060766.738            1838.514            634937.213             350.0                 6202        
  2.500          8157.343            170658.581             20.921              3390.231           6584948.602            1942.330            763968.184             397.6                 6515        
  2.600          8063.669            149601.833             18.553              3583.995           6988776.752            1949.996            660750.027             342.1                 6805        
  2.700          7916.100            128228.274             16.198              3775.193           7323427.208            1939.881            653736.937             339.8                 7075        
  2.800          7867.338            105535.262             13.414              3880.416           7419568.490            1912.055            595759.213             313.8                 7182        
  2.900          7739.018            104383.827             13.488              3953.559           7533616.148            1905.528            627980.465             331.9                 7326        
  3.000          7560.652            95496.119              12.631              3925.328           7552241.324            1923.977            781618.514             408.9                 7397        
  3.100          7686.406            94570.568              12.304              3929.178           7662709.355            1950.207            709059.766             365.9                 7346        
  3.200          7763.399            92631.748              11.932              3962.541           7909481.229            1996.063            674279.313             339.8                 7361        
  3.300          7759.549            96556.256              12.444              3992.055           7701878.902            1929.302            638389.272             333.0                 7384        
  3.400          7701.805            92891.518              12.061              4047.233           7582638.306            1873.536            588314.785             316.0                 7439        
  3.500          7664.592            93801.445              12.238              4103.694           7612457.487            1855.026            588670.917             319.4                 7512        
