 Timestep        gasArea              gasTrace             gasPress             bulkArea            bulkTrace            bulkPress           SurfaceTense            Length               NDense       
  0.000         13089.988            107076.517             8.180                0.000                0.000                0.000                0.000                 0.0                   7          
  0.100         13089.988           2505884.007            191.435               0.000                0.000                0.000                0.000                 0.0                  1083        
  0.200         13089.988           2647943.377            202.288               0.000                0.000                0.000                0.000                 0.0                  1348        
  0.300         13089.988           2825187.291            215.828               0.000                0.000                0.000                0.000                 0.0                  1349        
  0.400         13089.988           2853044.445            217.956               0.000                0.000                0.000                0.000                 0.0                  1582        
  0.500         13089.988           2965851.741            226.574               0.000                0.000                0.000                0.000                 0.0                  1558        
  0.600         13089.988           3491120.450            266.702               0.000                0.000                0.000                0.000                 0.0                  2189        
  0.700         13089.988           4997014.355            381.743               0.000                0.000                0.000                0.000                 0.0                  2176        
  0.800         13089.988           7437818.497            568.207               0.000                0.000                0.000                0.000                 0.0                  3027        
  0.900         13089.988           11244161.086           858.989               0.000                0.000                0.000                0.000                 0.0                  4151        
  1.000          9626.614            592114.568             61.508              2329.020           15256340.866           6550.542           1830322.648             282.1                 5172        
  1.100          9251.918            386340.115             41.758              2755.044           19512482.820           7082.457           1826415.385             259.4                 6084        
  1.200          8827.177            219745.780             24.894              3151.555           22874365.182           7258.121           1941908.014             268.5                 6929        
  1.300          8532.039            157644.764             18.477              3449.259           24247540.176           7029.783           1771136.548             252.6                 7540        
  1.400          8174.025            82879.965              10.139              3746.963           24508388.382           6540.868           1723716.410             263.9                 8068        
  1.500          8058.536            77206.265              9.581               3854.752           23726746.337           6155.194           1615107.645             262.8                 8197        
  1.600          8049.554            73835.118              9.173               3872.717           23120226.279           5970.028           1580056.681             265.1                 8253        
  1.700          8031.589            72079.483              8.974               3938.160           22696691.102           5763.272           1440565.039             250.3                 8327        
  1.800          7867.338            57738.269              7.339               3981.789           22098884.502           5549.988           1663839.875             300.2                 8383        
  1.900          8053.403            79859.983              9.916               3872.717           22110078.888           5709.191           1568823.518             275.3                 8220        
  2.000          8041.854            74918.561              9.316               3888.115           21939473.352           5642.701           1493253.563             265.1                 8253        
  2.100          7964.862            69595.235              8.738               3927.895           21676485.022           5518.601           1572858.440             285.5                 8312        
  2.200          7977.694            69989.563              8.773               3977.940           22585445.149           5677.674           1476981.136             260.5                 8406        
  2.300          7941.764            54297.603              6.837               4026.702           21931685.540           5446.563           1374137.443             252.6                 8431        
  2.400          7982.827            63575.681              7.964               3949.709           21547994.101           5455.590           1456355.948             267.3                 8315        
  2.500          8002.075            76129.616              9.514               3953.559           21177698.587           5356.616           1405253.803             262.8                 8275        
  2.600          7987.960            67381.517              8.435               3943.293           21333357.495           5410.036           1493002.503             276.4                 8321        
  2.700          7985.393            63658.839              7.972               3933.028           21570784.842           5484.524           1488904.131             271.9                 8275        
  2.800          8104.732            86823.777              10.713              3841.920           22228346.659           5785.739           1517714.977             262.8                 8156        
  2.900          7989.243            66231.261              8.290               3948.426           22387672.191           5670.024           1494354.610             263.9                 8339        
  3.000          7899.419            52196.673              6.608               4063.915           22865159.642           5626.388           1445085.149             257.1                 8519        
  3.100          7901.985            51560.078              6.525               4047.233           21975504.289           5429.760           1462122.147             269.6                 8471        
  3.200          7860.922            56766.360              7.221               4047.233           21793315.214           5384.744           1468072.779             273.0                 8491        
  3.300          7867.338            62592.153              7.956               4052.366           21340536.841           5266.192           1429550.788             271.9                 8476        
  3.400          7875.038            50009.659              6.350               4047.233           21422857.249           5293.211           1395410.615             263.9                 8494        
  3.500          7867.338            62915.860              7.997               4062.631           20516046.105           5049.940           1347901.658             267.3                 8450        
  3.600          7859.639            63372.814              8.063               4033.118           20114273.052           4987.277           1398816.288             280.9                 8415        
  3.700          7803.178            48872.604              6.263               4066.481           20207650.845           4969.321           1394277.757             280.9                 8478        
  3.800          7877.604            63945.922              8.117               3963.825           20812349.462           5250.573           1573725.116             300.2                 8374        
  3.900          7917.383            58267.071              7.359               3990.772           20852018.141           5225.059           1388977.419             266.2                 8389        
  4.000          7880.170            57866.588              7.343               4002.321           20914097.608           5225.493           1448207.680             277.5                 8408        
  4.100          7827.559            58398.696              7.461               4019.002           20376107.348           5069.942           1456616.992             287.7                 8419        
  4.200          7986.677            82969.208              10.388              3917.629           20627717.884           5265.358           1381040.472             262.8                 8213        
  4.300          7896.852            77180.175              9.774               3930.461           20503184.144           5216.483           1515809.870             291.1                 8267        
  4.400          8003.358            81441.923              10.176              3884.266           20782387.541           5350.403           1451841.577             271.9                 8166        
  4.500          7890.436            78017.251              9.888               3904.797           20335118.387           5207.727           1577996.153             303.6                 8214        
  4.600          7949.464            89223.266              11.224              3830.371           20122602.246           5253.434           1609281.400             307.0                 8082        
  4.700          8073.935            91837.767              11.375              3754.662           20771572.353           5532.208           1644783.288             297.9                 8004        
  4.800          8009.774            87519.102              10.927              3863.734           20892213.728           5407.259           1515998.093             280.9                 8160        
  4.900          7786.496            68336.636              8.776               3994.621           20238634.155           5066.471           1518262.082             300.2                 8385        
  5.000          7882.737            75635.417              9.595               3931.744           19661426.579           5000.688           1453038.189             291.1                 8215        
  5.100          7943.048            84229.588              10.604              3829.088           19531067.788           5100.710           1510693.572             296.8                 8070        
  5.200          7989.243            87975.982              11.012              3841.920           20632063.385           5370.248           1584497.923             295.7                 8134        
  5.300          8013.624            81082.812              10.118              3823.955           20957633.607           5480.617           1561621.371             285.5                 8125        
  5.400          8045.704            94418.908              11.735              3770.060           20339756.776           5395.075           1555035.061             288.9                 8028        
  5.500          7895.569            72945.290              9.239               3852.186           20563269.033           5338.079           1726421.952             324.0                 8189        
  5.600          7990.526            101502.075             12.703              3790.592           20210408.070           5331.729           1620812.127             304.7                 8046        
  5.700          7952.030            82895.884              10.424              3871.434           20203949.850           5218.726           1480873.831             284.3                 8163        
  5.800          7993.093            76371.620              9.555               3829.088           21134764.481           5519.530           1629064.945             295.7                 8158        
  5.900          7926.366            75321.406              9.503               3879.133           20792341.317           5360.049           1575867.546             294.5                 8238        
  6.000          7667.158            61454.591              8.015               4053.649           18833269.220           4646.004           1450063.500             312.6                 8419        
  6.100          7617.113            80358.527              10.550              3893.248           17152842.758           4405.792           1643028.292             373.8                 8178        
  6.200          7954.596            168098.394             21.132              3356.868           16865410.891           5024.151           2210268.252             441.8                 7468        
  6.300          8366.506            156312.307             18.683              3464.657           20488989.758           5913.713           1736231.538             294.5                 7420        
  6.400          8165.042            106397.027             13.031              3658.421           22976378.884           6280.408           1867195.682             297.9                 7961        
  6.500          8014.907            71884.448              8.969               3844.486           23231904.217           6042.915           1722464.298             285.5                 8236        
  6.600          7962.296            60152.698              7.555               3895.815           23004237.274           5904.859           1636695.566             277.5                 8361        
  6.700          7804.461            44176.611              5.660               4044.667           21892191.867           5412.607           1549604.557             286.6                 8556        
  6.800          7836.541            50958.578              6.503               3998.471           21135055.552           5285.784           1524976.886             288.9                 8460        
  6.900          7755.699            59917.910              7.726               4025.418           20275280.562           5036.813           1503977.624             299.1                 8461        
  7.000          7678.707            66426.267              8.651               3979.223           19528434.126           4907.600           1692587.090             345.5                 8378        
  7.100          7842.957            81399.812              10.379              3962.541           18625205.997           4700.318           1402553.522             299.1                 8236        
  7.200          7867.338            79570.770              10.114              3992.055           18072639.939           4527.152           1258743.084             278.7                 8172        
  7.300          7741.584            75845.032              9.797               3879.133           18295175.164           4716.305           1647424.641             350.0                 8135        
  7.400          7800.612            102117.395             13.091              3681.519           18397550.314           4997.271           1868830.914             375.0                 7924        
  7.500          7939.198            117439.159             14.792              3617.359           18378440.348           5080.624           1853538.210             365.9                 7822        
  7.600          8374.205            172683.209             20.621              3496.737           20114494.264           5752.361           1649181.413             287.7                 7492        
  7.700          8234.335            97054.599              11.787              3712.316           21786493.779           5868.707           1532602.495             261.7                 7922        
  7.800          7964.862            81431.270              10.224              3906.080           20935779.250           5359.792           1593759.424             297.9                 8197        
  7.900          7890.436            82683.804              10.479              3938.160           19678660.336           4996.917           1491223.024             299.1                 8165        
  8.000          8045.704            94518.082              11.748              3821.389           18916953.585           4950.283           1370605.507             277.5                 7976        
