           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.123042                    667                    885.231723               -1057.423914                852691.2                   739.6          
         2.246084                    2005                  2660.578773               11355.869928               2561836.6                  -18214.7        
         3.369126                    3335                  4424.857355               4391.565796                4225274.4                  -13232.9        
         4.492168                    4668                  6193.658847              -21905.676860               5953537.8                  93448.9         
         5.615210                    6021                  7987.587147              -20385.139072               7719166.9                  106429.9        
         6.738252                    7324                  9716.078857              -24592.747135               9425211.7                  151224.4        
         7.861294                    8670                  11502.605590             -22790.637131               11156082.9                 172480.3        
         8.984336                   10074                  13362.512613             -18588.158815               13015426.9                 145881.0        
        10.107378                   11405                  15129.755791              7064.021912                14791514.5                 -72538.9        
        11.230420                   12706                  16852.907534              32877.402543               16394016.3                -358801.9        
        12.353462                   14009                  18580.965786              6070.205673                17965119.8                 -73523.6        
        13.476504                   15411                  20438.788388              33408.317066               19730207.8                -434994.6        
        14.599546                   16632                  22058.259443              8693.727973                21234308.3                -114480.6        
        15.722588                   18062                  23951.522722              -2377.623056               23029458.9                 53737.8         
        16.845630                   19473                  25819.343828              21380.596124               24852009.4                -355656.4        
        17.968672                   20605                  27317.304754              25991.286479               26233973.4                -449740.6        
        19.091714                   22027                  29197.950054              38625.195384               28002855.4                -727033.8        
        20.214756                   23392                  31002.076870              26700.007417               29667085.8                -514609.5        
        21.337798                   24669                  32693.894411              -9971.241370               31363041.1                 203172.4        
        22.460840                   26072                  34549.123483              -894.517965                33213241.2                  9753.8         
        23.583882                   27270                  36137.803349               -54.236517                34645799.7                  3067.8         
        24.706924                   28730                  38076.028472              76038.378710               36444620.0                -1823254.1       
        25.829966                   30060                  39837.933671             -52874.029652               38151177.4                1337006.8        
        26.953008                   31356                  41559.142953             -44051.348934               39899493.9                1152164.5        
        28.076050                   32736                  43391.553188              -3485.971527               41672879.4                 92168.4         
        29.199092                   33928                  44976.626759             -37775.050344               43145256.4                1075618.2        
        30.322134                   35510                  47076.536831             -69796.887228               45233315.6                2069474.9        
        31.445176                   36754                  48728.526853              16825.458141               46912817.1                -536214.4        
        32.568218                   37929                  50291.273338             -25333.862311               48509574.9                 800415.9        
        33.691260                   39596                  52507.409158             -37770.821313               50711590.0                1257922.7        
        34.814302                   40669                  53935.049849             -61967.625307               52288938.0                2133683.0        
        35.937344                   42218                  55993.856564              15816.676133               54202886.7                -568769.6        
