           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124942                    1972                  7718.432591               9580.661694                1891308.7                  -10081.6        
         2.249884                    5951                  23291.112569             -18182.912261               5719136.7                  38013.5         
         3.374826                    9862                  38594.144764             -26020.919572               9561537.0                  78601.4         
         4.499768                   13835                  54138.219129              -9819.201258               13487112.0                 34729.6         
         5.624710                   17842                  69811.320797              15646.367845               17484405.2                 -79490.0        
         6.749652                   21792                  85258.258323              5219.330478                21287424.2                 -31172.3        
         7.874594                   25733                 100666.736630             -41275.504578               25130315.6                 311051.2        
         8.999536                   29658                 116011.567595             -10811.728905               29032600.1                 73520.5         
        10.124478                   33703                 131827.103958              44372.476292               32958196.7                -430869.0        
        11.249420                   37557                 146896.226060              49142.261369               36622991.2                -512526.3        
        12.374362                   41529                 162427.747069              13076.783732               40410267.0                -140863.7        
        13.499304                   45484                 177891.246606              13530.473706               44144290.3                -182534.3        
        14.624246                   49466                 193456.983558              34117.564621               47922712.6                -495106.8        
        15.749188                   53405                 208842.441501             -27601.443957               51721022.0                 408087.1        
        16.874130                   57274                 223966.807784             -32596.105911               55495923.4                 550565.5        
        17.999072                   61295                 239673.334306              20462.804172               59510088.3                -360090.5        
        19.124014                   65228                 255009.803925             -10494.022571               63408683.7                 176857.3        
        20.248956                   69189                 270470.111857             -39339.400393               67218146.5                 754415.0        
        21.373898                   73205                 286129.946967             -49876.085067               71279365.0                1030217.5        
        22.498840                   77216                 301741.278189              58685.120229               75293409.9                -1302939.1       
        23.623782                   80999                 316473.372302              37289.807765               78926848.3                -871434.5        
        24.748724                   85037                 332182.777550             -17583.314953               82633957.0                 433741.8        
        25.873666                   89089                 347932.441799             -26185.743701               86585920.2                 642609.2        
        26.998608                   92755                 362171.372292             184041.342661               90065571.1                -4884874.9       
        28.123550                   96750                 377666.215795             151520.740878               93476996.6                -4168378.9       
        29.248492                   100631                392715.811751             121929.802920               96982929.8                -3479510.8       
        30.373434                   104596                408055.720698             116010.704448              100636662.6                -3460828.0       
        31.498376                   108453                422946.581504              29748.192515              104131974.8                -926877.7        
        32.623318                   112343                437913.478725              33924.344495              107667415.1                -1043235.2       
        33.748260                   116129                452443.663136             -23325.443011              111546672.9                 778357.0        
        34.873202                   120244                468162.738569             -40272.491257              115495371.0                1365490.7        
        35.998144                   124266                483389.254087             109050.191962              119521139.6                -3884312.0       
        37.123086                   127972                497212.613609             199492.477710              122757110.7                -7330034.9       
        38.248028                   131954                511833.951918             211551.607056              126308351.7                -7995978.5       
        39.372970                   135737                525221.822461             273950.538968              129531765.0               -10633368.7       
        40.497912                   139596                538182.743159             361139.614184              132754578.8               -14444285.0       
        41.622854                   143158                548874.634047             517009.042730              135510408.1               -21246255.6       
        42.747796                   146901                558534.256251             805407.239546              137684214.8               -34019150.4       
        43.872738                   150414                565134.085636             1218042.499858             138897677.2               -52802798.4       
        44.997680                   153525                567276.320267             1564161.185399             139293641.4               -69570175.5       
        46.122622                   156462                565450.013245             2073433.214955             138601948.7               -94520976.1       
        47.247564                   158692                557570.534857             2805388.027864             136326114.8               -131077623.4      
        48.372506                   160253                544117.535722             3894325.615699             131968755.2               -186312407.3      
