             tauB                            r                             g(r)             
           100.000                         0.103                          0.000             
           100.000                         0.108                          0.000             
           100.000                         0.113                          0.000             
           100.000                         0.118                          0.000             
           100.000                         0.124                          0.000             
           100.000                         0.129                          0.000             
           100.000                         0.134                          0.000             
           100.000                         0.139                          0.000             
           100.000                         0.145                          0.000             
           100.000                         0.150                          0.000             
           100.000                         0.155                          0.000             
           100.000                         0.160                          0.000             
           100.000                         0.166                          0.000             
           100.000                         0.171                          0.000             
           100.000                         0.176                          0.000             
           100.000                         0.181                          0.000             
           100.000                         0.186                          0.000             
           100.000                         0.192                          0.000             
           100.000                         0.197                          0.000             
           100.000                         0.202                          0.000             
           100.000                         0.207                          0.000             
           100.000                         0.213                          0.000             
           100.000                         0.218                          0.000             
           100.000                         0.223                          0.000             
           100.000                         0.228                          0.000             
           100.000                         0.234                          0.000             
           100.000                         0.239                          0.000             
           100.000                         0.244                          0.000             
           100.000                         0.249                          0.000             
           100.000                         0.255                          0.000             
           100.000                         0.260                          0.000             
           100.000                         0.265                          0.000             
           100.000                         0.270                          0.000             
           100.000                         0.276                          0.000             
           100.000                         0.281                          0.000             
           100.000                         0.286                          0.000             
           100.000                         0.291                          0.000             
           100.000                         0.297                          0.000             
           100.000                         0.302                          0.000             
           100.000                         0.307                          0.000             
           100.000                         0.312                          0.000             
           100.000                         0.317                          0.000             
           100.000                         0.323                          0.000             
           100.000                         0.328                          0.000             
           100.000                         0.333                          0.000             
           100.000                         0.338                          0.000             
           100.000                         0.344                          0.000             
           100.000                         0.349                          0.000             
           100.000                         0.354                          0.000             
           100.000                         0.359                          0.000             
           100.000                         0.365                          0.000             
           100.000                         0.370                          0.000             
           100.000                         0.375                          0.000             
           100.000                         0.380                          0.000             
           100.000                         0.386                          0.000             
           100.000                         0.391                          0.000             
           100.000                         0.396                          0.000             
           100.000                         0.401                          0.000             
           100.000                         0.407                          0.000             
           100.000                         0.412                          0.000             
           100.000                         0.417                          0.000             
           100.000                         0.422                          0.000             
           100.000                         0.428                          0.000             
           100.000                         0.433                          0.000             
           100.000                         0.438                          0.000             
           100.000                         0.443                          0.000             
           100.000                         0.449                          0.000             
           100.000                         0.454                          0.000             
           100.000                         0.459                          0.000             
           100.000                         0.464                          0.000             
           100.000                         0.469                          0.000             
           100.000                         0.475                          0.005             
           100.000                         0.480                          0.034             
           100.000                         0.485                          0.136             
           100.000                         0.490                          0.309             
           100.000                         0.496                          0.632             
           100.000                         0.501                          1.244             
           100.000                         0.506                          3.094             
           100.000                         0.511                          8.241             
           100.000                         0.517                          17.168            
           100.000                         0.522                          29.038            
           100.000                         0.527                          38.121            
           100.000                         0.532                          41.045            
           100.000                         0.538                          38.882            
           100.000                         0.543                          32.092            
           100.000                         0.548                          24.340            
           100.000                         0.553                          17.980            
           100.000                         0.559                          13.060            
           100.000                         0.564                          9.035             
           100.000                         0.569                          6.737             
           100.000                         0.574                          4.824             
           100.000                         0.580                          3.656             
           100.000                         0.585                          3.070             
           100.000                         0.590                          2.457             
           100.000                         0.595                          2.142             
           100.000                         0.601                          1.945             
           100.000                         0.606                          1.637             
           100.000                         0.611                          1.485             
           100.000                         0.616                          1.364             
           100.000                         0.621                          1.306             
           100.000                         0.627                          1.129             
           100.000                         0.632                          0.948             
           100.000                         0.637                          0.978             
           100.000                         0.642                          0.817             
           100.000                         0.648                          0.741             
           100.000                         0.653                          0.723             
           100.000                         0.658                          0.665             
           100.000                         0.663                          0.663             
           100.000                         0.669                          0.537             
           100.000                         0.674                          0.526             
           100.000                         0.679                          0.501             
           100.000                         0.684                          0.518             
           100.000                         0.690                          0.495             
           100.000                         0.695                          0.481             
           100.000                         0.700                          0.433             
           100.000                         0.705                          0.432             
           100.000                         0.711                          0.423             
           100.000                         0.716                          0.357             
           100.000                         0.721                          0.398             
           100.000                         0.726                          0.359             
           100.000                         0.732                          0.370             
           100.000                         0.737                          0.318             
           100.000                         0.742                          0.342             
           100.000                         0.747                          0.311             
           100.000                         0.752                          0.283             
           100.000                         0.758                          0.341             
           100.000                         0.763                          0.336             
           100.000                         0.768                          0.303             
           100.000                         0.773                          0.295             
           100.000                         0.779                          0.325             
           100.000                         0.784                          0.279             
           100.000                         0.789                          0.307             
           100.000                         0.794                          0.285             
           100.000                         0.800                          0.297             
           100.000                         0.805                          0.286             
           100.000                         0.810                          0.317             
           100.000                         0.815                          0.303             
           100.000                         0.821                          0.289             
           100.000                         0.826                          0.297             
           100.000                         0.831                          0.367             
           100.000                         0.836                          0.347             
           100.000                         0.842                          0.335             
           100.000                         0.847                          0.366             
           100.000                         0.852                          0.389             
           100.000                         0.857                          0.538             
           100.000                         0.863                          0.632             
           100.000                         0.868                          0.823             
           100.000                         0.873                          1.203             
           100.000                         0.878                          1.603             
           100.000                         0.884                          2.353             
           100.000                         0.889                          3.442             
           100.000                         0.894                          4.831             
           100.000                         0.899                          6.800             
           100.000                         0.904                          8.420             
           100.000                         0.910                          10.647            
           100.000                         0.915                          12.408            
           100.000                         0.920                          13.561            
           100.000                         0.925                          13.709            
           100.000                         0.931                          13.339            
           100.000                         0.936                          12.576            
           100.000                         0.941                          11.207            
           100.000                         0.946                          10.107            
           100.000                         0.952                          8.578             
           100.000                         0.957                          6.998             
           100.000                         0.962                          5.876             
           100.000                         0.967                          4.716             
           100.000                         0.973                          3.849             
           100.000                         0.978                          3.147             
           100.000                         0.983                          2.664             
           100.000                         0.988                          2.230             
           100.000                         0.994                          1.980             
           100.000                         0.999                          1.766             
           100.000                         1.004                          1.659             
           100.000                         1.009                          1.593             
           100.000                         1.015                          1.680             
           100.000                         1.020                          2.093             
           100.000                         1.025                          2.712             
           100.000                         1.030                          3.727             
           100.000                         1.035                          5.173             
           100.000                         1.041                          6.582             
           100.000                         1.046                          8.151             
           100.000                         1.051                          9.590             
           100.000                         1.056                          10.460            
           100.000                         1.062                          11.220            
           100.000                         1.067                          11.514            
           100.000                         1.072                          11.019            
           100.000                         1.077                          10.232            
           100.000                         1.083                          9.245             
           100.000                         1.088                          8.085             
           100.000                         1.093                          7.170             
           100.000                         1.098                          6.259             
           100.000                         1.104                          5.216             
           100.000                         1.109                          4.470             
           100.000                         1.114                          3.818             
           100.000                         1.119                          3.191             
           100.000                         1.125                          2.689             
           100.000                         1.130                          2.337             
           100.000                         1.135                          2.049             
           100.000                         1.140                          1.743             
           100.000                         1.146                          1.548             
           100.000                         1.151                          1.382             
           100.000                         1.156                          1.208             
           100.000                         1.161                          1.096             
           100.000                         1.167                          0.965             
           100.000                         1.172                          0.932             
           100.000                         1.177                          0.857             
           100.000                         1.182                          0.750             
           100.000                         1.187                          0.746             
           100.000                         1.193                          0.667             
           100.000                         1.198                          0.624             
           100.000                         1.203                          0.557             
           100.000                         1.208                          0.577             
           100.000                         1.214                          0.526             
           100.000                         1.219                          0.497             
           100.000                         1.224                          0.511             
           100.000                         1.229                          0.463             
           100.000                         1.235                          0.461             
           100.000                         1.240                          0.448             
           100.000                         1.245                          0.453             
           100.000                         1.250                          0.438             
           100.000                         1.256                          0.418             
           100.000                         1.261                          0.428             
           100.000                         1.266                          0.419             
           100.000                         1.271                          0.385             
           100.000                         1.277                          0.389             
           100.000                         1.282                          0.380             
           100.000                         1.287                          0.382             
           100.000                         1.292                          0.391             
           100.000                         1.298                          0.413             
           100.000                         1.303                          0.407             
           100.000                         1.308                          0.454             
           100.000                         1.313                          0.491             
           100.000                         1.319                          0.549             
           100.000                         1.324                          0.609             
           100.000                         1.329                          0.781             
           100.000                         1.334                          0.928             
           100.000                         1.339                          1.140             
           100.000                         1.345                          1.473             
           100.000                         1.350                          1.886             
           100.000                         1.355                          2.410             
           100.000                         1.360                          3.035             
           100.000                         1.366                          3.950             
           100.000                         1.371                          5.031             
           100.000                         1.376                          6.125             
           100.000                         1.381                          7.498             
           100.000                         1.387                          8.952             
           100.000                         1.392                          9.983             
           100.000                         1.397                          10.979            
           100.000                         1.402                          11.891            
           100.000                         1.408                          12.338            
           100.000                         1.413                          12.544            
           100.000                         1.418                          12.257            
           100.000                         1.423                          11.856            
           100.000                         1.429                          11.029            
           100.000                         1.434                          10.405            
           100.000                         1.439                          9.832             
           100.000                         1.444                          8.974             
           100.000                         1.450                          7.990             
           100.000                         1.455                          7.037             
           100.000                         1.460                          6.284             
           100.000                         1.465                          5.460             
           100.000                         1.470                          4.705             
           100.000                         1.476                          4.226             
           100.000                         1.481                          3.668             
           100.000                         1.486                          3.246             
           100.000                         1.491                          2.837             
           100.000                         1.497                          2.533             
           100.000                         1.502                          2.206             
           100.000                         1.507                          2.036             
           100.000                         1.512                          1.882             
           100.000                         1.518                          1.689             
           100.000                         1.523                          1.703             
           100.000                         1.528                          1.666             
           100.000                         1.533                          1.717             
           100.000                         1.539                          1.839             
           100.000                         1.544                          2.083             
