             tauB                            r                             g(r)             
           100.000                         1.549                          0.252             
           100.000                         1.554                          0.249             
           100.000                         1.560                          0.258             
           100.000                         1.565                          0.273             
           100.000                         1.570                          0.289             
           100.000                         1.575                          0.303             
           100.000                         1.581                          0.322             
           100.000                         1.586                          0.361             
           100.000                         1.591                          0.406             
           100.000                         1.596                          0.504             
           100.000                         1.602                          0.618             
           100.000                         1.607                          0.710             
           100.000                         1.612                          0.927             
           100.000                         1.617                          1.142             
           100.000                         1.622                          1.481             
           100.000                         1.628                          1.859             
           100.000                         1.633                          2.224             
           100.000                         1.638                          2.784             
           100.000                         1.643                          3.437             
           100.000                         1.649                          4.100             
           100.000                         1.654                          4.934             
           100.000                         1.659                          5.761             
           100.000                         1.664                          6.737             
           100.000                         1.670                          7.623             
           100.000                         1.675                          8.344             
           100.000                         1.680                          9.052             
           100.000                         1.685                          9.726             
           100.000                         1.691                          10.332            
           100.000                         1.696                          10.661            
           100.000                         1.701                          10.553            
           100.000                         1.706                          10.519            
           100.000                         1.712                          10.331            
           100.000                         1.717                          10.042            
           100.000                         1.722                          9.418             
           100.000                         1.727                          8.784             
           100.000                         1.733                          8.093             
           100.000                         1.738                          7.413             
           100.000                         1.743                          6.628             
           100.000                         1.748                          5.874             
           100.000                         1.753                          5.225             
           100.000                         1.759                          4.550             
           100.000                         1.764                          4.041             
           100.000                         1.769                          3.553             
           100.000                         1.774                          3.094             
           100.000                         1.780                          2.736             
           100.000                         1.785                          2.443             
           100.000                         1.790                          2.083             
           100.000                         1.795                          1.925             
           100.000                         1.801                          1.620             
           100.000                         1.806                          1.528             
           100.000                         1.811                          1.366             
           100.000                         1.816                          1.289             
           100.000                         1.822                          1.145             
           100.000                         1.827                          1.167             
           100.000                         1.832                          1.083             
           100.000                         1.837                          1.087             
           100.000                         1.843                          1.175             
           100.000                         1.848                          1.215             
           100.000                         1.853                          1.414             
           100.000                         1.858                          1.537             
           100.000                         1.864                          1.750             
           100.000                         1.869                          2.026             
           100.000                         1.874                          2.476             
           100.000                         1.879                          2.812             
           100.000                         1.885                          3.171             
           100.000                         1.890                          3.533             
           100.000                         1.895                          3.935             
           100.000                         1.900                          4.136             
           100.000                         1.905                          4.444             
           100.000                         1.911                          4.591             
           100.000                         1.916                          4.688             
           100.000                         1.921                          4.681             
           100.000                         1.926                          4.610             
           100.000                         1.932                          4.498             
           100.000                         1.937                          4.379             
           100.000                         1.942                          4.153             
           100.000                         1.947                          3.926             
           100.000                         1.953                          3.667             
           100.000                         1.958                          3.443             
           100.000                         1.963                          3.125             
           100.000                         1.968                          2.918             
           100.000                         1.974                          2.674             
           100.000                         1.979                          2.424             
           100.000                         1.984                          2.251             
           100.000                         1.989                          2.031             
           100.000                         1.995                          1.878             
           100.000                         2.000                          1.692             
           100.000                         2.005                          1.555             
           100.000                         2.010                          1.422             
           100.000                         2.016                          1.282             
           100.000                         2.021                          1.155             
           100.000                         2.026                          1.053             
           100.000                         2.031                          0.976             
           100.000                         2.037                          0.864             
           100.000                         2.042                          0.834             
           100.000                         2.047                          0.769             
           100.000                         2.052                          0.711             
           100.000                         2.057                          0.679             
           100.000                         2.063                          0.650             
           100.000                         2.068                          0.607             
           100.000                         2.073                          0.590             
           100.000                         2.078                          0.565             
           100.000                         2.084                          0.561             
           100.000                         2.089                          0.532             
           100.000                         2.094                          0.580             
           100.000                         2.099                          0.543             
           100.000                         2.105                          0.595             
           100.000                         2.110                          0.611             
           100.000                         2.115                          0.624             
           100.000                         2.120                          0.686             
           100.000                         2.126                          0.741             
           100.000                         2.131                          0.809             
           100.000                         2.136                          0.896             
           100.000                         2.141                          0.984             
           100.000                         2.147                          1.139             
           100.000                         2.152                          1.255             
           100.000                         2.157                          1.394             
           100.000                         2.162                          1.563             
           100.000                         2.168                          1.744             
           100.000                         2.173                          1.942             
           100.000                         2.178                          2.080             
           100.000                         2.183                          2.394             
           100.000                         2.188                          2.669             
           100.000                         2.194                          2.869             
           100.000                         2.199                          3.114             
           100.000                         2.204                          3.330             
           100.000                         2.209                          3.590             
           100.000                         2.215                          3.814             
           100.000                         2.220                          4.030             
           100.000                         2.225                          4.249             
           100.000                         2.230                          4.487             
           100.000                         2.236                          4.643             
           100.000                         2.241                          4.954             
           100.000                         2.246                          5.257             
           100.000                         2.251                          5.320             
           100.000                         2.257                          5.732             
           100.000                         2.262                          5.943             
           100.000                         2.267                          6.111             
           100.000                         2.272                          6.367             
           100.000                         2.278                          6.692             
           100.000                         2.283                          6.893             
           100.000                         2.288                          7.007             
           100.000                         2.293                          7.151             
           100.000                         2.299                          7.183             
           100.000                         2.304                          7.256             
           100.000                         2.309                          7.180             
           100.000                         2.314                          7.076             
           100.000                         2.320                          6.956             
           100.000                         2.325                          6.825             
           100.000                         2.330                          6.539             
           100.000                         2.335                          6.368             
           100.000                         2.340                          6.059             
           100.000                         2.346                          5.647             
           100.000                         2.351                          5.416             
           100.000                         2.356                          5.096             
           100.000                         2.361                          4.686             
           100.000                         2.367                          4.354             
           100.000                         2.372                          4.015             
           100.000                         2.377                          3.646             
           100.000                         2.382                          3.414             
           100.000                         2.388                          3.150             
           100.000                         2.393                          2.921             
           100.000                         2.398                          2.631             
           100.000                         2.403                          2.394             
           100.000                         2.409                          2.232             
           100.000                         2.414                          2.062             
           100.000                         2.419                          1.895             
           100.000                         2.424                          1.753             
           100.000                         2.430                          1.563             
           100.000                         2.435                          1.463             
           100.000                         2.440                          1.398             
           100.000                         2.445                          1.307             
           100.000                         2.451                          1.265             
           100.000                         2.456                          1.194             
           100.000                         2.461                          1.171             
           100.000                         2.466                          1.192             
           100.000                         2.472                          1.145             
           100.000                         2.477                          1.240             
           100.000                         2.482                          1.301             
           100.000                         2.487                          1.346             
           100.000                         2.492                          1.491             
           100.000                         2.498                          1.597             
           100.000                         2.503                          1.768             
           100.000                         2.508                          1.878             
           100.000                         2.513                          2.039             
           100.000                         2.519                          2.260             
           100.000                         2.524                          2.359             
           100.000                         2.529                          2.503             
           100.000                         2.534                          2.571             
           100.000                         2.540                          2.714             
           100.000                         2.545                          2.816             
           100.000                         2.550                          2.853             
           100.000                         2.555                          2.906             
           100.000                         2.561                          2.861             
           100.000                         2.566                          2.838             
           100.000                         2.571                          2.871             
           100.000                         2.576                          2.773             
           100.000                         2.582                          2.704             
           100.000                         2.587                          2.644             
           100.000                         2.592                          2.523             
           100.000                         2.597                          2.407             
           100.000                         2.603                          2.296             
           100.000                         2.608                          2.200             
           100.000                         2.613                          2.099             
           100.000                         2.618                          1.982             
           100.000                         2.623                          1.859             
           100.000                         2.629                          1.756             
           100.000                         2.634                          1.681             
           100.000                         2.639                          1.600             
           100.000                         2.644                          1.552             
           100.000                         2.650                          1.534             
           100.000                         2.655                          1.490             
           100.000                         2.660                          1.482             
           100.000                         2.665                          1.403             
           100.000                         2.671                          1.406             
           100.000                         2.676                          1.438             
           100.000                         2.681                          1.442             
           100.000                         2.686                          1.466             
           100.000                         2.692                          1.522             
           100.000                         2.697                          1.591             
           100.000                         2.702                          1.640             
           100.000                         2.707                          1.758             
           100.000                         2.713                          1.868             
           100.000                         2.718                          1.943             
           100.000                         2.723                          2.128             
           100.000                         2.728                          2.315             
           100.000                         2.734                          2.464             
           100.000                         2.739                          2.665             
           100.000                         2.744                          2.840             
           100.000                         2.749                          3.002             
           100.000                         2.755                          3.216             
           100.000                         2.760                          3.460             
           100.000                         2.765                          3.632             
           100.000                         2.770                          3.808             
           100.000                         2.775                          3.948             
           100.000                         2.781                          4.132             
           100.000                         2.786                          4.193             
           100.000                         2.791                          4.294             
           100.000                         2.796                          4.410             
           100.000                         2.802                          4.462             
           100.000                         2.807                          4.523             
           100.000                         2.812                          4.567             
           100.000                         2.817                          4.602             
           100.000                         2.823                          4.572             
           100.000                         2.828                          4.603             
           100.000                         2.833                          4.533             
           100.000                         2.838                          4.515             
           100.000                         2.844                          4.519             
           100.000                         2.849                          4.531             
           100.000                         2.854                          4.555             
           100.000                         2.859                          4.537             
           100.000                         2.865                          4.473             
           100.000                         2.870                          4.503             
           100.000                         2.875                          4.590             
           100.000                         2.880                          4.597             
           100.000                         2.886                          4.614             
           100.000                         2.891                          4.634             
           100.000                         2.896                          4.773             
           100.000                         2.901                          4.743             
           100.000                         2.907                          4.804             
           100.000                         2.912                          4.821             
           100.000                         2.917                          4.808             
           100.000                         2.922                          4.797             
           100.000                         2.927                          4.815             
           100.000                         2.933                          4.728             
           100.000                         2.938                          4.722             
           100.000                         2.943                          4.603             
           100.000                         2.948                          4.546             
           100.000                         2.954                          4.464             
           100.000                         2.959                          4.357             
           100.000                         2.964                          4.230             
           100.000                         2.969                          4.095             
           100.000                         2.975                          3.900             
           100.000                         2.980                          3.760             
           100.000                         2.985                          3.617             
           100.000                         2.990                          3.391             
           100.000                         2.996                          3.234             
           100.000                         3.001                          2.992             
           100.000                         3.006                          2.906             
           100.000                         3.011                          2.714             
           100.000                         3.017                          2.589             
           100.000                         3.022                          2.431             
           100.000                         3.027                          2.256             
           100.000                         3.032                          2.171             
           100.000                         3.038                          1.990             
           100.000                         3.043                          1.907             
           100.000                         3.048                          1.795             
           100.000                         3.053                          1.740             
           100.000                         3.058                          1.642             
           100.000                         3.064                          1.571             
           100.000                         3.069                          1.414             
           100.000                         3.074                          1.386             
           100.000                         3.079                          1.335             
           100.000                         3.085                          1.302             
           100.000                         3.090                          1.279             
           100.000                         3.095                          1.271             
           100.000                         3.100                          1.262             
           100.000                         3.106                          1.298             
           100.000                         3.111                          1.313             
           100.000                         3.116                          1.291             
           100.000                         3.121                          1.372             
           100.000                         3.127                          1.393             
           100.000                         3.132                          1.440             
           100.000                         3.137                          1.551             
           100.000                         3.142                          1.626             
           100.000                         3.148                          1.695             
           100.000                         3.153                          1.788             
           100.000                         3.158                          1.887             
           100.000                         3.163                          1.897             
           100.000                         3.169                          1.985             
           100.000                         3.174                          2.061             
           100.000                         3.179                          2.102             
           100.000                         3.184                          2.149             
           100.000                         3.190                          2.226             
           100.000                         3.195                          2.273             
           100.000                         3.200                          2.309             
           100.000                         3.205                          2.304             
           100.000                         3.210                          2.364             
           100.000                         3.216                          2.345             
           100.000                         3.221                          2.361             
           100.000                         3.226                          2.421             
           100.000                         3.231                          2.370             
           100.000                         3.237                          2.471             
           100.000                         3.242                          2.477             
           100.000                         3.247                          2.526             
           100.000                         3.252                          2.507             
           100.000                         3.258                          2.580             
           100.000                         3.263                          2.597             
           100.000                         3.268                          2.632             
           100.000                         3.273                          2.766             
           100.000                         3.279                          2.759             
           100.000                         3.284                          2.856             
           100.000                         3.289                          2.975             
           100.000                         3.294                          3.085             
           100.000                         3.300                          3.092             
           100.000                         3.305                          3.224             
           100.000                         3.310                          3.373             
           100.000                         3.315                          3.517             
           100.000                         3.321                          3.580             
           100.000                         3.326                          3.631             
           100.000                         3.331                          3.783             
           100.000                         3.336                          3.807             
           100.000                         3.341                          4.012             
           100.000                         3.347                          4.104             
           100.000                         3.352                          4.180             
           100.000                         3.357                          4.312             
           100.000                         3.362                          4.344             
           100.000                         3.368                          4.395             
           100.000                         3.373                          4.370             
           100.000                         3.378                          4.394             
           100.000                         3.383                          4.480             
           100.000                         3.389                          4.465             
           100.000                         3.394                          4.427             
           100.000                         3.399                          4.421             
           100.000                         3.404                          4.424             
           100.000                         3.410                          4.340             
           100.000                         3.415                          4.273             
           100.000                         3.420                          4.206             
           100.000                         3.425                          4.096             
           100.000                         3.431                          4.101             
           100.000                         3.436                          4.025             
           100.000                         3.441                          3.927             
           100.000                         3.446                          3.775             
           100.000                         3.452                          3.785             
           100.000                         3.457                          3.709             
           100.000                         3.462                          3.631             
           100.000                         3.467                          3.550             
           100.000                         3.473                          3.467             
           100.000                         3.478                          3.460             
           100.000                         3.483                          3.382             
           100.000                         3.488                          3.405             
           100.000                         3.493                          3.428             
           100.000                         3.499                          3.391             
           100.000                         3.504                          3.379             
           100.000                         3.509                          3.418             
           100.000                         3.514                          3.456             
           100.000                         3.520                          3.482             
           100.000                         3.525                          3.521             
           100.000                         3.530                          3.463             
           100.000                         3.535                          3.512             
           100.000                         3.541                          3.455             
           100.000                         3.546                          3.552             
           100.000                         3.551                          3.488             
           100.000                         3.556                          3.450             
           100.000                         3.562                          3.499             
           100.000                         3.567                          3.370             
           100.000                         3.572                          3.370             
           100.000                         3.577                          3.307             
           100.000                         3.583                          3.264             
           100.000                         3.588                          3.223             
           100.000                         3.593                          3.220             
           100.000                         3.598                          3.087             
           100.000                         3.604                          3.020             
           100.000                         3.609                          2.927             
           100.000                         3.614                          2.906             
           100.000                         3.619                          2.737             
           100.000                         3.625                          2.604             
           100.000                         3.630                          2.516             
           100.000                         3.635                          2.414             
           100.000                         3.640                          2.317             
           100.000                         3.645                          2.190             
           100.000                         3.651                          2.184             
           100.000                         3.656                          2.056             
           100.000                         3.661                          1.955             
           100.000                         3.666                          1.938             
           100.000                         3.672                          1.829             
           100.000                         3.677                          1.777             
           100.000                         3.682                          1.663             
           100.000                         3.687                          1.633             
           100.000                         3.693                          1.584             
           100.000                         3.698                          1.566             
           100.000                         3.703                          1.511             
           100.000                         3.708                          1.501             
           100.000                         3.714                          1.484             
           100.000                         3.719                          1.471             
           100.000                         3.724                          1.492             
           100.000                         3.729                          1.495             
           100.000                         3.735                          1.502             
           100.000                         3.740                          1.573             
           100.000                         3.745                          1.547             
           100.000                         3.750                          1.582             
           100.000                         3.756                          1.663             
           100.000                         3.761                          1.679             
           100.000                         3.766                          1.791             
           100.000                         3.771                          1.858             
           100.000                         3.776                          1.927             
           100.000                         3.782                          2.036             
           100.000                         3.787                          2.086             
           100.000                         3.792                          2.158             
           100.000                         3.797                          2.273             
           100.000                         3.803                          2.384             
           100.000                         3.808                          2.460             
           100.000                         3.813                          2.559             
           100.000                         3.818                          2.650             
           100.000                         3.824                          2.759             
           100.000                         3.829                          2.906             
           100.000                         3.834                          2.992             
           100.000                         3.839                          3.127             
           100.000                         3.845                          3.197             
           100.000                         3.850                          3.372             
           100.000                         3.855                          3.486             
           100.000                         3.860                          3.531             
           100.000                         3.866                          3.554             
           100.000                         3.871                          3.640             
           100.000                         3.876                          3.792             
           100.000                         3.881                          3.768             
           100.000                         3.887                          3.833             
           100.000                         3.892                          3.929             
           100.000                         3.897                          3.913             
           100.000                         3.902                          3.993             
           100.000                         3.908                          4.050             
           100.000                         3.913                          4.044             
           100.000                         3.918                          4.092             
           100.000                         3.923                          4.222             
           100.000                         3.928                          4.209             
           100.000                         3.934                          4.274             
           100.000                         3.939                          4.310             
           100.000                         3.944                          4.296             
           100.000                         3.949                          4.303             
           100.000                         3.955                          4.355             
           100.000                         3.960                          4.353             
           100.000                         3.965                          4.272             
           100.000                         3.970                          4.339             
           100.000                         3.976                          4.243             
           100.000                         3.981                          4.253             
           100.000                         3.986                          4.125             
           100.000                         3.991                          4.099             
           100.000                         3.997                          4.115             
           100.000                         4.002                          3.998             
           100.000                         4.007                          3.982             
           100.000                         4.012                          3.930             
           100.000                         4.018                          3.809             
           100.000                         4.023                          3.717             
           100.000                         4.028                          3.645             
           100.000                         4.033                          3.584             
           100.000                         4.039                          3.518             
           100.000                         4.044                          3.389             
           100.000                         4.049                          3.349             
           100.000                         4.054                          3.255             
           100.000                         4.060                          3.183             
           100.000                         4.065                          3.135             
           100.000                         4.070                          2.987             
           100.000                         4.075                          2.973             
           100.000                         4.080                          2.949             
           100.000                         4.086                          2.840             
           100.000                         4.091                          2.849             
           100.000                         4.096                          2.788             
           100.000                         4.101                          2.767             
           100.000                         4.107                          2.727             
           100.000                         4.112                          2.697             
           100.000                         4.117                          2.717             
           100.000                         4.122                          2.703             
           100.000                         4.128                          2.733             
           100.000                         4.133                          2.732             
           100.000                         4.138                          2.741             
           100.000                         4.143                          2.723             
           100.000                         4.149                          2.780             
           100.000                         4.154                          2.789             
           100.000                         4.159                          2.789             
           100.000                         4.164                          2.776             
           100.000                         4.170                          2.779             
           100.000                         4.175                          2.761             
           100.000                         4.180                          2.796             
           100.000                         4.185                          2.731             
           100.000                         4.191                          2.771             
           100.000                         4.196                          2.750             
           100.000                         4.201                          2.673             
           100.000                         4.206                          2.693             
           100.000                         4.211                          2.634             
           100.000                         4.217                          2.629             
           100.000                         4.222                          2.550             
           100.000                         4.227                          2.555             
           100.000                         4.232                          2.518             
           100.000                         4.238                          2.492             
           100.000                         4.243                          2.439             
           100.000                         4.248                          2.419             
           100.000                         4.253                          2.364             
           100.000                         4.259                          2.281             
           100.000                         4.264                          2.222             
           100.000                         4.269                          2.229             
           100.000                         4.274                          2.190             
           100.000                         4.280                          2.134             
           100.000                         4.285                          2.117             
           100.000                         4.290                          2.060             
           100.000                         4.295                          2.049             
           100.000                         4.301                          2.015             
           100.000                         4.306                          2.004             
           100.000                         4.311                          2.045             
           100.000                         4.316                          2.032             
           100.000                         4.322                          2.042             
           100.000                         4.327                          1.989             
           100.000                         4.332                          2.041             
           100.000                         4.337                          2.025             
           100.000                         4.343                          2.024             
           100.000                         4.348                          2.116             
           100.000                         4.353                          2.113             
           100.000                         4.358                          2.163             
           100.000                         4.363                          2.213             
           100.000                         4.369                          2.281             
           100.000                         4.374                          2.349             
           100.000                         4.379                          2.407             
           100.000                         4.384                          2.475             
           100.000                         4.390                          2.624             
           100.000                         4.395                          2.679             
           100.000                         4.400                          2.827             
           100.000                         4.405                          2.872             
           100.000                         4.411                          2.962             
           100.000                         4.416                          3.067             
           100.000                         4.421                          3.141             
           100.000                         4.426                          3.239             
           100.000                         4.432                          3.289             
           100.000                         4.437                          3.411             
           100.000                         4.442                          3.482             
           100.000                         4.447                          3.623             
           100.000                         4.453                          3.647             
           100.000                         4.458                          3.733             
           100.000                         4.463                          3.778             
           100.000                         4.468                          3.803             
           100.000                         4.474                          3.876             
           100.000                         4.479                          4.005             
           100.000                         4.484                          3.945             
           100.000                         4.489                          4.036             
           100.000                         4.494                          4.047             
           100.000                         4.500                          4.078             
           100.000                         4.505                          4.085             
           100.000                         4.510                          4.127             
           100.000                         4.515                          4.068             
           100.000                         4.521                          4.048             
           100.000                         4.526                          4.055             
           100.000                         4.531                          4.120             
           100.000                         4.536                          4.097             
           100.000                         4.542                          4.065             
           100.000                         4.547                          4.085             
           100.000                         4.552                          4.084             
           100.000                         4.557                          4.027             
           100.000                         4.563                          4.001             
           100.000                         4.568                          3.932             
           100.000                         4.573                          3.908             
           100.000                         4.578                          3.872             
           100.000                         4.584                          3.858             
           100.000                         4.589                          3.774             
           100.000                         4.594                          3.655             
           100.000                         4.599                          3.658             
           100.000                         4.605                          3.636             
           100.000                         4.610                          3.522             
           100.000                         4.615                          3.490             
           100.000                         4.620                          3.405             
           100.000                         4.626                          3.365             
           100.000                         4.631                          3.220             
           100.000                         4.636                          3.248             
           100.000                         4.641                          3.130             
           100.000                         4.646                          3.065             
           100.000                         4.652                          3.009             
           100.000                         4.657                          2.972             
           100.000                         4.662                          2.880             
           100.000                         4.667                          2.861             
           100.000                         4.673                          2.778             
