             tauB                            r                             g(r)             
           100.000                         1.549                          1.035             
           100.000                         1.554                          1.024             
           100.000                         1.560                          0.997             
           100.000                         1.565                          1.017             
           100.000                         1.570                          1.021             
           100.000                         1.575                          1.042             
           100.000                         1.581                          1.021             
           100.000                         1.586                          1.013             
           100.000                         1.591                          0.976             
           100.000                         1.596                          1.031             
           100.000                         1.602                          0.994             
           100.000                         1.607                          1.023             
           100.000                         1.612                          1.037             
           100.000                         1.617                          1.001             
           100.000                         1.622                          0.997             
           100.000                         1.628                          1.047             
           100.000                         1.633                          1.045             
           100.000                         1.638                          0.983             
           100.000                         1.643                          1.023             
           100.000                         1.649                          1.015             
           100.000                         1.654                          0.993             
           100.000                         1.659                          0.969             
           100.000                         1.664                          0.992             
           100.000                         1.670                          1.013             
           100.000                         1.675                          1.024             
           100.000                         1.680                          1.006             
           100.000                         1.685                          1.030             
           100.000                         1.691                          1.020             
           100.000                         1.696                          1.022             
           100.000                         1.701                          1.023             
           100.000                         1.706                          0.974             
           100.000                         1.712                          1.040             
           100.000                         1.717                          1.009             
           100.000                         1.722                          0.982             
           100.000                         1.727                          1.009             
           100.000                         1.733                          0.991             
           100.000                         1.738                          1.036             
           100.000                         1.743                          0.973             
           100.000                         1.748                          1.023             
           100.000                         1.753                          0.989             
           100.000                         1.759                          1.028             
           100.000                         1.764                          0.987             
           100.000                         1.769                          1.035             
           100.000                         1.774                          1.002             
           100.000                         1.780                          1.021             
           100.000                         1.785                          0.992             
           100.000                         1.790                          0.978             
           100.000                         1.795                          0.965             
           100.000                         1.801                          1.012             
           100.000                         1.806                          0.984             
           100.000                         1.811                          1.052             
           100.000                         1.816                          1.023             
           100.000                         1.822                          1.038             
           100.000                         1.827                          0.998             
           100.000                         1.832                          1.007             
           100.000                         1.837                          1.013             
           100.000                         1.843                          1.024             
           100.000                         1.848                          1.027             
           100.000                         1.853                          1.024             
           100.000                         1.858                          0.994             
           100.000                         1.864                          0.996             
           100.000                         1.869                          1.024             
           100.000                         1.874                          1.007             
           100.000                         1.879                          1.030             
           100.000                         1.885                          1.012             
           100.000                         1.890                          1.001             
           100.000                         1.895                          1.034             
           100.000                         1.900                          0.986             
           100.000                         1.905                          1.008             
           100.000                         1.911                          1.052             
           100.000                         1.916                          1.041             
           100.000                         1.921                          0.999             
           100.000                         1.926                          1.005             
           100.000                         1.932                          1.019             
           100.000                         1.937                          0.984             
           100.000                         1.942                          0.996             
           100.000                         1.947                          1.010             
           100.000                         1.953                          0.971             
           100.000                         1.958                          0.945             
           100.000                         1.963                          1.000             
           100.000                         1.968                          1.018             
           100.000                         1.974                          0.993             
           100.000                         1.979                          0.996             
           100.000                         1.984                          1.029             
           100.000                         1.989                          1.010             
           100.000                         1.995                          1.017             
           100.000                         2.000                          0.989             
           100.000                         2.005                          0.977             
           100.000                         2.010                          1.004             
           100.000                         2.016                          0.993             
           100.000                         2.021                          1.013             
           100.000                         2.026                          1.018             
           100.000                         2.031                          1.014             
           100.000                         2.037                          1.038             
           100.000                         2.042                          0.997             
           100.000                         2.047                          1.048             
           100.000                         2.052                          0.980             
           100.000                         2.057                          0.999             
           100.000                         2.063                          1.044             
           100.000                         2.068                          0.950             
           100.000                         2.073                          0.997             
           100.000                         2.078                          1.013             
           100.000                         2.084                          1.005             
           100.000                         2.089                          1.031             
           100.000                         2.094                          0.993             
           100.000                         2.099                          0.988             
           100.000                         2.105                          1.000             
           100.000                         2.110                          1.019             
           100.000                         2.115                          1.026             
           100.000                         2.120                          1.010             
           100.000                         2.126                          0.995             
           100.000                         2.131                          1.017             
           100.000                         2.136                          1.037             
           100.000                         2.141                          1.019             
           100.000                         2.147                          1.043             
           100.000                         2.152                          1.008             
           100.000                         2.157                          0.980             
           100.000                         2.162                          0.995             
           100.000                         2.168                          1.026             
           100.000                         2.173                          0.997             
           100.000                         2.178                          0.983             
           100.000                         2.183                          1.008             
           100.000                         2.188                          1.053             
           100.000                         2.194                          0.961             
           100.000                         2.199                          0.966             
           100.000                         2.204                          1.024             
           100.000                         2.209                          1.005             
           100.000                         2.215                          1.032             
           100.000                         2.220                          1.025             
           100.000                         2.225                          1.033             
           100.000                         2.230                          0.994             
           100.000                         2.236                          1.026             
           100.000                         2.241                          0.976             
           100.000                         2.246                          1.008             
           100.000                         2.251                          0.961             
           100.000                         2.257                          1.002             
           100.000                         2.262                          1.003             
           100.000                         2.267                          0.991             
           100.000                         2.272                          0.986             
           100.000                         2.278                          1.014             
           100.000                         2.283                          0.990             
           100.000                         2.288                          1.013             
           100.000                         2.293                          1.001             
           100.000                         2.299                          1.024             
           100.000                         2.304                          1.033             
           100.000                         2.309                          1.058             
           100.000                         2.314                          1.019             
           100.000                         2.320                          1.016             
           100.000                         2.325                          0.988             
           100.000                         2.330                          0.999             
           100.000                         2.335                          1.007             
           100.000                         2.340                          1.036             
           100.000                         2.346                          1.011             
           100.000                         2.351                          0.969             
           100.000                         2.356                          1.012             
           100.000                         2.361                          0.965             
           100.000                         2.367                          0.993             
           100.000                         2.372                          0.980             
           100.000                         2.377                          1.017             
           100.000                         2.382                          0.997             
           100.000                         2.388                          1.014             
           100.000                         2.393                          0.985             
           100.000                         2.398                          0.994             
           100.000                         2.403                          1.005             
           100.000                         2.409                          1.000             
           100.000                         2.414                          1.012             
           100.000                         2.419                          0.992             
           100.000                         2.424                          0.990             
           100.000                         2.430                          1.022             
           100.000                         2.435                          0.996             
           100.000                         2.440                          0.994             
           100.000                         2.445                          1.012             
           100.000                         2.451                          0.982             
           100.000                         2.456                          1.000             
           100.000                         2.461                          1.020             
           100.000                         2.466                          0.981             
           100.000                         2.472                          1.008             
           100.000                         2.477                          0.976             
           100.000                         2.482                          0.998             
           100.000                         2.487                          0.986             
           100.000                         2.492                          1.033             
           100.000                         2.498                          1.018             
           100.000                         2.503                          1.016             
           100.000                         2.508                          0.989             
           100.000                         2.513                          0.996             
           100.000                         2.519                          1.019             
           100.000                         2.524                          1.019             
           100.000                         2.529                          1.034             
           100.000                         2.534                          0.974             
           100.000                         2.540                          1.016             
           100.000                         2.545                          1.002             
           100.000                         2.550                          1.012             
           100.000                         2.555                          0.988             
           100.000                         2.561                          1.008             
           100.000                         2.566                          1.003             
           100.000                         2.571                          0.979             
           100.000                         2.576                          0.981             
           100.000                         2.582                          1.027             
           100.000                         2.587                          0.989             
           100.000                         2.592                          0.976             
           100.000                         2.597                          1.001             
           100.000                         2.603                          0.980             
           100.000                         2.608                          0.988             
           100.000                         2.613                          0.996             
           100.000                         2.618                          1.011             
           100.000                         2.623                          0.974             
           100.000                         2.629                          1.001             
           100.000                         2.634                          0.993             
           100.000                         2.639                          0.983             
           100.000                         2.644                          1.016             
           100.000                         2.650                          1.003             
           100.000                         2.655                          0.999             
           100.000                         2.660                          1.007             
           100.000                         2.665                          1.012             
           100.000                         2.671                          0.981             
           100.000                         2.676                          0.992             
           100.000                         2.681                          0.979             
           100.000                         2.686                          0.985             
           100.000                         2.692                          1.002             
           100.000                         2.697                          0.977             
           100.000                         2.702                          0.983             
           100.000                         2.707                          0.974             
           100.000                         2.713                          1.025             
           100.000                         2.718                          1.025             
           100.000                         2.723                          1.040             
           100.000                         2.728                          1.026             
           100.000                         2.734                          1.028             
           100.000                         2.739                          0.966             
           100.000                         2.744                          1.023             
           100.000                         2.749                          1.023             
           100.000                         2.755                          0.986             
           100.000                         2.760                          0.981             
           100.000                         2.765                          1.003             
           100.000                         2.770                          1.028             
           100.000                         2.775                          0.982             
           100.000                         2.781                          1.031             
           100.000                         2.786                          0.997             
           100.000                         2.791                          0.992             
           100.000                         2.796                          1.003             
           100.000                         2.802                          1.028             
           100.000                         2.807                          0.999             
           100.000                         2.812                          1.017             
           100.000                         2.817                          0.994             
           100.000                         2.823                          1.012             
           100.000                         2.828                          1.012             
           100.000                         2.833                          1.009             
           100.000                         2.838                          0.992             
           100.000                         2.844                          0.981             
           100.000                         2.849                          1.010             
           100.000                         2.854                          1.006             
           100.000                         2.859                          0.971             
           100.000                         2.865                          1.038             
           100.000                         2.870                          1.021             
           100.000                         2.875                          1.023             
           100.000                         2.880                          1.027             
           100.000                         2.886                          1.004             
           100.000                         2.891                          0.998             
           100.000                         2.896                          1.011             
           100.000                         2.901                          0.996             
           100.000                         2.907                          1.015             
           100.000                         2.912                          0.991             
           100.000                         2.917                          1.019             
           100.000                         2.922                          1.010             
           100.000                         2.927                          0.993             
           100.000                         2.933                          0.994             
           100.000                         2.938                          0.991             
           100.000                         2.943                          1.012             
           100.000                         2.948                          1.002             
           100.000                         2.954                          1.012             
           100.000                         2.959                          1.018             
           100.000                         2.964                          0.989             
           100.000                         2.969                          0.991             
           100.000                         2.975                          1.009             
           100.000                         2.980                          1.008             
           100.000                         2.985                          0.999             
           100.000                         2.990                          0.979             
           100.000                         2.996                          1.008             
           100.000                         3.001                          1.042             
           100.000                         3.006                          1.033             
           100.000                         3.011                          0.994             
           100.000                         3.017                          0.999             
           100.000                         3.022                          1.022             
           100.000                         3.027                          0.988             
           100.000                         3.032                          0.985             
           100.000                         3.038                          1.018             
           100.000                         3.043                          0.987             
           100.000                         3.048                          1.000             
           100.000                         3.053                          0.982             
           100.000                         3.058                          1.016             
           100.000                         3.064                          0.980             
           100.000                         3.069                          0.991             
           100.000                         3.074                          0.993             
           100.000                         3.079                          0.979             
           100.000                         3.085                          0.992             
           100.000                         3.090                          0.997             
           100.000                         3.095                          1.009             
           100.000                         3.100                          0.996             
           100.000                         3.106                          1.016             
           100.000                         3.111                          0.979             
           100.000                         3.116                          1.009             
           100.000                         3.121                          1.004             
           100.000                         3.127                          1.001             
           100.000                         3.132                          0.978             
           100.000                         3.137                          1.013             
           100.000                         3.142                          0.990             
           100.000                         3.148                          0.962             
           100.000                         3.153                          1.016             
           100.000                         3.158                          1.007             
           100.000                         3.163                          0.988             
           100.000                         3.169                          1.003             
           100.000                         3.174                          1.013             
           100.000                         3.179                          0.999             
           100.000                         3.184                          0.989             
           100.000                         3.190                          0.984             
           100.000                         3.195                          1.013             
           100.000                         3.200                          1.006             
           100.000                         3.205                          1.017             
           100.000                         3.210                          1.001             
           100.000                         3.216                          1.022             
           100.000                         3.221                          0.988             
           100.000                         3.226                          0.999             
           100.000                         3.231                          1.007             
           100.000                         3.237                          1.013             
           100.000                         3.242                          1.016             
           100.000                         3.247                          1.001             
           100.000                         3.252                          0.989             
           100.000                         3.258                          0.991             
           100.000                         3.263                          1.028             
           100.000                         3.268                          1.001             
           100.000                         3.273                          0.996             
           100.000                         3.279                          0.992             
           100.000                         3.284                          0.987             
           100.000                         3.289                          1.019             
           100.000                         3.294                          1.011             
           100.000                         3.300                          0.985             
           100.000                         3.305                          1.007             
           100.000                         3.310                          1.002             
           100.000                         3.315                          0.984             
           100.000                         3.321                          1.012             
           100.000                         3.326                          1.020             
           100.000                         3.331                          0.998             
           100.000                         3.336                          1.036             
           100.000                         3.341                          0.991             
           100.000                         3.347                          0.996             
           100.000                         3.352                          0.997             
           100.000                         3.357                          1.001             
           100.000                         3.362                          0.996             
           100.000                         3.368                          1.024             
           100.000                         3.373                          0.975             
           100.000                         3.378                          1.009             
           100.000                         3.383                          0.998             
           100.000                         3.389                          1.025             
           100.000                         3.394                          0.988             
           100.000                         3.399                          1.011             
           100.000                         3.404                          1.013             
           100.000                         3.410                          1.008             
           100.000                         3.415                          0.987             
           100.000                         3.420                          1.024             
           100.000                         3.425                          1.022             
           100.000                         3.431                          1.011             
           100.000                         3.436                          1.014             
           100.000                         3.441                          0.977             
           100.000                         3.446                          1.039             
           100.000                         3.452                          1.007             
           100.000                         3.457                          1.014             
           100.000                         3.462                          1.017             
           100.000                         3.467                          0.975             
           100.000                         3.473                          0.988             
           100.000                         3.478                          1.010             
           100.000                         3.483                          0.989             
           100.000                         3.488                          1.008             
           100.000                         3.493                          0.983             
           100.000                         3.499                          1.002             
           100.000                         3.504                          1.015             
           100.000                         3.509                          0.990             
           100.000                         3.514                          0.962             
           100.000                         3.520                          0.997             
           100.000                         3.525                          0.998             
           100.000                         3.530                          1.014             
           100.000                         3.535                          0.992             
           100.000                         3.541                          0.988             
           100.000                         3.546                          0.972             
           100.000                         3.551                          0.986             
           100.000                         3.556                          0.990             
           100.000                         3.562                          1.002             
           100.000                         3.567                          0.991             
           100.000                         3.572                          1.002             
           100.000                         3.577                          1.009             
           100.000                         3.583                          1.022             
           100.000                         3.588                          0.976             
           100.000                         3.593                          1.018             
           100.000                         3.598                          1.011             
           100.000                         3.604                          0.991             
           100.000                         3.609                          1.000             
           100.000                         3.614                          1.034             
           100.000                         3.619                          1.017             
           100.000                         3.625                          0.994             
           100.000                         3.630                          0.996             
           100.000                         3.635                          0.992             
           100.000                         3.640                          0.999             
           100.000                         3.645                          0.997             
           100.000                         3.651                          0.985             
           100.000                         3.656                          1.022             
           100.000                         3.661                          1.007             
           100.000                         3.666                          1.032             
           100.000                         3.672                          1.009             
           100.000                         3.677                          0.990             
           100.000                         3.682                          0.993             
           100.000                         3.687                          1.004             
           100.000                         3.693                          1.045             
           100.000                         3.698                          0.983             
           100.000                         3.703                          1.009             
           100.000                         3.708                          1.007             
           100.000                         3.714                          0.992             
           100.000                         3.719                          1.006             
           100.000                         3.724                          1.014             
           100.000                         3.729                          1.001             
           100.000                         3.735                          1.005             
           100.000                         3.740                          1.011             
           100.000                         3.745                          1.026             
           100.000                         3.750                          1.020             
           100.000                         3.756                          0.986             
           100.000                         3.761                          0.995             
           100.000                         3.766                          1.025             
           100.000                         3.771                          1.003             
           100.000                         3.776                          0.991             
           100.000                         3.782                          0.994             
           100.000                         3.787                          1.009             
           100.000                         3.792                          1.008             
           100.000                         3.797                          1.024             
           100.000                         3.803                          0.993             
           100.000                         3.808                          1.022             
           100.000                         3.813                          1.009             
           100.000                         3.818                          1.013             
           100.000                         3.824                          0.974             
           100.000                         3.829                          0.999             
           100.000                         3.834                          0.981             
           100.000                         3.839                          0.980             
           100.000                         3.845                          0.983             
           100.000                         3.850                          0.993             
           100.000                         3.855                          1.021             
           100.000                         3.860                          0.996             
           100.000                         3.866                          0.961             
           100.000                         3.871                          1.012             
           100.000                         3.876                          1.021             
           100.000                         3.881                          0.997             
           100.000                         3.887                          1.018             
           100.000                         3.892                          1.012             
           100.000                         3.897                          1.015             
           100.000                         3.902                          0.991             
           100.000                         3.908                          0.992             
           100.000                         3.913                          0.999             
           100.000                         3.918                          1.007             
           100.000                         3.923                          0.965             
           100.000                         3.928                          0.987             
           100.000                         3.934                          0.992             
           100.000                         3.939                          1.001             
           100.000                         3.944                          0.990             
           100.000                         3.949                          1.014             
           100.000                         3.955                          1.021             
           100.000                         3.960                          0.996             
           100.000                         3.965                          1.005             
           100.000                         3.970                          0.998             
           100.000                         3.976                          1.009             
           100.000                         3.981                          1.005             
           100.000                         3.986                          1.005             
           100.000                         3.991                          0.983             
           100.000                         3.997                          0.979             
           100.000                         4.002                          0.989             
           100.000                         4.007                          0.964             
           100.000                         4.012                          1.027             
           100.000                         4.018                          0.988             
           100.000                         4.023                          1.012             
           100.000                         4.028                          1.013             
           100.000                         4.033                          1.004             
           100.000                         4.039                          0.998             
           100.000                         4.044                          1.022             
           100.000                         4.049                          1.008             
           100.000                         4.054                          0.984             
           100.000                         4.060                          0.989             
           100.000                         4.065                          1.010             
           100.000                         4.070                          0.990             
           100.000                         4.075                          1.005             
           100.000                         4.080                          1.014             
           100.000                         4.086                          1.003             
           100.000                         4.091                          1.002             
           100.000                         4.096                          1.013             
           100.000                         4.101                          1.002             
           100.000                         4.107                          0.995             
           100.000                         4.112                          0.987             
           100.000                         4.117                          1.008             
           100.000                         4.122                          1.020             
           100.000                         4.128                          1.007             
           100.000                         4.133                          1.005             
           100.000                         4.138                          0.995             
           100.000                         4.143                          0.997             
           100.000                         4.149                          0.990             
           100.000                         4.154                          1.016             
           100.000                         4.159                          0.994             
           100.000                         4.164                          0.981             
           100.000                         4.170                          1.019             
           100.000                         4.175                          1.005             
           100.000                         4.180                          0.990             
           100.000                         4.185                          0.997             
           100.000                         4.191                          1.026             
           100.000                         4.196                          0.969             
           100.000                         4.201                          1.011             
           100.000                         4.206                          0.992             
           100.000                         4.211                          1.012             
           100.000                         4.217                          0.986             
           100.000                         4.222                          0.993             
           100.000                         4.227                          0.998             
           100.000                         4.232                          1.000             
           100.000                         4.238                          0.991             
           100.000                         4.243                          1.006             
           100.000                         4.248                          1.026             
           100.000                         4.253                          0.996             
           100.000                         4.259                          0.975             
           100.000                         4.264                          0.984             
           100.000                         4.269                          1.012             
           100.000                         4.274                          0.986             
           100.000                         4.280                          0.992             
           100.000                         4.285                          1.038             
           100.000                         4.290                          0.994             
           100.000                         4.295                          0.998             
           100.000                         4.301                          0.998             
           100.000                         4.306                          0.994             
           100.000                         4.311                          1.010             
           100.000                         4.316                          0.989             
           100.000                         4.322                          0.998             
           100.000                         4.327                          0.996             
           100.000                         4.332                          0.996             
           100.000                         4.337                          0.993             
           100.000                         4.343                          0.998             
           100.000                         4.348                          1.011             
           100.000                         4.353                          0.990             
           100.000                         4.358                          1.019             
           100.000                         4.363                          0.978             
           100.000                         4.369                          1.025             
           100.000                         4.374                          1.003             
           100.000                         4.379                          1.014             
           100.000                         4.384                          0.993             
           100.000                         4.390                          1.007             
           100.000                         4.395                          1.014             
           100.000                         4.400                          1.023             
           100.000                         4.405                          1.009             
           100.000                         4.411                          0.978             
           100.000                         4.416                          1.024             
           100.000                         4.421                          0.958             
           100.000                         4.426                          1.025             
           100.000                         4.432                          0.993             
           100.000                         4.437                          1.006             
           100.000                         4.442                          1.013             
           100.000                         4.447                          1.005             
           100.000                         4.453                          1.013             
           100.000                         4.458                          0.998             
           100.000                         4.463                          1.009             
           100.000                         4.468                          1.013             
           100.000                         4.474                          1.014             
           100.000                         4.479                          0.995             
           100.000                         4.484                          1.020             
           100.000                         4.489                          0.993             
           100.000                         4.494                          1.005             
           100.000                         4.500                          1.012             
           100.000                         4.505                          0.977             
           100.000                         4.510                          0.986             
           100.000                         4.515                          0.993             
           100.000                         4.521                          0.996             
           100.000                         4.526                          1.019             
           100.000                         4.531                          1.017             
           100.000                         4.536                          0.986             
           100.000                         4.542                          0.982             
           100.000                         4.547                          0.990             
           100.000                         4.552                          0.998             
           100.000                         4.557                          1.001             
           100.000                         4.563                          0.994             
           100.000                         4.568                          0.998             
           100.000                         4.573                          0.983             
           100.000                         4.578                          0.970             
           100.000                         4.584                          1.000             
           100.000                         4.589                          0.998             
           100.000                         4.594                          1.002             
           100.000                         4.599                          1.000             
           100.000                         4.605                          0.999             
           100.000                         4.610                          0.987             
           100.000                         4.615                          1.022             
           100.000                         4.620                          0.998             
           100.000                         4.626                          1.024             
           100.000                         4.631                          1.005             
           100.000                         4.636                          0.996             
           100.000                         4.641                          0.993             
           100.000                         4.646                          0.992             
           100.000                         4.652                          0.993             
           100.000                         4.657                          0.992             
           100.000                         4.662                          1.004             
           100.000                         4.667                          1.012             
           100.000                         4.673                          0.986             
