             tauB                            r                             g(r)             
           100.000                         0.102                          0.000             
           100.000                         0.107                          0.000             
           100.000                         0.112                          0.000             
           100.000                         0.117                          0.000             
           100.000                         0.121                          0.000             
           100.000                         0.126                          0.000             
           100.000                         0.131                          0.000             
           100.000                         0.136                          0.000             
           100.000                         0.140                          0.000             
           100.000                         0.145                          0.000             
           100.000                         0.150                          0.000             
           100.000                         0.155                          0.000             
           100.000                         0.159                          0.000             
           100.000                         0.164                          0.000             
           100.000                         0.169                          0.000             
           100.000                         0.173                          0.000             
           100.000                         0.178                          0.000             
           100.000                         0.183                          0.000             
           100.000                         0.188                          0.000             
           100.000                         0.192                          0.000             
           100.000                         0.197                          0.000             
           100.000                         0.202                          0.000             
           100.000                         0.207                          0.000             
           100.000                         0.211                          0.000             
           100.000                         0.216                          0.000             
           100.000                         0.221                          0.000             
           100.000                         0.226                          0.000             
           100.000                         0.230                          0.000             
           100.000                         0.235                          0.000             
           100.000                         0.240                          0.000             
           100.000                         0.245                          0.000             
           100.000                         0.249                          0.000             
           100.000                         0.254                          0.000             
           100.000                         0.259                          0.000             
           100.000                         0.264                          0.000             
           100.000                         0.268                          0.000             
           100.000                         0.273                          0.000             
           100.000                         0.278                          0.000             
           100.000                         0.283                          0.000             
           100.000                         0.287                          0.000             
           100.000                         0.292                          0.000             
           100.000                         0.297                          0.000             
           100.000                         0.302                          0.000             
           100.000                         0.306                          0.000             
           100.000                         0.311                          0.000             
           100.000                         0.316                          0.000             
           100.000                         0.320                          0.000             
           100.000                         0.325                          0.000             
           100.000                         0.330                          0.000             
           100.000                         0.335                          0.000             
           100.000                         0.339                          0.000             
           100.000                         0.344                          0.000             
           100.000                         0.349                          0.000             
           100.000                         0.354                          0.000             
           100.000                         0.358                          0.000             
           100.000                         0.363                          0.000             
           100.000                         0.368                          0.000             
           100.000                         0.373                          0.000             
           100.000                         0.377                          0.000             
           100.000                         0.382                          0.000             
           100.000                         0.387                          0.000             
           100.000                         0.392                          0.000             
           100.000                         0.396                          0.000             
           100.000                         0.401                          0.000             
           100.000                         0.406                          0.000             
           100.000                         0.411                          0.000             
           100.000                         0.415                          0.000             
           100.000                         0.420                          0.000             
           100.000                         0.425                          0.000             
           100.000                         0.430                          0.000             
           100.000                         0.434                          0.000             
           100.000                         0.439                          0.000             
           100.000                         0.444                          0.000             
           100.000                         0.448                          0.000             
           100.000                         0.453                          0.000             
           100.000                         0.458                          0.000             
           100.000                         0.463                          0.000             
           100.000                         0.467                          0.000             
           100.000                         0.472                          0.000             
           100.000                         0.477                          0.000             
           100.000                         0.482                          0.000             
           100.000                         0.486                          0.000             
           100.000                         0.491                          0.000             
           100.000                         0.496                          0.000             
           100.000                         0.501                          0.000             
           100.000                         0.505                          0.000             
           100.000                         0.510                          0.002             
           100.000                         0.515                          0.000             
           100.000                         0.520                          0.007             
           100.000                         0.524                          0.040             
           100.000                         0.529                          0.168             
           100.000                         0.534                          0.325             
           100.000                         0.539                          0.528             
           100.000                         0.543                          1.283             
           100.000                         0.548                          2.767             
           100.000                         0.553                          5.665             
           100.000                         0.558                          10.017            
           100.000                         0.562                          15.700            
           100.000                         0.567                          20.345            
           100.000                         0.572                          23.993            
           100.000                         0.577                          24.494            
           100.000                         0.581                          23.290            
           100.000                         0.586                          20.327            
           100.000                         0.591                          17.417            
           100.000                         0.595                          13.901            
           100.000                         0.600                          11.153            
           100.000                         0.605                          8.407             
           100.000                         0.610                          6.794             
           100.000                         0.614                          5.079             
           100.000                         0.619                          4.325             
           100.000                         0.624                          3.780             
           100.000                         0.629                          3.118             
           100.000                         0.633                          3.089             
           100.000                         0.638                          2.566             
           100.000                         0.643                          2.388             
           100.000                         0.648                          2.272             
           100.000                         0.652                          2.278             
           100.000                         0.657                          2.003             
           100.000                         0.662                          2.020             
           100.000                         0.667                          1.854             
           100.000                         0.671                          1.661             
           100.000                         0.676                          1.527             
           100.000                         0.681                          1.429             
           100.000                         0.686                          1.443             
           100.000                         0.690                          1.346             
           100.000                         0.695                          1.321             
           100.000                         0.700                          1.168             
           100.000                         0.705                          1.197             
           100.000                         0.709                          1.167             
           100.000                         0.714                          1.133             
           100.000                         0.719                          1.024             
           100.000                         0.723                          1.045             
           100.000                         0.728                          1.017             
           100.000                         0.733                          0.906             
           100.000                         0.738                          0.918             
           100.000                         0.742                          0.841             
           100.000                         0.747                          0.842             
           100.000                         0.752                          0.836             
           100.000                         0.757                          0.844             
           100.000                         0.761                          0.726             
           100.000                         0.766                          0.761             
           100.000                         0.771                          0.759             
           100.000                         0.776                          0.726             
           100.000                         0.780                          0.706             
           100.000                         0.785                          0.723             
           100.000                         0.790                          0.735             
           100.000                         0.795                          0.689             
           100.000                         0.799                          0.728             
           100.000                         0.804                          0.686             
           100.000                         0.809                          0.667             
           100.000                         0.814                          0.634             
           100.000                         0.818                          0.614             
           100.000                         0.823                          0.601             
           100.000                         0.828                          0.595             
           100.000                         0.833                          0.601             
           100.000                         0.837                          0.603             
           100.000                         0.842                          0.600             
           100.000                         0.847                          0.578             
           100.000                         0.852                          0.580             
           100.000                         0.856                          0.563             
           100.000                         0.861                          0.557             
           100.000                         0.866                          0.547             
           100.000                         0.870                          0.563             
           100.000                         0.875                          0.551             
           100.000                         0.880                          0.533             
           100.000                         0.885                          0.632             
           100.000                         0.889                          0.584             
           100.000                         0.894                          0.563             
           100.000                         0.899                          0.561             
           100.000                         0.904                          0.630             
           100.000                         0.908                          0.595             
           100.000                         0.913                          0.581             
           100.000                         0.918                          0.649             
           100.000                         0.923                          0.752             
           100.000                         0.927                          0.722             
           100.000                         0.932                          0.826             
           100.000                         0.937                          0.886             
           100.000                         0.942                          1.089             
           100.000                         0.946                          1.230             
           100.000                         0.951                          1.526             
           100.000                         0.956                          1.995             
           100.000                         0.961                          2.385             
           100.000                         0.965                          3.138             
           100.000                         0.970                          3.804             
           100.000                         0.975                          4.535             
           100.000                         0.980                          5.696             
           100.000                         0.984                          6.477             
           100.000                         0.989                          7.205             
           100.000                         0.994                          8.072             
           100.000                         0.998                          8.351             
           100.000                         1.003                          8.562             
           100.000                         1.008                          8.514             
           100.000                         1.013                          8.250             
           100.000                         1.017                          7.703             
           100.000                         1.022                          7.157             
           100.000                         1.027                          6.402             
           100.000                         1.032                          5.684             
           100.000                         1.036                          4.892             
           100.000                         1.041                          4.165             
           100.000                         1.046                          3.533             
           100.000                         1.051                          3.069             
           100.000                         1.055                          2.650             
           100.000                         1.060                          2.253             
           100.000                         1.065                          2.048             
           100.000                         1.070                          1.735             
           100.000                         1.074                          1.599             
           100.000                         1.079                          1.470             
           100.000                         1.084                          1.388             
           100.000                         1.089                          1.335             
           100.000                         1.093                          1.365             
           100.000                         1.098                          1.442             
           100.000                         1.103                          1.641             
           100.000                         1.108                          1.863             
           100.000                         1.112                          2.353             
           100.000                         1.117                          2.928             
           100.000                         1.122                          3.617             
           100.000                         1.127                          4.414             
           100.000                         1.131                          5.451             
           100.000                         1.136                          5.994             
           100.000                         1.141                          6.629             
           100.000                         1.145                          7.220             
           100.000                         1.150                          7.424             
           100.000                         1.155                          7.531             
           100.000                         1.160                          7.109             
           100.000                         1.164                          7.039             
           100.000                         1.169                          6.488             
           100.000                         1.174                          6.025             
           100.000                         1.179                          5.500             
           100.000                         1.183                          5.053             
           100.000                         1.188                          4.399             
           100.000                         1.193                          3.881             
           100.000                         1.198                          3.431             
           100.000                         1.202                          3.020             
           100.000                         1.207                          2.578             
           100.000                         1.212                          2.361             
           100.000                         1.217                          2.086             
           100.000                         1.221                          1.822             
           100.000                         1.226                          1.678             
           100.000                         1.231                          1.524             
           100.000                         1.236                          1.439             
           100.000                         1.240                          1.278             
           100.000                         1.245                          1.208             
           100.000                         1.250                          1.195             
           100.000                         1.255                          1.079             
           100.000                         1.259                          1.026             
           100.000                         1.264                          0.963             
           100.000                         1.269                          0.953             
           100.000                         1.273                          0.892             
           100.000                         1.278                          0.846             
           100.000                         1.283                          0.848             
           100.000                         1.288                          0.769             
           100.000                         1.292                          0.834             
           100.000                         1.297                          0.749             
           100.000                         1.302                          0.714             
           100.000                         1.307                          0.696             
           100.000                         1.311                          0.706             
           100.000                         1.316                          0.687             
           100.000                         1.321                          0.677             
           100.000                         1.326                          0.704             
           100.000                         1.330                          0.692             
           100.000                         1.335                          0.624             
           100.000                         1.340                          0.605             
           100.000                         1.345                          0.655             
           100.000                         1.349                          0.655             
           100.000                         1.354                          0.633             
           100.000                         1.359                          0.665             
           100.000                         1.364                          0.634             
           100.000                         1.368                          0.602             
           100.000                         1.373                          0.635             
           100.000                         1.378                          0.623             
           100.000                         1.383                          0.629             
           100.000                         1.387                          0.631             
           100.000                         1.392                          0.586             
           100.000                         1.397                          0.656             
           100.000                         1.402                          0.627             
           100.000                         1.406                          0.634             
           100.000                         1.411                          0.666             
           100.000                         1.416                          0.643             
           100.000                         1.420                          0.697             
           100.000                         1.425                          0.693             
           100.000                         1.430                          0.803             
           100.000                         1.435                          0.844             
           100.000                         1.439                          0.882             
           100.000                         1.444                          0.948             
           100.000                         1.449                          1.090             
           100.000                         1.454                          1.235             
           100.000                         1.458                          1.395             
           100.000                         1.463                          1.679             
           100.000                         1.468                          1.954             
           100.000                         1.473                          2.200             
           100.000                         1.477                          2.651             
           100.000                         1.482                          3.186             
           100.000                         1.487                          3.656             
           100.000                         1.492                          4.194             
           100.000                         1.496                          4.950             
           100.000                         1.501                          5.592             
           100.000                         1.506                          6.144             
           100.000                         1.511                          6.834             
           100.000                         1.515                          7.262             
           100.000                         1.520                          7.618             
           100.000                         1.525                          7.925             
           100.000                         1.530                          7.877             
           100.000                         1.534                          8.112             
           100.000                         1.539                          8.041             
           100.000                         1.544                          7.841             
           100.000                         1.548                          7.550             
           100.000                         1.553                          7.145             
           100.000                         1.558                          6.698             
           100.000                         1.563                          6.334             
           100.000                         1.567                          5.639             
           100.000                         1.572                          5.243             
           100.000                         1.577                          4.727             
           100.000                         1.582                          4.383             
           100.000                         1.586                          3.974             
           100.000                         1.591                          3.461             
           100.000                         1.596                          3.189             
           100.000                         1.601                          2.734             
           100.000                         1.605                          2.419             
           100.000                         1.610                          2.274             
           100.000                         1.615                          2.044             
           100.000                         1.620                          1.908             
           100.000                         1.624                          1.712             
           100.000                         1.629                          1.571             
           100.000                         1.634                          1.554             
           100.000                         1.639                          1.455             
           100.000                         1.643                          1.388             
           100.000                         1.648                          1.433             
           100.000                         1.653                          1.310             
           100.000                         1.658                          1.374             
           100.000                         1.662                          1.390             
           100.000                         1.667                          1.434             
           100.000                         1.672                          1.572             
           100.000                         1.677                          1.713             
           100.000                         1.681                          2.000             
           100.000                         1.686                          2.151             
           100.000                         1.691                          2.354             
           100.000                         1.695                          2.601             
           100.000                         1.700                          2.887             
           100.000                         1.705                          3.157             
           100.000                         1.710                          3.380             
           100.000                         1.714                          3.555             
           100.000                         1.719                          3.689             
           100.000                         1.724                          3.821             
           100.000                         1.729                          3.820             
           100.000                         1.733                          3.818             
           100.000                         1.738                          3.766             
           100.000                         1.743                          3.674             
           100.000                         1.748                          3.543             
           100.000                         1.752                          3.450             
           100.000                         1.757                          3.330             
           100.000                         1.762                          3.057             
           100.000                         1.767                          2.909             
           100.000                         1.771                          2.732             
           100.000                         1.776                          2.508             
           100.000                         1.781                          2.406             
           100.000                         1.786                          2.217             
           100.000                         1.790                          2.043             
           100.000                         1.795                          1.857             
           100.000                         1.800                          1.769             
           100.000                         1.805                          1.601             
           100.000                         1.809                          1.536             
           100.000                         1.814                          1.391             
           100.000                         1.819                          1.373             
           100.000                         1.823                          1.260             
           100.000                         1.828                          1.143             
           100.000                         1.833                          1.135             
           100.000                         1.838                          1.077             
           100.000                         1.842                          1.047             
           100.000                         1.847                          0.990             
           100.000                         1.852                          1.009             
           100.000                         1.857                          0.928             
           100.000                         1.861                          0.918             
           100.000                         1.866                          0.883             
           100.000                         1.871                          0.912             
           100.000                         1.876                          0.851             
           100.000                         1.880                          0.875             
           100.000                         1.885                          0.828             
           100.000                         1.890                          0.840             
           100.000                         1.895                          0.867             
           100.000                         1.899                          0.898             
           100.000                         1.904                          0.872             
           100.000                         1.909                          0.924             
           100.000                         1.914                          0.961             
           100.000                         1.918                          1.044             
           100.000                         1.923                          1.049             
           100.000                         1.928                          1.150             
           100.000                         1.933                          1.253             
           100.000                         1.937                          1.357             
           100.000                         1.942                          1.438             
           100.000                         1.947                          1.464             
           100.000                         1.952                          1.654             
           100.000                         1.956                          1.831             
           100.000                         1.961                          1.971             
           100.000                         1.966                          2.125             
           100.000                         1.970                          2.340             
           100.000                         1.975                          2.522             
           100.000                         1.980                          2.689             
           100.000                         1.985                          2.930             
           100.000                         1.989                          3.058             
           100.000                         1.994                          3.204             
           100.000                         1.999                          3.341             
           100.000                         2.004                          3.470             
           100.000                         2.008                          3.743             
           100.000                         2.013                          3.752             
           100.000                         2.018                          4.068             
           100.000                         2.023                          4.174             
           100.000                         2.027                          4.346             
           100.000                         2.032                          4.489             
           100.000                         2.037                          4.731             
           100.000                         2.042                          4.878             
           100.000                         2.046                          5.037             
           100.000                         2.051                          5.235             
           100.000                         2.056                          5.520             
           100.000                         2.061                          5.554             
           100.000                         2.065                          5.678             
           100.000                         2.070                          5.665             
           100.000                         2.075                          5.857             
           100.000                         2.080                          5.713             
           100.000                         2.084                          5.707             
           100.000                         2.089                          5.644             
           100.000                         2.094                          5.508             
           100.000                         2.099                          5.381             
           100.000                         2.103                          5.166             
           100.000                         2.108                          5.057             
           100.000                         2.113                          4.781             
           100.000                         2.117                          4.547             
           100.000                         2.122                          4.328             
           100.000                         2.127                          4.042             
           100.000                         2.132                          3.823             
           100.000                         2.136                          3.515             
           100.000                         2.141                          3.265             
           100.000                         2.146                          3.098             
           100.000                         2.151                          2.913             
           100.000                         2.155                          2.671             
           100.000                         2.160                          2.437             
           100.000                         2.165                          2.309             
           100.000                         2.170                          2.146             
           100.000                         2.174                          2.047             
           100.000                         2.179                          1.861             
           100.000                         2.184                          1.828             
           100.000                         2.189                          1.648             
           100.000                         2.193                          1.522             
           100.000                         2.198                          1.514             
           100.000                         2.203                          1.433             
           100.000                         2.208                          1.406             
           100.000                         2.212                          1.372             
           100.000                         2.217                          1.415             
           100.000                         2.222                          1.348             
           100.000                         2.227                          1.359             
           100.000                         2.231                          1.375             
           100.000                         2.236                          1.451             
           100.000                         2.241                          1.483             
           100.000                         2.245                          1.503             
           100.000                         2.250                          1.597             
           100.000                         2.255                          1.693             
           100.000                         2.260                          1.837             
           100.000                         2.264                          1.946             
           100.000                         2.269                          1.990             
           100.000                         2.274                          2.146             
           100.000                         2.279                          2.238             
           100.000                         2.283                          2.331             
           100.000                         2.288                          2.398             
           100.000                         2.293                          2.455             
           100.000                         2.298                          2.538             
           100.000                         2.302                          2.585             
           100.000                         2.307                          2.528             
           100.000                         2.312                          2.532             
           100.000                         2.317                          2.512             
           100.000                         2.321                          2.495             
           100.000                         2.326                          2.477             
           100.000                         2.331                          2.402             
           100.000                         2.336                          2.347             
           100.000                         2.340                          2.258             
           100.000                         2.345                          2.192             
           100.000                         2.350                          2.107             
           100.000                         2.355                          2.075             
           100.000                         2.359                          1.947             
           100.000                         2.364                          1.888             
           100.000                         2.369                          1.798             
           100.000                         2.374                          1.700             
           100.000                         2.378                          1.666             
           100.000                         2.383                          1.579             
           100.000                         2.388                          1.536             
