             tauB                            r                             g(r)             
           100.000                         0.103                          0.000             
           100.000                         0.108                          0.000             
           100.000                         0.113                          0.000             
           100.000                         0.118                          0.000             
           100.000                         0.124                          0.000             
           100.000                         0.129                          0.000             
           100.000                         0.134                          0.000             
           100.000                         0.139                          0.000             
           100.000                         0.145                          0.000             
           100.000                         0.150                          0.000             
           100.000                         0.155                          0.000             
           100.000                         0.160                          0.000             
           100.000                         0.166                          0.000             
           100.000                         0.171                          0.000             
           100.000                         0.176                          0.000             
           100.000                         0.181                          0.000             
           100.000                         0.186                          0.000             
           100.000                         0.192                          0.000             
           100.000                         0.197                          0.000             
           100.000                         0.202                          0.000             
           100.000                         0.207                          0.000             
           100.000                         0.213                          0.000             
           100.000                         0.218                          0.000             
           100.000                         0.223                          0.000             
           100.000                         0.228                          0.000             
           100.000                         0.234                          0.000             
           100.000                         0.239                          0.000             
           100.000                         0.244                          0.000             
           100.000                         0.249                          0.000             
           100.000                         0.255                          0.000             
           100.000                         0.260                          0.000             
           100.000                         0.265                          0.000             
           100.000                         0.270                          0.000             
           100.000                         0.276                          0.000             
           100.000                         0.281                          0.000             
           100.000                         0.286                          0.000             
           100.000                         0.291                          0.000             
           100.000                         0.297                          0.000             
           100.000                         0.302                          0.000             
           100.000                         0.307                          0.000             
           100.000                         0.312                          0.000             
           100.000                         0.317                          0.000             
           100.000                         0.323                          0.000             
           100.000                         0.328                          0.000             
           100.000                         0.333                          0.000             
           100.000                         0.338                          0.000             
           100.000                         0.344                          0.000             
           100.000                         0.349                          0.000             
           100.000                         0.354                          0.000             
           100.000                         0.359                          0.000             
           100.000                         0.365                          0.000             
           100.000                         0.370                          0.000             
           100.000                         0.375                          0.000             
           100.000                         0.380                          0.000             
           100.000                         0.386                          0.000             
           100.000                         0.391                          0.000             
           100.000                         0.396                          0.000             
           100.000                         0.401                          0.000             
           100.000                         0.407                          0.000             
           100.000                         0.412                          0.000             
           100.000                         0.417                          0.000             
           100.000                         0.422                          0.000             
           100.000                         0.428                          0.000             
           100.000                         0.433                          0.000             
           100.000                         0.438                          0.004             
           100.000                         0.443                          0.012             
           100.000                         0.449                          0.054             
           100.000                         0.454                          0.122             
           100.000                         0.459                          0.349             
           100.000                         0.464                          0.964             
           100.000                         0.469                          2.557             
           100.000                         0.475                          4.785             
           100.000                         0.480                          7.565             
           100.000                         0.485                          10.108            
           100.000                         0.490                          11.161            
           100.000                         0.496                          10.818            
           100.000                         0.501                          9.421             
           100.000                         0.506                          7.632             
           100.000                         0.511                          6.042             
           100.000                         0.517                          4.727             
           100.000                         0.522                          3.866             
           100.000                         0.527                          3.352             
           100.000                         0.532                          3.065             
           100.000                         0.538                          2.819             
           100.000                         0.543                          2.787             
           100.000                         0.548                          2.812             
           100.000                         0.553                          2.772             
           100.000                         0.559                          2.824             
           100.000                         0.564                          2.577             
           100.000                         0.569                          2.578             
           100.000                         0.574                          2.462             
           100.000                         0.580                          2.140             
           100.000                         0.585                          2.194             
           100.000                         0.590                          2.117             
           100.000                         0.595                          2.002             
           100.000                         0.601                          1.900             
           100.000                         0.606                          1.784             
           100.000                         0.611                          1.653             
           100.000                         0.616                          1.620             
           100.000                         0.621                          1.613             
           100.000                         0.627                          1.472             
           100.000                         0.632                          1.452             
           100.000                         0.637                          1.329             
           100.000                         0.642                          1.351             
           100.000                         0.648                          1.282             
           100.000                         0.653                          1.302             
           100.000                         0.658                          1.276             
           100.000                         0.663                          1.167             
           100.000                         0.669                          1.179             
           100.000                         0.674                          1.064             
           100.000                         0.679                          1.034             
           100.000                         0.684                          1.111             
           100.000                         0.690                          1.056             
           100.000                         0.695                          1.024             
           100.000                         0.700                          1.027             
           100.000                         0.705                          1.005             
           100.000                         0.711                          1.016             
           100.000                         0.716                          0.869             
           100.000                         0.721                          0.946             
           100.000                         0.726                          0.946             
           100.000                         0.732                          0.995             
           100.000                         0.737                          0.948             
           100.000                         0.742                          0.903             
           100.000                         0.747                          0.896             
           100.000                         0.752                          0.901             
           100.000                         0.758                          0.919             
           100.000                         0.763                          0.881             
           100.000                         0.768                          0.938             
           100.000                         0.773                          0.898             
           100.000                         0.779                          0.825             
           100.000                         0.784                          0.852             
           100.000                         0.789                          0.908             
           100.000                         0.794                          0.988             
           100.000                         0.800                          1.072             
           100.000                         0.805                          1.187             
           100.000                         0.810                          1.373             
           100.000                         0.815                          1.565             
           100.000                         0.821                          1.876             
           100.000                         0.826                          2.250             
           100.000                         0.831                          2.724             
           100.000                         0.836                          3.363             
           100.000                         0.842                          3.728             
           100.000                         0.847                          4.094             
           100.000                         0.852                          4.222             
           100.000                         0.857                          4.517             
           100.000                         0.863                          4.402             
           100.000                         0.868                          4.087             
           100.000                         0.873                          3.794             
           100.000                         0.878                          3.362             
           100.000                         0.884                          3.035             
           100.000                         0.889                          2.595             
           100.000                         0.894                          2.354             
           100.000                         0.899                          2.005             
           100.000                         0.904                          1.761             
           100.000                         0.910                          1.676             
           100.000                         0.915                          1.466             
           100.000                         0.920                          1.361             
           100.000                         0.925                          1.333             
           100.000                         0.931                          1.359             
           100.000                         0.936                          1.430             
           100.000                         0.941                          1.512             
           100.000                         0.946                          1.713             
           100.000                         0.952                          2.001             
           100.000                         0.957                          2.402             
           100.000                         0.962                          2.895             
           100.000                         0.967                          3.241             
           100.000                         0.973                          3.719             
           100.000                         0.978                          3.892             
           100.000                         0.983                          3.879             
           100.000                         0.988                          3.934             
           100.000                         0.994                          3.759             
           100.000                         0.999                          3.483             
           100.000                         1.004                          3.279             
           100.000                         1.009                          3.060             
           100.000                         1.015                          2.694             
           100.000                         1.020                          2.463             
           100.000                         1.025                          2.148             
           100.000                         1.030                          1.970             
           100.000                         1.035                          1.808             
           100.000                         1.041                          1.708             
           100.000                         1.046                          1.502             
           100.000                         1.051                          1.400             
           100.000                         1.056                          1.309             
           100.000                         1.062                          1.207             
           100.000                         1.067                          1.213             
           100.000                         1.072                          1.158             
           100.000                         1.077                          1.152             
           100.000                         1.083                          1.128             
           100.000                         1.088                          1.077             
           100.000                         1.093                          1.074             
           100.000                         1.098                          0.982             
           100.000                         1.104                          1.011             
           100.000                         1.109                          1.015             
           100.000                         1.114                          0.981             
           100.000                         1.119                          0.965             
           100.000                         1.125                          0.900             
           100.000                         1.130                          0.965             
           100.000                         1.135                          0.899             
           100.000                         1.140                          0.912             
           100.000                         1.146                          0.913             
           100.000                         1.151                          0.915             
           100.000                         1.156                          0.883             
           100.000                         1.161                          0.907             
           100.000                         1.167                          0.907             
           100.000                         1.172                          0.889             
           100.000                         1.177                          0.881             
           100.000                         1.182                          0.844             
           100.000                         1.187                          0.891             
           100.000                         1.193                          0.941             
           100.000                         1.198                          0.881             
           100.000                         1.203                          0.875             
           100.000                         1.208                          0.911             
           100.000                         1.214                          0.955             
           100.000                         1.219                          0.984             
           100.000                         1.224                          1.020             
           100.000                         1.229                          1.063             
           100.000                         1.235                          1.099             
           100.000                         1.240                          1.248             
           100.000                         1.245                          1.375             
           100.000                         1.250                          1.508             
           100.000                         1.256                          1.731             
           100.000                         1.261                          1.943             
           100.000                         1.266                          2.230             
           100.000                         1.271                          2.530             
           100.000                         1.277                          2.932             
           100.000                         1.282                          3.214             
           100.000                         1.287                          3.609             
           100.000                         1.292                          3.844             
           100.000                         1.298                          4.105             
           100.000                         1.303                          4.269             
           100.000                         1.308                          4.335             
           100.000                         1.313                          4.285             
           100.000                         1.319                          4.064             
           100.000                         1.324                          3.909             
           100.000                         1.329                          3.616             
           100.000                         1.334                          3.389             
           100.000                         1.339                          3.144             
           100.000                         1.345                          2.902             
           100.000                         1.350                          2.694             
           100.000                         1.355                          2.436             
           100.000                         1.360                          2.227             
           100.000                         1.366                          2.049             
           100.000                         1.371                          1.877             
           100.000                         1.376                          1.814             
           100.000                         1.381                          1.590             
           100.000                         1.387                          1.590             
           100.000                         1.392                          1.510             
           100.000                         1.397                          1.430             
           100.000                         1.402                          1.345             
           100.000                         1.408                          1.308             
           100.000                         1.413                          1.328             
           100.000                         1.418                          1.377             
           100.000                         1.423                          1.387             
           100.000                         1.429                          1.513             
           100.000                         1.434                          1.513             
           100.000                         1.439                          1.693             
           100.000                         1.444                          1.826             
           100.000                         1.450                          1.937             
           100.000                         1.455                          2.078             
           100.000                         1.460                          2.188             
           100.000                         1.465                          2.330             
           100.000                         1.470                          2.330             
           100.000                         1.476                          2.343             
           100.000                         1.481                          2.300             
           100.000                         1.486                          2.223             
           100.000                         1.491                          2.286             
           100.000                         1.497                          2.124             
           100.000                         1.502                          2.048             
           100.000                         1.507                          1.980             
           100.000                         1.512                          1.935             
           100.000                         1.518                          1.766             
           100.000                         1.523                          1.674             
           100.000                         1.528                          1.564             
           100.000                         1.533                          1.468             
           100.000                         1.539                          1.431             
           100.000                         1.544                          1.317             
