             tauB                            r                             g(r)             
           100.000                         1.549                          0.261             
           100.000                         1.554                          0.252             
           100.000                         1.560                          0.276             
           100.000                         1.565                          0.257             
           100.000                         1.570                          0.252             
           100.000                         1.575                          0.224             
           100.000                         1.581                          0.277             
           100.000                         1.586                          0.286             
           100.000                         1.591                          0.279             
           100.000                         1.596                          0.307             
           100.000                         1.602                          0.309             
           100.000                         1.607                          0.304             
           100.000                         1.612                          0.363             
           100.000                         1.617                          0.428             
           100.000                         1.622                          0.467             
           100.000                         1.628                          0.548             
           100.000                         1.633                          0.705             
           100.000                         1.638                          0.847             
           100.000                         1.643                          1.036             
           100.000                         1.649                          1.366             
           100.000                         1.654                          1.666             
           100.000                         1.659                          2.117             
           100.000                         1.664                          2.708             
           100.000                         1.670                          3.211             
           100.000                         1.675                          3.969             
           100.000                         1.680                          4.710             
           100.000                         1.685                          5.546             
           100.000                         1.691                          6.524             
           100.000                         1.696                          7.297             
           100.000                         1.701                          8.347             
           100.000                         1.706                          9.150             
           100.000                         1.712                          9.529             
           100.000                         1.717                          10.055            
           100.000                         1.722                          10.353            
           100.000                         1.727                          10.473            
           100.000                         1.733                          10.468            
           100.000                         1.738                          10.090            
           100.000                         1.743                          9.785             
           100.000                         1.748                          9.253             
           100.000                         1.753                          8.542             
           100.000                         1.759                          7.875             
           100.000                         1.764                          7.179             
           100.000                         1.769                          6.326             
           100.000                         1.774                          5.763             
           100.000                         1.780                          5.060             
           100.000                         1.785                          4.570             
           100.000                         1.790                          3.915             
           100.000                         1.795                          3.579             
           100.000                         1.801                          3.069             
           100.000                         1.806                          2.684             
           100.000                         1.811                          2.382             
           100.000                         1.816                          2.089             
           100.000                         1.822                          1.890             
           100.000                         1.827                          1.646             
           100.000                         1.832                          1.528             
           100.000                         1.837                          1.363             
           100.000                         1.843                          1.278             
           100.000                         1.848                          1.154             
           100.000                         1.853                          1.130             
           100.000                         1.858                          1.048             
           100.000                         1.864                          1.056             
           100.000                         1.869                          1.030             
           100.000                         1.874                          1.146             
           100.000                         1.879                          1.238             
           100.000                         1.885                          1.328             
           100.000                         1.890                          1.579             
           100.000                         1.895                          1.819             
           100.000                         1.900                          2.153             
           100.000                         1.905                          2.442             
           100.000                         1.911                          2.825             
           100.000                         1.916                          3.141             
           100.000                         1.921                          3.498             
           100.000                         1.926                          3.789             
           100.000                         1.932                          4.122             
           100.000                         1.937                          4.268             
           100.000                         1.942                          4.438             
           100.000                         1.947                          4.629             
           100.000                         1.953                          4.608             
           100.000                         1.958                          4.517             
           100.000                         1.963                          4.332             
           100.000                         1.968                          4.251             
           100.000                         1.974                          4.067             
           100.000                         1.979                          3.837             
           100.000                         1.984                          3.598             
           100.000                         1.989                          3.364             
           100.000                         1.995                          3.054             
           100.000                         2.000                          2.795             
           100.000                         2.005                          2.596             
           100.000                         2.010                          2.363             
           100.000                         2.016                          2.121             
           100.000                         2.021                          1.912             
           100.000                         2.026                          1.723             
           100.000                         2.031                          1.602             
           100.000                         2.037                          1.489             
           100.000                         2.042                          1.295             
           100.000                         2.047                          1.197             
           100.000                         2.052                          1.114             
           100.000                         2.057                          0.999             
           100.000                         2.063                          0.905             
           100.000                         2.068                          0.806             
           100.000                         2.073                          0.812             
           100.000                         2.078                          0.734             
           100.000                         2.084                          0.697             
           100.000                         2.089                          0.657             
           100.000                         2.094                          0.609             
           100.000                         2.099                          0.562             
           100.000                         2.105                          0.566             
           100.000                         2.110                          0.525             
           100.000                         2.115                          0.527             
           100.000                         2.120                          0.493             
           100.000                         2.126                          0.525             
           100.000                         2.131                          0.509             
           100.000                         2.136                          0.541             
           100.000                         2.141                          0.533             
           100.000                         2.147                          0.582             
           100.000                         2.152                          0.622             
           100.000                         2.157                          0.638             
           100.000                         2.162                          0.740             
           100.000                         2.168                          0.783             
           100.000                         2.173                          0.906             
           100.000                         2.178                          0.997             
           100.000                         2.183                          1.122             
           100.000                         2.188                          1.221             
           100.000                         2.194                          1.359             
           100.000                         2.199                          1.622             
           100.000                         2.204                          1.734             
           100.000                         2.209                          1.966             
           100.000                         2.215                          2.191             
           100.000                         2.220                          2.456             
           100.000                         2.225                          2.639             
           100.000                         2.230                          2.894             
           100.000                         2.236                          3.107             
           100.000                         2.241                          3.363             
           100.000                         2.246                          3.606             
           100.000                         2.251                          3.809             
           100.000                         2.257                          3.947             
           100.000                         2.262                          4.153             
           100.000                         2.267                          4.394             
           100.000                         2.272                          4.636             
           100.000                         2.278                          4.909             
           100.000                         2.283                          5.010             
           100.000                         2.288                          5.269             
           100.000                         2.293                          5.490             
           100.000                         2.299                          5.627             
           100.000                         2.304                          5.937             
           100.000                         2.309                          6.144             
           100.000                         2.314                          6.433             
           100.000                         2.320                          6.640             
           100.000                         2.325                          6.751             
           100.000                         2.330                          6.932             
           100.000                         2.335                          6.904             
           100.000                         2.340                          7.062             
           100.000                         2.346                          7.048             
           100.000                         2.351                          6.936             
           100.000                         2.356                          6.857             
           100.000                         2.361                          6.691             
           100.000                         2.367                          6.596             
           100.000                         2.372                          6.192             
           100.000                         2.377                          5.873             
           100.000                         2.382                          5.575             
           100.000                         2.388                          5.241             
           100.000                         2.393                          4.913             
           100.000                         2.398                          4.537             
           100.000                         2.403                          4.226             
           100.000                         2.409                          3.947             
           100.000                         2.414                          3.595             
           100.000                         2.419                          3.297             
           100.000                         2.424                          3.048             
           100.000                         2.430                          2.764             
           100.000                         2.435                          2.558             
           100.000                         2.440                          2.354             
           100.000                         2.445                          2.121             
           100.000                         2.451                          1.921             
           100.000                         2.456                          1.773             
           100.000                         2.461                          1.690             
           100.000                         2.466                          1.535             
           100.000                         2.472                          1.406             
           100.000                         2.477                          1.343             
           100.000                         2.482                          1.256             
           100.000                         2.487                          1.183             
           100.000                         2.492                          1.156             
           100.000                         2.498                          1.113             
           100.000                         2.503                          1.127             
           100.000                         2.508                          1.112             
           100.000                         2.513                          1.141             
           100.000                         2.519                          1.195             
           100.000                         2.524                          1.258             
           100.000                         2.529                          1.388             
           100.000                         2.534                          1.512             
           100.000                         2.540                          1.596             
           100.000                         2.545                          1.729             
           100.000                         2.550                          1.959             
           100.000                         2.555                          2.015             
           100.000                         2.561                          2.156             
           100.000                         2.566                          2.256             
           100.000                         2.571                          2.413             
           100.000                         2.576                          2.554             
           100.000                         2.582                          2.682             
           100.000                         2.587                          2.712             
           100.000                         2.592                          2.786             
           100.000                         2.597                          2.829             
           100.000                         2.603                          2.807             
           100.000                         2.608                          2.767             
           100.000                         2.613                          2.739             
           100.000                         2.618                          2.697             
           100.000                         2.623                          2.645             
           100.000                         2.629                          2.547             
           100.000                         2.634                          2.458             
           100.000                         2.639                          2.398             
           100.000                         2.644                          2.261             
           100.000                         2.650                          2.164             
           100.000                         2.655                          2.032             
           100.000                         2.660                          1.935             
           100.000                         2.665                          1.846             
           100.000                         2.671                          1.733             
           100.000                         2.676                          1.635             
           100.000                         2.681                          1.537             
           100.000                         2.686                          1.429             
           100.000                         2.692                          1.376             
           100.000                         2.697                          1.362             
           100.000                         2.702                          1.301             
           100.000                         2.707                          1.318             
           100.000                         2.713                          1.257             
           100.000                         2.718                          1.305             
           100.000                         2.723                          1.284             
           100.000                         2.728                          1.335             
           100.000                         2.734                          1.307             
           100.000                         2.739                          1.434             
           100.000                         2.744                          1.491             
           100.000                         2.749                          1.593             
           100.000                         2.755                          1.690             
           100.000                         2.760                          1.812             
           100.000                         2.765                          1.979             
           100.000                         2.770                          2.160             
           100.000                         2.775                          2.340             
           100.000                         2.781                          2.501             
           100.000                         2.786                          2.754             
           100.000                         2.791                          2.969             
           100.000                         2.796                          3.141             
           100.000                         2.802                          3.365             
           100.000                         2.807                          3.503             
           100.000                         2.812                          3.695             
           100.000                         2.817                          3.891             
           100.000                         2.823                          4.066             
           100.000                         2.828                          4.182             
           100.000                         2.833                          4.186             
           100.000                         2.838                          4.418             
           100.000                         2.844                          4.329             
           100.000                         2.849                          4.449             
           100.000                         2.854                          4.428             
           100.000                         2.859                          4.437             
           100.000                         2.865                          4.470             
           100.000                         2.870                          4.474             
           100.000                         2.875                          4.351             
           100.000                         2.880                          4.351             
           100.000                         2.886                          4.346             
           100.000                         2.891                          4.326             
           100.000                         2.896                          4.257             
           100.000                         2.901                          4.329             
           100.000                         2.907                          4.278             
           100.000                         2.912                          4.282             
           100.000                         2.917                          4.293             
           100.000                         2.922                          4.259             
           100.000                         2.927                          4.230             
           100.000                         2.933                          4.397             
           100.000                         2.938                          4.358             
           100.000                         2.943                          4.469             
           100.000                         2.948                          4.551             
           100.000                         2.954                          4.633             
           100.000                         2.959                          4.620             
           100.000                         2.964                          4.714             
           100.000                         2.969                          4.690             
           100.000                         2.975                          4.725             
           100.000                         2.980                          4.643             
           100.000                         2.985                          4.650             
           100.000                         2.990                          4.608             
           100.000                         2.996                          4.453             
           100.000                         3.001                          4.369             
           100.000                         3.006                          4.264             
           100.000                         3.011                          4.143             
           100.000                         3.017                          4.029             
           100.000                         3.022                          3.800             
           100.000                         3.027                          3.665             
           100.000                         3.032                          3.496             
           100.000                         3.038                          3.318             
           100.000                         3.043                          3.187             
           100.000                         3.048                          2.950             
           100.000                         3.053                          2.856             
           100.000                         3.058                          2.650             
           100.000                         3.064                          2.501             
           100.000                         3.069                          2.319             
           100.000                         3.074                          2.191             
           100.000                         3.079                          2.043             
           100.000                         3.085                          1.939             
           100.000                         3.090                          1.820             
           100.000                         3.095                          1.738             
           100.000                         3.100                          1.601             
           100.000                         3.106                          1.477             
           100.000                         3.111                          1.450             
           100.000                         3.116                          1.404             
           100.000                         3.121                          1.319             
           100.000                         3.127                          1.238             
           100.000                         3.132                          1.221             
           100.000                         3.137                          1.187             
           100.000                         3.142                          1.149             
           100.000                         3.148                          1.197             
           100.000                         3.153                          1.171             
           100.000                         3.158                          1.240             
           100.000                         3.163                          1.251             
           100.000                         3.169                          1.299             
           100.000                         3.174                          1.306             
           100.000                         3.179                          1.385             
           100.000                         3.184                          1.468             
           100.000                         3.190                          1.476             
           100.000                         3.195                          1.572             
           100.000                         3.200                          1.660             
           100.000                         3.205                          1.677             
           100.000                         3.210                          1.769             
           100.000                         3.216                          1.839             
           100.000                         3.221                          1.917             
           100.000                         3.226                          2.012             
           100.000                         3.231                          2.059             
           100.000                         3.237                          2.094             
           100.000                         3.242                          2.128             
           100.000                         3.247                          2.159             
           100.000                         3.252                          2.181             
           100.000                         3.258                          2.228             
           100.000                         3.263                          2.217             
           100.000                         3.268                          2.229             
           100.000                         3.273                          2.272             
           100.000                         3.279                          2.334             
           100.000                         3.284                          2.350             
           100.000                         3.289                          2.366             
           100.000                         3.294                          2.377             
           100.000                         3.300                          2.389             
           100.000                         3.305                          2.436             
           100.000                         3.310                          2.482             
           100.000                         3.315                          2.544             
           100.000                         3.321                          2.544             
           100.000                         3.326                          2.630             
           100.000                         3.331                          2.694             
           100.000                         3.336                          2.772             
           100.000                         3.341                          2.876             
           100.000                         3.347                          2.959             
           100.000                         3.352                          3.077             
           100.000                         3.357                          3.142             
           100.000                         3.362                          3.222             
           100.000                         3.368                          3.350             
           100.000                         3.373                          3.543             
           100.000                         3.378                          3.623             
           100.000                         3.383                          3.674             
           100.000                         3.389                          3.828             
           100.000                         3.394                          3.921             
           100.000                         3.399                          4.052             
           100.000                         3.404                          4.080             
           100.000                         3.410                          4.161             
           100.000                         3.415                          4.238             
           100.000                         3.420                          4.304             
           100.000                         3.425                          4.367             
           100.000                         3.431                          4.375             
           100.000                         3.436                          4.350             
           100.000                         3.441                          4.365             
           100.000                         3.446                          4.336             
           100.000                         3.452                          4.322             
           100.000                         3.457                          4.278             
           100.000                         3.462                          4.219             
           100.000                         3.467                          4.135             
           100.000                         3.473                          4.031             
           100.000                         3.478                          4.045             
           100.000                         3.483                          3.937             
           100.000                         3.488                          3.839             
           100.000                         3.493                          3.706             
           100.000                         3.499                          3.614             
           100.000                         3.504                          3.585             
           100.000                         3.509                          3.550             
           100.000                         3.514                          3.427             
           100.000                         3.520                          3.427             
           100.000                         3.525                          3.342             
           100.000                         3.530                          3.347             
           100.000                         3.535                          3.283             
           100.000                         3.541                          3.263             
           100.000                         3.546                          3.195             
           100.000                         3.551                          3.152             
           100.000                         3.556                          3.182             
           100.000                         3.562                          3.232             
           100.000                         3.567                          3.207             
           100.000                         3.572                          3.257             
           100.000                         3.577                          3.299             
           100.000                         3.583                          3.235             
           100.000                         3.588                          3.314             
           100.000                         3.593                          3.377             
           100.000                         3.598                          3.381             
           100.000                         3.604                          3.453             
           100.000                         3.609                          3.410             
           100.000                         3.614                          3.405             
           100.000                         3.619                          3.383             
           100.000                         3.625                          3.353             
           100.000                         3.630                          3.284             
           100.000                         3.635                          3.281             
           100.000                         3.640                          3.243             
           100.000                         3.645                          3.163             
           100.000                         3.651                          3.146             
           100.000                         3.656                          3.033             
           100.000                         3.661                          2.964             
           100.000                         3.666                          2.852             
           100.000                         3.672                          2.783             
           100.000                         3.677                          2.672             
           100.000                         3.682                          2.574             
           100.000                         3.687                          2.461             
           100.000                         3.693                          2.362             
           100.000                         3.698                          2.303             
           100.000                         3.703                          2.194             
           100.000                         3.708                          2.083             
           100.000                         3.714                          1.975             
           100.000                         3.719                          1.943             
           100.000                         3.724                          1.831             
           100.000                         3.729                          1.770             
           100.000                         3.735                          1.665             
           100.000                         3.740                          1.620             
           100.000                         3.745                          1.553             
           100.000                         3.750                          1.485             
           100.000                         3.756                          1.479             
           100.000                         3.761                          1.394             
           100.000                         3.766                          1.383             
           100.000                         3.771                          1.368             
           100.000                         3.776                          1.332             
           100.000                         3.782                          1.342             
           100.000                         3.787                          1.304             
           100.000                         3.792                          1.361             
           100.000                         3.797                          1.383             
           100.000                         3.803                          1.394             
           100.000                         3.808                          1.446             
           100.000                         3.813                          1.512             
           100.000                         3.818                          1.554             
           100.000                         3.824                          1.608             
           100.000                         3.829                          1.662             
           100.000                         3.834                          1.747             
           100.000                         3.839                          1.817             
           100.000                         3.845                          1.909             
           100.000                         3.850                          1.965             
           100.000                         3.855                          2.097             
           100.000                         3.860                          2.224             
           100.000                         3.866                          2.273             
           100.000                         3.871                          2.445             
           100.000                         3.876                          2.545             
           100.000                         3.881                          2.655             
           100.000                         3.887                          2.733             
           100.000                         3.892                          2.914             
           100.000                         3.897                          2.991             
           100.000                         3.902                          3.087             
           100.000                         3.908                          3.197             
           100.000                         3.913                          3.266             
           100.000                         3.918                          3.320             
           100.000                         3.923                          3.448             
           100.000                         3.928                          3.522             
           100.000                         3.934                          3.605             
           100.000                         3.939                          3.670             
           100.000                         3.944                          3.767             
           100.000                         3.949                          3.803             
           100.000                         3.955                          3.858             
           100.000                         3.960                          3.947             
           100.000                         3.965                          4.028             
           100.000                         3.970                          4.035             
           100.000                         3.976                          4.085             
           100.000                         3.981                          4.114             
           100.000                         3.986                          4.170             
           100.000                         3.991                          4.119             
           100.000                         3.997                          4.218             
           100.000                         4.002                          4.190             
           100.000                         4.007                          4.204             
           100.000                         4.012                          4.201             
           100.000                         4.018                          4.188             
           100.000                         4.023                          4.141             
           100.000                         4.028                          4.176             
           100.000                         4.033                          4.112             
           100.000                         4.039                          4.162             
           100.000                         4.044                          4.105             
           100.000                         4.049                          4.090             
           100.000                         4.054                          4.014             
           100.000                         4.060                          3.969             
           100.000                         4.065                          3.866             
           100.000                         4.070                          3.838             
           100.000                         4.075                          3.709             
           100.000                         4.080                          3.630             
           100.000                         4.086                          3.553             
           100.000                         4.091                          3.496             
           100.000                         4.096                          3.388             
           100.000                         4.101                          3.333             
           100.000                         4.107                          3.240             
           100.000                         4.112                          3.193             
           100.000                         4.117                          3.105             
           100.000                         4.122                          3.021             
           100.000                         4.128                          2.918             
           100.000                         4.133                          2.911             
           100.000                         4.138                          2.902             
           100.000                         4.143                          2.847             
           100.000                         4.149                          2.810             
           100.000                         4.154                          2.751             
           100.000                         4.159                          2.700             
           100.000                         4.164                          2.653             
           100.000                         4.170                          2.623             
           100.000                         4.175                          2.562             
           100.000                         4.180                          2.575             
           100.000                         4.185                          2.604             
           100.000                         4.191                          2.614             
           100.000                         4.196                          2.576             
           100.000                         4.201                          2.572             
           100.000                         4.206                          2.618             
           100.000                         4.211                          2.570             
           100.000                         4.217                          2.594             
           100.000                         4.222                          2.573             
           100.000                         4.227                          2.624             
           100.000                         4.232                          2.620             
           100.000                         4.238                          2.670             
           100.000                         4.243                          2.684             
           100.000                         4.248                          2.674             
           100.000                         4.253                          2.676             
           100.000                         4.259                          2.661             
           100.000                         4.264                          2.608             
           100.000                         4.269                          2.643             
           100.000                         4.274                          2.647             
           100.000                         4.280                          2.555             
           100.000                         4.285                          2.546             
           100.000                         4.290                          2.574             
           100.000                         4.295                          2.470             
           100.000                         4.301                          2.457             
           100.000                         4.306                          2.448             
           100.000                         4.311                          2.352             
           100.000                         4.316                          2.341             
           100.000                         4.322                          2.291             
           100.000                         4.327                          2.199             
           100.000                         4.332                          2.193             
           100.000                         4.337                          2.094             
           100.000                         4.343                          2.071             
           100.000                         4.348                          2.057             
           100.000                         4.353                          2.004             
           100.000                         4.358                          1.966             
           100.000                         4.363                          1.992             
           100.000                         4.369                          1.908             
           100.000                         4.374                          1.898             
           100.000                         4.379                          1.861             
           100.000                         4.384                          1.886             
           100.000                         4.390                          1.859             
           100.000                         4.395                          1.873             
           100.000                         4.400                          1.851             
           100.000                         4.405                          1.900             
           100.000                         4.411                          1.915             
           100.000                         4.416                          1.961             
           100.000                         4.421                          2.016             
           100.000                         4.426                          2.027             
           100.000                         4.432                          2.117             
           100.000                         4.437                          2.185             
           100.000                         4.442                          2.217             
           100.000                         4.447                          2.334             
           100.000                         4.453                          2.426             
           100.000                         4.458                          2.485             
           100.000                         4.463                          2.557             
           100.000                         4.468                          2.638             
           100.000                         4.474                          2.742             
           100.000                         4.479                          2.826             
           100.000                         4.484                          2.863             
           100.000                         4.489                          3.019             
           100.000                         4.494                          3.083             
           100.000                         4.500                          3.207             
           100.000                         4.505                          3.280             
           100.000                         4.510                          3.390             
           100.000                         4.515                          3.444             
           100.000                         4.521                          3.538             
           100.000                         4.526                          3.621             
           100.000                         4.531                          3.638             
           100.000                         4.536                          3.724             
           100.000                         4.542                          3.795             
           100.000                         4.547                          3.832             
           100.000                         4.552                          3.868             
           100.000                         4.557                          3.938             
           100.000                         4.563                          3.986             
           100.000                         4.568                          3.991             
           100.000                         4.573                          4.016             
           100.000                         4.578                          4.084             
           100.000                         4.584                          4.053             
           100.000                         4.589                          4.053             
           100.000                         4.594                          4.016             
           100.000                         4.599                          4.072             
           100.000                         4.605                          3.958             
           100.000                         4.610                          3.974             
           100.000                         4.615                          3.931             
           100.000                         4.620                          3.874             
           100.000                         4.626                          3.892             
           100.000                         4.631                          3.870             
           100.000                         4.636                          3.835             
           100.000                         4.641                          3.762             
           100.000                         4.646                          3.783             
           100.000                         4.652                          3.687             
           100.000                         4.657                          3.658             
           100.000                         4.662                          3.632             
           100.000                         4.667                          3.571             
           100.000                         4.673                          3.496             
