             tauB                            r                             g(r)             
           100.000                         0.103                          0.000             
           100.000                         0.108                          0.000             
           100.000                         0.113                          0.000             
           100.000                         0.118                          0.000             
           100.000                         0.124                          0.000             
           100.000                         0.129                          0.000             
           100.000                         0.134                          0.000             
           100.000                         0.139                          0.000             
           100.000                         0.145                          0.000             
           100.000                         0.150                          0.000             
           100.000                         0.155                          0.000             
           100.000                         0.160                          0.000             
           100.000                         0.166                          0.000             
           100.000                         0.171                          0.000             
           100.000                         0.176                          0.000             
           100.000                         0.181                          0.000             
           100.000                         0.186                          0.000             
           100.000                         0.192                          0.000             
           100.000                         0.197                          0.000             
           100.000                         0.202                          0.000             
           100.000                         0.207                          0.000             
           100.000                         0.213                          0.000             
           100.000                         0.218                          0.000             
           100.000                         0.223                          0.000             
           100.000                         0.228                          0.000             
           100.000                         0.234                          0.000             
           100.000                         0.239                          0.000             
           100.000                         0.244                          0.000             
           100.000                         0.249                          0.000             
           100.000                         0.255                          0.000             
           100.000                         0.260                          0.000             
           100.000                         0.265                          0.000             
           100.000                         0.270                          0.000             
           100.000                         0.276                          0.000             
           100.000                         0.281                          0.000             
           100.000                         0.286                          0.000             
           100.000                         0.291                          0.000             
           100.000                         0.297                          0.000             
           100.000                         0.302                          0.000             
           100.000                         0.307                          0.000             
           100.000                         0.312                          0.000             
           100.000                         0.317                          0.000             
           100.000                         0.323                          0.000             
           100.000                         0.328                          0.000             
           100.000                         0.333                          0.000             
           100.000                         0.338                          0.000             
           100.000                         0.344                          0.000             
           100.000                         0.349                          0.000             
           100.000                         0.354                          0.000             
           100.000                         0.359                          0.000             
           100.000                         0.365                          0.000             
           100.000                         0.370                          0.000             
           100.000                         0.375                          0.000             
           100.000                         0.380                          0.000             
           100.000                         0.386                          0.000             
           100.000                         0.391                          0.000             
           100.000                         0.396                          0.000             
           100.000                         0.401                          0.000             
           100.000                         0.407                          0.000             
           100.000                         0.412                          0.000             
           100.000                         0.417                          0.000             
           100.000                         0.422                          0.000             
           100.000                         0.428                          0.000             
           100.000                         0.433                          0.000             
           100.000                         0.438                          0.000             
           100.000                         0.443                          0.000             
           100.000                         0.449                          0.000             
           100.000                         0.454                          0.000             
           100.000                         0.459                          0.000             
           100.000                         0.464                          0.000             
           100.000                         0.469                          0.000             
           100.000                         0.475                          0.000             
           100.000                         0.480                          0.000             
           100.000                         0.485                          0.005             
           100.000                         0.490                          0.019             
           100.000                         0.496                          0.059             
           100.000                         0.501                          0.241             
           100.000                         0.506                          0.396             
           100.000                         0.511                          0.928             
           100.000                         0.517                          2.153             
           100.000                         0.522                          6.342             
           100.000                         0.527                          14.727            
           100.000                         0.532                          26.751            
           100.000                         0.538                          37.276            
           100.000                         0.543                          42.329            
           100.000                         0.548                          40.712            
           100.000                         0.553                          34.104            
           100.000                         0.559                          26.107            
           100.000                         0.564                          19.358            
           100.000                         0.569                          13.228            
           100.000                         0.574                          9.236             
           100.000                         0.580                          6.462             
           100.000                         0.585                          4.660             
           100.000                         0.590                          3.579             
           100.000                         0.595                          2.776             
           100.000                         0.601                          2.204             
           100.000                         0.606                          1.997             
           100.000                         0.611                          1.622             
           100.000                         0.616                          1.493             
           100.000                         0.621                          1.320             
           100.000                         0.627                          1.201             
           100.000                         0.632                          1.100             
           100.000                         0.637                          1.024             
           100.000                         0.642                          0.871             
           100.000                         0.648                          0.782             
           100.000                         0.653                          0.802             
           100.000                         0.658                          0.719             
           100.000                         0.663                          0.696             
           100.000                         0.669                          0.564             
           100.000                         0.674                          0.624             
           100.000                         0.679                          0.528             
           100.000                         0.684                          0.499             
           100.000                         0.690                          0.478             
           100.000                         0.695                          0.463             
           100.000                         0.700                          0.427             
           100.000                         0.705                          0.422             
           100.000                         0.711                          0.408             
           100.000                         0.716                          0.414             
           100.000                         0.721                          0.370             
           100.000                         0.726                          0.364             
           100.000                         0.732                          0.370             
           100.000                         0.737                          0.313             
           100.000                         0.742                          0.312             
           100.000                         0.747                          0.341             
           100.000                         0.752                          0.303             
           100.000                         0.758                          0.295             
           100.000                         0.763                          0.294             
           100.000                         0.768                          0.277             
           100.000                         0.773                          0.315             
           100.000                         0.779                          0.302             
           100.000                         0.784                          0.282             
           100.000                         0.789                          0.296             
           100.000                         0.794                          0.290             
           100.000                         0.800                          0.293             
           100.000                         0.805                          0.294             
           100.000                         0.810                          0.277             
           100.000                         0.815                          0.301             
           100.000                         0.821                          0.264             
           100.000                         0.826                          0.272             
           100.000                         0.831                          0.284             
           100.000                         0.836                          0.288             
           100.000                         0.842                          0.251             
           100.000                         0.847                          0.286             
           100.000                         0.852                          0.300             
           100.000                         0.857                          0.354             
           100.000                         0.863                          0.360             
           100.000                         0.868                          0.368             
           100.000                         0.873                          0.405             
           100.000                         0.878                          0.493             
           100.000                         0.884                          0.592             
           100.000                         0.889                          0.808             
           100.000                         0.894                          1.076             
           100.000                         0.899                          1.615             
           100.000                         0.904                          2.417             
           100.000                         0.910                          3.475             
           100.000                         0.915                          4.982             
           100.000                         0.920                          6.691             
           100.000                         0.925                          8.713             
           100.000                         0.931                          10.846            
           100.000                         0.936                          12.565            
           100.000                         0.941                          13.839            
           100.000                         0.946                          14.221            
           100.000                         0.952                          14.069            
           100.000                         0.957                          13.094            
           100.000                         0.962                          11.765            
           100.000                         0.967                          10.135            
           100.000                         0.973                          8.442             
           100.000                         0.978                          6.641             
           100.000                         0.983                          5.544             
           100.000                         0.988                          4.251             
           100.000                         0.994                          3.308             
           100.000                         0.999                          2.728             
           100.000                         1.004                          2.267             
           100.000                         1.009                          1.859             
           100.000                         1.015                          1.589             
           100.000                         1.020                          1.423             
           100.000                         1.025                          1.270             
           100.000                         1.030                          1.303             
           100.000                         1.035                          1.299             
           100.000                         1.041                          1.490             
           100.000                         1.046                          1.938             
           100.000                         1.051                          2.857             
           100.000                         1.056                          4.066             
           100.000                         1.062                          5.613             
           100.000                         1.067                          7.432             
           100.000                         1.072                          9.198             
           100.000                         1.077                          10.533            
           100.000                         1.083                          11.523            
           100.000                         1.088                          11.736            
           100.000                         1.093                          11.596            
           100.000                         1.098                          11.098            
           100.000                         1.104                          10.181            
           100.000                         1.109                          8.978             
           100.000                         1.114                          7.728             
           100.000                         1.119                          6.659             
           100.000                         1.125                          5.547             
           100.000                         1.130                          4.626             
           100.000                         1.135                          3.806             
           100.000                         1.140                          3.115             
           100.000                         1.146                          2.625             
           100.000                         1.151                          2.256             
           100.000                         1.156                          1.897             
           100.000                         1.161                          1.570             
           100.000                         1.167                          1.399             
           100.000                         1.172                          1.228             
           100.000                         1.177                          1.060             
           100.000                         1.182                          0.951             
           100.000                         1.187                          0.843             
           100.000                         1.193                          0.809             
           100.000                         1.198                          0.757             
           100.000                         1.203                          0.670             
           100.000                         1.208                          0.646             
           100.000                         1.214                          0.602             
           100.000                         1.219                          0.537             
           100.000                         1.224                          0.544             
           100.000                         1.229                          0.504             
           100.000                         1.235                          0.445             
           100.000                         1.240                          0.432             
           100.000                         1.245                          0.459             
           100.000                         1.250                          0.454             
           100.000                         1.256                          0.421             
           100.000                         1.261                          0.418             
           100.000                         1.266                          0.390             
           100.000                         1.271                          0.396             
           100.000                         1.277                          0.383             
           100.000                         1.282                          0.380             
           100.000                         1.287                          0.339             
           100.000                         1.292                          0.380             
           100.000                         1.298                          0.360             
           100.000                         1.303                          0.381             
           100.000                         1.308                          0.381             
           100.000                         1.313                          0.348             
           100.000                         1.319                          0.360             
           100.000                         1.324                          0.370             
           100.000                         1.329                          0.373             
           100.000                         1.334                          0.371             
           100.000                         1.339                          0.411             
           100.000                         1.345                          0.460             
           100.000                         1.350                          0.494             
           100.000                         1.355                          0.534             
           100.000                         1.360                          0.659             
           100.000                         1.366                          0.789             
           100.000                         1.371                          1.066             
           100.000                         1.376                          1.404             
           100.000                         1.381                          1.675             
           100.000                         1.387                          2.257             
           100.000                         1.392                          2.926             
           100.000                         1.397                          3.882             
           100.000                         1.402                          4.883             
           100.000                         1.408                          6.147             
           100.000                         1.413                          7.362             
           100.000                         1.418                          8.799             
           100.000                         1.423                          10.084            
           100.000                         1.429                          11.260            
           100.000                         1.434                          12.282            
           100.000                         1.439                          12.925            
           100.000                         1.444                          12.934            
           100.000                         1.450                          13.238            
           100.000                         1.455                          12.742            
           100.000                         1.460                          11.890            
           100.000                         1.465                          11.128            
           100.000                         1.470                          10.207            
           100.000                         1.476                          9.114             
           100.000                         1.481                          7.918             
           100.000                         1.486                          7.033             
           100.000                         1.491                          6.070             
           100.000                         1.497                          5.105             
           100.000                         1.502                          4.410             
           100.000                         1.507                          3.730             
           100.000                         1.512                          3.154             
           100.000                         1.518                          2.747             
           100.000                         1.523                          2.348             
           100.000                         1.528                          2.078             
           100.000                         1.533                          1.853             
           100.000                         1.539                          1.638             
           100.000                         1.544                          1.483             
