             tauB                            r                             g(r)             
           100.000                         0.103                          0.000             
           100.000                         0.108                          0.000             
           100.000                         0.113                          0.000             
           100.000                         0.118                          0.000             
           100.000                         0.124                          0.000             
           100.000                         0.129                          0.000             
           100.000                         0.134                          0.000             
           100.000                         0.139                          0.000             
           100.000                         0.145                          0.000             
           100.000                         0.150                          0.000             
           100.000                         0.155                          0.000             
           100.000                         0.160                          0.000             
           100.000                         0.166                          0.000             
           100.000                         0.171                          0.000             
           100.000                         0.176                          0.000             
           100.000                         0.181                          0.000             
           100.000                         0.186                          0.000             
           100.000                         0.192                          0.000             
           100.000                         0.197                          0.000             
           100.000                         0.202                          0.000             
           100.000                         0.207                          0.000             
           100.000                         0.213                          0.000             
           100.000                         0.218                          0.000             
           100.000                         0.223                          0.000             
           100.000                         0.228                          0.000             
           100.000                         0.234                          0.000             
           100.000                         0.239                          0.000             
           100.000                         0.244                          0.000             
           100.000                         0.249                          0.000             
           100.000                         0.255                          0.000             
           100.000                         0.260                          0.000             
           100.000                         0.265                          0.000             
           100.000                         0.270                          0.000             
           100.000                         0.276                          0.000             
           100.000                         0.281                          0.000             
           100.000                         0.286                          0.000             
           100.000                         0.291                          0.000             
           100.000                         0.297                          0.000             
           100.000                         0.302                          0.000             
           100.000                         0.307                          0.000             
           100.000                         0.312                          0.000             
           100.000                         0.317                          0.000             
           100.000                         0.323                          0.000             
           100.000                         0.328                          0.000             
           100.000                         0.333                          0.000             
           100.000                         0.338                          0.000             
           100.000                         0.344                          0.000             
           100.000                         0.349                          0.000             
           100.000                         0.354                          0.000             
           100.000                         0.359                          0.000             
           100.000                         0.365                          0.000             
           100.000                         0.370                          0.000             
           100.000                         0.375                          0.000             
           100.000                         0.380                          0.000             
           100.000                         0.386                          0.000             
           100.000                         0.391                          0.000             
           100.000                         0.396                          0.000             
           100.000                         0.401                          0.000             
           100.000                         0.407                          0.000             
           100.000                         0.412                          0.000             
           100.000                         0.417                          0.000             
           100.000                         0.422                          0.000             
           100.000                         0.428                          0.000             
           100.000                         0.433                          0.000             
           100.000                         0.438                          0.000             
           100.000                         0.443                          0.000             
           100.000                         0.449                          0.000             
           100.000                         0.454                          0.000             
           100.000                         0.459                          0.000             
           100.000                         0.464                          0.007             
           100.000                         0.469                          0.022             
           100.000                         0.475                          0.095             
           100.000                         0.480                          0.239             
           100.000                         0.485                          0.635             
           100.000                         0.490                          1.478             
           100.000                         0.496                          3.846             
           100.000                         0.501                          8.584             
           100.000                         0.506                          16.751            
           100.000                         0.511                          27.331            
           100.000                         0.517                          37.636            
           100.000                         0.522                          42.375            
           100.000                         0.527                          40.781            
           100.000                         0.532                          34.898            
           100.000                         0.538                          26.787            
           100.000                         0.543                          19.857            
           100.000                         0.548                          14.368            
           100.000                         0.553                          10.322            
           100.000                         0.559                          7.731             
           100.000                         0.564                          5.886             
           100.000                         0.569                          4.330             
           100.000                         0.574                          3.420             
           100.000                         0.580                          2.935             
           100.000                         0.585                          2.422             
           100.000                         0.590                          2.228             
           100.000                         0.595                          1.958             
           100.000                         0.601                          1.679             
           100.000                         0.606                          1.528             
           100.000                         0.611                          1.337             
           100.000                         0.616                          1.203             
           100.000                         0.621                          1.058             
           100.000                         0.627                          0.992             
           100.000                         0.632                          0.886             
           100.000                         0.637                          0.738             
           100.000                         0.642                          0.728             
           100.000                         0.648                          0.785             
           100.000                         0.653                          0.662             
           100.000                         0.658                          0.559             
           100.000                         0.663                          0.605             
           100.000                         0.669                          0.505             
           100.000                         0.674                          0.481             
           100.000                         0.679                          0.515             
           100.000                         0.684                          0.481             
           100.000                         0.690                          0.460             
           100.000                         0.695                          0.389             
           100.000                         0.700                          0.428             
           100.000                         0.705                          0.401             
           100.000                         0.711                          0.378             
           100.000                         0.716                          0.382             
           100.000                         0.721                          0.342             
           100.000                         0.726                          0.346             
           100.000                         0.732                          0.340             
           100.000                         0.737                          0.330             
           100.000                         0.742                          0.354             
           100.000                         0.747                          0.331             
           100.000                         0.752                          0.328             
           100.000                         0.758                          0.317             
           100.000                         0.763                          0.290             
           100.000                         0.768                          0.299             
           100.000                         0.773                          0.299             
           100.000                         0.779                          0.308             
           100.000                         0.784                          0.300             
           100.000                         0.789                          0.312             
           100.000                         0.794                          0.333             
           100.000                         0.800                          0.272             
           100.000                         0.805                          0.283             
           100.000                         0.810                          0.328             
           100.000                         0.815                          0.348             
           100.000                         0.821                          0.321             
           100.000                         0.826                          0.376             
           100.000                         0.831                          0.399             
           100.000                         0.836                          0.474             
           100.000                         0.842                          0.629             
           100.000                         0.847                          0.892             
           100.000                         0.852                          1.161             
           100.000                         0.857                          1.580             
           100.000                         0.863                          2.294             
           100.000                         0.868                          3.025             
           100.000                         0.873                          3.990             
           100.000                         0.878                          5.259             
           100.000                         0.884                          7.025             
           100.000                         0.889                          8.850             
           100.000                         0.894                          10.881            
           100.000                         0.899                          12.631            
           100.000                         0.904                          13.859            
           100.000                         0.910                          14.302            
           100.000                         0.915                          13.957            
           100.000                         0.920                          13.361            
           100.000                         0.925                          11.705            
           100.000                         0.931                          9.937             
           100.000                         0.936                          8.324             
           100.000                         0.941                          6.980             
           100.000                         0.946                          5.732             
           100.000                         0.952                          4.785             
           100.000                         0.957                          3.908             
           100.000                         0.962                          3.173             
           100.000                         0.967                          2.754             
           100.000                         0.973                          2.401             
           100.000                         0.978                          2.158             
           100.000                         0.983                          2.007             
           100.000                         0.988                          2.102             
           100.000                         0.994                          2.228             
           100.000                         0.999                          2.607             
           100.000                         1.004                          3.187             
           100.000                         1.009                          4.026             
           100.000                         1.015                          5.126             
           100.000                         1.020                          6.357             
           100.000                         1.025                          7.784             
           100.000                         1.030                          9.313             
           100.000                         1.035                          10.422            
           100.000                         1.041                          11.323            
           100.000                         1.046                          11.480            
           100.000                         1.051                          11.425            
           100.000                         1.056                          11.091            
           100.000                         1.062                          9.990             
           100.000                         1.067                          8.976             
           100.000                         1.072                          7.878             
           100.000                         1.077                          6.660             
           100.000                         1.083                          5.772             
           100.000                         1.088                          5.013             
           100.000                         1.093                          4.245             
           100.000                         1.098                          3.589             
           100.000                         1.104                          2.995             
           100.000                         1.109                          2.618             
           100.000                         1.114                          2.258             
           100.000                         1.119                          2.112             
           100.000                         1.125                          1.770             
           100.000                         1.130                          1.635             
           100.000                         1.135                          1.425             
           100.000                         1.140                          1.286             
           100.000                         1.146                          1.101             
           100.000                         1.151                          1.056             
           100.000                         1.156                          0.946             
           100.000                         1.161                          0.878             
           100.000                         1.167                          0.846             
           100.000                         1.172                          0.763             
           100.000                         1.177                          0.743             
           100.000                         1.182                          0.644             
           100.000                         1.187                          0.654             
           100.000                         1.193                          0.638             
           100.000                         1.198                          0.566             
           100.000                         1.203                          0.561             
           100.000                         1.208                          0.556             
           100.000                         1.214                          0.533             
           100.000                         1.219                          0.516             
           100.000                         1.224                          0.503             
           100.000                         1.229                          0.455             
           100.000                         1.235                          0.462             
           100.000                         1.240                          0.473             
           100.000                         1.245                          0.482             
           100.000                         1.250                          0.435             
           100.000                         1.256                          0.451             
           100.000                         1.261                          0.460             
           100.000                         1.266                          0.453             
           100.000                         1.271                          0.449             
           100.000                         1.277                          0.497             
           100.000                         1.282                          0.534             
           100.000                         1.287                          0.586             
           100.000                         1.292                          0.718             
           100.000                         1.298                          0.803             
           100.000                         1.303                          0.976             
           100.000                         1.308                          1.222             
           100.000                         1.313                          1.582             
           100.000                         1.319                          1.900             
           100.000                         1.324                          2.471             
           100.000                         1.329                          2.890             
           100.000                         1.334                          3.575             
           100.000                         1.339                          4.080             
           100.000                         1.345                          4.946             
           100.000                         1.350                          5.927             
           100.000                         1.355                          7.111             
           100.000                         1.360                          8.488             
           100.000                         1.366                          9.721             
           100.000                         1.371                          10.660            
           100.000                         1.376                          11.738            
           100.000                         1.381                          12.487            
           100.000                         1.387                          12.866            
           100.000                         1.392                          12.959            
           100.000                         1.397                          12.538            
           100.000                         1.402                          11.961            
           100.000                         1.408                          11.136            
           100.000                         1.413                          10.264            
           100.000                         1.418                          9.272             
           100.000                         1.423                          8.387             
           100.000                         1.429                          7.376             
           100.000                         1.434                          6.511             
           100.000                         1.439                          5.743             
           100.000                         1.444                          4.992             
           100.000                         1.450                          4.352             
           100.000                         1.455                          3.812             
           100.000                         1.460                          3.456             
           100.000                         1.465                          3.032             
           100.000                         1.470                          2.732             
           100.000                         1.476                          2.530             
           100.000                         1.481                          2.406             
           100.000                         1.486                          2.237             
           100.000                         1.491                          2.110             
           100.000                         1.497                          2.094             
           100.000                         1.502                          2.157             
           100.000                         1.507                          2.265             
           100.000                         1.512                          2.433             
           100.000                         1.518                          2.701             
           100.000                         1.523                          2.913             
           100.000                         1.528                          3.245             
           100.000                         1.533                          3.643             
           100.000                         1.539                          4.063             
           100.000                         1.544                          4.409             
