             tauB                            r                             g(r)             
           100.000                         0.103                          0.000             
           100.000                         0.108                          0.000             
           100.000                         0.113                          0.000             
           100.000                         0.118                          0.000             
           100.000                         0.124                          0.000             
           100.000                         0.129                          0.000             
           100.000                         0.134                          0.000             
           100.000                         0.139                          0.000             
           100.000                         0.145                          0.000             
           100.000                         0.150                          0.000             
           100.000                         0.155                          0.000             
           100.000                         0.160                          0.000             
           100.000                         0.166                          0.000             
           100.000                         0.171                          0.000             
           100.000                         0.176                          0.000             
           100.000                         0.181                          0.000             
           100.000                         0.186                          0.000             
           100.000                         0.192                          0.000             
           100.000                         0.197                          0.000             
           100.000                         0.202                          0.000             
           100.000                         0.207                          0.000             
           100.000                         0.213                          0.000             
           100.000                         0.218                          0.000             
           100.000                         0.223                          0.000             
           100.000                         0.228                          0.000             
           100.000                         0.234                          0.000             
           100.000                         0.239                          0.000             
           100.000                         0.244                          0.000             
           100.000                         0.249                          0.000             
           100.000                         0.255                          0.000             
           100.000                         0.260                          0.000             
           100.000                         0.265                          0.000             
           100.000                         0.270                          0.000             
           100.000                         0.276                          0.000             
           100.000                         0.281                          0.000             
           100.000                         0.286                          0.000             
           100.000                         0.291                          0.000             
           100.000                         0.297                          0.000             
           100.000                         0.302                          0.000             
           100.000                         0.307                          0.000             
           100.000                         0.312                          0.000             
           100.000                         0.317                          0.000             
           100.000                         0.323                          0.000             
           100.000                         0.328                          0.000             
           100.000                         0.333                          0.000             
           100.000                         0.338                          0.000             
           100.000                         0.344                          0.000             
           100.000                         0.349                          0.000             
           100.000                         0.354                          0.000             
           100.000                         0.359                          0.000             
           100.000                         0.365                          0.000             
           100.000                         0.370                          0.000             
           100.000                         0.375                          0.000             
           100.000                         0.380                          0.000             
           100.000                         0.386                          0.000             
           100.000                         0.391                          0.000             
           100.000                         0.396                          0.000             
           100.000                         0.401                          0.000             
           100.000                         0.407                          0.000             
           100.000                         0.412                          0.000             
           100.000                         0.417                          0.000             
           100.000                         0.422                          0.000             
           100.000                         0.428                          0.000             
           100.000                         0.433                          0.000             
           100.000                         0.438                          0.000             
           100.000                         0.443                          0.000             
           100.000                         0.449                          0.000             
           100.000                         0.454                          0.000             
           100.000                         0.459                          0.000             
           100.000                         0.464                          0.000             
           100.000                         0.469                          0.000             
           100.000                         0.475                          0.002             
           100.000                         0.480                          0.033             
           100.000                         0.485                          0.127             
           100.000                         0.490                          0.323             
           100.000                         0.496                          0.732             
           100.000                         0.501                          1.741             
           100.000                         0.506                          4.895             
           100.000                         0.511                          12.480            
           100.000                         0.517                          24.391            
           100.000                         0.522                          37.574            
           100.000                         0.527                          45.702            
           100.000                         0.532                          45.915            
           100.000                         0.538                          39.075            
           100.000                         0.543                          30.445            
           100.000                         0.548                          21.616            
           100.000                         0.553                          15.313            
           100.000                         0.559                          10.265            
           100.000                         0.564                          7.428             
           100.000                         0.569                          5.257             
           100.000                         0.574                          3.888             
           100.000                         0.580                          3.020             
           100.000                         0.585                          2.389             
           100.000                         0.590                          2.117             
           100.000                         0.595                          1.780             
           100.000                         0.601                          1.616             
           100.000                         0.606                          1.397             
           100.000                         0.611                          1.276             
           100.000                         0.616                          1.163             
           100.000                         0.621                          1.051             
           100.000                         0.627                          0.875             
           100.000                         0.632                          0.817             
           100.000                         0.637                          0.798             
           100.000                         0.642                          0.653             
           100.000                         0.648                          0.615             
           100.000                         0.653                          0.594             
           100.000                         0.658                          0.577             
           100.000                         0.663                          0.515             
           100.000                         0.669                          0.502             
           100.000                         0.674                          0.473             
           100.000                         0.679                          0.377             
           100.000                         0.684                          0.431             
           100.000                         0.690                          0.420             
           100.000                         0.695                          0.386             
           100.000                         0.700                          0.351             
           100.000                         0.705                          0.388             
           100.000                         0.711                          0.322             
           100.000                         0.716                          0.320             
           100.000                         0.721                          0.331             
           100.000                         0.726                          0.293             
           100.000                         0.732                          0.312             
           100.000                         0.737                          0.297             
           100.000                         0.742                          0.313             
           100.000                         0.747                          0.318             
           100.000                         0.752                          0.304             
           100.000                         0.758                          0.301             
           100.000                         0.763                          0.296             
           100.000                         0.768                          0.271             
           100.000                         0.773                          0.262             
           100.000                         0.779                          0.269             
           100.000                         0.784                          0.272             
           100.000                         0.789                          0.249             
           100.000                         0.794                          0.264             
           100.000                         0.800                          0.255             
           100.000                         0.805                          0.259             
           100.000                         0.810                          0.249             
           100.000                         0.815                          0.245             
           100.000                         0.821                          0.243             
           100.000                         0.826                          0.296             
           100.000                         0.831                          0.286             
           100.000                         0.836                          0.293             
           100.000                         0.842                          0.317             
           100.000                         0.847                          0.364             
           100.000                         0.852                          0.397             
           100.000                         0.857                          0.525             
           100.000                         0.863                          0.759             
           100.000                         0.868                          1.079             
           100.000                         0.873                          1.551             
           100.000                         0.878                          2.411             
           100.000                         0.884                          3.485             
           100.000                         0.889                          4.992             
           100.000                         0.894                          6.750             
           100.000                         0.899                          8.930             
           100.000                         0.904                          11.189            
           100.000                         0.910                          12.905            
           100.000                         0.915                          14.326            
           100.000                         0.920                          15.293            
           100.000                         0.925                          15.272            
           100.000                         0.931                          14.557            
           100.000                         0.936                          12.940            
           100.000                         0.941                          11.238            
           100.000                         0.946                          9.213             
           100.000                         0.952                          7.378             
           100.000                         0.957                          5.832             
           100.000                         0.962                          4.698             
           100.000                         0.967                          3.718             
           100.000                         0.973                          3.039             
           100.000                         0.978                          2.345             
           100.000                         0.983                          1.982             
           100.000                         0.988                          1.837             
           100.000                         0.994                          1.623             
           100.000                         0.999                          1.446             
           100.000                         1.004                          1.460             
           100.000                         1.009                          1.605             
           100.000                         1.015                          1.991             
           100.000                         1.020                          2.655             
           100.000                         1.025                          3.613             
           100.000                         1.030                          5.113             
           100.000                         1.035                          6.871             
           100.000                         1.041                          8.722             
           100.000                         1.046                          10.539            
           100.000                         1.051                          11.869            
           100.000                         1.056                          12.664            
           100.000                         1.062                          12.741            
           100.000                         1.067                          12.187            
           100.000                         1.072                          11.395            
           100.000                         1.077                          10.162            
           100.000                         1.083                          8.826             
           100.000                         1.088                          7.565             
           100.000                         1.093                          6.299             
           100.000                         1.098                          5.236             
           100.000                         1.104                          4.363             
           100.000                         1.109                          3.659             
           100.000                         1.114                          3.021             
           100.000                         1.119                          2.555             
           100.000                         1.125                          2.127             
           100.000                         1.130                          1.909             
           100.000                         1.135                          1.571             
           100.000                         1.140                          1.348             
           100.000                         1.146                          1.216             
           100.000                         1.151                          1.067             
           100.000                         1.156                          0.986             
           100.000                         1.161                          0.866             
           100.000                         1.167                          0.805             
           100.000                         1.172                          0.715             
           100.000                         1.177                          0.680             
           100.000                         1.182                          0.618             
           100.000                         1.187                          0.591             
           100.000                         1.193                          0.565             
           100.000                         1.198                          0.502             
           100.000                         1.203                          0.521             
           100.000                         1.208                          0.487             
           100.000                         1.214                          0.461             
           100.000                         1.219                          0.419             
           100.000                         1.224                          0.435             
           100.000                         1.229                          0.389             
           100.000                         1.235                          0.422             
           100.000                         1.240                          0.395             
           100.000                         1.245                          0.399             
           100.000                         1.250                          0.349             
           100.000                         1.256                          0.347             
           100.000                         1.261                          0.363             
           100.000                         1.266                          0.332             
           100.000                         1.271                          0.349             
           100.000                         1.277                          0.383             
           100.000                         1.282                          0.376             
           100.000                         1.287                          0.351             
           100.000                         1.292                          0.338             
           100.000                         1.298                          0.353             
           100.000                         1.303                          0.386             
           100.000                         1.308                          0.434             
           100.000                         1.313                          0.479             
           100.000                         1.319                          0.594             
           100.000                         1.324                          0.724             
           100.000                         1.329                          0.983             
           100.000                         1.334                          1.188             
           100.000                         1.339                          1.560             
           100.000                         1.345                          2.089             
           100.000                         1.350                          2.744             
           100.000                         1.355                          3.605             
           100.000                         1.360                          4.630             
           100.000                         1.366                          5.787             
           100.000                         1.371                          7.031             
           100.000                         1.376                          8.289             
           100.000                         1.381                          9.864             
           100.000                         1.387                          11.067            
           100.000                         1.392                          12.177            
           100.000                         1.397                          13.107            
           100.000                         1.402                          13.630            
           100.000                         1.408                          13.945            
           100.000                         1.413                          13.971            
           100.000                         1.418                          13.527            
           100.000                         1.423                          12.524            
           100.000                         1.429                          11.572            
           100.000                         1.434                          10.440            
           100.000                         1.439                          9.118             
           100.000                         1.444                          8.045             
           100.000                         1.450                          6.939             
           100.000                         1.455                          6.064             
           100.000                         1.460                          5.109             
           100.000                         1.465                          4.398             
           100.000                         1.470                          3.719             
           100.000                         1.476                          3.234             
           100.000                         1.481                          2.789             
           100.000                         1.486                          2.499             
           100.000                         1.491                          2.143             
           100.000                         1.497                          1.937             
           100.000                         1.502                          1.737             
           100.000                         1.507                          1.632             
           100.000                         1.512                          1.558             
           100.000                         1.518                          1.529             
           100.000                         1.523                          1.513             
           100.000                         1.528                          1.687             
           100.000                         1.533                          1.867             
           100.000                         1.539                          2.158             
           100.000                         1.544                          2.506             
