             tauB                            r                             g(r)             
           100.000                         1.549                          4.364             
           100.000                         1.554                          3.768             
           100.000                         1.560                          3.355             
           100.000                         1.565                          2.791             
           100.000                         1.570                          2.442             
           100.000                         1.575                          2.146             
           100.000                         1.581                          1.826             
           100.000                         1.586                          1.662             
           100.000                         1.591                          1.479             
           100.000                         1.596                          1.372             
           100.000                         1.602                          1.246             
           100.000                         1.607                          1.198             
           100.000                         1.612                          1.171             
           100.000                         1.617                          1.163             
           100.000                         1.622                          1.265             
           100.000                         1.628                          1.369             
           100.000                         1.633                          1.577             
           100.000                         1.638                          1.787             
           100.000                         1.643                          2.233             
           100.000                         1.649                          2.616             
           100.000                         1.654                          3.124             
           100.000                         1.659                          3.536             
           100.000                         1.664                          3.939             
           100.000                         1.670                          4.402             
           100.000                         1.675                          4.697             
           100.000                         1.680                          4.852             
           100.000                         1.685                          4.950             
           100.000                         1.691                          4.965             
           100.000                         1.696                          4.738             
           100.000                         1.701                          4.613             
           100.000                         1.706                          4.382             
           100.000                         1.712                          4.097             
           100.000                         1.717                          3.871             
           100.000                         1.722                          3.513             
           100.000                         1.727                          3.273             
           100.000                         1.733                          2.942             
           100.000                         1.738                          2.710             
           100.000                         1.743                          2.457             
           100.000                         1.748                          2.181             
           100.000                         1.753                          2.019             
           100.000                         1.759                          1.781             
           100.000                         1.764                          1.589             
           100.000                         1.769                          1.432             
           100.000                         1.774                          1.297             
           100.000                         1.780                          1.194             
           100.000                         1.785                          1.073             
           100.000                         1.790                          0.989             
           100.000                         1.795                          0.916             
           100.000                         1.801                          0.834             
           100.000                         1.806                          0.791             
           100.000                         1.811                          0.753             
           100.000                         1.816                          0.713             
           100.000                         1.822                          0.681             
           100.000                         1.827                          0.681             
           100.000                         1.832                          0.643             
           100.000                         1.837                          0.640             
           100.000                         1.843                          0.635             
           100.000                         1.848                          0.676             
           100.000                         1.853                          0.721             
           100.000                         1.858                          0.724             
           100.000                         1.864                          0.798             
           100.000                         1.869                          0.837             
           100.000                         1.874                          0.928             
           100.000                         1.879                          1.041             
           100.000                         1.885                          1.097             
           100.000                         1.890                          1.271             
           100.000                         1.895                          1.443             
           100.000                         1.900                          1.658             
           100.000                         1.905                          1.871             
           100.000                         1.911                          2.128             
           100.000                         1.916                          2.433             
           100.000                         1.921                          2.675             
           100.000                         1.926                          2.971             
           100.000                         1.932                          3.215             
           100.000                         1.937                          3.478             
           100.000                         1.942                          3.751             
           100.000                         1.947                          3.993             
           100.000                         1.953                          4.226             
           100.000                         1.958                          4.437             
           100.000                         1.963                          4.711             
           100.000                         1.968                          5.024             
           100.000                         1.974                          5.239             
           100.000                         1.979                          5.643             
           100.000                         1.984                          5.825             
           100.000                         1.989                          6.210             
           100.000                         1.995                          6.461             
           100.000                         2.000                          6.883             
           100.000                         2.005                          7.004             
           100.000                         2.010                          7.319             
           100.000                         2.016                          7.362             
           100.000                         2.021                          7.753             
           100.000                         2.026                          7.580             
           100.000                         2.031                          7.488             
           100.000                         2.037                          7.385             
           100.000                         2.042                          7.160             
           100.000                         2.047                          6.885             
           100.000                         2.052                          6.648             
           100.000                         2.057                          6.247             
           100.000                         2.063                          5.880             
           100.000                         2.068                          5.484             
           100.000                         2.073                          5.058             
           100.000                         2.078                          4.725             
           100.000                         2.084                          4.360             
           100.000                         2.089                          3.952             
           100.000                         2.094                          3.578             
           100.000                         2.099                          3.261             
           100.000                         2.105                          2.954             
           100.000                         2.110                          2.662             
           100.000                         2.115                          2.420             
           100.000                         2.120                          2.187             
           100.000                         2.126                          1.967             
           100.000                         2.131                          1.770             
           100.000                         2.136                          1.648             
           100.000                         2.141                          1.508             
           100.000                         2.147                          1.398             
           100.000                         2.152                          1.315             
           100.000                         2.157                          1.267             
           100.000                         2.162                          1.235             
           100.000                         2.168                          1.247             
           100.000                         2.173                          1.215             
           100.000                         2.178                          1.270             
           100.000                         2.183                          1.357             
           100.000                         2.188                          1.475             
           100.000                         2.194                          1.602             
           100.000                         2.199                          1.748             
           100.000                         2.204                          1.960             
           100.000                         2.209                          2.130             
           100.000                         2.215                          2.364             
           100.000                         2.220                          2.538             
           100.000                         2.225                          2.696             
           100.000                         2.230                          2.863             
           100.000                         2.236                          2.952             
           100.000                         2.241                          3.136             
           100.000                         2.246                          3.098             
           100.000                         2.251                          3.055             
           100.000                         2.257                          3.065             
           100.000                         2.262                          3.005             
           100.000                         2.267                          3.036             
           100.000                         2.272                          2.822             
           100.000                         2.278                          2.700             
           100.000                         2.283                          2.606             
           100.000                         2.288                          2.462             
           100.000                         2.293                          2.345             
           100.000                         2.299                          2.207             
           100.000                         2.304                          2.102             
           100.000                         2.309                          2.016             
           100.000                         2.314                          1.857             
           100.000                         2.320                          1.769             
           100.000                         2.325                          1.646             
           100.000                         2.330                          1.564             
           100.000                         2.335                          1.540             
           100.000                         2.340                          1.512             
           100.000                         2.346                          1.488             
           100.000                         2.351                          1.442             
           100.000                         2.356                          1.410             
           100.000                         2.361                          1.506             
           100.000                         2.367                          1.492             
           100.000                         2.372                          1.615             
           100.000                         2.377                          1.723             
           100.000                         2.382                          1.846             
           100.000                         2.388                          2.014             
           100.000                         2.393                          2.159             
           100.000                         2.398                          2.402             
           100.000                         2.403                          2.550             
           100.000                         2.409                          2.949             
           100.000                         2.414                          3.100             
           100.000                         2.419                          3.394             
           100.000                         2.424                          3.615             
           100.000                         2.430                          3.873             
           100.000                         2.435                          4.048             
           100.000                         2.440                          4.224             
           100.000                         2.445                          4.481             
           100.000                         2.451                          4.574             
           100.000                         2.456                          4.589             
           100.000                         2.461                          4.719             
           100.000                         2.466                          4.780             
           100.000                         2.472                          4.796             
           100.000                         2.477                          4.772             
           100.000                         2.482                          4.736             
           100.000                         2.487                          4.710             
           100.000                         2.492                          4.649             
           100.000                         2.498                          4.681             
           100.000                         2.503                          4.625             
           100.000                         2.508                          4.643             
           100.000                         2.513                          4.636             
           100.000                         2.519                          4.579             
           100.000                         2.524                          4.601             
           100.000                         2.529                          4.721             
           100.000                         2.534                          4.679             
           100.000                         2.540                          4.826             
           100.000                         2.545                          4.860             
           100.000                         2.550                          4.955             
           100.000                         2.555                          5.024             
           100.000                         2.561                          5.190             
           100.000                         2.566                          5.095             
           100.000                         2.571                          5.181             
           100.000                         2.576                          5.100             
           100.000                         2.582                          4.931             
           100.000                         2.587                          4.897             
           100.000                         2.592                          4.829             
           100.000                         2.597                          4.710             
           100.000                         2.603                          4.552             
           100.000                         2.608                          4.372             
           100.000                         2.613                          4.113             
           100.000                         2.618                          4.017             
           100.000                         2.623                          3.853             
           100.000                         2.629                          3.574             
           100.000                         2.634                          3.386             
           100.000                         2.639                          3.158             
           100.000                         2.644                          2.996             
           100.000                         2.650                          2.792             
           100.000                         2.655                          2.612             
           100.000                         2.660                          2.407             
           100.000                         2.665                          2.268             
           100.000                         2.671                          2.112             
           100.000                         2.676                          1.990             
           100.000                         2.681                          1.874             
           100.000                         2.686                          1.723             
           100.000                         2.692                          1.605             
           100.000                         2.697                          1.537             
           100.000                         2.702                          1.418             
           100.000                         2.707                          1.400             
           100.000                         2.713                          1.323             
           100.000                         2.718                          1.291             
           100.000                         2.723                          1.300             
           100.000                         2.728                          1.302             
           100.000                         2.734                          1.335             
           100.000                         2.739                          1.350             
           100.000                         2.744                          1.422             
           100.000                         2.749                          1.466             
           100.000                         2.755                          1.522             
           100.000                         2.760                          1.643             
           100.000                         2.765                          1.726             
           100.000                         2.770                          1.831             
           100.000                         2.775                          1.987             
           100.000                         2.781                          2.047             
           100.000                         2.786                          2.111             
           100.000                         2.791                          2.191             
           100.000                         2.796                          2.305             
           100.000                         2.802                          2.326             
           100.000                         2.807                          2.407             
           100.000                         2.812                          2.421             
           100.000                         2.817                          2.458             
           100.000                         2.823                          2.517             
           100.000                         2.828                          2.536             
           100.000                         2.833                          2.493             
           100.000                         2.838                          2.519             
           100.000                         2.844                          2.520             
           100.000                         2.849                          2.505             
           100.000                         2.854                          2.620             
           100.000                         2.859                          2.593             
           100.000                         2.865                          2.638             
           100.000                         2.870                          2.665             
           100.000                         2.875                          2.762             
           100.000                         2.880                          2.895             
           100.000                         2.886                          2.982             
           100.000                         2.891                          3.120             
           100.000                         2.896                          3.150             
           100.000                         2.901                          3.276             
           100.000                         2.907                          3.432             
           100.000                         2.912                          3.557             
           100.000                         2.917                          3.770             
           100.000                         2.922                          3.879             
           100.000                         2.927                          4.043             
           100.000                         2.933                          4.179             
           100.000                         2.938                          4.242             
           100.000                         2.943                          4.435             
           100.000                         2.948                          4.527             
           100.000                         2.954                          4.633             
           100.000                         2.959                          4.698             
           100.000                         2.964                          4.746             
           100.000                         2.969                          4.750             
           100.000                         2.975                          4.791             
           100.000                         2.980                          4.745             
           100.000                         2.985                          4.756             
           100.000                         2.990                          4.591             
           100.000                         2.996                          4.604             
           100.000                         3.001                          4.472             
           100.000                         3.006                          4.372             
           100.000                         3.011                          4.223             
           100.000                         3.017                          4.143             
           100.000                         3.022                          4.100             
           100.000                         3.027                          3.954             
           100.000                         3.032                          3.909             
           100.000                         3.038                          3.797             
           100.000                         3.043                          3.687             
           100.000                         3.048                          3.608             
           100.000                         3.053                          3.553             
           100.000                         3.058                          3.552             
           100.000                         3.064                          3.468             
           100.000                         3.069                          3.430             
           100.000                         3.074                          3.477             
           100.000                         3.079                          3.469             
           100.000                         3.085                          3.499             
           100.000                         3.090                          3.581             
           100.000                         3.095                          3.612             
           100.000                         3.100                          3.679             
           100.000                         3.106                          3.708             
           100.000                         3.111                          3.690             
           100.000                         3.116                          3.755             
           100.000                         3.121                          3.768             
           100.000                         3.127                          3.702             
           100.000                         3.132                          3.720             
           100.000                         3.137                          3.649             
           100.000                         3.142                          3.660             
           100.000                         3.148                          3.522             
           100.000                         3.153                          3.440             
           100.000                         3.158                          3.368             
           100.000                         3.163                          3.307             
           100.000                         3.169                          3.147             
           100.000                         3.174                          3.107             
           100.000                         3.179                          2.943             
           100.000                         3.184                          2.852             
           100.000                         3.190                          2.719             
           100.000                         3.195                          2.586             
           100.000                         3.200                          2.492             
           100.000                         3.205                          2.396             
           100.000                         3.210                          2.254             
           100.000                         3.216                          2.163             
           100.000                         3.221                          2.057             
           100.000                         3.226                          1.931             
           100.000                         3.231                          1.876             
           100.000                         3.237                          1.808             
           100.000                         3.242                          1.709             
           100.000                         3.247                          1.670             
           100.000                         3.252                          1.590             
           100.000                         3.258                          1.525             
           100.000                         3.263                          1.542             
           100.000                         3.268                          1.491             
           100.000                         3.273                          1.492             
           100.000                         3.279                          1.446             
           100.000                         3.284                          1.478             
           100.000                         3.289                          1.489             
           100.000                         3.294                          1.539             
           100.000                         3.300                          1.639             
           100.000                         3.305                          1.688             
           100.000                         3.310                          1.745             
           100.000                         3.315                          1.849             
           100.000                         3.321                          1.976             
           100.000                         3.326                          2.053             
           100.000                         3.331                          2.150             
           100.000                         3.336                          2.308             
           100.000                         3.341                          2.418             
           100.000                         3.347                          2.555             
           100.000                         3.352                          2.735             
           100.000                         3.357                          2.845             
           100.000                         3.362                          2.971             
           100.000                         3.368                          3.131             
           100.000                         3.373                          3.203             
           100.000                         3.378                          3.419             
           100.000                         3.383                          3.467             
           100.000                         3.389                          3.624             
           100.000                         3.394                          3.729             
           100.000                         3.399                          3.826             
           100.000                         3.404                          3.872             
           100.000                         3.410                          4.060             
           100.000                         3.415                          4.069             
           100.000                         3.420                          4.112             
           100.000                         3.425                          4.232             
           100.000                         3.431                          4.284             
           100.000                         3.436                          4.361             
           100.000                         3.441                          4.411             
           100.000                         3.446                          4.442             
           100.000                         3.452                          4.491             
           100.000                         3.457                          4.578             
           100.000                         3.462                          4.521             
           100.000                         3.467                          4.509             
           100.000                         3.473                          4.567             
           100.000                         3.478                          4.639             
           100.000                         3.483                          4.567             
           100.000                         3.488                          4.606             
           100.000                         3.493                          4.513             
           100.000                         3.499                          4.483             
           100.000                         3.504                          4.439             
           100.000                         3.509                          4.375             
           100.000                         3.514                          4.314             
           100.000                         3.520                          4.245             
           100.000                         3.525                          4.067             
           100.000                         3.530                          4.056             
           100.000                         3.535                          3.876             
           100.000                         3.541                          3.835             
           100.000                         3.546                          3.722             
           100.000                         3.551                          3.619             
           100.000                         3.556                          3.450             
           100.000                         3.562                          3.389             
           100.000                         3.567                          3.343             
           100.000                         3.572                          3.185             
           100.000                         3.577                          3.143             
           100.000                         3.583                          2.998             
           100.000                         3.588                          2.969             
           100.000                         3.593                          2.886             
           100.000                         3.598                          2.911             
           100.000                         3.604                          2.885             
           100.000                         3.609                          2.764             
           100.000                         3.614                          2.814             
           100.000                         3.619                          2.805             
           100.000                         3.625                          2.824             
           100.000                         3.630                          2.806             
           100.000                         3.635                          2.853             
           100.000                         3.640                          2.888             
           100.000                         3.645                          2.868             
           100.000                         3.651                          2.897             
           100.000                         3.656                          2.939             
           100.000                         3.661                          2.942             
           100.000                         3.666                          2.949             
           100.000                         3.672                          2.966             
           100.000                         3.677                          2.989             
           100.000                         3.682                          2.913             
           100.000                         3.687                          2.935             
           100.000                         3.693                          2.939             
           100.000                         3.698                          2.926             
           100.000                         3.703                          2.861             
           100.000                         3.708                          2.816             
           100.000                         3.714                          2.753             
           100.000                         3.719                          2.722             
           100.000                         3.724                          2.651             
           100.000                         3.729                          2.609             
           100.000                         3.735                          2.528             
           100.000                         3.740                          2.451             
           100.000                         3.745                          2.421             
           100.000                         3.750                          2.339             
           100.000                         3.756                          2.309             
           100.000                         3.761                          2.269             
           100.000                         3.766                          2.144             
           100.000                         3.771                          2.138             
           100.000                         3.776                          2.071             
           100.000                         3.782                          2.061             
           100.000                         3.787                          2.019             
           100.000                         3.792                          2.032             
           100.000                         3.797                          2.000             
           100.000                         3.803                          2.018             
           100.000                         3.808                          2.029             
           100.000                         3.813                          2.048             
           100.000                         3.818                          2.062             
           100.000                         3.824                          2.151             
           100.000                         3.829                          2.144             
           100.000                         3.834                          2.239             
           100.000                         3.839                          2.327             
           100.000                         3.845                          2.392             
           100.000                         3.850                          2.486             
           100.000                         3.855                          2.596             
           100.000                         3.860                          2.688             
           100.000                         3.866                          2.814             
           100.000                         3.871                          2.932             
           100.000                         3.876                          3.038             
           100.000                         3.881                          3.191             
           100.000                         3.887                          3.357             
           100.000                         3.892                          3.418             
           100.000                         3.897                          3.579             
           100.000                         3.902                          3.653             
           100.000                         3.908                          3.800             
           100.000                         3.913                          3.904             
           100.000                         3.918                          4.021             
           100.000                         3.923                          4.060             
           100.000                         3.928                          4.108             
           100.000                         3.934                          4.193             
           100.000                         3.939                          4.277             
           100.000                         3.944                          4.234             
           100.000                         3.949                          4.317             
           100.000                         3.955                          4.423             
           100.000                         3.960                          4.415             
           100.000                         3.965                          4.386             
           100.000                         3.970                          4.340             
           100.000                         3.976                          4.393             
           100.000                         3.981                          4.318             
           100.000                         3.986                          4.358             
           100.000                         3.991                          4.296             
           100.000                         3.997                          4.312             
           100.000                         4.002                          4.287             
           100.000                         4.007                          4.213             
           100.000                         4.012                          4.178             
           100.000                         4.018                          4.129             
           100.000                         4.023                          4.094             
           100.000                         4.028                          4.052             
           100.000                         4.033                          3.952             
           100.000                         4.039                          3.909             
           100.000                         4.044                          3.825             
           100.000                         4.049                          3.718             
           100.000                         4.054                          3.682             
           100.000                         4.060                          3.620             
           100.000                         4.065                          3.515             
           100.000                         4.070                          3.513             
           100.000                         4.075                          3.456             
           100.000                         4.080                          3.323             
           100.000                         4.086                          3.225             
           100.000                         4.091                          3.123             
           100.000                         4.096                          3.027             
           100.000                         4.101                          2.984             
           100.000                         4.107                          2.909             
           100.000                         4.112                          2.832             
           100.000                         4.117                          2.769             
           100.000                         4.122                          2.693             
           100.000                         4.128                          2.630             
           100.000                         4.133                          2.591             
           100.000                         4.138                          2.517             
           100.000                         4.143                          2.477             
           100.000                         4.149                          2.484             
           100.000                         4.154                          2.473             
           100.000                         4.159                          2.409             
           100.000                         4.164                          2.429             
           100.000                         4.170                          2.412             
           100.000                         4.175                          2.487             
           100.000                         4.180                          2.472             
           100.000                         4.185                          2.456             
           100.000                         4.191                          2.486             
           100.000                         4.196                          2.455             
           100.000                         4.201                          2.510             
           100.000                         4.206                          2.552             
           100.000                         4.211                          2.517             
           100.000                         4.217                          2.516             
           100.000                         4.222                          2.584             
           100.000                         4.227                          2.547             
           100.000                         4.232                          2.611             
           100.000                         4.238                          2.633             
           100.000                         4.243                          2.596             
           100.000                         4.248                          2.631             
           100.000                         4.253                          2.618             
           100.000                         4.259                          2.612             
           100.000                         4.264                          2.647             
           100.000                         4.269                          2.636             
           100.000                         4.274                          2.635             
           100.000                         4.280                          2.615             
           100.000                         4.285                          2.646             
           100.000                         4.290                          2.609             
           100.000                         4.295                          2.613             
           100.000                         4.301                          2.632             
           100.000                         4.306                          2.634             
           100.000                         4.311                          2.624             
           100.000                         4.316                          2.680             
           100.000                         4.322                          2.696             
           100.000                         4.327                          2.730             
           100.000                         4.332                          2.717             
           100.000                         4.337                          2.789             
           100.000                         4.343                          2.824             
           100.000                         4.348                          2.861             
           100.000                         4.353                          2.904             
           100.000                         4.358                          2.968             
           100.000                         4.363                          2.980             
           100.000                         4.369                          3.061             
           100.000                         4.374                          3.119             
           100.000                         4.379                          3.197             
           100.000                         4.384                          3.219             
           100.000                         4.390                          3.285             
           100.000                         4.395                          3.338             
           100.000                         4.400                          3.418             
           100.000                         4.405                          3.450             
           100.000                         4.411                          3.581             
           100.000                         4.416                          3.639             
           100.000                         4.421                          3.688             
           100.000                         4.426                          3.741             
           100.000                         4.432                          3.805             
           100.000                         4.437                          3.850             
           100.000                         4.442                          3.857             
           100.000                         4.447                          3.949             
           100.000                         4.453                          3.922             
           100.000                         4.458                          3.970             
           100.000                         4.463                          4.000             
           100.000                         4.468                          3.995             
           100.000                         4.474                          4.078             
           100.000                         4.479                          4.031             
           100.000                         4.484                          4.065             
           100.000                         4.489                          3.957             
           100.000                         4.494                          3.994             
           100.000                         4.500                          3.936             
           100.000                         4.505                          3.950             
           100.000                         4.510                          3.906             
           100.000                         4.515                          3.924             
           100.000                         4.521                          3.863             
           100.000                         4.526                          3.842             
           100.000                         4.531                          3.781             
           100.000                         4.536                          3.799             
           100.000                         4.542                          3.718             
           100.000                         4.547                          3.672             
           100.000                         4.552                          3.610             
           100.000                         4.557                          3.569             
           100.000                         4.563                          3.538             
           100.000                         4.568                          3.464             
           100.000                         4.573                          3.438             
           100.000                         4.578                          3.416             
           100.000                         4.584                          3.367             
           100.000                         4.589                          3.305             
           100.000                         4.594                          3.233             
           100.000                         4.599                          3.196             
           100.000                         4.605                          3.149             
           100.000                         4.610                          3.065             
           100.000                         4.615                          3.019             
           100.000                         4.620                          2.939             
           100.000                         4.626                          2.930             
           100.000                         4.631                          2.817             
           100.000                         4.636                          2.783             
           100.000                         4.641                          2.725             
           100.000                         4.646                          2.656             
           100.000                         4.652                          2.586             
           100.000                         4.657                          2.564             
           100.000                         4.662                          2.503             
           100.000                         4.667                          2.505             
           100.000                         4.673                          2.425             
