             tauB                            r                             g(r)             
           100.000                         0.103                          0.000             
           100.000                         0.108                          0.000             
           100.000                         0.113                          0.000             
           100.000                         0.118                          0.000             
           100.000                         0.124                          0.000             
           100.000                         0.129                          0.000             
           100.000                         0.134                          0.000             
           100.000                         0.139                          0.000             
           100.000                         0.145                          0.000             
           100.000                         0.150                          0.000             
           100.000                         0.155                          0.000             
           100.000                         0.160                          0.000             
           100.000                         0.166                          0.000             
           100.000                         0.171                          0.000             
           100.000                         0.176                          0.000             
           100.000                         0.181                          0.000             
           100.000                         0.186                          0.000             
           100.000                         0.192                          0.000             
           100.000                         0.197                          0.000             
           100.000                         0.202                          0.000             
           100.000                         0.207                          0.000             
           100.000                         0.213                          0.000             
           100.000                         0.218                          0.000             
           100.000                         0.223                          0.000             
           100.000                         0.228                          0.000             
           100.000                         0.234                          0.000             
           100.000                         0.239                          0.000             
           100.000                         0.244                          0.000             
           100.000                         0.249                          0.000             
           100.000                         0.255                          0.000             
           100.000                         0.260                          0.000             
           100.000                         0.265                          0.000             
           100.000                         0.270                          0.000             
           100.000                         0.276                          0.000             
           100.000                         0.281                          0.000             
           100.000                         0.286                          0.000             
           100.000                         0.291                          0.000             
           100.000                         0.297                          0.000             
           100.000                         0.302                          0.000             
           100.000                         0.307                          0.000             
           100.000                         0.312                          0.000             
           100.000                         0.317                          0.000             
           100.000                         0.323                          0.000             
           100.000                         0.328                          0.000             
           100.000                         0.333                          0.000             
           100.000                         0.338                          0.000             
           100.000                         0.344                          0.000             
           100.000                         0.349                          0.000             
           100.000                         0.354                          0.000             
           100.000                         0.359                          0.000             
           100.000                         0.365                          0.000             
           100.000                         0.370                          0.000             
           100.000                         0.375                          0.000             
           100.000                         0.380                          0.000             
           100.000                         0.386                          0.000             
           100.000                         0.391                          0.000             
           100.000                         0.396                          0.000             
           100.000                         0.401                          0.000             
           100.000                         0.407                          0.000             
           100.000                         0.412                          0.002             
           100.000                         0.417                          0.027             
           100.000                         0.422                          0.154             
           100.000                         0.428                          0.470             
           100.000                         0.433                          1.314             
           100.000                         0.438                          4.240             
           100.000                         0.443                          11.948            
           100.000                         0.449                          24.937            
           100.000                         0.454                          36.954            
           100.000                         0.459                          41.150            
           100.000                         0.464                          36.714            
           100.000                         0.469                          27.460            
           100.000                         0.475                          19.638            
           100.000                         0.480                          12.923            
           100.000                         0.485                          8.746             
           100.000                         0.490                          6.012             
           100.000                         0.496                          4.247             
           100.000                         0.501                          3.361             
           100.000                         0.506                          2.735             
           100.000                         0.511                          2.410             
           100.000                         0.517                          2.165             
           100.000                         0.522                          2.049             
           100.000                         0.527                          1.973             
           100.000                         0.532                          1.814             
           100.000                         0.538                          1.699             
           100.000                         0.543                          1.662             
           100.000                         0.548                          1.396             
           100.000                         0.553                          1.285             
           100.000                         0.559                          1.176             
           100.000                         0.564                          1.174             
           100.000                         0.569                          1.085             
           100.000                         0.574                          1.059             
           100.000                         0.580                          0.920             
           100.000                         0.585                          0.936             
           100.000                         0.590                          0.886             
           100.000                         0.595                          0.771             
           100.000                         0.601                          0.726             
           100.000                         0.606                          0.771             
           100.000                         0.611                          0.745             
           100.000                         0.616                          0.679             
           100.000                         0.621                          0.640             
           100.000                         0.627                          0.626             
           100.000                         0.632                          0.575             
           100.000                         0.637                          0.627             
           100.000                         0.642                          0.645             
           100.000                         0.648                          0.548             
           100.000                         0.653                          0.570             
           100.000                         0.658                          0.571             
           100.000                         0.663                          0.535             
           100.000                         0.669                          0.533             
           100.000                         0.674                          0.512             
           100.000                         0.679                          0.526             
           100.000                         0.684                          0.537             
           100.000                         0.690                          0.525             
           100.000                         0.695                          0.542             
           100.000                         0.700                          0.559             
           100.000                         0.705                          0.524             
           100.000                         0.711                          0.469             
           100.000                         0.716                          0.525             
           100.000                         0.721                          0.521             
           100.000                         0.726                          0.558             
           100.000                         0.732                          0.548             
           100.000                         0.737                          0.617             
           100.000                         0.742                          0.697             
           100.000                         0.747                          0.952             
           100.000                         0.752                          1.255             
           100.000                         0.758                          1.835             
           100.000                         0.763                          2.755             
           100.000                         0.768                          4.099             
           100.000                         0.773                          6.134             
           100.000                         0.779                          8.022             
           100.000                         0.784                          10.165            
           100.000                         0.789                          12.099            
           100.000                         0.794                          13.798            
           100.000                         0.800                          14.169            
           100.000                         0.805                          13.368            
           100.000                         0.810                          12.159            
           100.000                         0.815                          10.061            
           100.000                         0.821                          8.162             
           100.000                         0.826                          6.101             
           100.000                         0.831                          4.814             
           100.000                         0.836                          3.743             
           100.000                         0.842                          2.847             
           100.000                         0.847                          2.277             
           100.000                         0.852                          2.058             
           100.000                         0.857                          1.732             
           100.000                         0.863                          1.551             
           100.000                         0.868                          1.470             
           100.000                         0.873                          1.637             
           100.000                         0.878                          1.846             
           100.000                         0.884                          2.588             
           100.000                         0.889                          3.642             
           100.000                         0.894                          5.221             
           100.000                         0.899                          7.182             
           100.000                         0.904                          9.328             
           100.000                         0.910                          10.820            
           100.000                         0.915                          11.775            
           100.000                         0.920                          11.747            
           100.000                         0.925                          11.135            
           100.000                         0.931                          9.971             
           100.000                         0.936                          8.498             
           100.000                         0.941                          7.299             
           100.000                         0.946                          5.979             
           100.000                         0.952                          4.964             
           100.000                         0.957                          3.964             
           100.000                         0.962                          3.249             
           100.000                         0.967                          2.686             
           100.000                         0.973                          2.230             
           100.000                         0.978                          1.969             
           100.000                         0.983                          1.689             
           100.000                         0.988                          1.460             
           100.000                         0.994                          1.320             
           100.000                         0.999                          1.187             
           100.000                         1.004                          1.100             
           100.000                         1.009                          0.996             
           100.000                         1.015                          0.959             
           100.000                         1.020                          0.886             
           100.000                         1.025                          0.839             
           100.000                         1.030                          0.741             
           100.000                         1.035                          0.781             
           100.000                         1.041                          0.682             
           100.000                         1.046                          0.704             
           100.000                         1.051                          0.723             
           100.000                         1.056                          0.646             
           100.000                         1.062                          0.645             
           100.000                         1.067                          0.654             
           100.000                         1.072                          0.597             
           100.000                         1.077                          0.605             
           100.000                         1.083                          0.577             
           100.000                         1.088                          0.608             
           100.000                         1.093                          0.590             
           100.000                         1.098                          0.561             
           100.000                         1.104                          0.566             
           100.000                         1.109                          0.604             
           100.000                         1.114                          0.594             
           100.000                         1.119                          0.588             
           100.000                         1.125                          0.614             
           100.000                         1.130                          0.623             
           100.000                         1.135                          0.657             
           100.000                         1.140                          0.678             
           100.000                         1.146                          0.803             
           100.000                         1.151                          0.977             
           100.000                         1.156                          1.223             
           100.000                         1.161                          1.660             
           100.000                         1.167                          2.325             
           100.000                         1.172                          3.068             
           100.000                         1.177                          4.003             
           100.000                         1.182                          5.120             
           100.000                         1.187                          6.472             
           100.000                         1.193                          7.770             
           100.000                         1.198                          9.208             
           100.000                         1.203                          10.626            
           100.000                         1.208                          11.815            
           100.000                         1.214                          12.774            
           100.000                         1.219                          13.091            
           100.000                         1.224                          12.889            
           100.000                         1.229                          12.370            
           100.000                         1.235                          11.280            
           100.000                         1.240                          10.152            
           100.000                         1.245                          8.761             
           100.000                         1.250                          7.402             
           100.000                         1.256                          6.296             
           100.000                         1.261                          5.182             
           100.000                         1.266                          4.397             
           100.000                         1.271                          3.657             
           100.000                         1.277                          3.075             
           100.000                         1.282                          2.718             
           100.000                         1.287                          2.315             
           100.000                         1.292                          2.049             
           100.000                         1.298                          1.835             
           100.000                         1.303                          1.722             
           100.000                         1.308                          1.558             
           100.000                         1.313                          1.558             
           100.000                         1.319                          1.553             
           100.000                         1.324                          1.708             
           100.000                         1.329                          1.859             
           100.000                         1.334                          2.164             
           100.000                         1.339                          2.641             
           100.000                         1.345                          3.090             
           100.000                         1.350                          3.674             
           100.000                         1.355                          4.410             
           100.000                         1.360                          5.049             
           100.000                         1.366                          5.374             
           100.000                         1.371                          5.778             
           100.000                         1.376                          5.907             
           100.000                         1.381                          5.835             
           100.000                         1.387                          5.727             
           100.000                         1.392                          5.150             
           100.000                         1.397                          4.787             
           100.000                         1.402                          4.401             
           100.000                         1.408                          3.981             
           100.000                         1.413                          3.500             
           100.000                         1.418                          3.082             
           100.000                         1.423                          2.726             
           100.000                         1.429                          2.342             
           100.000                         1.434                          2.173             
           100.000                         1.439                          1.896             
           100.000                         1.444                          1.668             
           100.000                         1.450                          1.559             
           100.000                         1.455                          1.412             
           100.000                         1.460                          1.269             
           100.000                         1.465                          1.163             
           100.000                         1.470                          1.050             
           100.000                         1.476                          1.034             
           100.000                         1.481                          0.964             
           100.000                         1.486                          0.947             
           100.000                         1.491                          0.928             
           100.000                         1.497                          0.879             
           100.000                         1.502                          0.930             
           100.000                         1.507                          0.873             
           100.000                         1.512                          0.926             
           100.000                         1.518                          1.015             
           100.000                         1.523                          1.067             
           100.000                         1.528                          1.215             
           100.000                         1.533                          1.345             
           100.000                         1.539                          1.630             
           100.000                         1.544                          1.753             
