 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   2.0       0.2500     0.7500     0.3300     0.5550     0.3750     1.1850     0.3950     0.5200     0.3850     1.0550     0.4250     1.1400     0.4200     0.5150     0.3950     1.0850     0.3700     1.0250  
   4.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1400     0.4050     0.5150     0.3950     1.0950     0.3700     1.0500  
   6.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4200     1.1550     0.4050     1.0950     0.3750     1.0500  
   8.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4050     1.1550     0.4050     1.0950     0.3700     1.0600  
   10.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4050     1.1550     0.3950     1.0950     0.3700     1.0500  
   12.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4050     1.1550     0.3950     1.0950     0.3700     1.0600  
   14.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4050     1.1550     0.4050     1.0950     0.3700     1.0600  
   16.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4050     1.1550     0.3950     1.0950     0.3700     1.0600  
   18.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4050     1.1550     0.3950     1.0950     0.3700     1.0600  
   20.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4050     1.1700     0.3950     1.0950     0.3700     1.0600  
