 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.2200     1.9950     0.1250     1.9350     0.1200     1.6350     0.1100     1.6900     0.1200     1.7300     0.1050     1.7950     0.1100     1.7500     0.0950     1.5950  
   20.0      0.2500     1.7500     0.2200     1.9950     0.1250     1.9350     0.1200     1.6350     0.1350     1.6900     0.1200     1.7300     0.1250     1.7950     0.1100     1.7650     0.0950     1.5950  
   30.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.1200     1.5950     0.1100     1.6900     0.1000     1.7300     0.0900     1.7800     0.0950     1.7400     0.0900     1.5800  
   40.0      0.2500     1.7500     0.2200     1.9950     0.1250     1.9350     0.1200     1.6350     0.1100     1.6900     0.1000     1.7300     0.0900     1.7950     0.0950     1.7650     0.0900     1.5950  
   50.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.1200     1.6350     0.1100     1.6900     0.1000     1.7300     0.1050     1.7800     0.0950     1.7400     0.0900     1.5800  
   60.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.1200     1.6350     0.1100     1.6900     0.1000     1.7300     0.0900     1.7950     0.0950     1.7500     0.0900     1.5950  
   70.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.1200     1.6350     0.1100     1.6900     0.1000     1.7300     0.0900     1.7950     0.0950     1.7500     0.0900     1.5950  
   80.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.1200     1.5550     0.1100     1.6900     0.1000     1.7300     0.1050     1.7950     0.0850     1.7400     0.0900     1.5800  
   90.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.1200     1.5550     0.0800     1.6900     0.1000     1.7300     0.0900     1.7300     0.0700     1.6900     0.0800     1.5400  
   99.9      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.1200     1.5950     0.1100     1.6900     0.1000     1.7300     0.1050     1.7800     0.0950     1.7400     0.0900     1.5850  
