 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
  200.0      0.2500     1.7500     0.3300     0.6650     0.3750     0.6250     0.3950     1.5150     0.3850     1.6350     0.4650     1.6700     0.4500     1.6250     0.4550     1.5650     0.4300     1.4800  
  400.0      0.2500     1.7500     0.3300     0.6650     0.3750     0.6250     0.3950     1.5150     0.3850     1.6350     0.4650     1.6700     0.4500     1.6400     0.4400     1.5650     0.3950     1.4900  
  600.0      0.2500     1.7500     0.3300     0.6650     0.3750     0.6250     0.3950     1.5150     0.3850     1.6350     0.4450     1.6900     0.4500     1.6400     0.4300     1.5650     0.3950     1.4900  
  800.0      0.2500     1.7500     0.3300     0.6650     0.3750     0.6250     0.3950     1.5150     0.3850     1.6350     0.3850     1.6900     0.4350     1.6550     0.4150     1.5800     0.3950     1.4900  
  1000.0     0.2500     1.7500     0.3300     1.8850     0.3750     0.6250     0.3950     1.5150     0.3850     1.6350     0.3850     1.6900     0.4200     1.6550     0.4150     1.5800     0.3850     1.4900  
  1200.0     0.2500     1.7500     0.3300     1.8850     0.3750     0.6250     0.3950     1.5150     0.3850     1.6350     0.3850     1.6900     0.4200     1.6550     0.4150     1.5650     0.3850     1.4900  
  1399.9     0.2500     1.7500     0.3300     1.8850     0.3750     0.6250     0.3950     1.5150     0.3850     1.6350     0.3850     1.6900     0.4050     1.6550     0.4050     1.5800     0.3750     1.4900  
  1599.9     0.2500     1.7500     0.3300     1.8850     0.3750     1.7500     0.3950     1.5150     0.3850     1.6350     0.3850     1.6900     0.4050     1.6550     0.4050     1.5800     0.3750     1.4900  
  1799.9     0.2500     1.7500     0.3300     1.8850     0.3750     1.7500     0.3950     1.5150     0.3850     1.6350     0.3850     1.6900     0.4050     1.6550     0.3950     1.5800     0.3700     1.5000  
  1999.9     0.2500     1.7500     0.3300     1.8850     0.3750     1.7500     0.3950     1.5150     0.3850     1.6350     0.3850     1.6900     0.4050     1.6700     0.3950     1.5800     0.3700     1.5000  
  1999.9     0.2500     1.7500     0.3300     1.8850     0.3750     1.7500     0.3950     1.5150     0.3850     1.6350     0.3850     1.6900     0.4050     1.6700     0.3950     1.5800     0.3700     1.5000  
