 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   0.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     1.4800     0.3850     1.6900     0.3850     1.7300     0.4500     1.7000     0.4150     0.5550     0.3950     1.5300  
   0.7       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5550     0.3850     1.6900     0.3850     1.7300     0.3900     1.8900     0.4150     1.8250     0.3950     1.6900  
   1.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5550     0.3850     1.6900     0.3850     1.8550     0.3900     1.8900     0.3950     1.8350     0.3850     1.7250  
   1.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5550     0.4150     1.9150     0.3850     1.8550     0.3900     1.8900     0.4050     1.9350     0.3750     1.8000  
   1.7       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5550     0.3850     1.9950     0.3850     1.8550     0.3900     1.8900     0.3800     1.9600     0.3600     1.8000  
   2.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5550     0.3850     1.9950     0.3850     1.8950     0.3900     1.8900     0.3800     1.9850     0.3600     1.8000  
   2.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5550     0.3600     1.9950     0.3650     1.8950     0.3750     1.8900     0.3550     1.9850     0.3400     1.8150  
   2.7       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     0.5550     0.3600     1.9950     0.3650     1.8950     0.3550     1.8900     0.3550     1.9850     0.3300     1.8150  
   3.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     0.5550     0.3600     1.9950     0.3450     1.8950     0.3250     1.8900     0.3300     1.9850     0.3200     1.8150  
   3.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     0.5550     0.3300     1.9950     0.3250     1.8950     0.3250     1.8900     0.3200     1.9850     0.3000     1.8150  
   3.8       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3200     0.5550     0.3050     1.9950     0.3050     1.8950     0.3100     1.8900     0.3050     1.9850     0.2900     1.8000  
