 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   2.0       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     0.4800     0.3600     0.4700     0.3250     1.9750     0.3400     1.9200     0.3300     1.9850     0.3100     1.8450  
   4.0       0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.2750     0.4800     0.3050     1.9950     0.2850     1.9350     0.2800     1.8900     0.2700     1.9850     0.2600     1.8450  
   6.0       0.2500     1.7500     0.3300     0.5550     0.2500     1.9350     0.2400     1.9950     0.2200     1.9950     0.2200     1.8950     0.2300     1.8900     0.2200     1.9850     0.2100     1.8000  
   8.0       0.2500     1.7500     0.2200     0.5550     0.1850     1.9350     0.1950     1.9950     0.1900     1.9150     0.1800     1.8550     0.1700     1.8900     0.1700     1.9250     0.1600     1.7900  
   10.0      0.2500     1.7500     0.2200     1.9950     0.1850     1.9350     0.1600     1.9550     0.1350     1.6900     0.1400     1.8550     0.1400     1.8900     0.1200     1.8500     0.1200     1.7100  
   12.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.1200     1.7200     0.1100     1.6900     0.1000     1.7750     0.0900     1.8900     0.0950     1.8100     0.0900     1.6700  
   14.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.0800     1.7200     0.0800     1.6900     0.0800     1.7300     0.0750     1.8250     0.0700     1.8000     0.0650     1.6150  
   16.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.0800     1.6350     0.0800     1.6900     0.0800     1.7300     0.0750     1.8100     0.0700     1.7650     0.0600     1.6050  
   18.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.0800     1.6350     0.0800     1.6900     0.0800     1.7300     0.0750     1.8100     0.0700     1.7650     0.0600     1.6050  
   20.0      0.2500     1.7500     0.1100     1.9950     0.1250     1.9350     0.0800     1.7200     0.0800     1.6900     0.0800     1.7300     0.0750     1.8250     0.0700     1.7900     0.0650     1.6150  
