 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   10.0      0.2500     1.7500     0.3300     1.1100     0.2500     1.1850     0.2750     1.2400     0.2500     1.1350     0.2650     1.2200     0.2500     1.2650     0.2300     1.1850     0.1950     1.1150  
   20.0      0.2500     1.7500     0.3300     1.1100     0.2500     1.1850     0.2400     1.2400     0.2500     1.1650     0.2400     1.2200     0.2300     1.2650     0.2050     1.1850     0.2250     1.1150  
   30.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2400     0.2200     1.1650     0.2200     1.2200     0.2300     1.2800     0.2200     1.1950     0.1850     1.1250  
   40.0      0.2500     1.7500     0.3300     1.1100     0.2500     1.1850     0.2400     1.2400     0.2500     1.1650     0.2200     1.2200     0.2150     1.2650     0.2050     1.1850     0.1950     1.1150  
   50.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2750     1.2400     0.2500     1.1650     0.2200     1.2200     0.2150     1.2650     0.2200     1.1950     0.2150     1.1150  
   60.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2400     0.2500     1.1650     0.2400     1.2200     0.2300     1.2650     0.2050     1.1950     0.2100     1.1150  
   70.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2400     0.2500     1.1650     0.2200     1.2200     0.2150     1.2800     0.2200     1.2050     0.2150     1.1250  
   80.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2400     0.2200     1.1650     0.2400     1.2200     0.2150     1.2650     0.2450     1.1950     0.1950     1.1150  
   90.0      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2400     0.2200     1.1650     0.2200     1.2200     0.2150     1.2950     0.2300     1.2200     0.1950     1.1250  
   99.9      0.2500     1.7500     0.3300     1.2200     0.2500     1.1850     0.2400     1.2400     0.2200     1.1650     0.2400     1.2200     0.2150     1.2800     0.2050     1.1950     0.1950     1.1150  
