 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   0.3       0.2500     1.7500     0.3300     1.4400     0.3750     0.5600     0.3950     1.4800     0.3850     1.5250     0.4250     1.4850     0.4350     1.4200     0.4150     1.4650     0.3950     1.3600  
   0.8       0.2500     1.7500     0.3300     0.5550     0.3750     0.5600     0.3950     1.4800     0.3850     1.5250     0.3850     1.7300     0.4350     1.7000     0.4150     1.4900     0.3850     1.4900  
   1.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     1.4800     0.3850     1.6900     0.3850     1.7300     0.3900     1.7000     0.4150     1.5800     0.3850     1.5050  
   1.8       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     1.4800     0.3850     1.6900     0.3850     1.7300     0.3900     1.7000     0.3950     1.6250     0.3750     1.5050  
   2.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     1.4800     0.3850     1.6900     0.3850     1.7300     0.3900     1.7000     0.4050     1.6400     0.3700     1.5300  
   2.8       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     1.4800     0.3850     1.6900     0.3850     1.7300     0.3900     1.7000     0.3950     1.6500     0.3700     1.5300  
   3.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     1.4800     0.3850     1.6900     0.3850     1.7300     0.3900     1.7000     0.3800     1.6400     0.3450     1.5300  
   3.8       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     1.4800     0.3850     1.6900     0.3850     1.7300     0.3750     1.7000     0.3700     1.6400     0.3400     1.5300  
   4.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     1.4800     0.3600     1.6900     0.3650     1.7300     0.3750     1.7000     0.3700     1.6400     0.3300     1.5300  
   4.7       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3600     1.4800     0.3600     1.6900     0.3650     1.7300     0.3750     1.7000     0.3550     1.6400     0.3450     1.5300  
