 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   2.0       0.2500     0.5000     0.3300     1.4400     0.3750     1.1850     0.3950     0.4800     0.3850     0.4700     0.3850     1.2400     0.3750     1.3250     0.3700     1.3300     0.3400     1.2100  
   4.0       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.3950     0.3850     0.4700     0.3650     1.2400     0.3750     1.3250     0.3700     1.3300     0.3400     1.2100  
   6.0       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3950     1.3950     0.3850     0.4700     0.3650     1.2400     0.3550     1.3250     0.3550     1.3300     0.3300     1.2100  
   8.0       0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3600     1.3950     0.3600     1.4150     0.3650     1.2400     0.3550     1.3250     0.3450     1.3200     0.3300     1.2100  
   10.0      0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3600     1.3950     0.3600     1.4150     0.3650     1.2400     0.3550     1.3250     0.3550     1.3200     0.3300     1.2100  
   12.0      0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3600     1.3950     0.3600     1.4150     0.3450     1.2400     0.3550     1.3250     0.3450     1.3200     0.3300     1.2100  
   14.0      0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3600     1.3950     0.3600     1.4150     0.3450     1.2400     0.3400     1.3250     0.3450     1.3200     0.3200     1.2100  
   16.0      0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3600     1.3950     0.3600     1.4150     0.3450     1.2400     0.3400     1.3250     0.3300     1.3300     0.3100     1.2100  
   18.0      0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3600     1.3950     0.3600     1.4150     0.3450     1.2400     0.3400     1.3250     0.3300     1.3200     0.3100     1.2100  
   20.0      0.2500     1.7500     0.3300     1.4400     0.3750     1.1850     0.3600     1.3950     0.3300     1.4150     0.3250     1.2400     0.3400     1.3250     0.3300     1.3200     0.3100     1.2100  
