 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
  100.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.6800     0.3850     0.6650     0.3850     0.6900     0.6400     0.6550     0.6400     0.6650     0.6100     0.6600  
  200.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.6800     0.3850     0.6650     0.3850     0.6700     0.6400     0.6700     0.6150     0.6650     0.6100     0.6600  
  300.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.6800     0.3850     0.6900     0.3850     0.6700     0.6400     0.6700     0.6400     0.6750     0.5800     0.6600  
  400.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.6800     0.3850     0.6900     0.3850     0.6700     0.6400     0.6550     0.6400     0.6650     0.5900     0.6600  
  500.0      0.2500     0.7500     0.3300     0.6650     0.3750     0.6850     0.3950     0.6800     0.3850     0.6650     0.3850     0.6700     0.6400     0.6550     0.6400     0.6650     0.6100     0.6600  
  600.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.6800     0.3850     0.6650     0.3850     0.6700     0.6400     0.6550     0.6400     0.6650     0.5900     0.6600  
  700.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.6800     0.3850     0.6650     0.3850     0.6900     0.6400     0.6700     0.6400     0.6650     0.6200     0.6600  
  800.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.6800     0.3850     0.6650     0.3850     0.6700     0.6400     0.6550     0.6400     0.6650     0.6000     0.6600  
  900.0      0.2500     0.7500     0.3300     0.7750     0.3750     0.6850     0.3950     0.7200     0.3850     0.6900     0.3850     0.6700     0.6400     0.6550     0.6400     0.6650     0.6200     0.6600  
  1000.0     0.2500     0.7500     0.3300     0.6650     0.3750     0.6850     0.3950     0.6800     0.3850     0.6650     0.3850     0.6700     0.6400     0.6550     0.6250     0.6650     0.6000     0.6600  
  1000.0     0.2500     0.7500     0.3300     0.6650     0.3750     0.6850     0.3950     0.6800     0.3850     0.6650     0.3850     0.6700     0.6400     0.6550     0.6250     0.6650     0.6000     0.6600  
