 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   0.5       0.2500     0.7500     0.3300     0.8850     0.3750     1.1850     0.3950     0.5550     0.3850     1.0250     0.4450     1.1000     0.4350     1.0600     0.4400     1.0450     0.4050     0.9900  
   1.0       0.2500     0.7500     0.3300     0.8850     0.3750     1.1850     0.3950     0.5550     0.3850     1.0550     0.4450     1.1200     0.4350     1.0750     0.4400     1.0700     0.3950     1.0100  
   1.5       0.2500     1.7500     0.3300     0.8850     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1400     0.4350     1.1050     0.4300     1.0850     0.3850     1.0250  
   2.0       0.2500     1.7500     0.3300     0.8850     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1400     0.4350     1.1250     0.4300     1.0850     0.3950     1.0400  
   2.5       0.2500     1.7500     0.3300     0.8850     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1400     0.4350     1.1400     0.4300     1.0850     0.3950     1.0400  
   3.0       0.2500     1.7500     0.3300     0.8850     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1400     0.4350     1.1400     0.4150     1.0950     0.3950     1.0400  
   3.5       0.2500     1.7500     0.3300     0.8850     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1400     0.4350     1.1400     0.4300     1.0950     0.3950     1.0500  
   4.0       0.2500     1.7500     0.3300     0.8850     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4350     1.1550     0.4150     1.0950     0.3850     1.0500  
   4.5       0.2500     1.7500     0.3300     0.8850     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4350     1.1550     0.4150     1.0950     0.3850     1.0500  
   5.3       0.2500     1.7500     0.3300     0.8850     0.3750     1.1850     0.3950     1.2400     0.3850     1.0550     0.3850     1.1600     0.4350     1.1550     0.4150     1.0950     0.3850     1.0500  
