 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
  1000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1350     1.9700     0.1400     1.9550     0.1400     1.9950     0.1350     1.9950     0.1200     1.9950  
  2000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1350     1.9950     0.1200     1.9950     0.1250     1.9950     0.1200     1.9950     0.1050     1.9950  
  3000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1350     1.9950     0.1400     1.9950     0.1400     1.9950     0.1350     1.9950     0.1300     1.9950  
  4000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1350     1.9950     0.1400     1.9550     0.1400     1.9950     0.1350     1.9950     0.1200     1.9950  
  5000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1650     1.9950     0.1600     1.9950     0.1400     1.9650     0.1450     1.9850     0.1300     1.9950  
  6000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1350     1.9950     0.1400     1.9950     0.1250     1.9950     0.1200     1.9850     0.1200     1.9950  
  7000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1350     1.9950     0.1400     1.9950     0.1400     1.9950     0.1350     1.9950     0.1200     1.9900  
  8000.0     0.2500     1.7500     0.2200     1.9950     0.1250     1.9950     0.1200     1.9950     0.1350     1.9950     0.1400     1.9950     0.1250     1.9950     0.1200     1.9950     0.1050     1.9950  
  9000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1350     1.9700     0.1400     1.9950     0.1400     1.9950     0.1200     1.9950     0.1200     1.9950  
 10000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1650     1.9950     0.1600     1.9750     0.1550     1.9950     0.1450     1.9950     0.1350     1.9950  
 10000.0     0.2500     1.7500     0.2200     1.9950     0.1850     1.9950     0.1600     1.9950     0.1650     1.9950     0.1600     1.9750     0.1550     1.9950     0.1450     1.9950     0.1350     1.9950  
