 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
  200.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5200     0.3600     1.8050     0.3650     1.8350     0.3550     1.8900     0.3550     1.8600     0.3300     1.7350  
  400.0      0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3200     1.9950     0.3300     1.8050     0.3250     1.8350     0.3250     1.8900     0.3200     1.8750     0.3000     1.7450  
  600.0      0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.3200     1.9550     0.3050     1.8050     0.2850     1.8350     0.2800     1.8900     0.2700     1.8600     0.2600     1.7350  
  800.0      0.2500     1.7500     0.3300     1.9950     0.3100     1.9350     0.2750     1.9550     0.2750     1.8050     0.2650     1.8350     0.2650     1.8900     0.2550     1.8600     0.2400     1.7350  
  1000.0     0.2500     1.7500     0.3300     1.9950     0.2500     1.9350     0.2400     1.9950     0.2500     1.8050     0.2400     1.8350     0.2300     1.8900     0.2300     1.8600     0.2150     1.7350  
  1200.0     0.2500     1.7500     0.3300     1.9950     0.2500     1.9350     0.2400     1.9550     0.2500     1.8050     0.2400     1.8350     0.2300     1.8900     0.2200     1.8600     0.2100     1.7350  
  1399.9     0.2500     1.7500     0.3300     1.9950     0.2500     1.9350     0.2400     1.9950     0.2200     1.8050     0.2200     1.8350     0.2150     1.8900     0.2200     1.8750     0.2100     1.7450  
  1599.9     0.2500     1.7500     0.3300     1.9950     0.2500     1.9350     0.2400     1.9550     0.2200     1.8050     0.2200     1.8350     0.2150     1.8900     0.2050     1.8600     0.1950     1.7350  
  1799.9     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.2400     1.9550     0.2200     1.8050     0.2200     1.8350     0.2150     1.8900     0.2050     1.8600     0.1950     1.7350  
  1999.9     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.2400     1.9950     0.2200     1.8050     0.2200     1.8350     0.2150     1.8900     0.2050     1.8600     0.1850     1.7450  
  1999.9     0.2500     1.7500     0.2200     1.9950     0.2500     1.9350     0.2400     1.9950     0.2200     1.8050     0.2200     1.8350     0.2150     1.8900     0.2050     1.8600     0.1850     1.7450  
