 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   0.3       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5200     0.3850     1.6900     0.3850     1.7300     0.3900     1.8900     0.3950     1.8350     0.3700     1.6900  
   0.7       0.2500     1.7500     0.3300     0.5550     0.3750     1.9350     0.3950     0.5200     0.4150     0.5250     0.3850     1.8550     0.3900     1.8900     0.3800     1.9850     0.3700     1.8000  
   1.0       0.2500     1.7500     0.3300     0.5550     0.3750     0.5600     0.3950     0.5200     0.3850     0.5250     0.3850     1.9750     0.3900     1.9200     0.3800     1.9850     0.3450     1.9200  
   1.3       0.2500     1.7500     0.3300     0.5550     0.3750     0.5600     0.3950     0.5200     0.3850     0.5250     0.3650     0.5100     0.3750     1.9950     0.3800     1.9950     0.3400     1.9400  
   1.7       0.2500     1.7500     0.3300     0.5550     0.3750     0.5600     0.3600     0.5200     0.3600     0.5250     0.3650     0.5100     0.3750     1.8900     0.3550     1.9950     0.3300     1.9450  
   2.0       0.2500     1.7500     0.3300     0.5550     0.3750     0.5600     0.3600     0.5200     0.3600     0.5250     0.3450     0.5100     0.3550     1.8900     0.3300     1.9950     0.3200     1.9550  
   2.3       0.2500     1.7500     0.3300     0.5550     0.3750     0.5600     0.3600     0.5200     0.3300     0.5250     0.3450     0.5100     0.3250     1.8900     0.3200     1.9950     0.3000     1.9450  
   2.7       0.2500     1.7500     0.3300     0.5550     0.3750     0.5600     0.3200     0.5200     0.3300     0.5250     0.3250     0.5100     0.3100     1.8900     0.3050     1.9950     0.2900     1.9450  
   3.0       0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.3200     0.5200     0.3050     0.5250     0.3050     1.8550     0.3100     1.8900     0.2950     1.9950     0.2900     1.9550  
   3.7       0.2500     1.7500     0.3300     0.5550     0.3100     1.9350     0.2750     0.5200     0.2750     1.6900     0.2850     1.9750     0.2800     1.8900     0.2700     1.9950     0.2500     1.9550  
