 Timestep  Gas-r=1.0  Liq-r=1.0  Gas-r=1.5  Liq-r=1.5  Gas-r=2.0  Liq-r=2.0  Gas-r=2.5  Liq-r=2.5  Gas-r=3.0  Liq-r=3.0  Gas-r=3.5  Liq-r=3.5  Gas-r=4.0  Liq-r=4.0  Gas-r=4.5  Liq-r=4.5  Gas-r=5.0  Liq-r=5.0 
   7.5       0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7200     0.3850     0.7500     0.6700     0.7300     0.6850     0.7000     0.6750     0.7000     0.6600     0.7100  
   15.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7550     0.3850     0.7200     0.3850     0.7100     0.6850     0.7000     0.6750     0.7000     0.6650     0.7100  
   22.5      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7200     0.3850     0.7200     0.6700     0.7100     0.6850     0.7000     0.6650     0.7000     0.6600     0.7200  
   30.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7200     0.3850     0.7500     0.3850     0.7100     0.6850     0.7000     0.6900     0.7150     0.6400     0.7100  
   37.5      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7200     0.3850     0.7200     0.6900     0.7100     0.6850     0.7150     0.6750     0.7150     0.6600     0.7100  
   45.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7200     0.3850     0.7200     0.3850     0.7300     0.6850     0.7150     0.6750     0.7150     0.6450     0.7100  
   52.5      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7200     0.3850     0.7500     0.3850     0.7100     0.6850     0.7000     0.6900     0.7000     0.6450     0.7100  
   60.0      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7550     0.3850     0.7200     0.3850     0.7100     0.6850     0.7000     0.6900     0.7000     0.6400     0.7100  
   67.5      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7200     0.3850     0.7200     0.3850     0.7300     0.6850     0.7150     0.6900     0.7250     0.6600     0.7100  
   77.5      0.2500     1.0000     0.3300     0.7750     0.3750     0.7500     0.3950     0.7200     0.3850     0.7500     0.3850     0.7100     0.6850     0.7000     0.6900     0.7000     0.6450     0.7100  
