           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    2332                  10830.647097                1.743428                 6801315.8                  -2886.1         
         2.249336                    7073                  32841.391783               28.737162                 20534619.9                 -4255.7         
         3.374004                   11778                  54725.883736               -88.227643                34160018.2                 -3540.7         
         4.498672                   16421                  76333.657530              -136.168222                47961874.7                 -5781.1         
         5.623340                   21116                  98200.403056                5.879091                 61900392.1                 -8696.8         
         6.748008                   25730                 119643.375323              -212.465295                75465192.1                 -6886.1         
         7.872676                   30433                 141456.352868               174.049712                89251638.6                 -8594.0         
         8.997344                   35103                 163053.933004               115.057839               102299151.5                  5788.8         
        10.122012                   39720                 184378.204401               330.906532               115400656.2                  9091.7         
        11.246680                   44425                 206050.525473               420.825370               128584127.8                  6301.2         
        12.371348                   48962                 226997.171735               672.348572               141010805.3                 -14323.6        
        13.496016                   53512                 248041.662895               788.347048               153639593.4                 -7662.1         
        14.620684                   57980                 268675.737211               670.134799               165655369.8                 -17986.4        
        15.745352                   62490                 289380.774827              1133.305627               177620421.3                 -24254.0        
        16.870020                   67074                 310313.873430               853.287080               189301222.7                 -57570.5        
        17.994688                   71586                 330771.860389              1092.097479               201221837.0                 -38613.7        
        19.119356                   76130                 351237.784284               681.035275               212951466.5                 -60757.8        
        20.244024                   80670                 371456.843650              1163.831808               224770300.9                 -28780.7        
        21.368692                   85244                 391820.661048              1536.311725               236381525.0                 -61927.9        
        22.493360                   89868                 412070.445112              1611.328622               247307923.1                 -80151.3        
        23.618028                   94217                 431087.040868              1959.972518               257566471.3                 -69322.4        
        24.742696                   98572                 450004.857536              2619.392609               267186727.3                 -69502.1        
        25.867364                   102796                468354.159563              2374.263298               276385502.2                 -70464.8        
        26.992032                   106802                485856.918388              2290.195512               285572522.7                 -73193.3        
        28.116700                   111010                503766.602947              3066.437366               294731088.2                 -81252.4        
        29.241368                   114858                519888.873302              3054.023477               302733808.1                 -86036.1        
        30.366036                   119004                537085.219697              3393.470273               311457640.6                 -77982.7        
        31.490704                   122636                551433.194125              4087.431419               318338807.8                -107503.0        
        32.615372                   126471                566570.035125              4501.090079               325452342.2                 -89485.8        
        33.740040                   129855                579172.426601              5076.198385               331489659.5                -103330.1        
        34.864708                   133293                591527.072678              6269.137822               336696267.7                 -83669.2        
        35.989376                   136287                601467.802354              6706.407877               340335413.5                -101510.0        
        37.114044                   138954                609493.576623              6810.877142               343674148.8                -126172.3        
        38.238712                   141599                616801.357563              7916.835241               347124995.8                -194775.0        
        39.363380                   143694                620287.099874              9414.520303               348130805.0                -221310.5        
        40.488048                   145887                622687.939742              11357.065271              347587210.4                -303990.2        
        41.612716                   147258                619699.797998              13422.986610              343901740.2                -338706.0        
        42.737384                   148035                613062.096479              15627.481526              338368215.8                -374669.7        
        43.862052                   147989                601753.500936              17853.584272              330041020.4                -439030.7        
        44.986720                   146969                585400.961750              21207.873427              318007334.0                -477099.4        
        46.111388                   145151                565166.836573              23014.446056              303381700.8                -511295.6        
        47.236056                   141711                538703.978237              26637.452411              285250947.7                -588156.0        
        48.360724                   136548                506719.896211              28428.101177              263497675.4                -671422.8        
