           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    804                   1288.775265                34.717699                 3340108.7                   4527.7         
         2.249336                    2424                  3887.000904                30.210890                 10053827.7                  894.5          
         3.374004                    4044                  6483.817014                -57.741462                16718607.5                  9131.6         
         4.498672                    5677                  9102.145225               -108.421822                23587767.4                  5218.3         
         5.623340                    7286                  11684.330861               -67.031828                30418967.2                 -1122.8         
         6.748008                    8949                  14350.668561               17.768559                 37480090.0                 -26167.3        
         7.872676                   10535                  16896.195606               42.262937                 44184666.0                  8586.7         
         8.997344                   12160                  19503.504886              -112.297060                51029182.5                  6639.2         
        10.122012                   13806                  22145.892271               96.791610                 57811581.8                  6583.3         
        11.246680                   15442                  24775.114286              -117.451388                64733793.4                 -4758.1         
        12.371348                   17024                  27315.087645              -146.060020                71396835.5                 11707.9         
        13.496016                   18729                  30053.646357               -95.716421                78564389.9                  9558.1         
        14.620684                   20181                  32386.475766               40.415050                 84730683.1                 -17294.6        
        15.745352                   21903                  35151.353101              -372.059583                92093990.3                 -28901.6        
        16.870020                   23628                  37920.526398              -120.089974                99464034.8                 -22462.4        
        17.994688                   25148                  40360.111157               102.422694               105921735.4                  6687.1         
        19.119356                   26718                  42876.754790               109.230438               112658994.9                 -12539.3        
        20.244024                   28462                  45676.839809               -85.498179               120010296.0                 12629.7         
        21.368692                   30047                  48216.661036               75.486539                126770553.6                 17404.9         
        22.493360                   31677                  50828.356089              -137.799395               133714187.3                 -57497.5        
        23.618028                   33235                  53320.865546               327.794818               140065032.9                 -56923.4        
        24.742696                   34935                  56040.471977               171.603489               146761931.8                  -14.0          
        25.867364                   36541                  58602.663453               388.099069               153376430.6                 -13066.9        
        26.992032                   38088                  61062.032403               127.673650               159639698.0                 22099.0         
        28.116700                   39752                  63707.097018               278.581186               166493074.3                 -37572.3        
        29.241368                   41282                  66124.789163               87.382201                172656606.4                 -72467.2        
        30.366036                   43030                  68885.911578               186.792338               179854418.0                 -90940.0        
        31.490704                   44563                  71297.757555               546.568124               186046991.4                 -79978.7        
        32.615372                   46177                  73826.703003               710.025910               192487270.1                 -97314.2        
        33.740040                   47667                  76150.949226               509.727417               198068879.2                 -95657.8        
        34.864708                   49381                  78850.217001               448.456267               205182201.6                -119332.7        
        35.989376                   50911                  81264.444599               238.121137               211395726.1                 -93465.0        
        37.114044                   52312                  83488.201953               538.961275               216927497.5                 -63483.9        
        38.238712                   53907                  85976.747811               537.499433               223193949.2                 -60927.5        
        39.363380                   55381                  88280.058336               698.285176               228733642.2                 -68852.7        
        40.488048                   57020                  90876.054674               420.873993               235199375.4                -127827.5        
        41.612716                   58426                  93101.877320               705.362774               240693924.4                 -76214.1        
        42.737384                   59879                  95432.738398               471.006392               246740524.4                 -97446.5        
        43.862052                   61482                  97996.173961               281.108225               253337323.7                 -88563.9        
        44.986720                   63032                 100444.142681               172.014079               259547666.9                 -92625.8        
        46.111388                   64524                 102797.059136               -68.283513               265594955.9                -109245.8        
        47.236056                   65935                 105003.465319              -247.303791               271398889.4                 -60829.2        
        48.360724                   67693                 107808.968949              -113.561074               278942497.3                 -20470.4        
        49.485392                   69271                 110306.874472               55.336992                285649598.4                 -14876.4        
        50.610060                   70545                 112323.082677               231.611729               290461655.2                 47402.1         
        51.734728                   72324                 115114.343540               413.224535               297445219.5                 16987.3         
        52.859396                   73895                 117591.254539               809.590530               302816904.7                -126362.9        
        53.984064                   75395                 119961.442193               303.532752               308217961.6                 -57628.8        
        55.108732                   76807                 122174.001157               64.255788                313196713.4                 -17301.8        
        56.233400                   78301                 124506.807759              -163.948756               318811180.8                 -6337.6         
        57.358068                   80190                 127457.357742               -2.000482                327069003.3                 -8995.3         
        58.482736                   81539                 129540.271183               413.696283               332263253.8                 29406.1         
        59.607404                   82913                 131656.938110               82.052273                337619546.2                 -68620.6        
        60.732072                   84738                 134484.856864               494.681474               344772087.6                 46870.7         
        61.856740                   86104                 136563.636780              1019.927913               349443631.2                 -45792.8        
        62.981408                   87537                 138766.473223               873.640851               354433621.5                 -47770.0        
        64.106076                   89187                 141313.848062               872.445087               360288996.1                -108228.4        
        65.230744                   90518                 143342.683841              1073.906278               364701078.7                 -59661.2        
        66.355412                   91922                 145489.025121               899.614838               369785746.1                 -25137.4        
        67.480080                   93347                 147677.395036              1414.156411               374956140.0                 -90830.8        
        68.604748                   94789                 149878.654484               651.625191               379855045.8                 -30295.7        
        69.729416                   96039                 151748.690037               792.292134               384603912.3                 -92296.0        
        70.854084                   97563                 154003.435046              1550.709269               390170557.1                -129836.7        
        71.978752                   98799                 155875.707016               969.543503               394707781.5                -106910.4        
        73.103420                   100002                157647.333725              1821.019627               399058768.2                -183238.2        
        74.228088                   101494                159867.733838              1040.255378               404523097.3                -105366.9        
        75.352756                   102463                161298.592477              1822.349599               407636330.2                -178601.4        
        76.477424                   103816                163381.619991              2467.258308               411931880.1                 -41431.6        
        77.602092                   104991                165181.123793              1353.387490               415942452.1                 -76711.3        
        78.726760                   106031                166717.277785              1665.664868               419544059.3                 -39343.3        
        79.851428                   107047                168259.565993              1651.066494               423616763.6                -113482.4        
        80.976096                   108514                170395.373428              1924.010879               428148447.8                 -49047.3        
        82.100764                   109443                171711.260359              1992.896494               431086716.9                -119114.3        
        83.225432                   110413                173010.142894              2364.052131               434234994.7                -100726.9        
        84.350100                   111779                174763.398156              3003.217715               437684665.6                -188531.8        
        85.474768                   112703                175880.796316              3122.560285               440004159.9                -256175.1        
        86.599436                   113782                177103.706248              3562.947530               442206663.5                -239509.9        
        87.724104                   114648                177955.532796              4501.934797               443146270.3                -245299.8        
        88.848772                   115492                178760.055943              5027.647901               443596757.6                -184786.8        
        89.973440                   115834                178741.487863              5277.428936               442357606.2                -328816.4        
        91.098108                   116408                179077.476166              6038.186594               441566090.2                -387976.8        
        92.222776                   116800                178954.009662              6428.864256               440059869.4                -484851.8        
        93.347444                   117179                178754.301966              7351.730348               438303571.9                -505917.8        
        94.472112                   116928                177535.819167              8091.354553               433922442.3                -491316.3        
        95.596780                   116516                176097.821763              8826.739048               428491868.6                -467415.0        
        96.721448                   116635                175351.802036              9696.440911               424456331.6                -557186.9        
        97.846116                   115691                172983.859602              10601.034702              416688755.5                -612548.1        
        98.970784                   114586                170509.564008              10855.922632              408697223.4                -599386.9        
        100.095452                  113262                167807.516204              10870.463571              401081097.9                -501455.1        
        101.220120                  111757                164754.232998              11494.365300              392577424.6                -491847.2        
        102.344788                  109956                161252.456072              12311.167348              382963859.2                -507962.4        
        103.469456                  107970                157353.146903              12952.706130              372034931.2                -421935.7        
        104.594124                  106197                153740.168123              13752.583301              361889149.4                -335141.9        
        105.718792                  103956                149460.667546              13791.433676              349254432.7                -181702.0        
        106.843460                  101199                144453.805380              14421.647811              334494079.0                 -65044.8        
        107.968128                  98500                 140115.190301              13960.742858              323167138.5                 111641.0        
        109.092796                  95029                 134755.602194              13790.685642              308705660.7                 130068.4        
        110.217464                  91210                 129372.846743              12660.555630              296177730.9                 152375.3        
        111.342132                  87745                 124786.221605              12208.125384              286006246.2                 138791.3        
        112.466800                  84141                 119893.413180              11100.090629              275155188.0                 117980.6        
        113.591468                  80699                 115431.068534              10097.026028              265414164.2                 146193.5        
        114.716136                  77831                 111562.829965              9722.536717               256461661.2                 210748.6        
        115.840804                  75253                 108070.300692              9504.462918               248275773.4                 244369.1        
        116.965472                  72803                 104466.486376              9200.039330               239268469.2                 329668.9        
        118.090140                  70532                 101177.064676              8713.117739               231710466.7                 437128.8        
        119.214808                  68282                  97908.748918              8243.168161               224203971.6                 436463.8        
        120.339476                  66400                  95042.654843              8235.570917               217042885.0                 438118.3        
        121.464144                  64349                  91751.494661              8537.690370               208990900.0                 441638.4        
        122.588812                  62548                  88671.963069              8409.534675               201423681.4                 588193.1        
        123.713480                  60732                  85639.970546              8912.260937               193728870.8                 685283.7        
        124.838148                  58951                  82491.096923              9086.730172               185389121.4                 654689.0        
        125.962816                  56808                  78943.545937              9016.683412               176289870.9                 670353.7        
        127.087484                  54649                  75377.692927              9101.204131               167491729.0                 651266.5        
        128.212152                  52341                  71669.262578              9262.005937               158360376.6                 597275.1        
        129.336820                  50007                  67914.938345              9108.911398               149399431.9                 582647.2        
        130.461488                  47649                  64289.804243              9061.913736               140652978.3                 581027.3        
        131.586156                  45231                  60530.009864              8913.062832               131641781.6                 533747.4        
        132.710824                  42633                  56677.178070              8950.958473               122224293.8                 546130.6        
        133.835492                  40195                  53117.271248              8537.792461               113630652.0                 577488.0        
