           rCoM                     NinBin                    phiLoc                    align                      pInt                     pSwim          
         1.124668                    626                    788.244067                16.473631                  589995.3                   -11.5          
         2.249336                    1916                  2412.697662                35.828103                 1784536.2                   -115.4         
         3.374004                    3186                  4011.318948                -16.998610                2941318.5                    29.5          
         4.498672                    4465                  5619.713533                -58.663116                4106081.6                   -123.2         
         5.623340                    5716                  7192.876405               -212.155917                5285444.9                   820.4          
         6.748008                    7014                  8824.262825                16.583621                 6511190.5                   -136.2         
         7.872676                    8279                  10413.254773               233.829142                7679563.8                   -951.3         
         8.997344                    9503                  11949.668931               53.008183                 8747963.4                  -1990.9         
        10.122012                   10859                  13651.333426               45.252530                 9994097.5                   -118.1         
        11.246680                   12031                  15122.613512               164.522821                11043606.2                 -2402.2         
        12.371348                   13367                  16797.480109               39.024057                 12183900.1                 -1643.2         
        13.496016                   14560                  18295.837245               21.487627                 13288417.0                  -68.8          
        14.620684                   15892                  19963.884581               73.136385                 14465788.2                 -1551.7         
        15.745352                   17145                  21537.030603              -137.388625                15627146.3                 -4386.2         
        16.870020                   18396                  23103.840218               262.955781                16791168.9                 -3985.8         
        17.994688                   19641                  24664.464705               123.726960                17877310.8                 -4424.2         
        19.119356                   20932                  26280.973942               99.045364                 19063994.2                 -1736.2         
        20.244024                   22197                  27867.609099               151.698165                20189321.9                 -3371.2         
        21.368692                   23497                  29494.619680              -212.267032                21359674.1                  2800.8         
        22.493360                   24758                  31070.943464              -166.548689                22516041.2                  4001.4         
        23.618028                   25971                  32585.566152               64.945371                 23676760.4                 -4160.8         
        24.742696                   27378                  34346.595254               168.696091                24893972.1                 -1352.7         
        25.867364                   28464                  35701.925145              -116.799938                25857164.2                  838.9          
        26.992032                   29906                  37508.631660               -49.436458                27279360.7                  2803.4         
        28.116700                   30963                  38824.822811               435.479771                28084143.0                 -7559.5         
        29.241368                   32414                  40642.445036               187.385704                29365088.9                 11217.5         
        30.366036                   33468                  41960.687152               291.013275                30194304.6                  4968.9         
        31.490704                   34826                  43659.674154               26.160436                 31315506.8                 -5609.6         
        32.615372                   36061                  45206.355768               221.825409                32371881.8                 -17827.3        
        33.740040                   37310                  46771.814562              -283.901339                33517232.8                  5097.8         
        34.864708                   38657                  48461.632699              -332.674606                34851532.0                  5852.9         
        35.989376                   39871                  49988.708982               -71.617917                36090621.2                 -4696.2         
        37.114044                   41200                  51660.058261               22.105424                 37268464.3                  7151.6         
        38.238712                   42478                  53267.298234              -202.724124                38419088.0                  8692.2         
        39.363380                   43645                  54745.278591              -172.287641                39560650.1                  -659.5         
        40.488048                   45091                  56570.319235               -97.485039                40931175.9                  6705.9         
        41.612716                   46287                  58088.421008               257.309155                42027615.6                 -1067.3         
        42.737384                   47574                  59724.124386              -240.818885                43211156.4                  1983.7         
        43.862052                   48827                  61307.233318              -171.531942                44459407.2                 12822.0         
        44.986720                   50123                  62950.204287              -415.724230                45600110.9                  -641.1         
        46.111388                   51417                  64588.390246              -124.289522                46926767.3                 11098.0         
        47.236056                   52701                  66209.949694              -425.674921                48179567.2                 11360.0         
        48.360724                   54050                  67911.849521              -370.537096                49583363.5                 25542.2         
        49.485392                   55309                  69502.486826               -59.678753                50858652.2                 -11962.5        
        50.610060                   56542                  71053.141354               173.190697                51948480.2                  3686.7         
        51.734728                   57923                  72792.657764               220.317655                53158940.4                  6220.2         
        52.859396                   59043                  74202.914587               126.367421                54068548.8                 -2159.6         
        53.984064                   60420                  75932.288428               371.647068                55265374.9                 -6247.4         
        55.108732                   61534                  77330.002126               107.715326                56259992.9                 -8962.0         
        56.233400                   62850                  78982.065404               433.093371                57421099.9                 -34991.1        
        57.358068                   64077                  80519.999084              -169.372705                58442782.1                 12039.6         
